科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"47,243,051.00","91,176,674.00","136,979,657.40","207,318,294.81","52,223,966.80","106,677,204.45","155,448,608.18","208,889,672.34","53,131,659.93","105,430,921.54","167,895,434.38","240,505,907.17","69,372,174.91","189,700,086.08","279,086,564.78","358,396,513.24","214,904,124.65","786,653,535.31","1,151,295,121.32","2,301,723,556.16","881,093,181.07","1,848,121,580.82","3,033,296,982.82","5,388,886,972.64","1,220,420,062.22","2,986,780,772.98","4,653,957,822.21","6,175,549,265.39","535,196,626.80","1,117,217,846.96","1,780,772,499.08","3,289,784,089.66","849,017,365.08","1,286,999,200.42","1,701,519,198.47","2,085,692,373.89","303,085,774.77","598,817,015.21","872,289,184.17","1,289,784,607.51","387,297,072.13","791,548,656.24","1,183,984,408.99","1,792,177,209.82","321,643,661.13","834,451,173.59"
二、营业利润,"24,697,748.40","49,667,358.73","77,454,217.23","118,633,020.46","24,936,213.13","49,503,068.92","73,836,198.35","106,703,100.15","22,294,236.01","42,672,615.03","80,160,518.73","144,585,869.11","39,209,904.52","68,901,994.70","106,251,173.88","208,898,203.30","72,249,468.86","254,232,087.90","341,383,011.47","321,914,481.93","135,738,522.49","249,609,345.15","324,054,913.33","381,476,239.47","62,174,805.81","178,132,053.80","241,136,016.81","205,988,963.51","89,884,491.78","128,232,161.48","132,085,471.83","85,878,973.03","40,439,437.77","53,959,867.93","71,084,240.25","-177,186,167.41","105,438,884.55","164,178,202.00","218,545,477.85","224,630,287.01","146,790,232.20","276,504,628.47","359,598,821.35","447,558,324.56","182,640,332.84","281,001,362.97"
减:营业成本,"10,569,666.99","21,054,048.54","31,386,244.31","50,624,543.64","11,254,733.78","24,840,742.19","38,043,939.91","54,170,283.60","14,453,275.70","30,016,116.08","43,938,851.01","65,374,250.57","15,747,479.89","83,531,343.03","122,919,429.77","156,198,783.98","58,709,174.36","325,683,439.12","512,808,024.55","1,495,641,658.91","571,716,142.04","1,344,163,720.57","2,288,877,795.55","4,441,845,525.22","1,029,405,631.10","2,525,698,644.23","4,000,819,403.36","5,271,983,659.16","315,032,746.66","646,015,056.41","1,112,980,634.40","2,332,892,772.66","612,183,608.55","790,930,297.98","968,314,259.29","1,118,773,123.82","77,948,218.35","154,551,622.22","227,975,399.02","355,829,876.49","122,879,692.53","281,753,933.86","403,344,349.42","784,559,196.17","88,778,345.00","347,446,279.25"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,179,486.45","4,144,678.74","6,144,830.81","8,438,540.18","2,376,644.66","4,994,411.22","7,169,428.51","9,243,417.10","2,353,725.48","4,473,497.65","7,470,946.53","10,281,049.70","3,044,229.77","6,008,086.91","9,247,806.88","12,818,261.06","7,898,903.44","52,717,367.99","67,786,260.28","99,565,956.53","54,408,632.38","40,849,245.03","92,735,653.04","92,391,647.60","9,500,394.60","36,038,763.87","47,833,820.03","79,124,341.19","12,167,544.26","29,868,208.73","43,838,036.67","66,944,488.04","12,425,310.98","27,249,933.18","39,769,035.34","53,429,357.55","10,779,752.34","17,841,159.43","21,695,121.60","31,265,908.22","1,930,936.18","5,390,431.12","10,225,884.86","19,183,887.27","1,924,936.87","6,089,585.39"
营业外收入,,,,,,,,"2,580.00","20,795.00","25,261.41","457,027.18","1,040,693.66","294,574.01","697,782.86","1,173,965.60","2,385,552.99","358,114.65","1,971,291.70","2,866,728.51","11,193,694.89","410,287.25","1,121,739.52","2,289,507.23","14,490,748.83","698,370.67","7,548,036.54","17,003,854.27","21,757,744.17","441,782.87","1,647,644.90","4,499,438.41","14,290,061.53","5,258,312.66","18,316,294.45","22,695,029.30","38,438,065.69","1,021,021.98","2,457,675.89","3,188,811.73","10,152,936.35","933,917.58","2,485,585.57","2,915,359.67","1,362,352.43","1,129,034.47","1,440,788.67"
销售费用,"3,973,892.88","7,547,038.31","11,063,888.52","15,476,465.73","5,362,720.23","10,656,581.09","15,869,608.20","22,271,887.16","6,901,589.46","12,297,264.23","18,947,099.72","44,770,822.53","13,326,327.61","20,520,867.73","32,051,859.63","45,856,827.70","13,051,207.21","30,903,862.52","45,193,322.48","76,054,662.38","14,009,257.12","28,872,116.34","49,041,308.79","74,891,395.24","21,922,065.73","32,425,584.59","58,376,651.25","92,264,752.57","14,578,567.30","35,087,762.02","59,470,600.89","99,437,084.47","15,064,979.85","32,548,095.18","53,193,774.52","82,918,931.20","13,970,235.09","32,760,444.38","56,067,115.05","94,793,994.54","16,622,282.84","36,251,653.62","55,983,536.53","103,212,744.90","14,244,849.39","34,122,990.69"
减:营业外支出,,"2,100.00","5,100.00","5,100.00",975.00,"218,975.00","3,735,511.79","4,264,898.17","267,991.50","268,288.77","271,788.77","293,011.50","4,213.00","75,293.00","218,618.30","1,108,791.50","222,396.72","190,417.98","3,445,908.55","4,726,716.05","225,871.18","841,811.55","1,331,694.36","4,715,592.16","116,115.51","479,616.63","535,428.51","2,762,283.28","254,618.30","673,618.30","2,162,270.12","21,459,443.46","594,857.94","4,407,462.29","11,239,457.50","18,576,942.41","162,274.45","416,964.31","715,327.80","2,714,691.95","552,459.35","921,249.95","1,227,624.01","2,586,154.23","41,474.43","66,620.17"
管理费用,"6,646,298.98","12,042,985.03","16,264,692.37","22,496,208.49","8,797,516.80","15,683,683.95","20,378,551.30","29,069,549.25","5,189,416.78","15,980,079.55","24,126,353.50","32,352,415.62","10,348,841.82","19,561,371.14","28,769,413.65","45,586,492.98","19,519,566.13","40,211,997.38","63,186,931.55","112,562,497.58","20,178,836.38","38,640,238.86","56,049,675.59","115,078,909.46","19,488,311.88","36,999,877.08","58,632,613.15","102,584,667.15","16,722,100.57","58,469,962.46","97,066,492.57","170,799,340.73","46,602,601.79","90,368,199.22","123,981,310.72","207,409,123.82","16,070,483.24","30,690,966.22","45,563,729.90","76,448,795.94","14,432,617.54","31,395,226.35","47,070,725.74","77,406,433.57","12,402,131.58","32,957,621.00"
其中:非流动资产处置净损失,,,,,,,,,,"268,288.77","268,288.77","267,991.50",,,"130,368.81","605,375.04",,,,"51,810.71",,"118,442.96","118,422.96","2,425,904.88",,"2,107.85","18,947.86","67,453.23",,,,"466,245.77",,,"7,831.26","26,779.53",,,,"243,391.13",,,,,,
