科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
取得投资收益收到的现金,,,,,,,,,,,,,,"4,191.78","233,455.59","110,958.90","211,643.70","211,643.70","1,074,657.39",,"1,785,833.43","7,453,465.44","17,199,586.34","7,262,354.11","12,647,586.29","21,914,400.64","28,900,849.06","1,877,684.70","11,279,535.32","16,965,362.55","26,082,791.89","3,812,998.27","14,930,467.67","17,783,041.57","30,884,725.81","1,219,547.09"
筹资活动现金流出小计,,,"65,800,807.50",,"5,009,402.90","6,362,202.90","8,437,020.00",,"48,056,683.38","48,056,683.38","48,056,683.38",,"31,132,404.13","31,310,438.89","31,283,324.63",,"10,433,486.96","10,433,486.96","10,421,347.74",,,,,,"4,998,884.97","4,998,884.97","4,998,884.37",,,,,,"3,376,457.49","3,376,488.82","3,376,488.82",
处置固定资产、无形资产和其他长期资产收回的现金净额,,190.00,,,,,,,,,,,,,"22,500.00",,"9,800.00","9,800.00","9,800.00","1,500.00","1,500.00","1,500.00","1,500.00",,"1,400.00","1,400.00","1,400.00",,,,,880.00,880.00,880.00,"1,860.00",
筹资活动产生的现金流量净额,"700,635.25","15,000,000.00","-50,800,807.50",,"829,894,597.10","828,541,797.10","826,466,980.00",,"-48,056,683.38","-48,056,683.38","-48,056,683.38","1,000,000.00","-30,129,720.39","-30,307,755.15","-27,280,640.89",,"-10,433,486.96","-10,433,486.96","-10,421,347.74",,,,,,"-4,998,884.97","-4,998,884.97","-4,998,884.37",,,"14,042,301.60","13,242,863.39","3,379,539.70","4,044,156.78","4,129,988.95","4,249,508.95","240,637.75"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-1,365,563.78","-51,397.74","-254,599.08","-57,294.28","-182,207.92","-353,260.87","-378,602.47",-113.06,343.55,917.13,-507.20,-547.01,"-3,678.20","-4,010.04","-5,943.30","1,483.78","1,530.22","1,522.77","1,069.51",655.36,"-1,300.12","12,394.95","17,964.11",-729.99,"26,738.03","30,763.90","87,166.02","-5,703.89","-22,236.60","-222,868.34","-273,560.56","-62,372.34","102,563.68","215,369.40","239,069.48","-118,800.67"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,050,000.00","1,050,000.00","1,050,000.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,190.00,,,,,,,,,,,,"1,004,191.78","33,755,955.59","15,110,958.90","30,221,443.70","30,221,443.70","86,084,457.39","1,500.00","29,787,333.43","428,795,187.66","1,806,541,308.56","865,824,518.84","1,724,118,558.43","2,718,052,125.32","3,605,344,810.04","284,017,940.90","1,503,819,364.74","2,080,905,191.97","3,115,342,621.31","456,813,878.27","1,367,910,347.67","1,670,002,190.93","2,558,421,785.73","197,913,279.48"
五、现金及现金等价物净增加额,"45,948,495.56","46,158,205.59","42,009,421.23","29,768,352.60","853,459,527.23","824,159,936.89","841,480,770.04","7,375,840.16","-51,687,916.72","-48,372,388.52","-54,853,532.13","-5,573,769.39","-54,506,019.81","-44,794,944.06","-81,955,053.71","1,257,695.20","-19,892,939.24","-56,533,686.06","-11,861,724.59","-12,874,674.65","-331,823,777.58","-568,457,413.91","-792,564,994.30","6,620,671.79","7,819,580.59","228,062,615.71","161,695,982.01","-157,119,657.93","-115,855,523.12","-163,646,460.05","-164,297,333.19","-6,236,198.45","2,453,738.59","51,924,595.99","119,802,792.89","-78,846,391.69"
购建固定资产、无形资产和其他长期资产支付的现金,"854,364.32","24,258,187.55","1,255,217.83","1,165,876.80","1,666,022.44","19,478,974.03","25,665,944.51","5,273,198.48","20,308,972.62","30,462,178.47","38,853,899.83","5,784,331.65","15,076,376.93","24,311,071.00","26,370,049.36","2,795,849.96","3,857,118.77","5,630,264.12","6,445,222.73","3,041,770.00","3,737,711.63","8,507,538.04","9,790,889.24","6,508,005.45","8,040,415.45","12,427,417.29","13,758,735.44","8,133,620.01","14,841,616.70","22,203,970.46","28,080,257.82","5,560,060.17","7,591,804.67","7,922,772.66","10,498,312.93","624,168.00"
期初现金及现金等价物余额,"9,038,818.45","54,987,314.01","101,145,519.60","143,154,940.83","143,154,940.83","143,154,940.83","143,154,940.83","984,635,710.87","984,635,710.87","984,635,710.87","984,635,710.87","929,782,178.74","929,782,178.74","929,782,178.74","929,782,178.74","847,827,125.03","847,827,125.03","847,827,125.03","847,827,125.03","835,965,400.44","835,965,400.44","835,965,400.44","835,965,400.44","43,400,406.14","43,400,406.14","43,400,406.14","43,400,406.14","206,146,388.15","205,096,388.15","205,096,388.15","205,096,388.15","40,799,054.96","40,799,054.96","40,799,054.96","40,799,054.96","160,501,429.39"
投资支付的现金,,,,,,,,,,,,,"1,000,000.00","11,000,000.00","98,000,000.00","15,000,000.00","30,000,000.00","70,000,000.00","80,000,000.00","11,000,000.00","361,000,000.00","1,027,500,000.00","2,638,518,246.51","823,746,752.54","1,669,167,043.71","2,412,767,043.71","3,358,205,043.71","417,900,000.00","1,581,100,000.00","2,194,700,000.00","3,233,773,700.00","465,000,000.00","1,349,980,000.00","1,604,980,000.00","2,468,980,000.00","265,000,000.00"
期末现金及现金等价物余额,"54,987,314.01","101,145,519.60","143,154,940.83","172,923,293.43","996,614,468.06","967,314,877.72","984,635,710.87","992,011,551.03","932,947,794.15","936,263,322.35","929,782,178.74","924,208,409.35","875,276,158.93","884,987,234.68","847,827,125.03","849,084,820.23","827,934,185.79","791,293,438.97","835,965,400.44","823,090,725.79","504,141,622.86","267,507,986.53","43,400,406.14","50,021,077.93","51,219,986.73","271,463,021.85","205,096,388.15","49,026,730.22","89,240,865.03","41,449,928.10","40,799,054.96","34,562,856.51","43,252,793.55","92,723,650.95","160,601,847.85","81,655,037.70"
