科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"752,426.40","2,071,578.59","6,791,027.46","7,844,287.66","2,254,474.04","3,020,900.67","3,098,155.48","4,025,563.30","3,780,639.43","2,287,057.08","2,703,053.73","3,693,365.55","2,528,268.31","1,436,026.86","1,368,870.95","1,003,987.66","969,203.93","878,577.77","835,687.85","882,799.12","1,087,863.34","656,965.87","992,301.37","1,500,636.20","1,540,029.66","2,756,122.81","6,734,396.58","3,299,711.42","4,294,131.49","5,837,004.56","11,502,064.18","15,674,139.94","8,812,869.51","14,532,915.86","23,655,277.44","13,573,597.17","20,778,616.55","17,681,622.68","17,577,861.23"
应付职工薪酬,"3,341,027.86","9,266,644.16","4,968,824.38","3,703,840.76","3,537,210.45","4,177,106.11","6,848,363.81","8,224,150.77","5,526,332.37","4,723,623.14","4,713,400.99","7,762,293.06","8,540,124.61","3,972,526.18","4,374,199.79","7,253,125.43","9,577,957.60","4,879,145.29","10,375,974.49","11,123,561.04","12,268,988.57","5,086,322.52","12,128,193.93","23,116,255.98","25,094,470.61","29,068,424.42","26,153,751.68","28,516,865.62","28,154,203.97","34,738,409.24","34,389,614.92","45,693,720.44","18,770,568.14","31,856,972.92","28,734,248.51","40,270,255.90","37,883,993.76","46,019,118.36","35,354,203.66"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,001,867.15","11,393,061.78","11,510,428.31","5,668,342.09","4,094,444.89","9,649,178.34","9,620,454.21","289,828.47","-2,129,228.86","9,433,452.50","2,584,160.93","8,177,600.28","7,733,997.26","10,967,903.32","9,738,116.84","8,043,431.64","17,016,259.83","8,877,566.53","17,853,020.93","16,510,801.99","13,000,050.52","17,440,767.57","27,891,601.73","24,307,731.70","34,348,956.99","27,147,316.17","38,409,071.92","14,657,428.98","14,039,119.86","16,489,895.82","10,290,322.59","4,558,890.60","5,812,406.13","17,503,278.21","41,567,305.84","23,824,069.30","27,711,601.60","25,299,097.04","25,124,832.07"
应收利息,,,,,,,,,,,,,,,,,,"308,550.04",,,,"2,081,926.53","12,126,626.53","20,549,240.87","25,847,432.83","8,668,111.97","23,226,611.97","29,473,657.00","22,410,218.37","21,452,651.50","25,519,006.94","19,831,800.00","10,552,361.80","15,864,403.18","8,454,403.19","1,652,262.49",,"6,014,098.62","6,001,875.70"
应付利息,,,,,,,,,,"836,592.36",,,,"63,280.54",,,,"661,011.12",,,,"2,676,058.17",,"2,235,690.40","4,153,341.11","2,973,231.59","3,095,072.92","1,719,881.00","1,763,858.33","1,865,520.00","2,497,968.73","1,023,073.00","1,450,029.16","5,284,219.34","6,054,836.01","587,550.00",,"970,199.00","1,728,627.83"
应收股利,,,,,,,,,,,,,,,,,,,,,"8,048,503.72",,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,"10,946,568.51",,,,,,,,,,,,,,,,,,,
存货,"135,470,293.23","138,244,698.91","138,417,599.09","134,176,728.52","149,190,187.82","189,284,818.81","208,619,480.15","229,092,106.86","292,124,132.36","398,853,660.86","294,191,294.96","291,229,167.36","322,783,442.81","250,045,357.98","280,781,377.03","346,865,949.12","280,421,521.98","305,847,674.38","246,449,118.17","265,958,871.73","298,021,893.63","327,297,535.28","259,640,902.34","291,546,846.38","337,346,741.84","344,024,918.29","341,829,709.27","351,783,280.77","332,633,083.20","282,206,304.44","559,081,328.85","712,723,435.02","733,911,160.08","666,096,268.53","755,651,999.30","805,050,398.53","580,016,260.36","289,992,593.88","421,341,217.09"
其他应付款,"122,735,393.11","2,885,284.80","4,479,694.39","4,881,477.97","8,451,536.62","20,464,871.59","20,310,461.25","4,391,792.16","7,444,783.97","5,836,274.72","5,428,515.58","5,716,743.80","6,333,217.77","5,465,849.75","4,355,728.33","5,430,618.73","5,585,629.71","3,679,188.70","3,387,476.66","4,045,728.19","3,292,854.37","3,006,902.42","2,752,351.65","3,004,006.42","13,348,235.48","10,604,165.69","12,194,452.21","12,328,727.07","17,151,115.49","25,230,981.42","26,291,621.55","28,634,348.23","26,042,164.36","38,932,247.63","36,768,083.42","39,895,606.21","39,243,409.53","41,516,084.59","44,041,868.67"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,606,098.01","392,560,721.23"
一年内到期的非流动负债,"1,000,000.00","2,000,000.00","7,000,000.00",,,,,,,,,,,,,,"736,770.03",,,,,,,"48,972,681.00","48,972,681.00","102,416,474.00","101,883,737.00","124,401,312.00","125,275,528.00","76,307,000.00",,,,,,,,"1,484,709.11","1,620,558.17"
其他流动资产,,,,,,,,,,"12,143,807.17",,,,"9,660,210.35",,"90,991,102.58","153,106,799.82","263,294,924.11","153,002,250.00","290,376,059.11","338,692,828.29","227,491,167.97","322,671,992.35","1,267,213,919.27","1,034,281,694.12","1,171,518,764.79","1,073,539,547.02","1,131,103,655.51","1,187,975,058.31","1,124,596,362.32","917,163,286.19","842,057,584.20","750,935,187.02","608,064,375.66","222,846,015.05","56,053,991.93","46,262,480.03","31,463,851.62","36,801,497.94"
其他流动负债,,,,,,"501,611.04","501,611.04","501,611.04","501,611.04","602,091.12","602,091.12","501,611.04","976,748.94","736,770.03","736,770.03","736,770.03",,"1,796,770.03","1,796,770.03","1,796,770.03","1,796,770.03",,,,,,,,,"36,101.84",,"213,851.52","213,851.52","218,674.77","218,674.77","218,674.77","218,674.77","218,674.77","218,674.77"
流动资产合计,"155,199,962.77","194,388,626.43","220,541,594.23","282,405,812.17","838,089,564.27","672,724,218.83","597,356,053.06","615,423,601.60","637,499,918.42","784,252,471.70","676,126,231.24","643,198,680.74","709,974,024.09","701,819,342.46","557,307,381.44","674,608,890.06","718,019,872.96","831,245,774.00","724,565,809.84","914,822,533.06","868,572,859.97","2,508,710,735.53","2,297,184,396.61","2,462,823,472.69","2,361,297,750.88","2,537,797,193.73","2,618,998,261.60","2,813,883,584.50","2,737,269,103.24","2,629,981,595.67","2,378,920,056.03","2,466,253,412.91","2,453,208,967.76","2,090,796,040.69","2,066,537,825.56","1,455,924,243.59","1,226,041,096.07","1,285,444,521.07","1,717,168,047.72"
流动负债合计,"185,153,757.86","197,536,009.56","197,165,601.05","249,806,581.16","236,208,608.20","108,496,075.40","69,794,152.17","137,591,466.22","216,322,113.18","379,310,051.59","253,857,165.51","277,465,189.43","376,591,178.33","541,609,931.46","420,205,924.12","578,339,011.28","588,281,445.37","742,629,411.45","619,157,589.48","801,718,092.21","999,155,297.08","1,264,744,307.37","1,206,968,628.96","1,274,979,809.49","1,142,934,296.04","1,527,735,357.31","1,848,397,246.38","1,888,847,585.93","1,802,646,873.80","1,818,034,154.75","1,466,879,071.23","1,701,352,168.43","1,850,245,503.80","1,722,965,743.77","1,778,722,227.78","1,643,263,863.60","1,319,745,311.84","1,193,784,595.43","1,587,562,047.34"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"9,000,000.00","7,000,000.00",,,,,,,,,,,,,,,,,,,,"96,472,267.00","165,266,267.00","114,691,136.00","109,783,520.00","71,429,600.00","71,073,200.00",,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,"303,568,998.50","302,148,820.62","513,143,214.28","427,218,579.32","427,667,291.15","515,590,757.25","809,253,790.17","593,486,239.78","602,436,345.24","571,989,872.38","490,293,538.15","581,266,198.78","767,587,940.29","861,502,394.55","891,682,821.14","1,126,257,127.75","1,046,001,271.43","844,017,830.17","841,485,776.68"
长期应付款,,,,,,,,,,,,,,,,,,,,,,"5,984,508.79","9,368,949.12","6,634,940.82","7,083,652.65","5,095,181.95","8,670,151.67","6,112,924.17","4,739,846.24","4,364,013.38","3,758,933.86","2,119,423.01","4,683,667.64","4,150,890.12","4,353,668.34","5,991,423.03","5,844,872.02","2,560,330.19","2,560,330.19"
长期股权投资,,,,,,,,,,,,,,,,"20,000,000.00","27,682,372.70","87,692,391.26","87,692,391.26","90,270,619.46","82,222,115.74","83,803,912.60","85,259,781.17","66,675,200.63","66,675,200.63","69,630,711.79","69,630,711.79","70,262,342.58","74,851,402.30","76,308,744.51","76,308,744.51","77,440,243.58","7,177,901.00",,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"107,944,652.83","107,364,694.10","107,313,102.27","116,403,097.55","114,339,458.35","118,859,794.46","118,881,389.24","119,084,290.63","127,591,584.81","158,057,148.17","161,124,082.58","208,268,068.52","243,243,688.05","647,727,524.14","661,906,830.72","691,186,396.63","715,593,463.67","745,337,167.92","753,533,113.02","771,932,117.59","770,584,523.60","762,137,696.75","757,622,841.66","762,748,108.29","788,316,348.66","993,115,698.36","980,656,572.26","972,850,539.27","966,231,558.64","977,169,108.88","966,690,173.15","972,661,386.64","969,589,317.62","999,798,857.00","986,250,965.74","1,130,274,995.61","1,135,922,802.54","1,455,308,484.99","1,438,557,030.49"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,906,059.96","10,906,059.96"
在建工程,"2,130,372.20","3,809,057.69","306,269.26","147,706.00","1,364,161.90","22,922,628.82","55,384,236.38","118,033,257.99","188,953,551.86","192,841,535.27","194,278,682.87","219,964,026.22","247,420,454.78","36,575,630.05","52,677,815.55","62,905,897.61","64,288,599.87","39,094,213.43",,"26,288,949.43","26,793,063.74","70,620,927.74","133,032,307.59","115,106,855.48","127,373,105.31",,"11,030,724.00","17,216,193.93","22,509,234.71","42,546,976.58","60,230,952.57","69,703,722.16","84,193,070.57","162,124,214.21","183,057,067.86","100,518,285.75","113,855,086.75","18,432,600.78","38,631,663.63"
其他非流动负债,,"7,100,000.00","6,698,388.96","6,647,583.44","6,522,180.68","6,595,166.88","6,595,166.88","6,344,361.36","6,218,958.60","6,300,335.72","6,141,956.42","6,084,057.20","5,450,540.00","6,941,719.82","6,857,527.31","6,673,334.80","16,489,142.29","14,679,196.45","14,230,003.94","13,780,811.43","13,331,618.92",,,,,,,,,,,,,,,,,,
工程物资,"141,546.45",,,,,,,,,,,,,,,,,,"42,352,127.13",,,,,,,,,,,,,,,,,,,,
非流动负债合计,"9,000,000.00","14,100,000.00","6,698,388.96","6,647,583.44","6,522,180.68","6,595,166.88","6,595,166.88","6,344,361.36","6,218,958.60","6,300,335.72","6,141,956.42","6,084,057.20","5,450,540.00","6,941,719.82","6,857,527.31","6,673,334.80","16,489,142.29","14,679,196.45","14,230,003.94","13,780,811.43","13,331,618.92","121,500,972.24","193,108,970.06","139,229,388.25","134,200,041.57","93,287,208.36","95,935,335.57","21,734,465.56","19,790,945.12","18,844,669.75","17,669,147.72","15,959,194.36","17,452,996.48","21,182,776.45","20,278,112.16","21,613,924.34","20,762,680.82","27,960,036.44","27,255,343.93"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"194,153,757.86","211,636,009.56","203,863,990.01","256,454,164.60","242,730,788.88","115,091,242.28","76,389,319.05","143,935,827.58","222,541,071.78","385,610,387.31","259,999,121.93","283,549,246.63","382,041,718.33","548,551,651.28","427,063,451.43","585,012,346.08","604,770,587.66","757,308,607.90","633,387,593.42","815,498,903.64","1,012,486,916.00","1,386,245,279.61","1,400,077,599.02","1,414,209,197.74","1,277,134,337.61","1,621,022,565.67","1,944,332,581.95","1,910,582,051.49","1,822,437,818.92","1,836,878,824.50","1,484,548,218.95","1,717,311,362.79","1,867,698,500.28","1,744,148,520.22","1,799,000,339.94","1,664,877,787.94","1,340,507,992.66","1,221,744,631.87","1,614,817,391.27"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"44,193,500.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","216,000,000.00","432,000,000.00","432,000,000.00","432,000,000.00","432,000,000.00","432,000,000.00","505,356,000.00","505,356,000.00","505,356,000.00","505,356,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,263,390,000.00","1,243,390,000.00","1,243,390,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"503,560.00","17,346,851.61","17,346,851.61","17,346,851.61","555,139,551.61","555,139,551.61","495,139,551.61","495,139,551.61","495,139,551.61","495,139,551.61","495,139,551.61","399,139,551.61","399,139,551.61","399,139,551.61","399,139,551.61","399,139,551.61","183,139,551.61","183,139,551.61","183,139,551.61","183,139,551.61","183,139,551.61","1,375,026,759.17","1,375,026,759.17","1,375,026,759.17","1,375,026,759.17","616,992,759.17","616,992,759.17","616,992,759.17","616,992,759.17","616,866,759.17","616,866,759.17","616,866,759.17","616,866,759.17","617,179,959.17","617,179,959.17","617,179,959.17","617,179,959.17","546,121,126.84","546,121,126.84"
无形资产,"103,033.42","4,925,194.34","18,475,397.65","18,264,103.61","18,106,944.04","49,836,611.27","49,570,143.02","49,310,630.88","49,051,694.10","51,542,852.69","51,350,649.04","51,084,316.41","50,657,503.88","50,525,016.75","50,231,347.77","49,926,435.86","49,621,799.42","49,307,561.90","49,003,198.19","48,698,834.48","48,394,470.77","48,090,107.06","49,256,796.46","47,481,379.64","47,177,015.93","47,438,307.63","47,129,159.61","47,087,831.97","46,749,801.44",,,"47,185,350.48","46,987,505.01","46,648,877.59","46,267,548.87","62,018,149.26","61,509,975.72","61,003,121.67","60,543,599.74"
盈余公积,"2,572,683.05","4,346,510.06","8,641,971.76","8,641,971.76","8,641,971.76","14,016,126.49","14,016,126.49","14,016,126.49","14,016,126.49","21,101,319.91","21,101,319.91","21,101,319.91","21,101,319.91","30,422,906.21","30,422,906.21","30,422,906.21","30,422,906.21","41,791,613.55","41,791,613.55","41,791,613.55","41,791,613.55","56,373,717.86","56,373,717.86","56,373,717.86","56,373,717.86","76,517,302.29","76,517,302.29","76,517,302.29","76,517,302.29","80,098,233.94","80,098,233.94","80,098,233.94","80,098,233.94","82,061,288.51","82,061,288.51","82,061,288.51","82,061,288.51","95,461,855.75","95,461,855.75"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,154,415.51","47,584,704.75",,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,237,860.68","91,372,032.33","91,372,032.33",,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"24,345,761.25","33,752,528.50","72,411,683.81","90,425,979.25","106,034,014.07","120,779,076.39","116,329,567.94","129,441,691.67","152,083,368.89","165,958,670.69","187,753,523.84","203,888,024.50","234,130,538.76","244,129,576.90","251,332,944.36","269,925,562.03","326,847,896.25","341,482,752.13","370,066,388.33","382,795,684.78","433,811,921.21","456,250,555.62","502,250,795.75","564,267,522.50","608,522,440.55","611,523,502.79","662,728,670.08","677,191,508.56","700,632,740.83","652,234,071.78","681,377,203.12","695,637,344.42","669,510,962.55","636,634,647.35","695,506,761.25","703,826,441.20","674,132,822.97","702,488,876.67","736,065,796.28"
长期待摊费用,,"159,910.24","151,709.71","147,609.45","145,559.32","143,509.19","143,509.19","139,408.93","137,358.80","135,308.67","133,258.54","131,208.41","129,158.28","450,155.72","689,461.25","680,266.78","763,739.31","425,642.50","419,514.19","413,385.88","407,257.57","401,129.26","395,041.03","388,952.80","551,375.83","1,039,971.47","944,172.49","845,468.14","495,063.84","738,454.13","462,549.79","634,145.45","1,097,305.99","492,494.04","576,135.95","400,166.66","483,908.57","2,125,026.28","1,744,511.59"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,287,860.82","-7,843,577.75","-8,989,951.74","-9,435,853.40","-11,708,047.66","-12,135,774.74","-12,299,678.79","-12,299,853.72","-12,802,550.71","-12,994,684.66","-12,496,678.01","-12,748,269.08","-12,904,090.26","-13,033,736.09"
递延所得税资产,"249,694.49","1,434,416.93","476,424.07","500,638.44","500,638.44","539,234.20","539,234.20","542,007.32","546,010.78","980,613.02","980,613.02","1,031,842.35","988,299.53","1,146,016.88","1,146,016.88","1,192,478.99","1,211,093.80","2,619,774.18","2,818,993.28","2,799,313.68","2,686,712.48","3,338,982.70","3,190,493.00","6,091,827.37","3,355,166.80","4,842,008.19","3,770,723.14","5,347,848.92","5,288,637.72","6,092,244.42","6,875,491.84","5,559,564.90","5,638,596.35","13,342,930.14","13,590,704.74","11,649,384.25","9,964,604.16","7,317,400.39","7,951,752.65"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,"26,698,821.05",,"14,703,620.68","14,703,620.68","14,703,620.68","14,703,620.68","86,778,429.65","86,778,429.65","140,299,996.63","149,783,997.63","155,906,056.32","227,942,733.67","340,424,413.61","279,373,016.66","122,653,415.52","116,740,051.55"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"110,569,299.39","117,693,273.30","126,722,902.96","135,463,155.05","134,456,762.05","192,301,777.94","224,518,512.03","287,109,595.75","366,280,200.35","403,557,457.82","407,867,286.05","480,479,461.91","542,439,104.52","736,424,343.54","766,651,472.17","825,891,475.87","859,161,068.77","924,476,751.19","935,819,337.07","940,403,220.52","1,234,657,142.40","1,270,541,576.73","1,541,900,475.19","1,452,409,724.58","1,461,115,504.31","1,646,361,075.37","1,937,119,474.14","1,721,800,085.27","1,733,265,664.57","1,807,778,246.06","1,735,224,584.41","1,894,750,608.62","2,032,055,634.46","2,239,815,823.85","2,349,367,977.97","2,771,542,522.89","2,647,110,665.83","2,510,857,879.80","2,505,654,386.33"
所有者权益(或股东权益)合计,"71,615,504.30","100,445,890.17","143,400,507.18","161,414,802.62","729,815,537.44","749,934,754.49","745,485,246.04","758,597,369.77","781,239,046.99","802,199,542.21","823,994,395.36","840,128,896.02","870,371,410.28","889,692,034.72","896,895,402.18","915,488,019.85","972,410,354.07","998,413,917.29","1,026,997,553.49","1,039,726,849.94","1,090,743,086.37","2,393,007,032.65","2,439,007,272.78","2,501,023,999.53","2,545,278,917.58","2,563,135,703.43","2,611,785,153.79","2,625,101,618.28","2,648,096,948.89","2,600,881,017.23","2,629,596,421.49","2,643,692,658.74","2,617,566,101.94","2,586,463,344.32","2,616,905,463.59","2,562,588,978.54","2,532,643,769.24","2,574,557,769.00","2,608,005,042.78"
资产总计,"265,769,262.16","312,081,899.73","347,264,497.19","417,868,967.22","972,546,326.32","865,025,996.77","821,874,565.09","902,533,197.35","1,003,780,118.77","1,187,809,929.52","1,083,993,517.29","1,123,678,142.65","1,252,413,128.61","1,438,243,686.00","1,323,958,853.61","1,500,500,365.93","1,577,180,941.73","1,755,722,525.19","1,660,385,146.91","1,855,225,753.58","2,103,230,002.37","3,779,252,312.26","3,839,084,871.80","3,915,233,197.27","3,822,413,255.19","4,184,158,269.10","4,556,117,735.74","4,535,683,669.77","4,470,534,767.81","4,437,759,841.73","4,114,144,640.44","4,361,004,021.53","4,485,264,602.22","4,330,611,864.54","4,415,905,803.53","4,227,466,766.48","3,873,151,761.90","3,796,302,400.87","4,222,822,434.05"
负债和所有者(或股东权益)合计,"265,769,262.16","312,081,899.73","347,264,497.19","417,868,967.22","972,546,326.32","865,025,996.77","821,874,565.09","902,533,197.35","1,003,780,118.77","1,187,809,929.52","1,083,993,517.29","1,123,678,142.65","1,252,413,128.61","1,438,243,686.00","1,323,958,853.61","1,500,500,365.93","1,577,180,941.73","1,755,722,525.19","1,660,385,146.91","1,855,225,753.58","2,103,230,002.37","3,779,252,312.26","3,839,084,871.80","3,915,233,197.27","3,822,413,255.19","4,184,158,269.10","4,556,117,735.74","4,535,683,669.77","4,470,534,767.81","4,437,759,841.73","4,114,144,640.44","4,361,004,021.53","4,485,264,602.22","4,330,611,864.54","4,415,905,803.53","4,227,466,766.48","3,873,151,761.90","3,796,302,400.87","4,222,822,434.05"
