科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"76,246,884.21","58,807,478.52","25,770,481.29","69,322,295.32","106,777,937.42","95,647,604.57","135,338,610.91","148,489,693.27","140,095,296.45","124,403,117.64","156,864,016.09","121,798,852.72","121,973,544.44","171,046,127.73","158,792,675.56","95,952,148.31","119,433,537.68","212,929,113.89","37,261,556.33","156,236,829.44","152,857,979.05","183,067,838.71","190,530,046.06","87,580,216.61","103,264,804.55","32,086,728.05","48,557,637.31","45,444,319.64","56,530,015.27","57,179,492.10","43,158,055.99","3,060,526.06","40,171,114.44","27,725,794.36","88,044,439.06","118,994,589.83","94,845,497.29","118,096,795.46","55,521,254.30","367,834,049.68","131,897,451.62","236,942,924.36","171,062,043.12","653,118,820.54","314,891,542.77"
短期借款,"40,000,000.00","45,000,000.00","45,000,000.00","100,000,000.00","103,000,000.00","23,000,000.00","15,000,000.00",,,,,,,,,,,,"20,000,000.00",,,,"20,000,000.00","50,000,000.00","20,000,000.00",,,"15,000,000.00",,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,"45,498,685.99","780,000.00","17,732,317.18","732,317.18","65,219,801.10","189,179,570.50","174,061,912.70","263,500,068.19","141,264,702.91","62,465,941.65","113,200,058.39","97,633,842.29","103,918,943.09","75,246,412.36","52,533,476.76","54,035,623.50","44,786,588.46","8,775,228.46","2,569,477.72","3,227,473.37",,,,,"26,464,700.00","30,609,166.63","32,568,136.18","108,461,043.00","5,966,335.00","5,658,315.00","5,196,350.00","4,655,070.00","2,996,730.00","3,792,085.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,932,384.15","7,932,384.15","7,932,384.15","7,932,384.15",,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"743,360.00",,,,,,,,,,,,,,,,,,"20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"8,009,948.35","10,993,380.63","10,902,853.82","11,382,639.53","9,114,774.21","9,730,657.26","9,360,977.45","14,181,926.48","5,657,319.54","5,382,248.94","5,243,524.07","1,619,929.66","8,816,364.46","1,232,195.65","7,021,627.99","1,254,943.21","1,656,231.65","2,949,183.89","2,917,343.39","91,166,364.63","4,078,555.63","4,950,000.00","5,822,217.04","582,765.62","343,124.44","398,527.78","5,860,515.56","10,224.51","670,120.51","307,655.01","9,901.63","9,901.63","2,187,901.63","304,533.85","195,853,822.01","245,778,055.99","234,139,340.02","266,478,838.15","372,679,763.48","228,151,812.72","271,075,135.65","330,000,628.51","442,359,590.50","269,871,887.86","350,040,560.82"
应付账款,"33,058,072.40","33,790,762.68","29,621,420.58","45,857,608.30","10,404,882.61","58,323,699.58","52,473,997.79","29,911,181.01","12,498,326.66","15,265,283.65","21,266,163.41","8,014,616.78","8,910,606.98","9,747,645.10","8,164,861.85","5,322,500.86","6,282,331.59","6,407,458.64","7,291,617.97","38,651,872.55","31,935,075.55","31,435,075.55","31,703,022.15","56,825,678.23","18,393,466.71","6,182,765.05","6,688,131.82","21,460,849.86","9,454,322.24","5,170,183.32","14,943,731.99","12,119,478.94","1,803,982.94","6,322,420.94","55,857,655.23","80,871,320.74","73,437,343.92","64,670,470.60","151,939,540.92","39,022,923.54","72,342,349.48","127,065,747.53","175,083,740.75","30,917,327.47","67,521,742.45"
预付款项,"6,251,541.12","10,875,528.90","12,194,848.44","3,268,435.00","271,235.38","7,886,390.13","10,113,930.04","9,370,716.27","21,729,169.41","48,743,582.43","8,539,236.03","4,952,731.70","9,524,189.05","3,740,787.53","10,064,172.14","5,054,682.81","5,073,171.95","6,831,757.23","7,289,011.39","31,865,011.61","1,139,066.67","1,834,666.66","28,573,183.48","1,935,992.24","748,026.44","36,112,133.38","37,785,522.89","232,271.16","449,901.16","355,864.50","405,161.16","349,890.16","264,020.16","253,370.16","31,911,432.35","25,740,389.11","63,018,670.49","52,922,729.38","111,412,057.80","66,152,719.06","97,107,514.76","106,878,679.09","80,263,524.46","67,889,056.36","106,530,666.24"
预收款项,"649,100,849.44","729,037,512.09","803,719,637.67","408,139,387.35","470,122,146.13","271,809,247.97","282,504,933.07","35,072,510.78","37,164,984.78","27,176,366.08","95,274,734.28","35,973,077.40","43,248,192.52","610,150.61","350,811.24","699,815.54","328,749.69","256,238.73","269,249.77",,,,"965,863.00","26,318,698.32","71,456,268.32","114,213,669.32","24,769.32","24,769.32","4,468,951.32","6,046,460.32","7,294,040.32","7,394,858.32","8,181,995.32","9,523,498.74","20,006,017.97","1,801,955.22","1,186,163.98","2,335,680.03","17,776,158.90","14,375,881.77","19,222,002.90","39,432,131.49","10,155,918.42","1,062,047.83","10,643,440.79"
