科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"26,008,573.06","98,033,562.54","142,347,827.13","192,241,044.90","31,383,868.32","76,583,117.65","116,709,600.78","151,118,088.61","38,908,116.97","91,579,440.16","139,999,269.28","184,142,192.53","47,987,553.80","98,031,142.11","163,273,746.29","229,797,398.17","69,099,770.21","139,922,991.06","217,701,800.31","318,230,243.67","65,031,781.74","114,026,690.16","184,527,834.63","310,790,324.70","106,245,837.65","229,743,390.32","350,107,050.09","438,318,662.25","62,268,415.99","118,250,169.14","189,267,834.02","368,121,399.84","59,619,056.32","163,356,143.27","249,534,721.64","338,224,512.31","72,574,451.04","149,155,529.71","226,387,555.74","273,383,642.99","59,762,320.34","138,158,382.95","230,746,700.38","315,762,708.35","57,472,118.11","136,721,215.40"
二、营业利润,"619,707.95","13,666,319.78","16,884,555.73","13,309,682.52","229,420.72","7,788,595.86","17,693,753.91","12,407,989.81","-7,447,578.25","124,138.39","8,664,058.22","-10,124,945.16","-12,094,751.47","-19,960,777.66","-23,465,722.75","-884,492.38","-7,140,212.46","-8,639,594.03","19,273,367.32","-4,989,779.90","-3,362,946.80","89,376,111.45","85,573,767.53","74,051,626.99","1,312,892.77","-7,554,222.11","52,624,222.02","42,008,350.29","-6,611,257.95","-25,936,967.05","-39,244,193.17","11,418,243.44","-12,450,439.71","1,336,209.28","-15,191,529.07","-48,234,424.41","-12,559,907.36","-25,809,361.48","-42,343,534.83","94,177,768.53","-11,189,575.36","-21,509,006.38","-30,767,628.32","-57,180,665.35","-11,586,647.31","-18,090,617.03"
减:营业成本,"20,762,022.34","77,879,671.81","114,907,527.91","154,965,985.76","25,502,524.16","59,364,953.47","90,065,922.64","117,955,433.20","30,450,769.79","68,544,547.89","104,403,064.87","136,630,595.03","36,901,235.16","75,106,437.05","127,399,485.00","177,464,378.03","54,108,457.52","112,209,097.15","174,477,917.87","257,434,027.83","52,793,639.52","92,593,340.74","148,035,743.55","257,469,827.25","88,363,761.87","195,082,954.37","297,530,548.36","367,575,489.74","50,146,928.80","96,487,715.91","154,823,158.67","229,059,281.30","50,530,236.75","105,577,753.76","174,875,852.34","247,443,735.69","57,275,476.16","116,893,235.04","179,781,605.80","204,648,621.41","45,988,171.60","104,400,839.32","175,967,388.94","245,897,171.06","42,926,786.82","98,142,437.41"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"63,967.63","998,427.16","1,163,516.08","2,194,485.88","173,337.20","379,823.81","597,337.47","775,249.09","193,235.51","535,942.77","846,631.03","1,105,123.15","254,802.52","431,774.87","712,958.27","1,149,246.76","462,493.66","896,845.51","1,367,396.57","2,018,165.04","352,444.79","662,775.12","1,363,044.96","1,867,632.01","470,980.48","784,078.71","1,306,336.28","1,559,176.26","164,943.34","363,563.74","795,227.99","21,085,230.52","374,825.58","9,353,461.16","10,269,894.09","10,810,030.41","598,729.06","945,881.40","1,318,785.85","1,138,024.68","1,013,193.80","2,454,733.49","3,953,699.41","5,502,663.28","862,439.85","2,699,973.08"
营业外收入,"139,651.47","142,796.47","192,796.47","34,365,118.79","112,555.53","450,627.42","462,733.54","6,522,810.91","820,706.55","916,440.97","1,154,631.97","1,499,791.48","1,296,755.24","2,814,041.99","3,291,903.99","12,156,137.41","1,650,644.16","17,433,557.36","17,454,417.86","18,943,092.91","483,580.00","772,170.63","1,790,394.63","3,269,282.38","1,972,117.98","6,133,709.15","6,221,972.26","20,069,364.44","569,603.00","1,927,068.41","4,153,523.46","6,728,246.14","1,809,550.43","5,923,714.27","6,093,862.15","7,894,927.66","4,458,815.96","6,218,417.29","7,791,910.98","20,473,591.76","98,532.09","1,024,229.54","1,477,338.00","524,245.69",604.00,"69,507.48"
销售费用,"2,833,528.24","5,793,990.33","9,350,759.24","9,943,077.63","2,895,946.36","5,719,499.25","8,717,758.07","10,053,242.41","3,162,562.74","5,151,916.52","7,375,158.12","9,738,773.06","2,354,877.51","6,310,429.41","9,070,801.91","11,840,571.78","4,209,816.40","8,969,300.98","12,317,321.86","16,461,242.33","2,878,584.88","6,539,865.06","10,030,964.27","19,796,335.71","5,360,244.17","16,359,699.07","24,778,146.06","34,286,008.25","6,842,448.90","14,666,176.74","24,050,369.63","34,669,374.33","6,473,637.33","16,889,715.14","29,382,391.78","46,050,246.67","10,325,053.51","20,601,283.18","31,320,003.48","44,338,389.32","8,671,186.19","21,174,407.31","32,674,352.42","44,061,027.90","8,903,741.34","18,475,423.94"
减:营业外支出,"13,899.51","605,026.27","726,481.59","738,573.66","20,893.96","237,212.77","248,409.39","249,159.15",263.39,263.85,"8,429.56","101,447.34","15,050.02","21,565.07","23,635.15","106,630.75","24,351.94","60,551.66","81,630.26","260,984.24","44,558.45","237,648.80","437,648.80","437,663.17","1,802.06","3,410.56","73,541.81","74,228.91","36,018.31","36,018.31","79,715.03","92,423.53","49,812.21","49,812.21","56,865.76","85,552.86",,"371,090.74","380,374.91","445,282.09","10,122.23","55,670.03","1,741,141.33","4,621,985.06","10,051.64","79,681.75"
管理费用,"6,486,992.49","18,335,676.68","26,447,635.36","38,028,192.11","7,913,906.62","15,919,558.09","23,951,433.70","33,133,739.28","9,883,433.41","18,552,219.43","27,845,051.63","38,856,005.92","11,235,611.81","19,691,446.28","28,386,283.07","39,156,428.18","10,320,974.83","21,699,521.40","33,594,996.14","47,497,079.07","11,961,583.44","31,343,771.04","44,899,091.75","63,593,314.76","11,266,929.45","25,189,742.50","41,135,136.30","60,626,094.40","16,091,481.91","36,953,716.61","54,365,606.66","75,664,108.61","15,901,063.76","34,606,106.08","52,665,183.70","80,515,335.69","15,585,314.66","34,369,699.17","54,288,084.87","86,120,689.47","15,842,702.75","33,082,783.76","50,375,836.70","76,128,683.00","16,819,352.41","37,057,054.07"
其中:非流动资产处置净损失,"13,899.51","329,313.53","396,771.04","396,771.04",,,,,,,"6,626.00","93,497.11","15,050.02","15,050.02","17,500.07","57,034.38","24,351.94","60,551.66","81,630.26","65,015.04","44,558.45","237,578.80","237,578.80","237,578.80","1,802.06","3,410.56","73,534.77","74,221.87","36,018.31","36,018.31","46,550.03","92,423.53","49,812.21","14,032.21","20,682.21","37,081.52",,"8,020.41","14,304.58","27,136.96","10,122.23","33,547.35","92,156.15",,,
