科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"74,704,828.90","94,758,965.79","150,988,558.27","198,526,208.17","826,026,591.32","846,138,230.01","766,097,975.12","760,480,088.72","695,656,984.63","520,748,153.18","424,385,287.83","438,681,471.52","436,596,920.42","451,329,935.41","319,172,449.72","354,494,097.50","335,209,918.91","330,874,982.61","332,923,421.43","300,895,434.16","289,761,470.09","288,547,088.73","439,718,968.87","426,214,029.43","429,513,041.50","424,891,637.99","276,217,388.02","249,454,863.35","547,011,446.35","399,482,846.25","342,872,853.38","360,788,947.57","353,366,514.81","621,886,556.47","327,326,877.63"
短期借款,"10,000,000.00","20,000,000.00","60,000,000.00","118,000,000.00","99,150,000.00","148,000,000.00","187,636,898.55","235,993,101.45","213,000,000.00","157,735,330.00","199,722,370.81","237,826,083.84","286,686,854.38","325,400,000.00","313,918,575.00","462,781,169.56","467,842,837.50","463,101,125.77","516,896,615.66","476,583,067.17","607,211,754.59","658,363,013.72","920,323,330.38","961,688,608.11","904,566,815.12","981,397,743.24","858,874,349.37","846,351,329.91","1,126,492,936.91","899,989,414.67","915,062,014.67","936,311,855.75","973,286,833.51","947,073,500.00","923,260,485.26"
交易性金融资产,,,,,,"7,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,"5,429,447.81",,"64,993,260.97","96,224,263.74","116,461,571.80","109,032,133.31","109,541,044.59","149,335,768.17","169,479,035.87","130,022,188.60","160,568,119.19","192,829,443.86","229,747,169.97","258,656,052.54","169,288,792.80","115,540,680.30","124,946,310.66","129,915,582.72","74,448,982.95","53,896,878.51","36,496,354.15","29,669,379.59","33,946,809.60","22,001,636.85","38,951,965.17","101,400,620.39"
应付票据,"73,179,623.66","137,101,622.83","127,207,198.38","143,281,835.56","162,781,068.25","199,162,276.81","141,599,147.71","197,561,017.14","195,656,561.31","217,339,730.31","189,383,792.76","157,115,882.49","249,427,669.47","378,430,213.87","279,854,500.44","288,030,092.31","376,119,452.39","429,564,013.61","382,431,434.80","345,084,462.41","424,552,200.43","443,715,580.53","378,344,829.98","345,876,748.44","373,261,964.07","374,282,543.98","321,502,683.73","334,582,042.95","433,182,905.99","349,796,742.86","353,635,283.66","321,262,196.56","179,796,237.45","303,461,024.02","489,399,685.16"
应收账款,"126,836,119.30","191,426,796.17","211,648,620.04","234,441,262.57","228,215,971.64","249,524,267.32","251,385,491.77","259,617,043.68","271,347,657.57","302,331,099.39","277,419,681.43","271,483,947.83","278,342,921.79","357,610,827.80","374,994,676.04","434,489,496.33","436,193,635.73","434,922,503.16","392,653,799.03","530,148,448.60","571,370,273.81","578,695,538.57","544,357,402.86","677,233,790.59","670,417,070.52","711,486,950.67","583,653,002.41","732,181,409.45","774,299,123.51","687,714,982.50","723,108,784.21","826,726,666.71","1,000,620,245.13","1,026,719,954.52","1,176,213,951.96"
应付账款,"51,103,720.53","91,308,926.87","118,583,291.68","142,933,558.27","147,311,252.45","127,426,275.78","129,369,019.21","129,569,014.14","154,639,824.93","174,102,886.81","100,784,501.89","150,616,443.82","146,290,632.15","200,493,625.61","193,039,538.98","280,148,000.14","303,079,007.58","373,893,418.87","311,333,580.49","438,351,676.48","442,683,508.91","622,357,307.46","510,588,812.21","606,188,050.51","709,736,963.49","791,068,167.82","668,735,777.60","782,605,915.48","688,364,318.14","957,703,395.99","740,506,748.67","913,354,270.77","947,485,128.96","1,062,404,232.74","905,146,890.61"
预付款项,"20,369,438.23","76,509,152.27","78,010,026.47","44,430,845.78","46,267,319.66","39,182,358.46","48,808,783.83","63,787,504.69","48,622,397.78","58,287,283.51","73,382,558.94","57,553,995.79","66,394,417.74","59,235,509.71","103,966,698.88","136,260,057.78","126,410,004.65","69,927,531.50","114,351,043.08","127,201,595.02","175,643,993.92","87,065,759.42","184,934,786.65","153,690,442.95","186,509,938.38","103,825,446.98","143,338,829.29","96,059,135.62","138,740,587.45","128,837,564.85","165,991,676.79","222,168,614.12","282,014,876.91","233,352,027.18","558,838,453.02"
预收款项,"63,841,962.75","63,481,105.67","58,708,040.38","56,493,658.59","66,784,317.32","67,636,192.53","80,852,869.22","70,580,896.65","65,558,056.59","46,732,784.39","57,380,343.54","59,790,485.78","79,358,261.18","25,030,311.25","41,372,511.46","29,790,468.70","45,303,313.96","42,325,430.44","81,705,644.40","57,591,805.37","76,346,441.52","120,869,608.85","155,902,119.57","141,353,514.10","182,677,806.45","253,989,902.70","324,130,852.47","364,477,027.46","303,085,992.96","305,004,450.25","343,318,275.67","457,969,269.80","593,898,259.50","513,015,459.67","689,206,711.61"
