科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"12,489,381.05","23,483,332.51","24,290,950.54","8,751,117.19","16,290,024.07","25,794,920.92","38,475,351.40","17,289,892.75","37,982,593.38","57,751,733.54","88,236,308.23","27,673,183.44","54,661,573.45","85,423,205.72","121,028,830.56","46,029,158.47","72,841,376.38","116,735,556.14","164,348,576.70","57,455,972.51","111,716,957.88","138,882,464.23","190,349,503.42","52,567,415.23","97,068,968.75","141,743,808.14","200,357,846.94","65,279,777.78","118,473,631.12","174,429,613.21","305,275,310.69","89,494,857.03","157,437,916.18","248,101,191.85","379,778,409.51","138,803,351.53"
取得借款收到的现金,"100,000,000.00","430,000,000.00","278,000,000.00","100,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00",,,,,,,"500,000,000.00","700,000,000.00","250,000,000.00","550,000,000.00","790,000,000.00","1,285,571,000.54","597,776,021.86","647,606,661.31","674,943,925.78","1,075,418,925.78","580,000,000.00","1,130,000,000.00","2,060,000,000.00","2,558,750,000.00","500,000,000.00","799,990,000.00","1,099,990,000.00","1,546,948,160.00","656,042,244.55","1,013,000,000.00","2,015,730,640.00","3,220,169,640.00","523,040,000.00"
支付的各项税费,"93,407,529.45","100,580,202.12","113,689,132.64","39,654,104.61","75,519,338.55","112,374,449.35","205,908,524.78","84,689,536.53","159,037,617.29","255,532,489.34","307,706,588.24","19,558,962.78","55,613,617.14","96,430,551.86","155,483,224.39","43,354,272.98","97,980,270.31","168,570,536.13","191,726,787.01","32,766,171.91","113,216,989.23","181,920,157.30","207,678,437.58","79,652,828.26","128,158,618.64","189,304,252.49","197,663,025.73","40,562,833.09","90,400,843.36","138,793,097.72","282,894,146.16","164,001,232.72","317,608,294.95","487,276,631.70","714,463,298.49","209,525,574.48"
收到其他与筹资活动有关的现金,"22,157,764.80",,,"119,308.09","770,253.85","1,089,733.19",,"373,830.37","33,593,437.08","35,623,985.15",,"148,198.73","13,915,978.06","29,598,183.18",,"3,419,272.47","4,100,864.57","4,769,456.48","419,671,404.72","298,019.62","10,660,000.00",,"40,660,000.00",,,,"42,900,000.00",,,,,,"68,906,000.00",,,
支付其他与经营活动有关的现金,"21,510,839.98","27,496,184.00","27,671,951.53","1,246,648.11","17,317,441.09","29,069,611.06","38,070,946.86","11,880,786.36","26,519,632.23","35,963,731.76","64,478,833.85","13,380,375.99","29,567,445.17","89,243,563.43","69,943,437.33","37,915,831.33","34,626,593.82","119,390,907.26","87,573,105.85","45,560,488.27","103,725,678.32","136,122,488.65","128,069,926.28","47,274,997.23","72,880,936.29","123,363,197.98","193,006,306.83","21,749,974.56","96,561,999.63","116,883,466.54","185,839,143.84","56,616,272.31","102,643,093.19","125,709,703.22","506,036,277.16","90,142,153.00"
筹资活动现金流入小计,"159,657,764.80","430,000,000.00","278,000,000.00","100,119,308.09","1,949,096,253.85","1,949,415,733.19","1,948,726,000.00","373,830.37","33,593,437.08","35,623,985.15",,"148,198.73","13,915,978.06","529,598,183.18","700,000,000.00","253,419,272.47","554,100,864.57","794,769,456.48","1,705,242,405.26","598,074,041.48","1,876,354,661.31","1,893,031,925.78","2,337,074,925.78","580,000,000.00","1,130,000,000.00","2,264,499,996.70","2,818,649,996.70","500,000,000.00","799,990,000.00","1,099,990,000.00","1,546,948,160.00","656,042,244.55","1,081,906,000.00","2,015,730,640.00","3,240,159,640.00","523,040,000.00"
经营活动现金流出小计,"787,738,770.85","901,263,966.05","996,770,941.31","385,890,103.40","692,311,978.18","1,119,061,326.79","1,764,029,318.66","423,459,927.24","1,105,777,571.81","1,567,495,153.74","2,199,137,126.96","613,019,983.17","1,266,631,725.31","2,537,073,186.44","3,189,384,490.91","793,870,113.15","1,525,170,464.00","2,559,773,288.58","3,788,078,062.94","1,216,938,986.05","2,293,831,666.61","3,444,441,079.25","5,185,844,635.33","1,012,579,289.25","1,762,294,126.33","2,309,583,999.87","4,333,406,706.08","1,028,757,715.76","2,416,150,267.28","3,215,643,035.64","4,588,209,038.11","1,852,942,600.58","4,486,201,112.69","14,700,412,890.08","24,201,528,986.94","2,912,725,432.16"
偿还债务支付的现金,"30,000,000.00","200,000,000.00","360,000,000.00","50,000,000.00","408,000,000.00","408,000,000.00","408,000,000.00",,,,,,,,,,"300,000,000.00","610,000,000.00","1,047,244,227.18","337,231,775.85","415,298,579.03","692,759,956.84","1,119,762,982.59","539,922,727.07","660,397,727.07","1,510,397,727.07","2,139,211,027.07","503,086,591.96","999,990,000.00","1,099,990,000.00","1,729,990,000.00","350,000,000.00","603,000,000.00","1,575,000,000.00","2,769,637,800.00","344,040,000.00"
经营活动产生的现金流量净额,"28,199,676.44","134,304,411.08","244,063,750.52","27,768,644.06","13,162,967.29","1,114,160.80","340,129,694.38","34,883,255.67","118,591,341.47","171,226,794.40","-19,230,171.95","-50,151,368.79","-421,296,424.16","-530,867,036.75","-943,104,476.63","94,393,284.95","175,182,217.37","166,967,233.21","-77,273,452.74","-168,966,346.88","139,810,088.82","322,473,931.29","-87,104,683.09","142,060,029.89","133,386,994.95","170,555,305.07","1,781,422.05","60,788,733.66","112,822,533.55","307,845,313.49","637,253,827.69","62,421,983.39","62,982,662.94","162,627,653.21","292,486,425.85","281,670,580.81"
分配股利、利润或偿还利息支付的现金,"66,580,806.52","91,584,137.33","96,733,716.61","97,280,000.00","103,704,637.00","103,704,637.00","103,819,841.00",,"129,717,148.00","129,717,148.00","129,780,000.00",,"36,502,165.47","140,304,900.00","147,264,257.12","6,793,565.31","103,109,089.78","146,778,881.84","202,642,637.03","104,437,688.07","121,238,642.70","150,556,513.95","157,271,888.17","14,271,776.84","65,448,551.97","91,331,373.09","122,731,870.77","16,377,029.43","91,083,905.31","204,982,669.24","217,971,950.07","16,019,756.88","117,906,140.88","139,293,085.63","154,556,305.03","17,643,668.61"
收回投资收到的现金,,,,,,,,,,,"90,300,000.00","44,000,000.00","98,700,000.00","115,000,000.00",,"8,805,000.00","125,748,000.00","199,542,400.00","100,000,000.00","10,270,000.00","32,000,000.00","1,010,400,000.00",,"27,800,000.00","180,000,000.00",,,,,,,,,,"137,560,000.00",
支付其他与筹资活动有关的现金,"427,006.24","28,798,413.18","174,995.34","2,963,003.00","21,393,060.00","21,410,560.00","22,022,141.82",,,,"701,169.54",,,,"1,028,271.58",,,,"304,133,464.00",,"128,629,128.69","85,956,259.28","143,313,830.21","1,077,191.05","41,361,864.98","16,295,360.12","13,840,290.56","130,980.63","296,879.78","323,864.89","819,268.08","160,849.81","137,215,106.10","200,012,470.95",,"-11,777,000.00"
取得投资收益收到的现金,,,,,,,,,,,"7,170,862.56","3,510,738.08","5,060,405.41","7,731,744.73","6,045,373.52","1,261,022.44","2,465,305.07","3,121,187.95","3,370,875.51","128,424.70","623,498.28","1,350,918.85","1,752,270.77","345,826.56","9,166,796.55","12,659,304.15","17,169,029.13","712,605.67","1,579,691.86","2,406,917.68",,"803,677.10","1,481,315.46","2,010,976.52","3,849,079.68","420,122.68"
筹资活动现金流出小计,"97,007,812.76","320,382,550.51","456,908,711.95","150,243,003.00","533,097,697.00","533,115,197.00","533,841,982.82",,"129,717,148.00","129,717,148.00","130,481,169.54",,"36,502,165.47","140,304,900.00","148,292,528.70","6,793,565.31","403,109,089.78","756,778,881.84","1,554,020,328.21","441,669,463.92","665,166,350.42","929,272,730.07","1,420,348,700.97","555,271,694.96","767,208,144.02","1,618,024,460.28","2,275,783,188.40","519,594,602.02","1,091,370,785.09","1,305,296,534.13","1,948,781,218.15","366,180,606.69","858,121,246.98","1,914,305,556.58","2,924,194,105.03","349,906,668.61"
处置固定资产、无形资产和其他长期资产收回的现金净额,"198,500.00",,,"499,000.00","85,000.00","85,320.00","85,320.00","168,837.60","168,837.60","525,370.92","1,962,853.19","553,665.20",,,"859,408.85",,,,"169,086.32",,"200,000.00","200,000.00","200,000.00",,,,,,,,"148,395.25",,,"33,500.00","48,500.00","39,500.00"
筹资活动产生的现金流量净额,"62,649,952.04","109,617,449.49","-178,908,711.95","-50,123,694.91","1,415,998,556.85","1,416,300,536.19","1,414,884,017.18","373,830.37","-96,123,710.92","-94,093,162.85","-130,481,169.54","148,198.73","-22,586,187.41","389,293,283.18","551,707,471.30","246,625,707.16","150,991,774.79","37,990,574.64","151,222,077.05","156,404,577.56","1,211,188,310.89","963,759,195.71","916,726,224.81","24,728,305.04","362,791,855.98","646,475,536.42","542,866,808.30","-19,594,602.02","-291,380,785.09","-205,306,534.13","-401,833,058.15","289,861,637.86","223,784,753.02","101,425,083.42","315,965,534.97","173,133,331.39"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-132,725.56","-30,124.09","-34,976.08","-13,000.00","-30,200.00","-312,279.20","-1,481,340.28","-295,394.66","-604,854.85","-2,113,704.33","-3,967,649.30","-27,876.69","186,268.21","-51,870.00","-109,545.17","-464,624.63","-5,106,960.21","-6,113,894.64","-5,250,486.55","441,955.97","406,594.05","395,853.94","-361,735.75","961,518.83","1,455,667.90","8,491,018.54","27,102,161.60","-694,002.69","3,021,359.87","5,886,529.12","1,712,579.54","53,944.61","-6,032,940.65","-8,640,409.64","-20,206,781.36","-7,425,810.29"
收到其他与投资活动有关的现金,"412,940.91","1,059,469.82","489,519.22",,,,"2,050,190.14",,,,"21,909,799.92",,,,"32,624,068.11",,,,"125,745,058.81","150,074.35","25,009,070.33","54,374,951.94","138,871,360.88","83,642,815.19","52,926,105.71","272,924,146.28","208,886,901.61","217,802,882.05","352,379,583.01","381,665,826.35","144,671,873.91","15,028,145.56","181,181,273.68","124,608,585.21",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"611,440.91","1,059,469.82","489,519.22","499,000.00","85,000.00","85,320.00","2,135,510.14","168,837.60","168,837.60","525,370.92","121,343,515.67","48,064,403.28","103,760,405.41","122,731,744.73","39,528,850.48","10,066,022.44","128,213,305.07","202,663,587.95","229,285,020.64","10,548,499.05","57,832,568.61","1,066,325,870.79","140,823,631.65","111,788,641.75","242,092,902.26","285,583,450.43","226,055,930.74","218,515,487.72","353,959,274.87","384,072,744.03","144,820,269.16","15,831,822.66","182,662,589.14","126,653,061.73","141,457,579.68","459,622.68"
五、现金及现金等价物净增加额,"-19,107,351.17","88,829,795.55","8,270,511.39","-56,848,274.54","1,385,438,810.98","1,353,696,351.54","1,708,883,254.33","-186,650,145.50","-246,292,647.97","-398,709,946.96","-423,992,642.61","-245,177,339.56","-516,956,430.91","-437,400,025.73","-922,367,069.60","190,467,681.82","84,739,093.40","-79,561,316.25","-224,125,253.74","-45,413,506.24","-46,277,678.19","282,399,362.21","403,072,849.10","2,009,068.86","141,086,289.26","238,936,567.56","90,250,871.65","-73,346,679.75","-348,201,627.68","-211,983,493.83","-154,881,442.88","162,439,479.42","33,250,920.04","25,348,439.27","351,299,225.44","328,840,653.34"
购建固定资产、无形资产和其他长期资产支付的现金,"90,435,695.00","156,121,410.75","57,339,070.32","34,979,223.69","43,777,513.16","63,491,386.25","46,804,475.41","169,835,783.48","216,380,961.27","422,311,945.10","249,413,867.49","199,210,696.09","78,320,492.96","303,506,146.89","468,589,369.58","151,347,708.10","238,793,243.62","154,651,872.68","371,744,827.50","33,572,191.94","466,715,240.56","481,455,489.52","268,610,588.52","79,729,426.65","216,501,131.83","394,077,215.55","489,505,108.45","99,631,205.67","210,949,593.66","231,960,771.44","445,684,931.95","80,612,379.10","198,146,347.11","117,554,944.56","108,957,698.63","88,203,163.40"
期初现金及现金等价物余额,"96,019,535.33","76,912,184.16","165,741,979.71","174,012,491.10","174,012,491.10","174,012,491.10","174,012,491.10","1,887,004,706.00","1,887,004,706.00","1,887,004,706.00","1,887,004,706.00","1,463,012,063.39","1,463,012,063.39","1,463,012,063.39","1,463,012,063.39","642,444,993.79","642,444,993.79","544,234,679.56","544,234,679.56","320,109,425.82","320,109,425.82","320,109,425.82","320,109,425.82","723,182,274.92","723,182,274.92","766,082,274.92","723,182,274.92","813,433,146.57","813,433,146.57","813,433,146.57","813,433,146.57","658,551,703.69","658,551,703.69","658,553,202.53","658,553,202.53","1,009,852,427.97"
投资支付的现金,,,,,,,"-19,848.32","51,943,300.00","51,943,300.00","51,943,300.00","90,300,000.00","44,000,000.00","98,700,000.00","115,000,000.00","100,000,000.00","8,805,000.00","125,748,000.00","199,542,400.00",,"10,270,000.00","966,200,000.00","1,490,400,000.00",,"27,800,000.00","180,000,000.00",,,,"44,250,000.00","44,250,000.00",,,,,"137,560,000.00",
期末现金及现金等价物余额,"76,912,184.16","165,741,979.71","174,012,491.10","117,164,216.56","1,559,451,302.08","1,527,708,842.64","1,882,895,745.43","1,700,354,560.50","1,640,712,058.03","1,488,294,759.04","1,463,012,063.39","1,217,834,723.83","946,055,632.48","1,025,612,037.66","540,644,993.79","832,912,675.61","727,184,087.19","464,673,363.31","320,109,425.82","274,695,919.58","273,831,747.63","602,508,788.03","723,182,274.92","725,191,343.78","864,268,564.18","1,005,018,842.48","813,433,146.57","740,086,466.82","465,231,518.89","601,449,652.74","658,551,703.69","820,991,183.11","691,802,623.73","683,901,641.80","1,009,852,427.97","1,338,693,081.31"
