科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"172,030.39","30,229,926.18","47,186,381.12","27,850,933.15","18,816,457.68","4,074,600.34","2,046,891.24","4,840,949.44","3,928,895.99","8,063,970.17","14,264,797.93","17,171,863.34","5,864,725.98","6,896,351.92","20,723,404.24","52,881,507.62","19,799,616.23","26,922,561.31","29,867,880.01","5,849,582.94","6,159,367.49","5,367,785.63","7,017,893.44","2,571,512.28","3,934,695.12","4,656,124.21","672,920,151.49","508,862,599.88","451,014,187.72","349,209,397.82","362,868,061.37","340,673,379.07","285,377,981.80","241,382,809.20","269,537,100.13","248,320,318.18","90,329,524.83","108,393,259.02","113,603,837.99","46,624,088.74","7,694,483.99","21,893,601.22","7,840,649.83","13,135,403.40","9,280,719.40","10,398,666.21"
短期借款,"44,295,000.00","74,395,000.00","73,895,000.00","58,895,000.00","58,395,000.00","52,895,000.00","49,895,000.00","43,895,000.00","34,395,000.00","27,890,000.00","29,890,000.00","59,890,000.00","62,390,000.00","62,390,000.00","90,890,000.00","133,390,000.00","124,900,000.00","130,990,000.00","130,990,000.00","111,490,000.00","103,000,000.00","115,000,000.00","145,000,000.00","145,000,000.00","140,000,000.00","160,000,000.00","160,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","80,000,000.00","90,000,000.00","90,000,000.00",,,"80,000,000.00","10,000,000.00","9,000,000.00","15,550,000.00",,,,
交易性金融资产,,,,"17,851,651.00","17,282,790.00","7,014,336.45","6,749,330.06","8,021,123.90",,,"291,200.00","13,043,192.40",,,,,,,,,,,,,,,,,,,,"50,074,906.25","88,247,377.27","82,002,018.00","60,000,000.00","80,647,013.70","110,647,013.70","80,000,000.00","90,000,000.00",,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"6,455,112.63","3,108,258.62","5,712,764.63","2,085,303.50","2,495,251.00","1,192,981.00","2,413,051.00","11,345,875.00","11,298,000.00","8,120,000.00","1,530,000.00","160,000.00",,"5,740,000.00","3,600,000.00","2,660,000.00","7,290,000.00","17,710,000.00","11,150,000.00","1,633,365.00","1,294,073.57","2,160,000.00","4,640,000.00","1,310,000.00","840,418.50","13,485,500.00","8,566,798.00","8,242,000.00","18,464,000.00","12,596,816.00","32,984,219.38","13,715,036.25","21,930,536.54","12,813,434.95","13,730,920.00","17,372,038.20","28,500,142.92","20,888,717.06","27,113,034.24","19,061,735.97","26,370,192.21","26,635,700.72","8,176,780.41","8,526,215.73","13,423,925.55","4,970,472.15"
应付票据,"1,120,500.00","15,980,500.00","15,980,500.00",,"980,500.00",,"1,150,500.00","10,678,000.00","10,878,000.00","6,200,000.00",,,,,,"17,000,000.00",,,,,"15,000,000.00","15,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"16,673,279.62","16,046,601.85","13,092,242.17","7,556,667.94","7,777,905.29","8,383,177.37","12,100,151.46","5,347,745.80","10,752,188.50","17,423,469.19","24,913,951.50","31,833,910.94","36,102,879.13","36,252,166.01","14,660,388.76","33,811,695.22","39,762,968.68","37,917,141.01","36,961,530.41","35,577,220.10","42,343,837.73","48,296,089.31","31,741,134.73","38,090,618.58","55,367,279.64","57,522,997.37","46,119,868.78","46,422,863.75","46,863,030.60","55,017,463.80","57,793,765.59","68,680,056.54","64,194,047.76","61,943,783.25","73,579,539.47","58,647,729.38","50,022,754.51","74,478,501.81","54,444,489.69","71,715,132.50","81,083,112.01","78,404,848.97","82,792,627.33","89,646,183.82","96,694,603.58","90,150,812.94"
应付账款,"5,691,604.71","6,937,167.58","7,446,509.18","5,290,999.66","7,920,590.23","9,905,244.09","7,217,483.72","5,734,289.36","7,836,282.30","16,225,864.78","23,511,024.85","36,782,293.64","43,741,563.18","50,386,220.64","27,937,080.22","15,539,616.89","13,474,151.09","11,669,116.77","14,421,632.79","18,381,553.27","19,865,153.52","10,920,768.10","12,783,025.91","20,437,828.71","22,411,088.26","27,705,042.59","22,908,178.39","15,022,633.68","16,935,824.83","12,708,279.62","2,967,118.90","15,004,132.85","14,778,723.47","10,597,382.14","6,779,834.84","28,017,966.60","12,787,598.04","17,338,511.88","25,255,692.00","22,437,459.05","23,170,085.64","15,970,295.05","28,797,210.68","22,340,453.60","21,836,380.99","28,320,423.05"
预付款项,"1,088,867.10","898,841.26","922,325.67","1,235,642.57","4,860,899.26","5,606,785.75","2,042,686.45","51,887.71","75,352.89","9,731.03","60,342.29","2,723,894.63","1,511,391.87","67,892.03","112,192.40","2,604,492.55","2,349,566.08","1,761,910.29","1,865,773.99","4,675,737.89","7,897,143.38","3,747,348.85","5,044,502.89","9,250,829.08","2,491,202.04","3,387,575.48","2,794,292.42","13,535,280.08","439,224.10","3,413,136.75","1,373,478.42","2,360,157.66","15,774,674.27","11,106,043.48","12,505,506.28","13,497,064.37","8,071,007.06","16,129,455.51","38,770,198.80","8,324,242.80","24,233,349.30","18,358,377.62","23,984,013.78","6,879,653.56","13,586,938.24","12,517,648.21"
预收款项,"1,370,620.18","1,637,601.99","1,777,709.10","1,845,879.08","1,988,125.48","1,787,155.39","2,161,391.35","189,236.68","256,195.44","333,313.43","576,566.39","727,840.79","1,177,903.72","830,723.34","904,745.46","1,481,856.72","2,320,353.31","3,412,042.64","6,197,248.64","3,757,526.72","3,419,743.14","3,519,410.96","4,288,919.08","967,493.00","2,416,485.73","1,800,211.28","4,392,488.55","1,292,095.34","208,787.21","2,733,471.67","3,093,128.42","2,717,164.53","3,483,701.60","2,392,591.99","1,817,586.08","8,992,127.74","8,615,759.32","8,382,983.39","4,854,779.75","11,177,958.90","23,554,847.31","12,112,434.77","8,242,739.76","10,066,200.98","19,455,089.96","9,647,840.33"
