科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
投资性房地产,,"6,748,734.37","6,421,696.87","6,258,178.12","6,176,418.75",,,,,,,,"8,585,904.56","12,858,550.79","12,681,780.13"
预计负债,,,,,,,,,,,,,,,
固定资产,"347,929,051.37","422,618,275.14","417,793,806.84","399,849,561.62","437,598,033.91","465,360,294.34","449,783,209.01","458,978,791.39","492,979,405.85","518,322,120.39","523,476,401.42","525,501,798.11","628,024,828.07","743,102,780.97","760,515,707.88"
递延所得税负债,"197,196.00",,,"53,152.11",,"200,515.16","200,515.16",,"6,061.65",,,,"8,285,507.64","20,738,046.03","20,365,038.46"
在建工程,"69,017,541.91","38,259,943.79","105,935,899.78","119,581,649.35","81,609,826.78","79,426,622.17","88,371,716.85","130,847,301.72","124,609,185.41","112,592,621.73","95,618,272.97","133,303,816.48","116,246,810.83","160,339,061.15","144,212,449.57"
其他非流动负债,,,,,"34,612,439.88",,,,,,,,"603,185.90",,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"115,353,512.76","41,224,403.69","67,172,990.29","35,543,826.90","34,612,439.88","33,777,150.05","57,086,725.00","55,998,784.79","55,117,421.39","53,285,501.94","52,374,746.85","52,561,568.43","59,441,930.21","74,088,946.85","75,204,888.22"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"532,780,447.75","610,882,871.63","614,567,816.41","612,973,105.83","637,800,572.59","435,597,276.27","428,825,483.09","425,031,273.25","448,381,899.05","441,349,147.75","462,655,755.85","536,612,113.73","794,918,897.20","1,189,486,285.37","1,216,788,113.23"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"151,800,000.00","151,800,000.00","151,800,000.00","151,800,000.00","151,800,000.00","202,400,000.00","202,400,000.00","202,400,000.00","202,400,000.00","202,400,000.00","202,400,000.00","263,120,000.00","263,120,000.00","292,324,683.00","292,324,683.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"214,503,025.43","214,303,676.10","214,303,676.10","214,303,676.10","214,303,676.10","568,176,987.48","568,176,987.48","568,176,987.48","568,176,987.48","568,075,196.11","568,075,196.11","507,355,196.11","503,234,364.37","937,685,416.47","937,685,416.47"
无形资产,"89,663,152.58","104,766,419.04","102,062,428.60","106,742,500.05","106,316,290.94","108,210,110.73","107,843,253.01","107,359,666.98","105,829,504.32","120,720,669.76","119,940,036.99","119,162,011.23","162,919,174.77","227,385,979.81","225,646,682.09"
盈余公积,"9,809,261.52","16,395,015.02","26,056,026.80","26,056,026.80","26,056,026.80","33,976,929.55","33,976,929.55","33,976,929.55","33,976,929.55","45,011,428.09","45,011,428.09","45,011,428.09","45,011,428.09","53,020,682.24","53,020,682.24"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,"42,082,475.77","66,083,351.57"
商誉,"186,765.36","186,765.36","186,765.36","186,765.36","186,765.36","186,765.36","1,114,205.48","186,765.36","186,765.36","186,765.36","186,765.36","186,765.36","186,765.36","407,553,091.45","407,553,091.45"
未分配利润,"130,557,501.32","191,535,009.37","266,978,625.80","302,888,756.41","325,544,069.06","338,946,255.80","360,155,435.81","362,420,189.39","386,716,581.29","396,286,677.27","418,529,350.64","402,862,167.54","423,846,556.08","439,948,691.30","464,456,493.69"
长期待摊费用,"1,534,245.43","856,093.21","1,645,576.64","2,571,581.44","3,972,780.15","3,658,569.55","3,946,289.56","4,405,640.60","3,266,709.08","3,300,153.13","3,983,042.64","4,597,865.63","4,165,640.72","4,877,455.46","6,618,343.20"
少数股东权益,"58,095,408.00","58,777,293.24","59,301,581.50","58,902,069.33","59,773,432.45","59,557,379.56","60,187,524.47","60,941,540.33","60,890,597.69","60,166,499.42","59,822,669.21","59,420,223.42","100,055,180.55","111,281,686.61","112,368,769.93"
递延所得税资产,"5,683,346.62","7,890,923.94","6,379,042.56","5,950,605.97","6,649,042.56","7,647,389.08","7,691,205.63","7,672,214.84","7,622,765.62","8,623,799.94","8,790,895.60","8,294,491.56","9,294,317.72","11,950,926.87","12,268,138.42"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"521,081,803.27","588,394,854.85","647,492,916.65","648,208,541.91","649,576,858.45","671,557,451.23","665,817,579.54","716,518,080.89","741,562,035.64","770,813,830.31","759,063,114.98","798,114,448.37","936,491,142.03","1,596,344,546.50","1,626,585,909.64"
所有者权益(或股东权益)合计,"561,394,354.39","629,468,919.25","715,241,602.97","750,815,503.24","775,237,070.81","1,200,127,871.24","1,221,770,030.12","1,224,696,957.39","1,246,479,759.80","1,268,669,619.36","1,289,317,296.69","1,274,586,554.44","1,333,937,577.65","1,789,231,758.31","1,819,517,150.54"
资产总计,"1,094,174,802.14","1,240,351,790.88","1,329,809,419.38","1,363,788,609.07","1,413,037,643.40","1,635,725,147.51","1,650,595,513.21","1,649,728,230.64","1,694,861,658.85","1,710,018,767.11","1,751,973,052.54","1,811,198,668.17","2,128,856,474.85","2,978,718,043.68","3,036,305,263.77"
负债和所有者(或股东权益)合计,"1,094,174,802.14","1,240,351,790.88","1,329,809,419.38","1,363,788,609.07","1,413,037,643.40","1,635,725,147.51","1,650,595,513.21","1,649,728,230.64","1,694,861,658.85","1,710,018,767.11","1,751,973,052.54","1,811,198,668.17","2,128,856,474.85","2,978,718,043.68","3,036,305,263.77"
