科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"7,945,692.08","8,858,242.03","10,165,865.77","6,867,631.81","8,919,108.84","10,842,935.86","2,105,812.59","1,670,712.33","1,381,888.59","988,583.75","1,290,021.94","1,174,268.57","1,442,961.21","2,936,763.44","1,570,264.82","3,697,365.61"
应付职工薪酬,"8,104,060.98","10,309,174.59","9,947,599.72","7,646,354.61","6,388,861.78","5,888,619.28","9,138,741.46","8,072,805.02","8,346,789.08","7,452,467.89","15,645,529.87","15,367,448.66","16,560,546.70","17,692,089.70","18,954,210.02","16,559,833.42"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"4,193,400.05","5,530,357.53","524,775.15","11,467,076.18","647,695.95","1,882,718.48","2,332,209.02","6,708,662.35","11,835,218.10","10,371,158.58","14,828,387.28","22,721,026.20","13,321,777.63","8,483,650.98","9,154,830.83","1,882,524.66"
应收利息,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,
应付股利,,,,,"18,000,000.00",,,,,,,,,,,
存货,"51,181,710.19","48,975,282.53","42,541,380.22","51,999,294.73","39,818,909.22","34,869,011.99","40,354,544.44","56,018,388.21","45,788,634.83","42,937,177.70","45,222,729.17","53,273,404.04","75,948,837.07","45,970,176.60","54,062,114.74","72,843,671.54"
其他应付款,"10,332,442.63","19,883,561.01","10,310,462.35","9,031,428.69","5,202,585.20","7,288,882.44","8,007,556.99","5,679,210.19","10,701,231.24","5,827,251.41","10,258,788.94","10,865,366.66","12,305,590.92","12,272,375.95","18,325,212.13","12,932,943.03"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"18,000,000.00","14,000,000.00",,,,,,,,,,,"6,470,000.00","6,470,000.00"
其他流动资产,,"7,211,773.41","4,459,064.24","1,734,930.45","209,128,509.20","155,328,622.68","128,139,990.63",,"100,654,684.94","100,578,958.91","100,508,328.77","50,274,794.54","51,633,892.70","50,551,068.54",,"430,197.01"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"198,616,951.77","281,643,976.87","248,593,926.31","686,217,552.74","525,626,811.13","434,339,305.22","427,065,189.83","432,857,962.72","469,484,544.47","489,533,666.07","538,367,874.62","615,981,522.37","612,290,999.68","585,387,433.46","585,552,833.08","573,944,505.38"
流动负债合计,"283,119,423.93","343,519,107.88","302,302,218.86","305,490,574.38","180,524,904.45","97,466,229.80","96,264,680.55","85,912,309.04","116,550,941.61","112,146,707.77","152,795,440.97","176,492,442.13","169,685,554.84","148,339,293.41","181,768,946.17","164,176,254.43"
可供出售金融资产,,,,,,,,,,,,,,,,
长期借款,,"4,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,"12,000,000.00","19,410,000.00","19,410,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"428,894,557.25","498,234,787.83","519,015,323.19","506,331,710.50","494,868,388.21","482,816,495.65","529,347,746.18","515,345,855.99","526,163,011.71","514,332,454.19","522,641,952.57","595,333,942.59","567,746,726.81","554,901,353.21","628,636,086.52","614,412,782.16"
递延所得税负债,,,,,,,,,,,,,,,,
在建工程,"10,286,196.30","4,536,056.33","24,503,731.92","26,467,389.17","39,808,170.62","59,827,301.12","24,963,536.10","33,045,375.85","16,222,502.22","53,855,028.15","81,217,304.06","21,836,697.65","42,595,040.91","68,176,150.15","56,515,766.53","79,682,406.32"
其他非流动负债,"32,006,738.08","28,481,843.68","24,956,949.28",,,,,,,,,,,,,
工程物资,"672,920.78","750,608.66","734,924.05","680,423.33","680,423.33","680,423.33",,,,,,,,,,
非流动负债合计,"32,006,738.08","32,481,843.68","44,956,949.28","44,075,725.68","23,194,502.08","22,313,278.48","21,432,054.88","20,550,831.28","19,669,607.68","18,788,384.08","17,907,160.48","17,025,936.88","16,144,713.28","27,263,489.68","33,792,266.08","32,911,042.48"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"315,126,162.01","376,000,951.56","347,259,168.14","349,566,300.06","203,719,406.53","119,779,508.28","117,696,735.43","106,463,140.32","136,220,549.29","130,935,091.85","170,702,601.45","193,518,379.01","185,830,268.12","175,602,783.09","215,561,212.25","197,087,296.91"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"78,367,322.14","78,367,322.14","78,367,322.14","452,560,322.14","452,560,322.14","452,560,322.14","452,560,322.14","452,560,322.14","332,560,322.14","332,560,322.14","332,560,322.14","332,560,322.14","332,560,322.14","332,560,322.14","332,560,322.14","332,560,322.14"
无形资产,"67,537,463.06","66,259,836.35","64,817,081.35","64,747,565.93","64,359,231.74","64,138,988.72","63,326,463.10","62,953,808.53","62,581,153.96","62,208,499.39","61,835,844.82","61,463,190.25","61,090,535.68","60,726,620.20","60,362,704.72","60,008,960.17"
盈余公积,"26,050,009.53","35,690,229.39","43,897,426.29","43,897,426.29","43,897,426.29","43,897,426.29","47,589,651.29","47,589,651.29","47,589,651.29","47,589,651.29","58,057,483.92","58,057,483.92","58,057,483.92","58,057,483.92","73,113,468.14","73,113,468.14"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,
未分配利润,"203,345,859.92","276,607,838.68","309,972,610.81","328,406,413.37","314,115,284.30","314,597,191.63","325,202,635.75","339,989,414.52","351,856,025.66","386,372,085.67","409,813,129.37","474,976,160.03","492,480,882.80","510,515,382.60","509,316,987.33","521,313,484.41"
长期待摊费用,"1,301,890.30","485,906.24","409,184.00","390,003.44","370,822.88","351,642.32",,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,
递延所得税资产,"6,788,669.11","6,494,997.17","5,888,464.10","5,756,280.56","5,810,027.64","6,027,618.02","5,624,283.91","5,492,100.37","5,051,964.65","5,227,733.29","6,407,265.84","6,275,082.30","6,421,923.25","6,261,458.99","7,133,767.00","6,642,426.97"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,"6,674,742.10","5,527,917.31","3,524,536.26","2,886,136.26","13,782,186.33","19,076,368.16","30,864,164.49","14,223,412.68","3,359,810.03","3,873,576.70","25,905,131.07","47,087,444.54","37,283,252.92","34,224,875.49"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"515,481,696.80","576,762,192.58","622,043,450.71","609,901,290.24","609,421,600.68","616,728,605.42","637,044,215.62","635,913,508.90","640,882,797.03","649,847,127.70","675,462,177.32","688,782,489.49","703,759,357.72","737,153,027.09","789,931,577.69","794,971,451.11"
所有者权益(或股东权益)合计,"398,972,486.56","482,405,217.89","523,378,208.88","946,552,542.92","931,329,005.28","931,288,402.36","946,412,670.02","962,308,331.30","974,146,792.21","1,008,445,701.92","1,043,127,450.49","1,111,245,632.85","1,130,220,089.28","1,146,937,677.46","1,159,923,198.52","1,171,828,659.58"
资产总计,"714,098,648.57","858,406,169.45","870,637,377.02","1,296,118,842.98","1,135,048,411.81","1,051,067,910.64","1,064,109,405.45","1,068,771,471.62","1,110,367,341.50","1,139,380,793.77","1,213,830,051.94","1,304,764,011.86","1,316,050,357.40","1,322,540,460.55","1,375,484,410.77","1,368,915,956.49"
负债和所有者(或股东权益)合计,"714,098,648.57","858,406,169.45","870,637,377.02","1,296,118,842.98","1,135,048,411.81","1,051,067,910.64","1,064,109,405.45","1,068,771,471.62","1,110,367,341.50","1,139,380,793.77","1,213,830,051.94","1,304,764,011.86","1,316,050,357.40","1,322,540,460.55","1,375,484,410.77","1,368,915,956.49"
