科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"45,070,624.86","160,579,044.97","207,940,660.71","310,914,138.74","45,932,341.48","138,007,110.59","218,184,150.93","298,173,326.25","61,718,971.50","113,957,504.98","176,283,545.34","263,692,240.80","76,391,644.32","158,986,902.24","221,036,669.97","309,251,037.60","78,706,173.40","155,327,217.15","277,855,026.66","315,292,740.28","123,763,991.57","225,272,519.30","280,375,372.98","366,873,794.80","97,564,694.97","179,102,206.90","235,665,427.74","322,034,651.45","64,975,308.63","131,386,359.37","177,076,169.36","231,584,138.04","51,453,228.84","93,365,667.40","129,763,005.36","162,477,065.92","157,648,833.59","331,295,872.18","498,307,473.31","765,018,223.46","192,146,297.62","436,271,090.24","611,810,213.97","840,667,127.09"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,"427,305.00","427,305.00",,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"17,318,959.40","22,017,950.45","25,636,916.14","27,054,476.21","1,595,759.61","1,889,765.22","3,712,168.00","9,287,787.26","1,289,683.82","3,660,141.28","4,566,495.53","5,121,332.45","3,719,698.41","7,038,428.13","7,034,223.33","8,640,436.27","347,450.96","512,179.22","609,585.71","790,606.99","16,508.41","16,508.41","16,508.41","16,508.41",,,,,,,,,,,,,,"701,948.90","701,948.90","539,893.70","2,333.27","373,547.14","373,547.14",
支付其他与投资活动有关的现金,,,,,,,"63,088.00",,,,"18,192.00",,"4,620.00","12,440.00","21,480.00",,"13,403.00","38,931.71","64,978.71",,"17,288.00",,,,,,,,"30,000,000.00",,,,,,,,"140,000.00","23,081,994.50",,"83,853,375.67",,"1,006,787,040.00","7,787,040.00","7,226,501.83"
收到其他与经营活动有关的现金,"3,234,506.89","3,046,915.07","37,256,033.28","5,415,190.33","2,416,322.08","3,772,168.63","53,032,594.35","3,478,224.03","2,529,914.45","3,829,189.30","5,723,227.77","3,940,391.32","8,966,026.31","25,578,774.51","14,174,859.63","4,323,543.61","4,439,970.66","27,629,348.00","8,162,065.32","6,227,798.24","2,633,550.68","7,368,232.54","2,028,432.15","5,019,826.45","2,774,472.10","5,732,838.08","7,042,164.96","7,578,440.79","1,599,237.53","2,664,604.06","3,884,442.45","4,421,091.51","597,411.29","2,076,312.59","1,909,192.45","4,608,112.45","14,407,682.10","11,097,257.40","21,528,655.69","38,502,902.21","30,143,568.60","25,464,610.18","24,605,379.45","35,802,712.97"
投资活动现金流出小计,"261,839.74","2,376,810.79","2,530,662.87","13,757,738.53","73,594.40","6,566,434.50","11,147,722.10","12,813,338.49","1,132,331.00","4,196,722.04","7,515,631.00","13,590,476.68","17,354,384.00","37,474,263.47","38,726,903.47","49,664,679.55","769,068.50","3,149,049.71","4,835,014.17","9,837,764.15","1,432,813.88","6,348,154.46","21,126,086.28","28,104,832.48","4,800,181.47","11,320,907.56","20,393,355.11","37,012,024.83","41,029,268.73","11,357,900.82","12,588,295.89","19,302,742.08","1,557,761.55","3,372,727.36","4,368,162.75","3,837,976.02","65,933,700.00","133,332,907.61","224,838,302.02","271,530,178.14","241,567,071.10","1,050,753,369.99","1,811,564,412.62","2,921,847,455.81"
经营活动现金流入小计,"65,624,091.15","185,643,910.49","270,833,610.13","343,383,805.28","49,944,423.17","143,669,044.44","274,928,913.28","310,939,337.54","65,538,569.77","121,446,835.56","186,573,268.64","272,753,964.57","89,077,369.04","191,604,104.88","242,245,752.93","322,215,017.48","83,493,595.02","183,468,744.37","286,626,677.69","322,311,145.51","126,414,050.66","232,657,260.25","282,420,313.54","371,910,129.66","100,339,167.07","184,835,044.98","242,707,592.70","329,613,092.24","66,574,546.16","134,050,963.43","180,960,611.81","236,005,229.55","52,050,640.13","95,441,979.99","131,672,197.81","167,085,178.37","172,056,515.69","343,095,078.48","520,538,077.90","804,061,019.37","222,292,199.49","462,109,247.56","636,789,140.56","876,469,840.06"
投资活动产生的现金流量净额,"-261,839.74","2,623,189.21","2,469,337.13","-8,757,738.53","-73,594.40","-6,566,434.50","-11,102,424.10","-12,718,668.49","-1,132,331.00","-3,663,722.04","-6,982,631.00","-12,376,962.55","-17,354,384.00","-36,859,263.47","-38,111,903.47","-49,049,679.55","-769,068.50","-2,534,049.71","-4,220,014.17","-8,718,924.15","-1,432,813.88","-5,733,154.46","-20,511,086.28","-27,489,832.48","-4,800,181.47","-10,398,407.56","-3,470,855.11","-1,046,035.67","-28,029,202.73","-2,438,968.36","-3,663,863.43","-10,381,995.54","-1,557,761.55","-2,634,727.36","-3,630,162.75","-3,099,976.02","-32,897,330.14","12,410,913.93","-105,018,730.42","-102,689,549.76","-239,835,147.36","-1,049,493,301.99","-848,365,176.82","-913,235,907.24"
购买商品、接受劳务支付的现金,"86,143,873.96","126,633,042.47","231,974,299.90","394,214,590.68","131,739,502.18","191,453,632.12","246,869,480.35","324,437,829.86","53,608,711.40","119,861,531.70","175,248,560.99","263,388,460.12","81,348,608.37","139,663,206.51","199,903,668.01","251,899,511.20","59,542,362.33","135,323,208.82","217,234,752.77","262,366,507.39","108,364,879.85","176,763,887.49","218,521,713.39","267,201,597.00","110,263,741.47","154,387,130.34","188,140,270.28","247,646,389.20","59,270,959.53","98,587,305.19","127,415,942.68","147,270,761.75","31,579,939.53","49,669,392.88","53,232,208.42","69,775,477.56","50,565,669.65","101,644,167.08","154,742,237.45","231,525,868.42","89,083,725.36","161,881,035.28","253,278,489.31","299,320,271.01"
吸收投资收到的现金,,,"17,000,000.00","176,663,084.93",,,,,,,,,,,,,,,,,,,"22,005,000.00","22,005,000.00",,,,,,,,,,,,,"1,489,259,408.09","1,492,999,974.10","1,493,299,974.10","1,492,999,974.14",,,,
