科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
未分配利润,"2,716,309.54","56,216,424.99","68,968,126.05","88,680,905.20","108,987,021.82","132,026,004.15","84,384,091.82","96,903,821.12","119,203,536.77","138,365,493.52","115,093,201.26","133,040,320.75","155,236,103.69","174,554,426.36","189,986,831.90","218,504,280.43","257,667,613.24","292,021,224.58","298,677,126.89","335,056,171.54","376,570,202.73","403,822,449.32","406,591,962.71","436,203,599.16","517,391,784.95","538,533,687.86","526,216,736.42","521,264,899.93","538,999,399.32","565,492,908.61","560,580,678.07","576,319,159.31","598,137,958.96","614,616,494.19","627,669,706.79","650,144,034.07","655,956,530.03","672,949,869.63"
长期待摊费用,,,,,,,,,,,,,,,,"138,160.00",,,,"2,759,489.28","2,575,523.32","2,437,548.85","3,226,367.16","3,006,616.86","2,786,866.56","8,417,116.26","8,197,365.96","2,127,615.66","1,907,865.36","2,194,210.01","11,577,504.51","11,002,072.52","12,151,254.85","11,912,020.25","11,435,299.78","11,157,262.36","10,908,594.43","10,080,431.03"
少数股东权益,,,,,,,,,,,,,,,"171,559,238.55","177,778,547.21","185,536,478.74","189,050,637.49","194,350,224.90","199,938,883.49","206,952,918.34","210,747,784.95","217,710,277.11","219,235,708.87","335,447,258.64","331,436,921.29","336,698,970.81","329,555,394.92","408,089,573.62","408,686,491.98","414,238,680.71","419,924,682.05","421,285,749.00","424,611,955.61","431,985,719.82","431,411,580.50","424,139,178.15","422,853,872.37"
递延所得税资产,"1,979,375.43","1,386,724.19","1,714,037.84","1,260,176.84","1,186,505.18","1,765,443.84","1,488,845.76","1,421,655.81","1,699,022.46","1,768,729.38","1,643,188.66","1,685,026.53","2,167,794.25","2,130,168.35","4,942,437.87","5,235,857.64","5,377,130.20","5,712,890.41","5,606,394.95","5,735,543.81","4,850,584.50","5,231,520.00","5,126,251.47","5,244,763.76","23,481,768.16","23,487,404.29","25,062,202.65","25,095,604.41","28,075,250.18","26,241,453.84","28,148,900.32","29,147,077.08","27,822,967.11","29,231,830.65","33,236,169.43","36,353,915.03","32,351,539.77","35,442,712.14"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,"-21,439.15","5,974.41","10,158.77","6,257.23",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"5,758,956.69","11,991,159.27","14,878,113.74","39,446,868.89","45,903,389.83","29,658,792.69","20,843,629.76","24,159,439.86","25,678,378.14","23,166,776.16","3,375,239.48","3,051,763.41","4,267,368.89","3,836,644.49"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"128,063,176.40","135,435,518.45","179,632,320.40","177,264,877.85","175,527,234.21","182,064,078.28","216,649,419.12","225,795,289.13","235,132,728.90","249,886,621.20","255,199,568.32","271,045,427.98","339,648,292.59","391,983,411.80","1,557,707,662.67","1,609,827,371.49","1,683,689,677.81","1,718,219,483.32","1,732,118,266.35","1,801,194,707.77","1,903,449,098.88","1,972,464,118.55","2,038,036,197.39","2,026,874,767.88","2,302,487,644.68","2,321,911,945.16","2,322,555,181.40","2,332,918,596.77","2,346,605,623.67","2,390,731,902.65","2,622,141,859.37","2,617,844,766.79","2,606,306,406.66","2,669,139,712.19","2,818,650,643.35","2,783,853,556.01","2,755,436,859.46","2,725,555,091.75"
所有者权益(或股东权益)合计,"220,702,887.78","280,147,460.50","292,899,161.56","312,611,940.71","341,024,751.92","1,302,250,616.59","1,254,608,704.26","1,267,128,433.56","1,301,352,045.99","1,320,514,002.74","1,297,241,710.48","1,315,188,829.97","1,345,712,138.25","1,365,030,460.92","1,552,022,105.01","1,586,758,862.20","1,639,205,998.14","1,677,073,768.23","1,702,290,035.58","1,744,257,738.82","1,797,116,405.99","1,828,190,932.75","1,868,816,145.90","1,899,949,312.57","2,102,310,099.90","2,119,452,186.03","2,573,005,138.90","2,560,997,768.18","2,669,145,400.61","2,696,225,583.98","2,696,915,128.75","2,718,354,703.26","2,744,970,910.15","2,764,759,640.52","2,785,151,069.27","2,807,017,207.95","2,809,750,649.33","2,825,403,872.33"
资产总计,"484,524,866.12","558,451,319.23","613,957,889.25","639,645,914.63","662,823,231.56","1,551,567,610.97","1,462,190,080.09","1,468,751,625.28","1,522,712,712.38","1,472,300,205.29","1,456,030,758.33","1,541,423,696.23","1,607,429,249.58","1,973,720,154.56","3,314,661,595.89","3,388,768,594.95","3,295,349,191.85","3,480,889,424.98","3,555,670,352.65","3,696,889,746.26","3,805,874,500.68","3,794,020,078.75","3,945,112,359.33","4,038,241,911.20","4,498,914,708.79","4,454,645,859.29","4,873,055,653.61","4,538,552,111.39","4,535,795,274.49","4,622,037,450.79","4,670,697,201.49","4,581,914,081.06","4,572,476,832.35","4,662,513,597.49","5,028,741,855.87","5,620,622,599.69","5,585,965,544.63","5,530,748,315.47"
负债和所有者(或股东权益)合计,"484,524,866.12","558,451,319.23","613,957,889.25","639,645,914.63","662,823,231.56","1,551,567,610.97","1,462,190,080.09","1,468,751,625.28","1,522,712,712.38","1,472,300,205.29","1,456,030,758.33","1,541,423,696.23","1,607,429,249.58","1,973,720,154.56","3,314,661,595.89","3,388,768,594.95","3,295,349,191.85","3,480,889,424.98","3,555,670,352.65","3,696,889,746.26","3,805,874,500.68","3,794,020,078.75","3,945,112,359.33","4,038,241,911.20","4,498,914,708.79","4,454,645,859.29","4,873,055,653.61","4,538,552,111.39","4,535,795,274.49","4,622,037,450.79","4,670,697,201.49","4,581,914,081.06","4,572,476,832.35","4,662,513,597.49","5,028,741,855.87","5,620,622,599.69","5,585,965,544.63","5,530,748,315.47"
