科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
流动资产合计,"446,932,879.65","538,948,627.98","633,770,701.15","1,595,662,155.78","1,011,900,950.96","979,407,183.08","1,045,603,621.31","1,066,812,830.75","1,050,866,840.78","1,058,940,814.70","1,009,308,902.44","1,082,409,936.77","1,040,992,118.61","1,025,553,726.09","1,111,488,454.54","1,510,532,822.53","1,537,351,282.66","1,429,974,666.86","1,386,267,195.00","1,530,775,822.30","1,438,265,113.82","1,354,139,443.22","1,735,030,910.57","1,499,616,049.46","1,669,436,526.62","1,791,697,280.94","2,059,154,475.05","2,160,762,529.16","2,066,972,227.99","2,261,061,165.58","2,248,525,629.39"
流动负债合计,"545,022,221.31","615,068,823.18","722,426,010.61","882,184,038.26","441,688,018.20","433,905,957.41","523,804,529.91","581,076,557.02","651,866,331.73","719,543,527.86","721,191,053.19","841,498,205.21","841,397,977.75","806,561,391.10","890,176,490.00","1,796,766,817.74","1,847,898,139.94","1,390,854,110.41","1,354,237,457.84","1,420,517,530.14","1,353,919,605.29","1,303,553,680.33","1,128,296,678.60","934,463,799.81","1,172,238,045.97","1,241,027,902.40","1,656,491,583.05","1,814,749,843.74","1,887,793,468.51","1,753,899,396.64","1,884,367,272.58"
可供出售金融资产,,,,,,,,,,,,,,,,,,"13,380,588.60","13,380,588.60","13,380,588.60","13,380,588.60","13,380,588.60","16,080,588.60","19,080,588.60","13,380,588.60","13,380,588.60","28,830,588.60","28,830,588.60","30,130,588.60","18,330,588.60","64,211,417.25"
长期借款,"145,000,000.00","98,000,000.00","143,000,000.00","108,000,000.00",,,,,,,,,,,,,,"300,000,000.00","300,000,000.00","298,000,000.00","298,000,000.00","192,000,000.00","144,000,000.00","56,000,000.00",,,"53,333,400.00","80,833,400.00","64,583,400.00","153,333,400.00","172,666,800.00"
持有至到期投资,"1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,"266,213.50",,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,"5,652,000.00",,"5,566,000.00","5,491,000.00","5,291,000.00","5,291,000.00","5,212,000.00","5,212,000.00","8,481,000.00","8,368,500.00","8,428,361.50","4,832,000.00","9,419,816.09","4,542,000.00","4,452,000.00","4,442,934.59"
长期股权投资,"73,691,683.57","81,711,204.77","95,570,957.61","103,045,576.66","105,548,759.23","127,634,131.09","129,057,451.00","124,457,137.81","118,866,427.40","121,097,108.42","122,004,204.64","125,006,354.14","121,592,046.97","120,142,059.56","122,721,375.93","121,258,342.45","120,238,497.52","110,669,743.21","115,057,166.89","108,735,257.20","95,279,633.26","92,782,165.45","87,439,909.88","84,678,910.80","78,178,981.16","77,303,653.07","72,455,690.78","70,926,210.07","111,387,447.65","115,716,340.81","160,799,003.67"
专项应付款,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,"315,828.85","315,828.85","315,828.85","315,828.85","57,500.90","20,553.53","57,500.90",,
固定资产,"456,406,631.11","500,022,936.25","495,902,462.99","486,253,907.31","510,829,377.38","522,946,738.04","645,844,980.07","630,590,397.41","680,216,844.03","673,174,279.18","837,151,556.80","836,374,141.69","871,737,831.92","863,857,719.82","967,931,161.63","1,139,548,149.78","1,137,765,491.28","1,266,745,599.15","1,303,956,524.51","1,289,760,934.39","1,283,059,344.36","1,269,194,720.31","1,345,022,148.38","1,314,181,658.76","1,290,443,280.31","1,270,644,242.75","1,485,648,231.96","1,702,003,653.47","1,698,420,898.95","1,740,137,766.81","1,889,658,992.22"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"3,624,137.21","3,852,653.64","3,624,137.21","3,624,137.21","5,372,703.00","5,606,952.37","5,528,869.25","5,440,053.68","14,544,706.88"
在建工程,"62,832,521.84","2,804,288.49","73,595,107.73","131,534,026.25","154,411,369.48","165,353,352.74","91,952,541.01","144,164,314.81","166,077,706.45","284,044,337.57","218,514,326.50","275,919,997.11","283,764,240.32","313,422,906.08","235,298,494.42","302,151,646.09","295,952,158.08","159,757,377.93","158,614,299.48","155,171,353.51","156,623,665.70","173,786,228.46","118,588,945.61","142,506,056.23","172,605,849.00","199,086,517.08","110,627,307.37","150,443,204.76","197,330,669.73","213,842,759.02","218,233,615.84"
其他非流动负债,,"7,705,000.00","8,143,750.00","8,019,437.50","7,895,125.00","7,770,812.50","9,586,250.00","9,520,875.00","9,405,125.00","9,289,375.00","15,219,025.00","15,053,275.00","14,860,225.00","14,680,825.00","14,278,825.00","14,349,325.00","13,808,725.00","13,545,325.00",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,"354,813.00","487,105.82","556,800.93","718,935.26","48,600.34","1,120.00",684.00,"78,794.95","261,609.95",,"11,520.00","4,400.00","205,492.00",
非流动负债合计,"145,100,000.00","105,805,000.00","151,243,750.00","116,119,437.50","7,995,125.00","7,870,812.50","9,686,250.00","9,620,875.00","9,505,125.00","9,389,375.00","15,319,025.00","15,153,275.00","14,960,225.00","14,780,825.00","14,378,825.00","20,101,325.00","13,908,725.00","319,211,325.00","318,837,225.00","316,379,075.00","316,120,925.00","209,783,775.00","171,479,926.06","86,829,157.49","30,000,526.06","29,742,437.56","88,007,193.03","139,253,885.07","117,209,840.51","194,983,931.32","226,226,105.27"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"690,122,221.31","720,873,823.18","873,669,760.61","998,303,475.76","449,683,143.20","441,776,769.91","533,490,779.91","590,697,432.02","661,371,456.73","728,932,902.86","736,510,078.19","856,651,480.21","856,358,202.75","821,342,216.10","904,555,315.00","1,816,868,142.74","1,861,806,864.94","1,710,065,435.41","1,673,074,682.84","1,736,896,605.14","1,670,040,530.29","1,513,337,455.33","1,299,776,604.66","1,021,292,957.30","1,202,238,572.03","1,270,770,339.96","1,744,498,776.08","1,954,003,728.81","2,005,003,309.02","1,948,883,327.96","2,110,593,377.85"
生产性生物资产,"11,136,541.45","8,210,973.01","11,674,531.84","13,239,364.28","13,198,450.11","16,913,703.85","12,821,642.49","12,065,665.69","13,014,357.79","16,935,033.10","15,331,102.96","25,320,723.76","33,720,733.27","32,546,645.34","44,809,235.90","44,939,829.13","42,458,714.75","33,982,731.22","26,641,141.22","24,835,135.64","21,628,431.14","22,047,850.63","27,522,819.46","38,022,709.04","45,254,686.08","48,484,103.42","63,601,549.50","109,917,900.13","111,590,125.37","117,006,358.33","126,319,024.14"
实收资本(或股本),"103,000,000.00","103,000,000.00","103,000,000.00","138,000,000.00","138,000,000.00","138,000,000.00","138,000,000.00","138,000,000.00","276,000,000.00","276,000,000.00","276,000,000.00","276,000,000.00","420,786,000.00","420,786,000.00","420,786,000.00","420,786,000.00","420,786,000.00","420,786,000.00","420,786,000.00","420,786,000.00","420,786,000.00","420,786,000.00","493,195,485.00","493,195,485.00","493,195,485.00","493,195,485.00","493,195,485.00","534,589,907.00","801,884,860.00","836,570,799.00","836,570,799.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"144,697,875.41","143,952,751.44","144,495,833.03","985,423,921.83","985,423,921.83","985,423,921.83","985,423,921.83","985,423,921.83","847,423,921.83","847,423,921.83","853,391,521.83","853,391,521.83","753,868,141.83","753,868,141.83","755,857,341.83","755,857,341.83","755,857,341.83","755,857,341.83","755,857,341.83","755,857,341.83","755,857,341.83","755,857,341.83","1,254,897,856.83","1,254,897,856.83","1,254,897,856.83","1,254,897,856.83","1,254,897,856.83","1,629,103,434.83","1,361,808,481.83","1,584,082,542.83","1,584,082,542.83"
无形资产,"104,683,222.26","107,952,947.69","121,922,026.03","117,033,910.70","121,526,423.89","116,684,498.99","124,009,329.47","129,205,207.18","142,075,836.44","138,955,460.34","158,958,220.36","158,271,849.80","158,039,092.86","159,185,887.57","167,562,694.45","208,590,176.44","217,506,864.12","218,736,499.65","237,922,164.66","228,622,390.28","237,064,275.65","240,250,113.37","243,715,574.08","243,143,500.03","241,083,551.63","239,472,761.55","287,475,521.63","447,881,087.86","452,678,377.53","457,782,539.89","469,460,705.08"
盈余公积,"83,081,438.94","83,081,438.94","82,960,540.87","82,960,540.87","82,960,540.87","82,960,540.87","82,960,540.87","82,960,540.87","82,960,540.87","82,960,540.87","114,422,374.15","114,422,374.15","114,422,374.15","114,422,374.15","138,888,006.26","138,888,006.26","138,888,006.26","138,888,006.26","155,864,059.95","155,864,059.95","155,864,059.95","155,864,059.95","174,209,604.85","174,209,604.85","174,209,604.85","174,209,604.85","199,750,428.68","199,750,428.68","199,750,428.68","199,750,428.68","229,912,069.25"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"695,327.39","695,327.39","695,327.39","695,327.39","695,327.39","402,479,083.44","401,783,756.05","401,783,756.05","375,997,238.46","375,997,238.46","375,997,238.46","375,997,238.46","411,972,197.14","411,972,197.14","411,972,197.14","411,972,197.14","511,957,227.08","669,137,986.63","669,137,986.63","669,137,986.63","648,391,494.57"
未分配利润,"102,666,973.12","146,173,950.89","190,172,667.88","206,032,954.91","219,952,120.59","241,369,489.59","281,572,262.94","312,821,503.79","295,943,679.81","349,710,632.34","378,433,880.05","402,152,018.37","366,927,787.07","406,796,993.96","431,485,930.54","445,303,523.87","413,695,660.20","451,143,808.16","457,913,397.23","473,562,768.97","425,814,890.42","469,773,176.92","466,663,796.00","490,470,492.24","469,193,911.05","537,418,138.72","578,027,911.67","633,370,328.74","635,579,012.58","711,219,417.68","777,983,279.78"
长期待摊费用,"955,175.06","502,558.90","7,303,677.96","7,634,468.44","7,694,954.80","1,178,914.96","7,780,221.39","9,472,695.70","9,441,293.46","9,188,059.66","10,449,306.92","12,318,144.90","14,936,728.98","14,708,223.54","14,717,618.48","15,780,163.58","15,435,267.02","40,560,624.50","26,798,192.67","27,235,917.95","24,488,389.44","24,053,035.65","27,487,505.81","24,757,335.69","26,687,499.36","27,609,273.29","34,489,971.11","36,761,061.77","37,050,319.87","39,802,666.38","36,098,321.84"
少数股东权益,"50,027,240.78","54,654,292.69","56,671,085.02","54,350,001.86","59,641,491.18","51,404,945.87","45,942,077.82","16,419,468.58","26,171,570.66","26,263,548.29","21,551,398.63","21,109,311.16","20,525,844.68","20,306,999.51","22,473,012.94","179,155,960.32","188,473,252.83","210,590,317.08","196,351,331.32","227,035,813.48","235,405,383.57","263,939,367.17","341,810,680.41","361,839,675.26","378,906,220.28","366,699,971.26","461,854,947.29","508,891,867.96","500,511,115.12","527,162,709.50","510,355,286.75"
递延所得税资产,"15,957,094.62","11,582,720.05","11,230,422.10","10,667,485.81","10,550,931.82","10,550,931.82","10,319,796.63","9,554,617.74","9,641,607.02","9,286,196.69","8,226,048.31","7,739,973.63","7,739,973.63","7,739,973.63","9,150,987.30","11,908,505.05","11,344,838.05","11,714,252.04","14,894,315.89","15,136,876.07","17,425,423.36","14,040,249.70","13,354,497.95","13,707,441.21","18,768,545.66","18,425,491.73","22,718,495.15","22,734,719.55","27,536,895.11","32,516,028.87","35,999,485.32"
外币报表折算价差,,,,,,,,,"329,743.47","329,743.47","329,743.47","329,743.47","329,743.47","329,743.47","329,743.47","329,743.47","329,743.47",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"4,946,791.00","4,946,791.00","5,638,852.80",,"6,247,155.63","11,280,042.33","53,389,595.99","93,221,858.92","107,622,362.23"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"726,662,869.91","712,787,629.16","817,199,186.26","869,408,739.45","923,760,266.71","961,528,484.99","1,021,785,962.06","1,059,510,036.34","1,139,334,072.59","1,252,680,474.96","1,371,330,093.88","1,441,646,512.42","1,492,225,975.34","1,512,298,742.93","1,562,886,895.50","2,246,655,895.96","2,242,485,586.87","2,257,685,985.35","2,273,748,738.20","2,239,432,493.03","2,225,665,925.23","2,225,580,790.97","2,296,132,097.91","2,296,997,872.50","2,304,092,826.69","2,306,640,438.58","2,674,051,738.81","3,299,927,975.17","3,438,657,305.43","3,547,700,386.26","3,806,794,422.16"
所有者权益(或股东权益)合计,"483,473,528.25","530,862,433.96","577,300,126.80","1,466,767,419.47","1,485,978,074.47","1,499,158,898.16","1,533,898,803.46","1,535,625,435.07","1,528,829,456.64","1,582,688,386.80","1,644,128,918.13","1,667,404,968.98","1,676,859,891.20","1,716,510,252.92","1,769,820,035.04","1,940,320,575.75","1,918,030,004.59","1,977,595,216.80","1,986,941,250.36","2,033,311,710.19","1,993,890,508.76","2,066,382,778.86","2,731,386,403.82","2,775,320,964.66","2,771,290,781.28","2,827,567,379.56","2,988,707,437.78","3,506,686,775.52","3,500,626,224.40","3,859,878,223.88","3,944,726,673.70"
资产总计,"1,173,595,749.56","1,251,736,257.14","1,450,969,887.41","2,465,070,895.23","1,935,661,217.67","1,940,935,668.07","2,067,389,583.37","2,126,322,867.09","2,190,200,913.37","2,311,621,289.66","2,380,638,996.32","2,524,056,449.19","2,533,218,093.95","2,537,852,469.02","2,674,375,350.04","3,757,188,718.49","3,779,836,869.53","3,687,660,652.21","3,660,015,933.20","3,770,208,315.33","3,663,931,039.05","3,579,720,234.19","4,031,163,008.48","3,796,613,921.96","3,973,529,353.31","4,098,337,719.52","4,733,206,213.86","5,460,690,504.33","5,505,629,533.42","5,808,761,551.84","6,055,320,051.55"
负债和所有者(或股东权益)合计,"1,173,595,749.56","1,251,736,257.14","1,450,969,887.41","2,465,070,895.23","1,935,661,217.67","1,940,935,668.07","2,067,389,583.37","2,126,322,867.09","2,190,200,913.37","2,311,621,289.66","2,380,638,996.32","2,524,056,449.19","2,533,218,093.95","2,537,852,469.02","2,674,375,350.04","3,757,188,718.49","3,779,836,869.53","3,687,660,652.21","3,660,015,933.20","3,770,208,315.33","3,663,931,039.05","3,579,720,234.19","4,031,163,008.48","3,796,613,921.96","3,973,529,353.31","4,098,337,719.52","4,733,206,213.86","5,460,690,504.33","5,505,629,533.42","5,808,761,551.84","6,055,320,051.55"
