科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"52,134,191.62","61,269,953.91","69,051,452.56","39,627,267.04","59,440,900.56","79,081,252.77","17,200,811.08","46,802,286.33","69,291,328.31","94,086,260.70","23,269,921.40","59,925,364.00","82,284,100.06","111,669,380.97","38,204,635.87","66,619,877.75","104,139,341.15","138,225,286.34","41,200,659.83","69,553,971.37","107,995,032.79","145,824,959.06","49,354,665.59","88,039,315.83","132,919,100.85","181,166,401.22","53,919,848.40","95,780,902.10","145,770,449.48","194,529,459.84","67,106,692.67"
取得借款收到的现金,"83,500,000.00","55,000,000.00","219,500,000.00","94,000,000.00","94,000,000.00","94,000,000.00","50,000,000.00","100,000,000.00","140,000,000.00","200,000,000.00","30,000,000.00","80,000,000.00","140,000,000.00","247,400,000.00","47,000,000.00","97,000,000.00","97,000,000.00","389,000,000.00","197,000,000.00","277,000,000.00","415,048,000.00","589,000,000.00","130,000,000.00","176,470,000.00","424,970,000.00","454,000,000.00","55,000,000.00","225,000,000.00","345,000,000.00","562,000,000.00","125,000,000.00"
支付的各项税费,"39,595,835.34","45,496,384.29","65,062,973.38","32,184,340.01","50,992,132.31","57,765,227.95","21,364,911.69","37,820,380.69","53,278,251.51","63,407,874.06","16,683,935.93","36,622,951.89","48,388,966.75","60,700,786.67","13,335,833.26","30,488,350.02","42,559,278.61","54,985,619.50","13,236,664.03","32,716,625.87","46,592,927.20","61,621,099.00","17,256,436.48","32,970,894.02","48,182,416.88","61,725,706.05","20,221,351.69","38,847,253.44","56,768,864.04","88,707,186.23","23,601,707.71"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,"207,649.64",,"100,000,000.00","100,000,000.00","68,135,664.85",,"100,000,000.00","109,000,000.00",,,,"2,500,000.00",
支付其他与经营活动有关的现金,"36,865,824.68","46,543,197.27","59,648,570.63","39,936,663.42","60,129,907.85","84,835,077.32","20,885,867.75","25,994,145.99","64,009,548.02","75,372,154.13","39,960,868.40","55,595,335.93","64,737,414.55","59,041,584.65","43,348,723.33","42,447,446.15","61,021,706.58","37,730,882.77","42,245,864.28","39,480,116.81","55,476,164.63","78,473,465.25","18,163,412.79","60,426,257.06","91,806,041.94","66,062,650.34","38,165,825.78","57,229,753.69","119,746,443.72","128,999,338.99","161,525,464.05"
筹资活动现金流入小计,"83,500,000.00","125,200,000.00","219,500,000.00","94,000,000.00","94,000,000.00","508,123,300.00","50,000,000.00","100,000,000.00","140,000,000.00","246,738,740.00","30,000,000.00","80,000,000.00","140,000,000.00","264,948,164.31","246,200,000.00","296,200,000.00","296,200,000.00","391,469,800.00","316,727,649.64","396,520,000.00","527,000,000.00","689,000,000.00","208,135,664.85","186,470,000.00","534,970,000.00","589,684,201.63","55,000,000.00","225,000,000.00","1,329,999,987.13","1,549,499,987.13","125,000,000.00"
经营活动现金流出小计,"528,387,508.86","775,926,595.35","878,975,500.63","508,595,080.57","683,434,605.44","1,059,369,202.51","276,870,056.00","572,092,946.33","812,721,089.13","1,148,088,669.09","313,205,523.76","599,000,708.03","877,645,668.79","1,339,321,686.77","362,857,231.55","666,448,913.76","1,031,860,546.34","1,384,469,819.24","384,791,435.25","832,527,168.36","1,233,221,799.16","1,643,625,341.26","410,352,584.70","960,114,681.55","1,470,342,752.35","2,260,449,820.95","555,068,210.03","1,053,938,728.12","1,645,947,698.59","2,412,019,826.58","828,462,952.82"
偿还债务支付的现金,"47,190,000.00","85,000,000.00","89,999,773.92","74,000,000.00","74,000,000.00","125,500,000.00","30,000,000.00","56,490,000.00","74,500,000.00","79,000,000.00","30,000,000.00","87,000,000.00","147,010,000.00","272,810,000.00","29,970,000.00","83,470,000.00","124,320,000.00","244,820,000.00","247,000,000.00","379,300,000.00","509,000,000.00","681,600,000.00","120,000,000.00","170,470,000.00","314,970,000.00","377,500,000.00","140,050,000.00","183,950,000.00","309,300,000.00","414,800,000.00","16,720,000.00"
经营活动产生的现金流量净额,"103,906,709.00","60,333,310.95","89,812,318.50","19,490,135.32","65,539,229.90","106,223,668.17","20,378,465.51","26,892,198.69","39,009,569.34","100,856,395.22","8,533,565.69","49,004,982.11","55,727,859.16","165,185,632.41","11,815,136.35","62,656,945.03","75,739,185.00","182,049,618.65","9,129,441.68","76,725,979.19","83,666,924.28","163,988,848.28","21,584,463.48","55,240,827.58","78,750,055.85","127,562,897.83","5,233,856.09","37,334,100.01","79,179,983.26","94,209,479.40","-127,793,635.32"
分配股利、利润或偿还利息支付的现金,"23,572,448.82","3,077,302.55","37,924,613.62","31,496,120.84","32,832,099.76","35,178,599.27","911,301.88","40,356,536.82","44,986,960.62","54,125,851.50","3,240,463.54","21,789,337.37","26,041,947.77","118,439,325.29","3,437,425.00","24,848,946.61","29,837,307.19","55,075,991.79","17,635,387.58","38,766,693.24","42,882,468.52","51,893,432.96","12,396,075.07","15,895,331.56","39,686,346.84","54,775,930.83","7,179,133.13","23,930,037.11","32,443,193.23","46,214,067.02","7,177,607.84"
收回投资收到的现金,"10,300,000.00","9,100,719.50","1,800,000.00","250,000.00","250,000.00","250,000.00",,,,"381,500,000.00","192,000,000.00","446,000,000.00","780,000,000.00","26,000,000.00","68,000,000.00","645,500,000.00","1,504,700,000.00",,"225,000,000.00","450,000,000.00","635,000,000.00","30,000,000.00","193,000,000.00","493,000,000.00","926,000,000.00","93,000,000.00","160,000,000.00","259,000,000.00","400,000,000.00",,"84,000,000.00"
支付其他与筹资活动有关的现金,,,"2,000,000.00",,,"11,195,520.00","153,838.00",,,,,,,,,,,"1,050,000.00","10,720.00",,,"480,000.00","20,087,160.00",,,,,,,"90,000,000.00",
取得投资收益收到的现金,"3,757,247.63","1,552,519.98","2,200,000.00",,,,,,,"866,873.32","1,142,854.91","1,759,886.51","3,054,403.98","46,867,046.87","405,654.79","2,133,107.96","9,961,217.67","17,237,779.40","1,021,019.81","3,845,260.08","5,914,499.81","10,186,460.53","218,950.13","1,573,296.25","4,107,922.95","5,586,530.35","509,829.28","1,218,116.10","2,229,369.87","6,383,132.36","1,076,161.64"
筹资活动现金流出小计,"70,762,448.82","88,077,302.55","129,924,387.54","105,496,120.84","106,832,099.76","171,874,119.27","31,065,139.88","96,846,536.82","119,486,960.62","133,125,851.50","33,240,463.54","108,789,337.37","173,051,947.77","391,249,325.29","33,407,425.00","108,318,946.61","154,157,307.19","300,945,991.79","264,646,107.58","418,066,693.24","551,882,468.52","733,973,432.96","152,483,235.07","186,365,331.56","354,656,346.84","432,275,930.83","147,229,133.13","207,880,037.11","341,743,193.23","551,014,067.02","23,897,607.84"
处置固定资产、无形资产和其他长期资产收回的现金净额,"698,911.02","11,245,849.80","12,938,260.97","28,634,184.48","28,645,664.48","29,701,847.95","654,552.00","5,755,857.71","12,894,547.60","13,717,341.12","3,742,083.00","4,337,532.75","4,854,467.68","1,579,344.62","164,356.35","917,967.00","3,192,920.27","5,740,939.38","5,884,780.00","636,690.00","992,974.40","10,241,411.14","395,480.00","443,015.00","470,509.00","6,507,920.52","533,060.00","1,125,310.48","90,083,628.93","98,491,213.29","46,690.00"
筹资活动产生的现金流量净额,"12,737,551.18","37,122,697.45","89,575,612.46","-11,496,120.84","-12,832,099.76","336,249,180.73","18,934,860.12","3,153,463.18","20,513,039.38","113,612,888.50","-3,240,463.54","-28,789,337.37","-33,051,947.77","-126,301,160.98","212,792,575.00","187,881,053.39","142,042,692.81","90,523,808.21","52,081,542.06","-21,546,693.24","-24,882,468.52","-44,973,432.96","55,652,429.78","104,668.44","180,313,653.16","157,408,270.80","-92,229,133.13","17,119,962.89","988,256,793.90","998,485,920.11","101,102,392.16"
处置子公司及其他营业单位收到的现金净额,"-110,375.97",,,,,,,,,,,,,"1,773,671.00",,"822,790.78","896,325.20","53,636.81",,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,"18,600,000.00","30,000,000.00","10,000,000.00","10,783,000.00",,"47,562.08",,"3,998,700.00","19,131,100.00","262,700.81",,"4,643,952.05","6,500,000.00","14,600,000.00","24,600,000.00","26,400,000.00",,,"500,000.00","26,140,000.00","26,600,000.00",,"10,450,000.00","10,450,000.00","10,450,000.00",,"300,000.00","8,004,740.20","9,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"14,645,782.68","40,499,089.28","46,938,260.97","38,884,184.48","39,678,664.48","29,951,847.95","702,114.08","5,755,857.71","16,893,247.60","415,215,314.44","197,147,638.72","452,097,419.26","792,552,823.71","82,720,062.49","83,170,011.14","673,973,865.74","1,545,150,463.14","23,032,355.59","231,905,799.81","454,981,950.08","668,047,474.21","77,027,871.67","193,614,430.13","505,466,311.25","941,028,431.95","115,544,450.87","161,042,889.28","261,643,426.58","500,317,739.00","113,874,345.65","85,122,851.64"
五、现金及现金等价物净增加额,"2,173,495.76","21,102,591.15","72,050,601.29","-27,389,629.68","-23,163,343.60","295,273,801.84","859,956.83","-74,608,349.24","-95,352,128.10","12,711,927.07","-30,447,922.29","-29,469,893.89","-214,806,710.57","-56,165,926.75","41,160,713.50","82,904,904.49","-108,959,977.34","48,752,984.64","-100,160,284.61","-203,956,058.65","-220,957,688.77","-123,786,635.63","34,937,105.30","-78,025,795.86","51,715,085.58","107,144,637.58","-218,020,980.73","-169,992,303.87","895,190,486.54","630,217,413.53","-714,737,013.60"
购建固定资产、无形资产和其他长期资产支付的现金,"69,647,870.38","85,757,606.53","154,275,590.64","62,951,828.64","96,553,138.22","178,464,475.47","28,655,482.88","99,909,868.82","158,760,011.44","206,317,698.11","56,658,952.11","69,782,957.89","75,035,445.67","162,565,919.33","14,172,553.79","45,106,959.67","79,192,318.29","198,852,797.81","48,277,068.16","97,117,294.68","111,789,618.74","244,829,922.62","12,914,218.09","30,837,603.13","103,763,055.38","137,756,981.92","58,068,592.97","77,889,793.35","117,364,029.62","193,317,819.63","78,168,622.08"
期初现金及现金等价物余额,"55,492,760.49","57,666,256.25","78,768,847.40","150,819,448.69","150,819,448.69","150,819,448.69","446,093,250.53","446,093,250.53","446,093,250.53","446,093,250.53","464,059,227.60","464,059,227.60","464,059,227.60","461,861,295.57","420,720,681.27","405,695,368.82","405,695,368.82","405,695,368.82","454,448,353.46","454,448,353.46","454,448,353.46","454,448,353.46","330,661,717.83","330,661,717.83","330,661,717.83","330,661,717.83","437,806,355.41","437,806,355.41","437,806,355.41","439,729,109.40","1,069,946,522.93"
投资支付的现金,"12,838,681.57",,,"7,830,000.00","15,510,000.00",,"10,500,000.00","10,500,000.00","13,007,972.98","410,654,972.98","176,000,000.00","432,000,000.00","955,000,000.00",,"252,250,000.00","796,500,000.00","1,792,700,000.00","48,000,000.00","345,000,000.00","617,000,000.00","836,000,000.00","75,000,000.00","223,000,000.00","608,000,000.00","1,044,614,000.00","86,614,000.00","234,000,000.00","408,200,000.00","555,200,000.00","380,800,200.00","695,000,000.00"
期末现金及现金等价物余额,"57,666,256.25","78,768,847.40","150,819,448.69","123,429,819.01","127,656,105.09","446,093,250.53","446,953,207.36","371,484,901.29","350,741,122.43","458,805,177.60","433,611,305.31","434,589,333.71","249,252,517.03","405,695,368.82","461,881,394.77","488,600,273.31","296,735,391.48","454,448,353.46","354,288,068.85","250,492,294.81","233,490,664.69","330,661,717.83","365,598,823.13","252,635,921.97","382,376,803.41","437,806,355.41","219,785,374.68","267,814,051.54","1,332,996,841.95","1,069,946,522.93","355,209,509.33"
