科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"9,966,501.73","1,461,880.42","2,111,766.25","3,589,283.06","17,635,825.74","1,353,629.07","2,083,548.83","1,583,839.32","4,600,023.71","8,744,018.95","17,976,575.39","17,017,208.90","28,714,698.17","14,498,029.38","40,392,885.09","24,232,486.07","78,038,324.36","51,158,829.02","110,840,359.13","67,608,397.25","105,051,956.63","100,725,179.18","108,927,137.58","90,841,032.33","96,921,478.66","88,907,195.36","76,978,283.03","95,343,330.27","79,311,483.23","168,140,496.44","319,575,105.90","118,773,440.36","92,701,569.27","95,114,730.57","97,967,949.28","219,086,532.67","191,760,550.22","196,007,743.63","208,834,528.53"
应付职工薪酬,"9,322.54",57.82,,,,"891,400.00",,,,"3,564,513.71","-83,876.18","75,860.30","47,592.54","4,465,863.22","1,108,488.60","131,957.88","433,807.95","3,213,539.24","5,869,358.23","4,836,060.31","3,078,901.95","31,222,119.85","3,808,848.29","5,127,035.17","4,261,127.40","33,797,307.43","2,887,649.72","2,069,420.63","1,990,604.55","41,493,799.55","4,989,251.41","5,056,364.09","10,895,302.01","79,188,959.72","19,069,783.13","16,313,100.87","22,375,649.66","121,646,811.36","21,472,743.26"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,008,597.21","-651,762.84","6,578,863.41","12,228,983.94","8,148,519.38","4,499,055.97","9,723,245.71","20,230,105.97","17,812,762.78","21,543,654.46","17,965,619.90","32,256,413.00","26,903,277.39","65,386,076.09","39,173,199.58","42,635,123.70","34,700,446.87","26,753,027.30","93,676,277.18","118,600,883.78","87,365,458.75","160,292,138.79","54,835,475.25","56,398,874.34","48,127,586.30","125,635,463.44","88,875,552.19","112,794,644.56","74,364,609.62","97,207,417.31","47,816,702.46","98,322,144.49","104,214,427.46","159,385,651.26","83,777,122.34","131,343,807.52","110,975,448.07","262,366,262.14","241,685,439.71"
应收利息,,,,,,"1,431,340.28","5,300,510.94","6,723,090.28","8,026,360.47","4,999,581.55","3,649,244.27","4,907,199.29","7,071,386.31","1,115,556.44","3,982,864.55","964,757.36","4,097,189.34","728,654.22","1,313,067.88","293,805.67","908,520.20","1,191,273.03","746,440.39","468,886.50","250,645.83","1,760,228.80","3,348,598.02","4,921,100.09","4,951,966.87","4,094,930.91","946,224.01","513,690.92","172,828.50","265,181.39","274,406.61","189,746.67",,"96,797.91",
应付利息,,"46,585.00","129,566.67",,,,,,,,,,,,,,"386,319.01",,"11,728.30",,"569,402.18","2,379,769.53","2,372,721.59","2,235,988.39","2,543,259.97","1,464,564.01","2,245,398.05","2,995,790.80","3,081,156.31","5,860,014.33","4,679,579.97","5,870,067.77","6,140,092.47","6,523,201.81","3,132,438.46","2,957,230.65",,"5,597,125.65","3,752,539.64"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,620,000.00","3,620,000.00",,,,,,,,,,,
应付股利,,,,,,,"33,888,000.00",,"42,875,865.26","8,987,865.26",,"1,621.72",,,,,,,,,9.47,,,,,,,"12,819,707.64","12,819,707.64","12,819,707.64","12,819,707.64","12,819,707.64","12,819,707.64",,,"600,000.00",,"400,000.00","320,000.00"
存货,"45,318,823.52","52,433,918.61","49,118,884.03","58,712,324.05","28,413,508.26","79,827,813.05","85,416,010.43","85,066,709.83","117,359,793.21","134,116,258.91","162,587,470.30","204,203,162.82","284,772,260.08","282,665,674.99","255,617,788.68","362,469,757.52","338,752,937.66","498,864,805.32","752,588,495.71","936,450,233.92","1,020,162,673.46","991,891,420.49","1,043,032,975.50","1,118,090,788.90","1,558,199,128.43","1,528,911,542.16","2,128,035,792.08","2,161,270,133.55","2,308,563,380.27","1,819,003,206.27","2,369,449,813.14","2,785,957,123.98","3,686,933,552.46","2,645,496,550.59","2,578,211,433.57","2,460,305,269.36","2,759,496,599.71","2,270,308,601.07","2,074,934,679.04"
其他应付款,"56,061.08","4,165,731.72","61,907.51","323,915.77","18,525.81","4,735,740.45","1,294,605.03","1,747,358.22","52,962,269.51","65,153,535.46","63,724,079.49","43,919,087.26","44,738,306.15","55,724,690.81","58,061,165.38","68,005,391.07","66,951,711.40","48,182,498.09","110,883,435.28","162,514,821.44","142,327,801.50","88,357,187.10","103,982,589.74","103,455,021.08","117,921,606.46","64,711,391.26","146,400,645.18","88,507,937.06","93,337,994.34","88,081,802.00","68,070,009.47","112,805,162.49","180,735,070.95","234,808,850.43","199,535,928.27","220,727,279.12","224,633,977.06","186,578,981.24","185,705,367.52"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","90,000,000.00","89,000,000.00","89,000,000.00","89,000,000.00","49,000,000.00","350,525,600.00","330,525,600.00","609,913,280.00","984,286,970.00","750,896,070.00","918,225,885.00","898,580,220.00","495,000,000.00","320,200,000.00","60,100,000.00"
其他流动资产,,,,,,,,,,,,,"5,766.00","188,576.00",,"1,802,074.92",,"1,429,858.44","751,818.11","2,825,192.46","5,964,965.62","34,132,492.58","50,130,325.46","61,042,542.31","26,188,399.08","26,138,540.49","63,912,572.32","74,877,159.66","87,069,789.39","55,570,577.83","111,693,229.47","133,524,894.65","138,321,542.31","346,909,009.41","533,612,332.69","443,195,871.36","381,824,754.19","408,765,425.98","208,673,018.25"
其他流动负债,,,,,,,,,,"1,100,000.00","1,100,000.00","1,100,000.00","1,100,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","4,000,000.00","2,494,791.67","2,800,000.00","2,800,000.00","6,400,000.00","2,000,000.00","6,575,000.00","10,675,000.00","10,882,000.00","11,106,528.30","10,269,528.30","10,269,528.30","7,543,113.21","6,295,943.40","6,943,113.21","7,243,113.21","9,482,169.81","6,497,169.81","7,576,169.81","7,933,169.81","10,132,000.00","9,328,000.00"
流动资产合计,"84,331,887.86","133,091,797.76","237,105,513.09","272,656,047.65","279,743,061.80","1,184,015,477.87","1,218,158,478.82","1,282,330,573.47","1,278,225,755.82","1,294,641,634.25","1,305,618,326.59","1,345,688,890.59","1,391,926,098.43","1,507,377,028.39","1,594,179,690.80","1,825,231,493.37","1,842,673,013.46","1,760,825,476.01","2,674,527,555.76","2,833,857,911.34","2,854,820,252.46","3,096,939,307.21","3,049,854,504.56","3,315,151,051.38","3,829,047,915.60","6,130,845,489.11","6,354,319,356.43","6,760,215,448.94","7,079,047,166.79","7,016,103,546.92","7,586,035,817.80","7,896,248,393.78","8,672,453,877.73","9,240,731,782.92","9,262,739,924.76","9,638,431,377.15","10,061,771,720.82","9,911,987,367.38","8,926,646,176.62"
流动负债合计,"32,817,266.62","43,839,485.65","58,961,403.31","35,940,697.07","40,335,268.25","23,185,211.61","67,126,705.25","77,424,843.83","164,586,553.54","165,185,799.80","134,850,923.63","146,254,023.49","156,605,424.23","242,008,314.18","261,091,165.45","426,499,660.74","390,805,959.86","272,421,160.10","593,121,638.46","865,742,553.95","825,766,215.75","1,210,934,285.81","1,022,598,693.46","1,225,078,253.45","1,780,779,736.61","1,805,486,969.40","2,307,528,152.01","2,402,332,046.55","2,400,893,123.74","2,701,456,044.57","3,149,347,381.21","3,492,730,809.55","4,660,695,199.04","5,140,406,020.14","5,345,563,744.36","5,458,599,590.67","5,878,725,652.05","5,672,537,019.82","4,658,021,006.18"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"38,660,000.00","276,900,404.07","322,703,822.40","380,497,221.00","344,256,236.05","335,947,042.50","942,134,259.75","934,692,709.09","982,873,377.99","1,067,416,748.65","976,916,487.29","1,237,664,084.40","1,134,865,363.67","1,071,850,071.02","1,067,842,208.48","1,203,503,977.94","1,189,547,408.36","853,605,695.11",
长期借款,,,,,,,,,,,,,,,,,,,"289,000,000.00","289,000,000.00","239,000,000.00","401,069,000.00","402,252,200.00","400,793,600.00","373,426,300.00","369,173,600.00","529,521,200.00","867,528,080.00","1,519,911,220.00","1,171,244,000.00","1,138,951,840.00","1,051,292,800.00","495,000,000.00","390,896,070.00","168,225,885.00","50,000,000.00",,"199,800,000.00","199,800,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,"20,000,000.00","19,480,536.88","19,230,360.34","19,527,678.59","47,843,419.02","45,883,338.59","45,943,731.37","46,741,967.87","68,165,352.89","64,878,726.97","64,374,498.53","65,356,846.75","90,852,525.96","109,675,338.87","139,245,777.75","281,329,240.03","252,636,464.21","237,962,868.12","253,757,564.74","274,465,285.00","281,447,734.76","241,169,668.59","252,868,053.85","305,485,048.84","601,375,371.34","757,376,089.18","817,192,975.07","612,201,127.15","586,656,325.84","668,587,847.10","664,634,220.88","274,665,260.79","273,704,514.77","470,332,628.33","470,262,011.59"
专项应付款,,,,,,,,,,,,,,,,"20,000,000.00",,,"11,778,341.14",,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"1,180,363.12","1,746,030.08","2,072,177.21","2,148,172.89","3,368,010.46","4,269,521.37","5,460,190.54","5,706,706.64","6,330,221.67","15,842,329.09","15,492,551.81","23,891,010.40","25,829,988.82","32,640,974.65","37,179,582.47","46,752,809.68","45,030,725.81","47,760,320.07","47,865,679.72","54,035,451.69","51,638,590.20","49,665,776.72","47,229,399.70","45,411,088.64","45,329,062.90","43,244,209.92","40,929,005.55","38,514,815.28","36,185,057.11","35,391,215.45","33,169,396.60","31,644,333.85","30,689,390.21","28,736,429.69","28,109,897.93","26,517,657.11","25,327,672.46","24,123,341.20","22,170,509.29"
递延所得税负债,,,,,,,,,,,,,,,,,,,"300,000.00",,"23,312,080.58",,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,"821,639.00","821,639.00","14,964,885.45","10,635,675.90","4,851,706.95","595,200.00","1,177,907.56","2,856,129.56","30,000.00",,,,,,,,,,"3,048,224.00",,,,"1,647,133.46",,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,"12,936,525.67",,"22,536,458.49","20,819,758.24","31,235,870.39",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,"20,000,000.00",,"12,936,525.67","301,078,341.14","311,536,458.49","283,131,838.82","432,304,870.39","434,657,828.47","425,218,986.55","397,346,444.65","386,788,502.75","543,963,360.84","878,557,498.93","1,528,127,897.01","1,175,125,354.74","1,143,502,031.25","1,055,417,488.14","498,546,354.85","391,664,091.50","168,923,906.53","50,628,021.56","558,021.59","200,288,021.62","200,218,021.65"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"32,817,266.62","43,839,485.65","58,961,403.31","35,940,697.07","40,335,268.25","23,185,211.61","67,126,705.25","77,424,843.83","164,586,553.54","165,185,799.80","134,850,923.63","146,254,023.49","156,605,424.23","242,008,314.18","261,091,165.45","446,499,660.74","390,805,959.86","285,357,685.77","894,199,979.60","1,177,279,012.44","1,108,898,054.57","1,643,239,156.20","1,457,256,521.93","1,650,297,240.00","2,178,126,181.26","2,192,275,472.15","2,851,491,512.85","3,280,889,545.48","3,929,021,020.75","3,876,581,399.31","4,292,849,412.46","4,548,148,297.69","5,159,241,553.89","5,532,070,111.64","5,514,487,650.89","5,509,227,612.23","5,879,283,673.64","5,872,825,041.44","4,858,239,027.83"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"25,000,000.00","25,000,000.00","42,360,000.00","42,360,000.00","42,360,000.00","56,480,000.00","56,480,000.00","112,960,000.00","112,960,000.00","192,032,000.00","192,032,000.00","384,064,000.00","384,064,000.00","384,064,000.00","386,009,060.00","580,703,100.00","580,792,800.00","580,703,100.00","646,848,318.00","646,848,318.00","646,848,318.00","646,848,318.00","652,871,758.00","979,307,637.00","980,963,337.00","1,090,252,951.00","1,091,640,951.00","1,746,625,521.00","1,746,625,521.00","1,746,625,521.00","1,746,625,521.00","1,746,625,521.00","1,769,704,221.00","1,769,704,221.00","1,769,704,221.00","1,769,704,221.00","1,774,454,721.00","1,773,208,621.00","1,773,277,521.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"90,575,719.92","90,575,719.92","90,575,719.92","986,632,864.41","986,632,864.41","930,152,864.41","930,152,864.41","851,413,564.41","859,608,564.41","675,771,564.41","683,966,564.41","690,720,564.41","716,906,944.81","536,041,301.51","540,937,574.89","544,073,801.51","1,850,134,667.57","1,835,637,096.64","1,837,259,546.12","1,838,160,559.01","1,884,435,490.21","1,557,658,474.44","1,565,413,936.44","3,490,175,475.75","3,496,370,657.35","2,841,386,087.35","2,841,386,087.35","2,848,833,620.00","2,848,833,620.00","2,848,789,386.61","2,950,296,613.61","2,970,437,332.52","2,981,968,932.52","2,999,808,470.02","3,035,383,303.77","3,008,538,114.59","3,013,797,164.59"
无形资产,,,,,,,,,,,"187,860.00","187,860.00","117,660.00",,,,,"451,116.68","1,457,372.26","1,436,166.40","1,393,593.01","1,527,119.68","1,484,202.55","1,317,570.76","1,344,955.16","1,315,823.29","1,269,614.50","1,232,604.49","1,195,438.56","3,437,103.93","3,176,778.49","2,916,453.06","3,258,555.96","1,658,316.52","1,967,782.24","2,258,657.73","2,878,633.84","4,056,589.31","4,584,731.40"
盈余公积,"2,763,365.29","6,603,753.63","5,079,689.45","5,079,689.45","5,079,689.45","13,814,948.41","13,814,948.41","20,889,883.69","20,889,883.69","23,180,753.75","23,180,753.75","23,180,753.75","23,180,753.75","31,841,914.02","31,841,914.02","31,841,914.02","31,841,914.02","37,332,760.77","37,332,760.77","37,332,760.77","37,332,760.77","45,797,186.72","45,797,186.72","45,797,186.72","45,797,186.72","46,599,074.48","46,599,074.48","46,599,074.48","46,599,074.48","79,757,160.90","79,757,160.90","79,757,160.90","79,757,160.90","110,680,411.72","110,680,411.72","110,680,411.72","110,680,411.72","124,234,681.40","124,234,681.40"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,932,430.15","1,932,430.15","1,932,430.15","1,932,430.15",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,624,287.00","115,624,287.00","115,624,287.00","142,132,077.00","135,889,116.00","135,889,116.00"
商誉,,,,,,,,,"102,932,277.50","103,066,255.88","103,066,255.88","103,066,255.88","103,066,255.88","103,066,255.88","103,066,255.88","122,490,290.75","119,926,769.26","117,637,473.43","1,238,140,704.42","1,238,208,125.33","1,238,208,125.33","1,242,115,536.87","1,242,115,536.87","1,242,115,536.87","1,242,115,536.87","1,242,115,536.87","1,301,299,691.38","1,301,299,691.38","1,301,299,691.38","1,329,407,488.23","1,329,407,488.23","1,329,407,488.23","1,329,407,488.23","1,329,407,488.23","1,329,407,488.23","1,329,407,488.23","1,329,407,488.23","1,320,017,864.31","1,320,017,864.31"
未分配利润,"24,026,203.38","58,459,987.63","43,453,891.03","103,459,527.30","128,358,782.96","130,896,216.65","122,496,819.74","170,314,559.20","179,092,055.44","207,742,528.14","241,103,099.53","275,728,482.09","329,556,758.14","375,716,704.95","419,256,158.59","476,366,211.56","553,928,612.67","597,609,851.68","672,832,322.68","774,786,774.10","863,793,349.20","953,331,787.76","1,036,231,729.50","1,132,549,712.89","1,133,842,908.57","1,388,839,005.72","1,505,783,222.47","1,612,271,120.68","1,620,976,730.54","1,786,119,296.21","1,930,171,310.82","2,060,855,973.14","2,041,701,837.28","2,336,862,764.37","2,372,951,697.30","2,560,636,019.21","2,627,081,183.64","2,469,098,791.41","2,505,148,192.39"
长期待摊费用,,,"591,608.32","1,596,220.78","2,558,629.45","2,660,079.06","2,609,526.85","2,613,854.64","2,942,276.46","11,647,000.51","12,021,426.10","18,727,275.98","24,306,268.95","31,717,068.53","37,814,731.80","44,000,940.47","41,742,713.72","47,498,209.16","47,525,538.91","54,354,347.65","52,013,036.87","49,069,226.37","47,843,780.82","46,339,124.98","44,853,725.04","42,667,971.51","41,083,472.20","44,902,637.35","44,170,479.63","46,014,833.74","46,429,483.78","43,356,054.35","42,965,567.20","38,749,261.40","36,546,053.91","33,353,801.13","30,365,068.74","43,470,331.46","44,662,232.06"
少数股东权益,"905,415.69","934,770.36",,,,,,,"31,685,374.65","33,418,838.74","33,447,736.95","35,912,578.35","38,646,265.81","42,924,076.55","44,812,064.66","50,409,625.86","54,167,109.87","60,254,160.83","80,007,613.60","20,295,418.48","23,942,584.83","27,013,545.06","28,431,698.61","37,859,485.72","42,831,669.47","52,156,465.50","60,790,088.57","60,671,836.00","58,217,474.19","129,007,633.69","129,610,777.03","125,759,668.07","119,971,263.70","105,539,772.48","99,294,694.40","97,697,146.04","79,442,136.01","75,985,534.14","72,817,818.92"
递延所得税资产,,169.43,"661,405.09","1,015,192.42","1,039,758.87","583,625.90","1,092,781.26","1,563,337.79","1,092,781.26","1,892,926.52","1,892,926.52","1,786,502.37","1,786,502.37","12,630,634.24","12,666,872.15","13,177,725.72","11,653,023.10","20,305,518.78","29,736,903.84","28,928,137.99","28,704,551.41","49,369,496.24","49,998,174.19","50,928,857.60","62,095,067.59","93,528,523.77","89,745,609.52","89,951,717.18","96,211,481.97","103,721,496.22","70,843,632.88","98,569,970.75","97,149,258.97","137,538,563.03","147,444,448.50","173,757,016.02","186,999,918.86","245,194,007.59","254,755,778.24"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","21,670,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,180,363.12","1,746,199.51","3,325,190.62","4,759,586.09","26,966,398.78","26,993,763.21","28,392,858.99","29,411,577.66","161,140,975.91","178,331,850.59","178,604,751.68","195,222,511.50","224,093,667.91","259,898,545.72","265,737,616.73","296,630,320.32","309,800,957.85","344,505,884.55","1,506,828,106.46","1,658,321,469.09","1,663,254,361.03","1,926,610,428.07","1,985,132,481.27","2,061,074,684.85","2,041,442,318.37","2,021,658,776.45","2,689,329,706.75","2,736,079,223.61","3,083,310,897.98","3,367,745,629.55","3,299,068,672.49","3,377,691,941.94","3,246,924,380.23","3,298,175,110.45","3,295,952,100.17","3,043,463,858.95","3,038,230,705.26","2,960,800,457.31","3,007,426,310.87"
所有者权益(或股东权益)合计,"52,694,984.36","90,998,511.62","181,469,300.40","241,474,936.67","266,374,192.33","1,187,824,029.47","1,179,424,632.56","1,234,317,307.30","1,274,780,178.19","1,307,787,685.04","1,349,372,154.64","1,394,657,378.60","1,459,414,342.11","1,525,267,259.93","1,598,826,142.08","1,675,362,152.95","1,761,668,011.45","1,819,973,674.79","3,287,155,682.62","3,314,900,367.99","3,409,176,558.92","3,380,310,579.08","3,577,730,463.90","3,725,928,496.23","3,692,364,052.71","5,960,228,793.41","6,192,157,550.33","6,215,405,127.07","6,233,337,044.02","6,507,267,777.16","6,592,255,077.83","6,725,792,038.03","6,760,136,704.07","7,006,836,781.73","7,044,204,374.04","7,172,667,623.87","7,220,718,752.44","6,999,962,783.25","7,075,833,459.66"
资产总计,"85,512,250.98","134,837,997.27","240,430,703.71","277,415,633.74","306,709,460.58","1,211,009,241.08","1,246,551,337.81","1,311,742,151.13","1,439,366,731.73","1,472,973,484.84","1,484,223,078.27","1,540,911,402.09","1,616,019,766.34","1,767,275,574.11","1,859,917,307.53","2,121,861,813.69","2,152,473,971.31","2,105,331,360.56","4,181,355,662.22","4,492,179,380.43","4,518,074,613.49","5,023,549,735.28","5,034,986,985.83","5,376,225,736.23","5,870,490,233.97","8,152,504,265.56","9,043,649,063.18","9,496,294,672.55","10,162,358,064.77","10,383,849,176.47","10,885,104,490.29","11,273,940,335.72","11,919,378,257.96","12,538,906,893.37","12,558,692,024.93","12,681,895,236.10","13,100,002,426.08","12,872,787,824.69","11,934,072,487.49"
负债和所有者(或股东权益)合计,"85,512,250.98","134,837,997.27","240,430,703.71","277,415,633.74","306,709,460.58","1,211,009,241.08","1,246,551,337.81","1,311,742,151.13","1,439,366,731.73","1,472,973,484.84","1,484,223,078.27","1,540,911,402.09","1,616,019,766.34","1,767,275,574.11","1,859,917,307.53","2,121,861,813.69","2,152,473,971.31","2,105,331,360.56","4,181,355,662.22","4,492,179,380.43","4,518,074,613.49","5,023,549,735.28","5,034,986,985.83","5,376,225,736.23","5,870,490,233.97","8,152,504,265.56","9,043,649,063.18","9,496,294,672.55","10,162,358,064.77","10,383,849,176.47","10,885,104,490.29","11,273,940,335.72","11,919,378,257.96","12,538,906,893.37","12,558,692,024.93","12,681,895,236.10","13,100,002,426.08","12,872,787,824.69","11,934,072,487.49"
