科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"228,211,540.27","383,301,106.45","294,029,902.11","177,119,443.30","352,193,731.45","494,013,571.41","118,607,452.08","275,969,844.80","386,858,840.02","575,012,579.80","155,739,356.24","272,273,745.26","376,967,359.91","588,763,481.92","103,277,996.95","217,008,515.41","348,576,517.01","568,582,743.60","160,708,889.82","293,135,235.80","471,209,077.61","644,318,762.71","147,955,686.01","313,327,097.34","466,727,986.60","650,968,060.83","201,573,909.93","421,932,650.10","665,826,627.21","922,281,295.67","209,304,690.29","387,903,429.76","632,545,960.50","906,555,686.32","245,395,193.50"
取得子公司及其他营业单位支付的现金净额,"17,183,457.55",,,,,,,,,,,,,,,,,,,,,,,,,,,"36,366,270.71","36,366,270.71","35,945,989.27","90,343,871.73","96,553,470.04","103,329,490.79","101,096,610.40","16,422,123.87"
收到的税费返还,"7,867,903.94","9,055,923.04","3,762,322.72","2,424,227.42","2,424,227.42","2,424,227.42","487,174.85","487,174.85","1,940,871.72","1,940,871.72",,,"2,031,857.50","3,246,247.34","3,184,617.46","3,184,617.46","3,184,617.46","6,497,255.53","738,919.12","738,919.12","738,919.12","746,503.30",,"1,634,951.57","1,634,951.57","1,634,951.57","2,294,797.58","2,294,797.58","2,294,797.58","2,294,797.58","2,608,208.24","2,608,208.24","2,755,708.24","2,833,359.13","205,256.69"
支付其他与投资活动有关的现金,,,,,,,,,,"15,000,000.00",,,,,,,,,,,,,,,,,,,,"103,725,707.05","4,470,000.00","18,162,100.00","42,265,075.29","115,171,176.70","5,641,241.63"
收到其他与经营活动有关的现金,"26,383,377.79","8,787,400.33","28,863,275.82","3,016,946.83","6,638,595.12","7,734,096.15","5,372,097.49","4,529,152.26","6,743,089.31","22,924,607.75","12,936,961.29","14,213,637.48","23,721,037.79","24,083,990.60","23,277,197.07","31,680,509.97","23,822,405.36","31,137,168.40","2,737,522.41","9,520,471.17","6,095,537.07","28,016,210.80","3,308,384.86","8,693,926.96","12,959,437.67","43,656,901.23","20,415,705.62","12,474,834.12","20,261,971.07","40,190,059.45","37,967,046.77","54,797,441.27","74,584,140.54","74,377,581.77","31,959,645.64"
投资活动现金流出小计,"63,158,405.59","40,769,067.49","69,583,789.14","20,983,642.70","24,850,188.99","37,161,984.13","3,887,640.74","36,764,372.50","52,843,834.39","160,969,973.29","12,890,150.93","37,073,405.75","74,344,441.23","216,775,343.21","32,404,126.28","62,968,124.19","88,467,842.60","129,123,982.44","12,263,013.08","37,902,513.46","67,036,297.21","69,202,200.83","21,344,791.67","56,206,401.68","70,696,623.74","239,876,184.14","90,596,162.04","133,324,450.54","161,213,408.57","286,377,645.83","128,336,972.33","137,982,633.57","173,272,762.92","282,738,481.20","32,547,884.82"
经营活动现金流入小计,"262,462,822.00","401,144,429.82","326,655,500.65","182,560,617.55","361,256,553.99","504,171,894.98","124,466,724.42","280,986,171.91","395,542,801.05","599,878,059.27","168,676,317.53","286,487,382.74","402,720,255.20","616,093,719.86","129,739,811.48","251,873,642.84","375,583,539.83","606,217,167.53","164,185,331.35","303,394,626.09","478,043,533.80","673,081,476.81","151,264,070.87","323,655,975.87","481,322,375.84","696,259,913.63","224,284,413.13","436,702,281.80","688,383,395.86","964,766,152.70","249,879,945.30","445,309,079.27","709,885,809.28","983,766,627.22","277,560,095.83"
投资活动产生的现金流量净额,"-60,538,645.34","-40,699,851.49","-57,214,255.02","-20,598,200.39","-24,464,746.68","-36,304,163.20","-3,816,740.74","-36,574,772.50","-52,624,940.72","-159,939,152.08","-12,637,150.93","-36,820,405.75","-74,091,441.23","-215,226,582.33","-32,137,826.28","-62,428,518.19","-87,334,960.60","-124,848,548.98","-12,150,930.08","-37,662,056.46","-66,622,699.21","-65,596,613.93","-20,238,508.67","-55,022,432.72","-69,299,906.70","-236,490,203.14","-88,669,162.04","-128,048,953.35","-155,485,228.32","-271,641,519.55","-125,258,127.33","-115,694,288.57","-150,842,891.92","-260,104,232.84","-28,779,684.82"
购买商品、接受劳务支付的现金,"156,885,312.23","185,580,723.62","156,382,717.69","144,161,995.23","246,340,529.20","349,831,702.31","104,495,742.34","190,003,315.68","263,618,136.21","319,901,394.78","59,149,577.58","115,197,923.45","174,914,216.53","288,939,227.94","67,109,373.83","138,809,519.66","222,629,402.01","313,101,912.26","58,220,689.42","115,316,291.27","170,470,818.12","269,874,325.80","63,320,810.22","147,166,024.16","195,697,027.21","238,960,087.37","73,545,534.15","151,607,130.45","232,911,361.65","305,336,089.51","85,745,239.40","158,336,795.00","244,734,960.01","270,933,287.85","83,879,145.56"
吸收投资收到的现金,,"25,000,000.00",,,,,"718,939,600.37","718,939,600.37","718,939,600.37","718,939,600.37",,,,"6,000,000.00","3,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00",,,,,,,,,,,,"118,000.00",,,"150,000.00","150,000.00",
支付给职工以及为职工支付的现金,"33,059,999.83","38,461,107.97","54,097,996.62","42,301,442.75","67,651,671.99","85,579,150.48","25,210,435.40","53,726,776.37","80,320,616.49","105,580,535.86","31,153,056.44","61,196,341.48","90,239,527.65","118,644,696.72","33,610,277.16","71,006,853.10","109,855,771.37","152,351,319.14","45,552,615.10","89,499,682.27","126,975,654.49","175,486,892.99","44,775,478.38","85,687,086.18","135,271,743.67","174,719,255.15","54,128,606.03","105,299,490.51","156,965,240.13","220,007,556.91","75,085,322.61","141,986,957.22","214,985,011.07","282,382,179.92","92,135,287.95"
取得借款收到的现金,"122,000,000.00","151,000,000.00","175,000,000.00","154,371,890.00","230,741,316.00","250,241,316.00","5,000,000.00","77,000,000.00","87,000,000.00","96,600,000.00",,"60,000,000.00","80,000,000.00","110,000,000.00","90,000,000.00","151,723,211.16","221,723,211.16","249,747,420.06","33,019,350.00","53,019,350.00","83,019,350.00","83,560,750.00","20,000,000.00","50,802,000.00","50,802,000.00","110,045,500.00","100,000,000.00","160,000,000.00","210,000,000.00","309,584,000.00","235,497,229.28","472,497,229.28","648,547,229.28","806,103,361.22","112,095,236.95"
支付的各项税费,"19,149,165.19","34,461,131.08","29,125,288.78","8,321,891.95","18,376,831.78","32,001,628.21","8,174,087.41","29,071,403.03","47,674,933.78","63,525,825.81","10,505,771.04","31,520,848.36","34,549,920.20","50,022,412.75","1,554,620.75","20,008,595.04","36,277,996.52","38,815,098.62","8,308,333.07","25,145,715.63","40,218,002.58","50,799,669.76","11,575,865.95","25,524,610.99","43,745,975.06","56,911,533.51","17,480,976.93","52,105,892.16","75,017,317.66","89,269,925.89","23,600,202.56","55,318,001.25","77,726,107.28","90,955,338.64","17,444,651.57"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"38,902,377.63","60,347,999.34","51,981,740.12","26,108,076.42","39,690,635.47","60,857,548.59","20,119,746.40","40,709,565.69","59,094,394.05","66,620,053.76","22,729,188.22","41,742,585.44","54,222,369.34","70,874,040.97","17,609,347.70","28,625,686.35","36,047,714.54","71,495,569.71","13,354,648.16","28,060,638.88","44,795,256.42","73,066,186.11","14,644,661.43","29,700,407.32","46,436,490.29","79,060,126.10","16,561,197.51","56,557,717.42","84,701,783.23","195,728,124.57","27,159,518.37","69,819,795.95","135,381,500.27","144,530,160.10","46,628,547.04"
筹资活动现金流入小计,"122,000,000.00","176,000,000.00","175,000,000.00","154,371,890.00","230,741,316.00","250,241,316.00","723,939,600.37","795,939,600.37","805,939,600.37","815,539,600.37",,"60,000,000.00","80,000,000.00","116,000,000.00","93,600,000.00","155,323,211.16","225,323,211.16","253,347,420.06","33,019,350.00","53,019,350.00","83,019,350.00","83,560,750.00","20,000,000.00","50,802,000.00","50,802,000.00","110,045,500.00","100,000,000.00","160,000,000.00","210,000,000.00","309,702,000.00","235,497,229.28","472,497,229.28","648,697,229.28","806,253,361.22","112,095,236.95"
经营活动现金流出小计,"247,996,854.88","318,850,962.01","291,587,743.21","220,893,406.35","372,059,668.44","528,270,029.59","158,000,011.55","313,511,060.77","450,708,080.53","555,627,810.21","123,537,593.28","249,657,698.73","353,926,033.72","528,480,378.38","119,883,619.44","258,450,654.15","404,810,884.44","575,763,899.73","125,436,285.75","258,022,328.05","382,459,731.61","569,227,074.66","134,316,815.98","288,078,128.65","421,151,236.23","549,651,002.13","161,716,314.62","365,570,230.54","549,595,702.67","810,341,696.88","211,590,282.94","425,461,549.42","672,827,578.63","788,800,966.51","240,087,632.12"
偿还债务支付的现金,"56,950,000.00","175,300,000.00","177,000,000.00","50,025,085.00","121,039,656.00","144,479,567.00","115,761,749.00","155,761,749.00","173,261,749.00","178,261,749.00","10,000,000.00","82,000,000.00","99,100,000.00","129,100,000.00","30,000,000.00","72,650,000.00","140,740,140.54","154,961,370.06","89,500,600.00","138,158,400.00","178,158,400.00","178,346,800.00","50,000,000.00","90,802,000.00","110,802,000.00","110,802,000.00","37,480,000.00","73,608,194.85","73,941,694.85","183,650,000.00","80,000,000.00","231,000,000.00","375,297,896.40","549,055,760.83","160,964,611.28"
经营活动产生的现金流量净额,"14,465,967.12","82,293,467.81","35,067,757.44","-38,332,788.80","-10,803,114.45","-24,098,134.61","-33,533,287.13","-32,524,888.86","-55,165,279.48","44,250,249.06","45,138,724.25","36,829,684.01","48,794,221.48","87,613,341.48","9,856,192.04","-6,577,011.31","-29,227,344.61","30,453,267.80","38,749,045.60","45,372,298.04","95,583,802.19","103,854,402.15","16,947,254.89","35,577,847.22","60,171,139.61","146,608,911.50","62,568,098.51","71,132,051.26","138,787,693.19","154,424,455.82","38,289,662.36","19,847,529.85","37,058,230.65","194,965,660.71","37,472,463.71"
分配股利、利润或偿还利息支付的现金,"4,500,202.57","6,447,986.58","9,438,758.92","8,654,925.19","9,698,904.56","26,852,980.95","1,380,213.43","26,361,308.40","27,231,042.65","29,936,863.98","3,296,229.34","40,246,395.63","41,478,264.14","44,536,036.23","1,666,769.14","12,731,353.39","15,226,462.73","19,601,240.79","2,004,066.30","13,465,998.48","14,202,392.48","15,569,391.97","689,233.32","1,416,463.42","20,463,796.76","20,765,949.54","1,853,656.16","24,240,064.41","26,666,594.80","27,369,606.47","2,411,957.09","29,463,187.58","34,812,351.02","46,901,414.31","5,937,686.64"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000.00","2,800,000.00",,,,"3,766,850.00"
支付其他与筹资活动有关的现金,,,,,,"2,220,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"20,286,375.00",,,,
取得投资收益收到的现金,,,"8,680,503.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
