科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"104,530,820.22","122,496,147.77","94,282,536.10","126,678,057.46","93,739,837.46","122,100,352.91","153,145,185.98","111,239,282.59","80,105,778.32","82,144,473.40","447,412,566.95","326,073,410.97","234,640,364.09","187,049,515.31","202,476,205.84","188,193,920.74","141,035,409.06","54,883,812.38","79,260,642.44","35,772,911.04","79,924,355.39","78,916,477.76","75,765,824.30","106,279,216.20","70,238,170.60","76,776,557.27","42,962,500.78","40,707,442.31","54,135,261.57","31,992,260.21","83,619,224.34","83,488,526.83","148,337,447.56","40,497,966.12","92,503,614.90","67,144,996.09","140,804,612.38","165,768,515.88","136,233,622.13","226,046,737.38","254,730,822.97","330,982,990.12","283,358,575.52"
短期借款,"98,500,000.00","75,500,000.00","59,000,000.00","79,000,000.00","119,000,000.00","174,000,000.00","234,000,000.00","161,000,000.00","179,000,000.00","250,000,000.00","210,000,000.00","101,000,000.00","83,000,000.00","61,000,000.00","61,000,000.00","61,000,000.00","61,000,000.00","65,000,000.00","70,000,000.00","80,000,000.00","130,000,000.00","135,000,000.00","105,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","170,000,000.00","170,000,000.00","170,000,000.00","238,000,000.00","200,000,000.00","250,000,000.00","218,259,640.00","241,261,980.00","212,000,000.00","232,000,000.00","172,000,000.00","97,000,000.00","77,000,000.00","60,000,000.00","50,000,000.00","50,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,484,987.84",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"19,644,319.36","7,492,090.00","9,268,134.75","39,024,943.30","34,191,319.61","54,489,617.57","46,808,533.90","36,309,786.37","22,022,710.63","19,141,701.91","24,307,281.38","64,186,928.97","61,474,588.87","87,459,100.11","63,877,410.87","80,325,837.14","60,984,540.86","84,955,737.69","54,251,006.34","109,490,408.13","92,627,365.60","101,738,367.77","69,281,049.88","83,678,722.86","76,797,781.42","59,751,245.36","46,226,898.56","138,203,609.00","88,620,026.41","134,243,070.90","140,966,971.56","189,607,250.87","122,090,182.49","74,560,008.63","86,417,776.94","254,886,246.72","280,449,102.24","246,320,129.35","227,081,806.96","308,991,121.57","325,918,888.86","279,827,214.15","304,680,000.42"
应付票据,,,"10,000,000.00","17,100,000.00","8,650,000.00",,,"9,600,000.00","21,000,000.00","21,000,000.00","74,400,000.00","78,600,000.00","48,520,000.00","77,036,543.30","115,100,000.00","92,306,500.00","71,864,300.60","47,422,800.60","57,422,800.60","53,200,000.00","56,400,000.00","46,100,000.00","60,000,000.00","40,000,000.00","36,550,000.00","40,000,000.00","25,600,000.00","50,000,000.00","50,000,000.00","30,000,000.00","20,000,000.00",,,,,"2,562,317.64","5,851,886.10","4,702,473.57","32,324,777.67","71,180,083.72","107,285,270.77","64,869,710.98","92,655,510.98"
应收账款,"144,898,742.38","168,683,397.66","164,346,279.35","158,932,454.54","189,489,194.75","225,215,994.69","224,669,848.93","228,588,024.25","260,576,997.62","282,777,939.76","274,522,139.66","285,272,232.10","283,517,230.31","312,017,674.90","343,523,471.61","315,037,395.31","327,995,218.89","351,140,891.22","371,048,962.55","375,180,928.73","378,079,474.56","423,293,393.78","433,796,314.06","424,726,470.75","420,289,058.12","449,382,311.90","485,187,313.81","481,771,896.50","505,427,781.43","521,100,563.55","541,525,087.53","514,601,222.18","528,550,439.21","593,499,090.91","578,562,224.41","509,317,057.85","498,919,896.53","454,395,291.27","479,036,028.49","405,150,523.99","380,328,457.08","405,442,165.99","415,545,245.18"
应付账款,"33,965,532.65","44,968,278.05","44,094,210.16","67,718,872.61","41,798,792.77","62,653,319.34","61,968,706.15","63,140,088.88","53,301,332.53","66,360,326.15","66,913,422.59","101,166,757.38","81,738,570.99","109,954,006.14","107,305,942.33","135,657,893.49","95,519,395.38","135,805,642.59","109,473,804.47","118,310,045.32","99,090,746.24","135,605,910.77","105,347,115.59","120,346,575.88","94,776,886.98","116,689,217.26","86,595,131.26","106,681,871.94","85,652,935.14","102,369,798.31","114,777,625.56","135,180,272.39","127,635,384.13","136,497,748.04","137,975,678.40","193,052,404.04","206,799,530.14","175,309,889.00","170,479,985.78","141,097,428.16","150,652,892.37","163,084,363.46","135,124,589.18"
预付款项,"76,026,078.41","69,216,937.19","84,148,184.26","39,304,389.38","43,000,485.55","49,517,198.44","86,051,680.11","85,215,314.74","106,902,851.67","103,538,442.40","113,415,708.10","83,045,344.97","104,473,980.69","124,300,703.00","104,444,377.19","87,879,551.16","67,992,314.79","102,919,867.87","97,217,864.31","71,824,223.46","69,934,874.61","63,334,992.61","75,203,323.08","51,365,474.99","52,320,189.32","74,837,484.90","70,583,725.29","33,089,049.86","61,248,332.63","44,940,285.16","47,330,798.48","18,296,628.57","35,780,331.14","48,826,415.12","47,308,027.87","18,009,624.90","28,292,932.46","27,209,715.56","37,542,380.19","19,093,690.66","23,435,622.13","25,464,856.11","24,773,573.35"
预收款项,"18,699,703.18","14,853,272.47","16,409,815.85","8,160,161.93","16,758,803.77","21,588,202.71","22,658,903.82","15,545,607.72","5,530,830.42","24,890,086.25","43,980,047.25","30,686,739.24","29,949,123.46","34,786,867.81","40,065,609.22","39,888,026.67","43,498,445.87","41,231,047.44","45,563,500.05","30,029,281.85","30,582,794.93","37,171,493.15","46,997,926.27","32,948,859.81","28,738,077.59","33,280,819.40","33,918,501.87","33,159,130.07","48,071,410.63","44,409,449.73","42,261,459.46","30,914,655.56","25,172,601.20","26,998,783.37","44,568,410.18","37,237,365.02","45,511,708.68","51,290,043.49","52,473,128.12","48,756,159.43","57,757,206.19","73,136,112.50","83,261,801.38"
