科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"43,972,005.65","108,926,680.57","156,782,473.32","255,611,379.77","36,631,516.24","95,407,671.38","141,182,204.29","188,623,183.04","47,271,449.70","77,547,655.41","118,836,480.94","174,861,678.92","43,145,328.16","123,609,741.03","177,407,525.91","278,413,976.43","97,313,642.26","156,469,523.56","198,171,981.49","257,848,900.29","36,364,186.86","98,578,149.73","158,767,538.06","276,925,254.50","50,690,616.65","130,222,912.98","200,072,893.90","315,446,560.75","103,237,808.53","194,799,307.14","259,715,671.84","383,296,950.49","88,643,922.14","196,041,474.89","308,252,601.55","407,924,061.92","101,919,767.47","197,229,554.94","267,482,594.42","335,811,133.36","78,837,399.27","166,631,485.24","247,826,090.45","341,860,367.45","91,972,185.07","215,527,047.23","295,148,118.40","397,762,506.41","96,037,960.56"
二、营业利润,"-1,906,711.99","4,942,328.65","-5,026,728.84","3,323,372.28","-15,573,022.89","-19,171,767.68","-24,346,844.15","-81,544,167.70","-8,671,175.68","-28,065,699.39","-41,229,441.16","-170,939,747.73","-3,601,825.72","69,152.47","3,005,227.36","7,310,512.52","1,355,883.89","-4,530,169.99","59,205,500.34","44,886,240.53","-13,673,527.36","-23,621,976.72","-31,785,721.08","-13,903,154.42","-24,580,535.40","-39,056,328.67","-39,841,003.17","-79,516,803.23","-4,823,406.40","-4,859,204.17","-14,623,486.29","-1,442,410.56","-2,594,352.47","-59,290,190.98","-58,874,513.14","-104,320,994.63","493,380.58","-6,532,944.97","-9,280,455.89","-6,975,349.36","-7,507,677.90","-11,616,575.12","-15,685,556.27","-59,982,040.92","-3,240,393.64","9,939,912.76","9,929,884.62","12,255,735.30","797,720.17"
减:营业成本,"28,678,109.49","63,021,335.84","97,122,282.34","163,522,039.54","24,810,685.95","66,331,335.19","96,697,330.99","126,621,926.79","31,589,229.00","53,500,736.53","83,772,423.91","132,509,098.37","30,627,317.20","89,348,426.73","122,118,037.56","190,953,769.60","74,274,190.82","115,658,235.44","147,285,756.39","193,370,160.71","29,150,684.93","74,711,209.10","119,353,033.08","189,839,014.91","42,561,306.13","105,062,347.98","151,724,883.48","231,715,760.28","76,808,685.74","139,113,301.61","191,226,307.86","281,391,713.21","64,125,142.02","140,808,961.55","221,804,591.92","293,358,176.47","78,103,698.03","151,158,681.26","203,619,339.93","248,507,897.39","55,410,801.78","125,657,397.03","185,605,005.79","257,541,871.59","68,156,874.22","158,435,915.64","218,077,332.59","294,070,769.75","72,969,285.41"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"344,703.61","476,071.41","594,730.64","1,094,240.65","131,397.99","297,135.97","528,148.91","1,967,893.85","276,887.63","533,526.22","1,044,604.04","2,063,375.42","162,183.32","414,651.27","562,222.59","1,227,165.39","903,619.49","1,354,969.35","1,421,638.87","2,090,544.09","454,078.54","899,317.20","1,252,472.95","2,535,114.40","301,062.46","603,303.43","716,304.53","1,210,178.48","745,583.47","1,445,370.42","1,574,932.48","2,068,469.63","881,439.09","1,576,451.28","2,616,332.49","3,036,369.50","624,249.43","1,122,320.72","1,510,011.10","4,673,707.57","1,532,215.67","2,477,515.92","3,508,481.97","4,600,216.72","1,051,517.89","2,591,893.29","3,698,494.90","4,696,901.20","1,215,531.34"
营业外收入,"235,738.70","376,628.29","6,415,698.03","6,929,991.46","109,435.27","526,606.52","737,819.40","2,281,139.75","58,190.95","592,369.33","9,201,837.58","10,307,653.33","284,204.67","348,927.05","5,381,838.07","6,116,209.70","420,420.07","12,623,700.83","12,650,614.99","14,523,099.51","231,194.77","860,279.14","13,705,410.32","17,564,851.27","1,362,661.94","6,128,038.09","11,541,610.07","20,965,036.30","268,139.34","1,733,243.55","2,013,116.14","7,584,602.29","4,504,209.39","5,951,888.79","5,996,297.29","13,501,694.39","901,980.26","9,650,827.34","13,222,265.96","16,735,124.35","1,477,784.94","2,966,163.78","4,722,472.33","95,464.75","45,904.27","71,076.20","82,037.12","102,173.04",865.57
销售费用,"7,973,032.31","18,085,206.26","25,710,089.10","35,459,810.02","9,309,133.76","17,066,480.89","24,061,637.83","37,617,321.65","6,627,518.54","14,339,458.14","20,581,749.20","37,180,759.11","6,985,631.21","11,901,254.34","16,955,574.29","28,837,073.84","6,869,844.48","14,269,864.78","22,864,171.58","31,317,054.99","7,942,564.37","16,276,151.36","24,657,652.50","34,461,748.47","11,130,476.01","18,639,965.60","26,790,344.86","55,456,349.81","9,066,006.93","16,253,621.88","20,807,583.76","23,975,768.51","4,325,969.49","10,528,068.24","22,204,345.58","35,421,026.95","3,553,504.96","10,768,644.73","15,849,302.02","19,070,135.89","4,614,701.88","9,033,174.12","13,030,861.97","21,287,247.44","5,745,532.24","10,883,715.19","15,620,610.95","22,045,180.78","5,245,895.13"
减:营业外支出,"3,379.20","158,909.38","177,345.88","193,385.78","11,975.32","14,993.49","352,943.38","366,868.10",261.00,"3,668.11","53,973.55","856,690.08","6,542.04","190,394.64","213,821.75","724,873.88","32,257.66","94,360.66","202,082.77","326,780.68","5,438.50","392,870.09","399,677.28","550,105.51","41,666.19","60,904.38","64,245.52","71,667.25",338.54,"5,507.50","154,895.50","172,041.16","77,610.24","80,834.20","113,979.71","965,369.31","45,652.71","58,596.00","62,083.44","69,460.13","3,713.96","68,127.33","99,726.68","464,155.07","9,824.68","227,824.71","257,424.01","257,624.01","5,419.28"
管理费用,"14,317,340.71","27,868,556.17","43,749,082.45","54,406,653.04","18,887,875.74","31,938,176.22","45,196,102.96","83,470,300.04","14,961,336.76","29,946,129.01","44,759,185.91","97,667,657.02","10,002,626.49","20,082,091.27","30,544,498.11","42,655,954.45","11,857,869.73","24,951,865.35","41,282,225.51","63,084,244.68","12,379,614.41","24,813,567.68","38,151,575.32","53,981,570.29","21,993,725.61","41,553,389.34","57,993,692.50","88,866,169.46","19,797,470.29","37,096,992.95","52,364,514.79","68,547,835.54","19,137,799.67","100,070,593.75","118,235,765.00","151,370,272.37","15,103,926.57","33,540,225.43","48,208,768.34","64,292,461.91","19,310,910.39","34,829,521.51","53,476,384.26","85,923,361.66","16,668,920.58","26,765,708.55","19,861,675.73","27,312,295.72","7,411,272.41"
其中:非流动资产处置净损失,,"11,652.74","30,748.94","46,788.84","11,029.89","11,029.89","13,642.58","25,781.68",,"3,407.11","46,292.65","569,739.55","6,517.03","8,582.42","12,890.15","89,649.99",,"4,600.66","4,750.66","129,448.57","5,438.50","25,532.77","32,139.96","-14,282.37","41,666.19","60,496.54","62,515.23","69,936.96","18,177.55",338.54,338.54,"21,220.79","76,992.00","77,220.10","77,220.10","81,710.98",415.00,"3,574.85","4,878.10","10,937.29",264.96,"61,616.60","88,548.01",,,,,,
