科目,2007-12-31,2008-06-30,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"31,294,822.78","33,840,682.56","21,384,729.29","36,014,499.96","47,463,297.45","334,352,413.44","289,581,812.57","290,795,274.28","295,134,954.26","311,421,080.06","308,302,689.35","296,174,488.94","299,790,297.98","319,144,109.19","298,121,489.45","249,616,473.19","238,941,621.17","267,282,351.00","256,557,774.70","205,874,274.85","227,517,128.20","245,555,013.09","243,467,737.29","223,012,166.52","141,334,841.04","145,283,001.50","141,305,828.05","139,009,209.81","154,757,392.05","268,424,698.12","289,085,238.25","196,134,805.88","215,972,665.83","86,274,609.13","145,492,275.61","133,685,733.37","50,548,641.48","225,469,950.88","246,489,065.09","227,204,697.74","156,553,454.36","191,043,950.67","230,455,683.07"
短期借款,"20,000,000.00","20,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,,,"60,055,380.81","60,055,380.81","60,055,380.81","74,674,630.81","31,899,250.00","31,899,250.00",,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"500,000.00","4,186,489.05","64,235.50","248,643.72","2,763,599.90","2,483,631.10","1,317,704.10","500,000.00","515,012.52","254,678.52","483,664.49",,,"2,193,945.50","2,530,929.44","2,686,885.93","257,834.00","2,240,868.55","2,010,549.44","1,768,264.00","1,636,706.59","1,713,457.09","1,174,781.51","11,455,048.60","10,796,998.56","3,552,931.48","3,087,737.60","1,699,222.40","490,440.18","3,366,342.90","7,156,305.96","7,410,207.66","3,550,127.21","7,073,153.18","2,774,610.34","2,119,999.20","8,633,122.89","8,853,765.69","2,700,834.40","6,952,625.34","14,899,861.65","5,372,250.33"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"45,896,760.20","49,063,661.21","45,047,070.23","47,022,794.73","58,479,999.73","41,510,768.25","57,065,483.55","57,092,047.21","42,784,810.12","41,011,665.44","49,933,184.57","55,663,638.00","63,252,222.66","48,631,381.67","62,518,228.99","75,114,237.95","84,217,670.67","64,566,280.90","89,537,201.90","107,093,035.11","105,974,589.94","99,237,633.79","133,197,676.93","145,575,970.84","132,606,745.89","154,086,854.53","186,770,483.81","221,424,163.31","215,070,452.64","175,997,007.92","164,608,153.59","189,690,820.05","161,333,164.38","117,634,853.71","126,326,346.00","162,736,426.61","166,167,933.34","122,107,739.88","128,445,608.05","171,422,916.57","150,269,802.71","134,018,511.84","131,853,094.43"
应付账款,"19,510,370.03","19,720,159.34","19,437,703.22","13,275,601.49","20,816,735.72","14,224,389.54","22,364,673.34","18,357,625.39","3,073,410.45","2,136,488.16","1,734,214.91","2,220,942.66","1,871,983.79","1,704,798.16","2,441,762.10","3,737,717.06","5,532,929.34","8,954,007.59","5,604,507.55","6,323,972.70","7,606,152.17","6,910,310.36","4,420,594.01","4,101,530.39","5,849,802.96","13,940,869.83","14,206,893.70","14,768,259.35","16,115,213.54","10,602,486.67","24,110,359.25","15,968,326.40","10,233,768.70","11,224,863.63","35,856,092.36","39,172,915.86","23,432,531.04","12,079,303.04","17,053,091.48","12,428,981.18",,"29,244,892.37",
预付款项,"2,177,285.10","32,658,692.88","26,379,052.60","18,095,715.80","9,578,802.32","4,036,295.68","46,506,247.63","1,969,099.84","9,967,823.84","1,295,915.38","9,891,662.40","7,093,371.19","9,265,247.46","22,884,299.64","23,028,441.81","28,976,652.01","26,335,023.58","1,615,092.93","5,275,468.43","3,428,305.37","3,227,470.84","9,443,166.58","7,853,305.04","7,353,471.39","19,061,723.76","3,459,540.25","14,307,581.59","11,135,772.04","26,872,258.61","5,421,339.05","6,688,960.34","10,954,440.78","14,334,093.21","2,466,742.64","8,466,635.00","10,472,492.13","14,049,784.69","1,423,013.01","8,882,038.98","19,526,260.05","9,161,918.65","2,791,560.77","11,836,417.73"
预收款项,"650,729.86","1,874,671.15","25,671.15","2,253,064.05","3,064.05","83,535.75","131,812.14","60,628.05","31,934.83","616,131.30","256,761.48","313,756.44","55,037.12","551,050.97","74,083.13","109,181.53","1,143,400.56","638,869.58","475,353.96","564,757.84","573,000.02","1,926,075.27","1,166,509.86","612,276.99","522,846.09","610,871.19","572,101.10","537,637.19","668,687.60","1,120,063.49","940,501.40","565,194.47","2,560,190.98","1,118,268.64","1,062,143.21","857,264.14","916,019.47","2,838,805.69","4,681,808.78","1,629,774.82","794,961.68","1,319,258.94","752,086.41"
其他应收款,"3,037,725.33","4,694,953.56","3,689,184.90","6,068,408.59","7,213,908.47","3,770,453.77","6,678,839.89","8,391,045.32","9,514,929.67","6,238,051.41","5,940,400.19","3,628,813.41","3,950,709.06","1,767,848.94","2,990,208.92","3,058,412.15","4,126,815.21","3,489,799.50","4,335,490.28","4,066,582.63","6,665,224.23","3,121,455.45","6,797,251.77","4,780,822.90","5,884,546.87","8,232,475.30","9,844,512.84","10,391,642.83","15,169,980.49","14,384,659.66","19,077,965.37","44,119,522.89","28,105,369.62","26,788,125.47","2,834,072.53","2,671,346.68","3,152,563.43","1,210,636.38","1,945,648.91","1,984,936.94","2,082,387.95","915,205.44","1,029,785.15"
应付职工薪酬,"3,384,824.32","165,632.72","223,349.64","158,059.16","128,839.16","73,622.89","1,201,755.80","1,231,241.17","818,570.02","848,200.98","1,099,176.38","1,132,746.93","1,273,576.68","1,322,911.80","1,588,994.47","2,159,624.24","1,989,718.91","2,019,954.05","2,242,018.53","2,522,937.41","2,757,067.95","4,120,589.49","3,035,630.06","2,929,214.05","3,056,548.71","4,400,180.89","5,042,479.85","4,561,242.29","3,637,420.93","4,778,291.29","3,325,808.31","3,874,474.55","3,812,532.98","5,995,198.59","5,076,501.70","5,343,862.67","8,908,631.91","14,891,282.10","9,808,164.77","10,511,487.35","10,109,888.33","13,394,560.83","8,263,703.65"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,788,733.33","3,638,431.82","-720,679.27","1,684,500.86","2,316,301.60","2,062,553.63","3,008,054.07","3,525,732.98","3,697,640.63","2,692,610.79","4,424,825.05","3,920,449.60","5,316,815.16","10,714,442.85","7,248,576.50","6,732,831.62","5,954,404.44","11,221,284.45","13,747,033.56","10,121,681.31","13,051,757.61","13,238,586.66","13,633,031.15","14,001,931.09","14,922,116.28","20,563,233.70","20,967,701.25","18,745,662.14","16,770,800.61","11,469,015.02","18,418,831.92","22,629,680.25","19,237,866.29","8,008,115.38","17,241,475.43","16,502,939.63","18,078,594.39","11,847,419.92","9,504,000.90","11,555,226.49","19,100,129.08","7,735,045.41","14,232,211.94"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,"1,900.00","1,900.00",,,,,,,,,,,,,,,,,,
存货,"11,846,688.27","16,762,693.60","14,317,194.68","17,338,597.87","18,065,513.47","21,741,286.32","23,647,761.49","20,810,819.45","16,762,650.26","22,393,014.57","20,485,504.64","26,673,151.51","23,991,371.83","23,919,450.09","31,305,094.69","37,268,997.15","34,653,249.24","63,135,821.62","52,977,212.73","50,525,716.52","53,150,387.31","56,518,039.81","54,274,806.78","60,294,790.42","44,989,237.05","81,185,817.56","70,157,671.80","54,015,261.20","56,776,984.19","82,480,250.98","95,519,711.25","68,675,041.09","60,311,702.04","104,815,839.10","105,260,008.29","119,395,200.80","108,977,662.26","109,268,465.13","101,497,642.87","80,880,314.93","86,361,191.61","94,138,876.95","90,369,052.72"
其他应付款,"3,313,514.09","3,716,287.24","3,184,193.75","1,573,036.90","1,567,705.36","1,159,575.32","1,156,295.18","1,582,681.78","1,499,819.11","1,194,433.30","3,081,387.86","1,391,778.98","1,323,819.32","1,450,143.83","3,456,202.86","3,233,648.83","3,688,478.97","3,601,067.55","1,744,570.77","2,541,097.23","2,641,555.19","2,596,859.37","1,631,948.55","1,817,403.17","1,839,172.54","82,006,183.78","81,989,272.13","82,324,777.86","82,373,530.94","18,278,713.08","18,009,497.70","2,934,794.88","2,792,290.76","3,055,761.46","2,619,527.46","2,750,504.46","3,136,106.82","7,567,419.64","8,730,475.86","13,500,003.80","8,061,455.13","10,449,486.97","7,810,017.68"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"4,126,663.20","4,126,663.20",,,,,,,,,,,,,,,,
其他流动资产,,,,,,"33,314.19",,,,,,,,,,,,"1,585,308.13","866,753.00",,,,,,,"914,922.85","53,077.78",,,"785,025.13","584,102.57","584,102.56","492,564.10","55,470,931.07","55,000,000.00","55,000,000.00","55,000,000.00","3,241,633.15",,"24,860,605.69","26,872,905.05","6,366,026.64","6,528,680.74"
