科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"5,821,676.03","4,563,584.35","4,577,872.27","2,096,315.13","2,105,476.73","1,207,225.85","1,206,240.52","14,341.52","14,327.10","19,420.87","1,762,088.23","544,797,606.90","204,088,829.78","43,341,621.62","43,373,292.74","44,958,224.90","9,794,075.64","9,224,781.58","8,621,159.23","10,488,980.38","9,297,276.85","4,312,922.29","1,340,472.40","583,611,945.36","511,021,926.19","277,980,864.21","429,982,048.83","740,831,658.95","331,974,835.51","616,096,346.85","398,388,793.59","800,232,233.85","251,281,311.66","413,835,143.96","543,600,740.17","749,606,809.73","754,724,064.15","586,764,599.65","976,079,450.83","2,338,171,095.88","1,690,863,157.91","1,517,308,814.13","2,063,085,974.12","1,929,458,125.77","2,075,424,428.66","1,710,959,403.69","2,441,274,918.39","3,557,731,083.85","2,646,828,381.10"
短期借款,"719,840,569.02","719,348,407.65","719,348,407.65","718,659,217.33","718,659,217.33","718,657,287.35","718,657,287.35","587,014,440.18","587,014,440.18","585,954,040.18","585,954,040.18",,,,,,,,,,,,,"2,321,000,000.00","2,191,000,000.00","1,804,000,000.00","1,581,000,000.00","1,096,000,000.00","1,087,000,000.00","1,449,000,000.00","1,419,000,000.00","1,699,000,000.00","1,758,000,000.00","1,955,000,000.00","1,905,000,000.00","1,112,000,000.00","1,281,000,000.00","2,581,000,000.00","2,791,000,000.00","2,235,000,000.00","1,618,000,000.00","1,538,000,000.00","1,598,000,000.00","1,430,000,000.00","2,290,000,000.00","2,279,500,000.00","2,319,500,000.00","1,800,000,000.00","1,290,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,420,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"350,000.00",,,,,,,,,,,,,,,,,,,,,,,"10,400,000.00","11,720,000.00","10,607,236.00","16,234,216.00","40,561,500.00","17,506,800.00","16,970,000.00","6,863,324.42","29,270,000.00","56,696,577.00","51,147,677.00","81,366,000.00","43,212,582.37","36,528,209.87","25,976,169.58","24,605,884.12","25,337,196.41","39,278,604.45","22,110,000.00","21,566,266.31","40,929,649.08","45,795,990.79","18,991,025.65","123,469,872.02",,"193,140,113.97"
应付票据,"9,450,000.00","9,450,000.00","9,450,000.00",,,,,,,,,,,,,,,,,,,,,"204,924,691.19","95,477,475.68","127,590,043.42","137,086,533.03","156,742,000.60","140,535,402.80","161,427,316.02","185,750,142.09","172,540,861.45","219,429,969.96","222,269,857.84","180,082,511.56","213,535,955.39","272,560,267.99","273,805,514.24","241,780,142.03","290,360,346.43","391,975,859.69","360,724,349.90","394,423,378.72","558,782,008.28","908,932,829.26","1,121,069,046.46",,,
应收账款,"102,631,187.30","102,786,020.45","97,205,833.23","19,348,315.33","21,668,629.90","18,994,738.18","18,497,793.96","12,781,262.44","13,174,471.57","12,547,871.14","12,847,358.65",,,,,,,,,,,,,"1,957,059,145.99","1,668,003,926.26","1,771,131,875.81","1,946,339,566.01","2,145,075,236.31","1,870,358,419.28","2,110,479,454.56","2,438,431,129.72","2,753,706,031.88","2,547,415,415.19","2,855,802,905.54","2,927,412,945.72","3,603,193,086.83","3,250,679,069.76","3,504,087,328.08","3,312,617,514.63","3,577,716,181.31","3,345,414,436.06","3,701,866,006.25","4,185,223,149.41","4,839,139,567.07","4,231,516,368.82","4,896,954,177.32","4,430,528,138.01",,"4,539,890,582.77"
应付账款,"344,361,990.48","343,376,930.57","340,405,985.77","203,719,485.24","195,785,499.55","195,073,827.86","193,589,259.45","172,145,214.48","171,092,290.18","170,840,271.91",,,,,,,,,,,,,,"2,604,210,928.00","1,879,352,028.67","2,071,816,719.13","2,121,587,116.67","3,148,278,976.34","2,120,025,236.65","2,444,831,456.98","2,675,938,429.25","3,454,708,893.29","2,036,341,999.92","2,670,319,817.04","2,897,555,558.12","4,393,352,152.22","3,267,301,125.40","3,520,382,488.07","3,944,935,479.30","5,621,065,344.55","4,347,167,787.88","4,939,264,409.05","5,294,227,069.23","6,427,465,963.45","4,820,259,293.60","5,574,558,830.85",,,
预付款项,"42,477,239.26","39,051,901.17","44,682,962.89","20,658,182.85","20,852,824.80","20,852,824.80","20,852,824.80",,,,,,,,,,,,,,,,,"104,594,115.52","56,250,667.61","73,002,591.15","134,300,620.91","80,814,836.43","45,152,488.35","61,425,073.24","68,327,183.60","85,568,538.98","61,621,192.81","68,121,602.37","78,171,741.68","108,681,617.63","102,707,565.95","160,805,196.94","126,712,440.40","140,415,925.12","176,627,333.01","199,649,862.84","238,298,881.70","171,955,925.83","376,636,776.01","408,143,152.23","349,750,324.85","340,917,909.93","383,888,996.53"
预收款项,"106,308,033.43","106,415,710.52","98,726,830.03","56,739,916.07","56,803,066.98","57,082,767.97","56,982,261.97",,,,"170,649,047.65",,,,,,,,,,,,,"641,446,071.50","697,565,995.97","735,308,927.17","756,606,369.90","554,217,389.22","618,528,024.08","864,983,166.99","979,053,572.56","590,681,461.89","760,153,954.24","841,413,600.80","767,557,682.37","415,761,918.95","598,770,453.05","413,745,183.59","886,495,004.29","1,239,590,677.39","2,112,415,562.72","2,485,353,229.77","2,190,989,334.00","1,385,557,577.26","2,082,109,669.35","1,818,931,821.33","2,286,953,975.18","2,375,144,770.63","2,923,533,122.28"
