科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"6,374,432.84","16,563,713.58","12,930,849.09","20,963,060.70","30,014,331.88","13,524,690.75","25,922,998.90","49,262,434.40","69,289,119.99","31,450,260.88","54,502,992.70","85,079,119.90","119,123,316.34","40,673,805.13","79,636,163.01","121,643,956.42","178,498,936.55","45,456,260.41","102,322,263.27","146,563,821.65","206,500,343.00","53,168,106.22","95,201,367.46","122,168,957.72","156,909,651.96","38,509,236.69","64,761,204.65","92,737,328.25","121,127,747.37","31,295,516.40","62,549,339.41","90,080,806.88","119,458,322.34","35,547,377.29","61,531,191.42","89,989,707.12","114,599,396.17","36,064,130.85","63,545,375.95","86,184,767.83","108,524,403.04","31,362,828.49"
取得借款收到的现金,"2,000,000.00","12,051,000.00","11,910,270.00","22,861,270.00","26,810,270.00","36,000,000.00","46,000,000.00","112,100,000.00","148,450,000.00","157,000,000.00","291,600,000.00","431,000,000.00","501,000,000.00","177,000,000.00","338,300,000.00","520,900,000.00","613,600,000.00","82,000,000.00","198,000,000.00","374,010,000.00","688,482,400.00","158,650,000.00","246,186,100.00","423,222,100.00","466,822,100.00","161,000,000.00","331,000,000.00","455,500,000.00","601,000,000.00","105,800,000.00","303,800,000.00","491,300,000.00","613,300,000.00","162,500,000.00","333,900,000.00","487,400,000.00","554,704,000.00","78,444,000.00","186,444,000.00","286,644,000.00","480,089,800.00","126,560,000.00"
支付的各项税费,"922,968.92","6,382,579.37","6,447,048.31","9,801,111.09","14,343,015.33","4,584,329.96","12,524,142.82","19,234,129.02","19,956,127.99","15,009,607.51","32,061,611.46","40,772,668.53","55,041,631.37","14,293,175.25","35,442,324.07","47,661,557.52","57,853,063.39","17,009,767.59","32,141,278.63","40,204,377.97","48,415,381.74","9,555,502.45","25,731,991.59","28,479,928.34","31,580,077.19","7,290,765.15","13,659,013.69","19,639,607.37","23,109,374.61","10,830,407.70","18,448,262.59","21,803,909.03","34,441,453.98","10,588,951.02","21,976,971.09","26,617,969.29","38,495,300.20","9,846,157.95","14,039,868.06","26,109,013.42","39,056,391.71","14,227,866.98"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,"601,869,222.11",,,,"255,540,214.44",,"39,631,608.84","70,374,144.81","189,779,363.81",,"28,342,171.67","68,085,170.67","255,728,743.74","37,125,000.00","214,225,739.25","283,607,765.48","743,676,813.89",
支付其他与经营活动有关的现金,"21,328,719.79","54,253,946.67","36,484,457.26","25,585,758.43","101,633,955.85","53,460,123.92","85,122,210.60","234,943,958.04","376,868,460.82","1,231,514,478.67","223,258,391.60","288,179,006.74","411,057,344.49","37,949,213.55","153,230,076.66","330,703,027.34","584,349,050.53","41,924,070.77","230,583,633.26","382,251,380.76","551,129,806.66","67,304,679.86","177,769,533.47","298,692,306.33","401,404,669.97","63,457,145.15","166,587,058.11","232,450,614.95","246,693,817.30","62,761,170.03","170,023,662.64","223,825,997.58","255,821,445.28","107,376,585.64","162,956,884.41","252,050,975.79","238,895,922.63","28,006,608.40","93,300,671.02","163,595,674.39","216,914,146.41","29,417,345.34"
筹资活动现金流入小计,"12,367,000.00","43,914,900.00","30,349,470.00","41,511,270.00","433,495,470.00","36,000,000.00","47,775,000.00","133,000,600.00","286,167,300.00","168,005,000.00","319,624,250.00","471,986,200.00","545,097,200.00","196,930,152.00","363,095,152.00","549,190,152.00","639,030,152.00","87,726,500.00","218,960,250.00","394,970,250.00","703,399,700.00","160,380,000.00","248,106,100.00","425,462,100.00","1,073,017,122.11","161,244,200.00","333,094,200.00","458,554,200.00","860,744,414.44","106,550,000.00","344,661,608.84","566,154,144.81","808,629,627.81","163,710,000.00","363,172,171.67","556,725,170.67","811,808,281.86","116,009,000.00","401,109,739.25","570,826,765.48","1,224,341,613.89","270,908,854.59"
经营活动现金流出小计,"396,863,497.99","864,031,542.91","774,736,732.59","951,595,367.31","1,503,954,596.40","359,396,468.28","1,172,447,088.04","2,176,402,075.05","3,513,529,888.43","2,190,781,316.62","2,724,759,232.10","4,096,854,606.00","5,931,950,320.59","1,103,483,208.16","2,845,430,642.02","4,073,451,285.09","5,714,180,085.09","1,035,403,815.41","2,929,362,703.40","4,648,216,947.01","6,221,784,536.24","1,120,696,438.48","2,338,595,869.99","3,496,831,939.15","3,964,200,266.47","862,418,042.15","1,919,476,939.88","2,847,791,416.47","3,368,018,107.93","674,165,270.89","1,639,538,064.13","2,637,594,884.28","3,342,465,048.69","979,924,832.71","1,788,236,554.59","2,578,711,484.33","3,112,426,311.61","690,215,628.80","1,504,268,589.51","2,227,136,101.57","2,854,791,042.14","588,672,856.56"
偿还债务支付的现金,"2,600,000.00","2,000,000.00","3,000,000.00","15,961,270.00","28,961,270.00","5,000,000.00","6,500,000.00","9,900,000.00","20,350,000.00","36,000,000.00","46,000,000.00","174,000,000.00","174,500,000.00","121,000,000.00","226,000,000.00","464,200,000.00","596,800,000.00","117,800,000.00","266,300,000.00","436,300,000.00","670,962,400.00","137,920,000.00","354,470,000.00","484,108,000.00","643,980,100.00","136,000,000.00","182,300,000.00","279,800,000.00","348,300,000.00","196,500,000.00","411,458,658.52","606,024,775.96","671,230,000.00","136,470,000.00","324,970,000.00","473,970,000.00","569,370,000.00","122,722,000.00","277,722,000.00","380,152,000.00","470,206,000.00","152,460,000.00"
经营活动产生的现金流量净额,"19,439,045.00","-20,658,593.68","18,484,036.17","6,980,852.18","75,584,573.10","-173,860,401.85","-227,470,469.38","-150,356,288.32","-212,739,982.79","-218,318,991.82","-184,109,474.05","-321,087,521.71","-345,563,215.20","-80,964,461.66","-104,928,289.63","-54,391,303.01","144,911,338.61","-174,407,231.04","-58,265,387.69","-89,474,111.58","-111,990,685.19","-75,728,794.39","61,127,003.42","-16,119,405.04","-70,011,035.02","39,465,865.42","-66,014,041.02","-65,469,107.79","-4,947,329.07","158,952,094.18","75,284,951.04","113,943,576.73","143,127,934.30","-43,988,805.22","-46,535,793.20","-32,522,720.94","150,640,080.73","-17,122,145.62","2,100,101.78","55,482,465.22","31,918,630.37","15,012,218.83"
分配股利、利润或偿还利息支付的现金,"146,757.24","1,514,643.63","947,824.76","1,612,389.20","2,647,748.04",,"19,452,351.25","19,528,294.03","27,587,052.27","2,561,660.53","25,535,449.98","36,698,290.51","56,715,741.95","8,864,252.71","33,332,268.36","60,298,157.89","59,445,186.42","12,708,588.91","22,242,648.67","41,427,507.06","61,648,387.12","17,777,579.13","25,642,552.86","51,831,140.94","51,854,138.10","7,614,401.46","16,723,054.75","25,273,844.00","40,674,866.21","10,300,306.30","18,309,075.98","26,144,017.42","46,690,410.46","11,917,968.67","23,657,383.90","36,062,901.51","45,004,407.81","7,073,408.70","14,173,273.60","24,460,386.47","56,319,025.67","15,508,041.71"
收回投资收到的现金,"1,200,000.00",,,,,,,,,,,"150,963.40","1,912,854.34","1,300,000.00","2,650,000.00","2,650,000.00","7,922,099.00",,,,,,,,,,,,"1,900,000.00",,"20,500,000.00","20,500,000.00","61,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00","20,685,000.00"
支付其他与筹资活动有关的现金,"36,000.00","32,000.00","130,600.00","130,600.00","130,600.00","339,615.12","200,000.00","200,000.00","200,000.00",,,,,,,,"8,625,345.89",,,,"16,699,805.75",,"10,646,193.60","10,646,193.60","437,480,762.43",,"620,661.36","4,247,661.36","453,983,509.83",,"3,900,756.97","77,215,986.00","252,547,436.42",,"6,118,354.50","60,273,159.19","300,213,155.79","7,825,000.00","155,306,300.17","256,241,483.49","641,610,524.39","160,023,000.74"
取得投资收益收到的现金,,,,,,,,,,"30,096.00","67,716.00","67,716.00","67,716.00","8,847.16","45,144.00","45,144.00","45,144.00",,,"45,144.00","45,144.00",,,"52,668.00","52,668.00",,,"62,700.00","62,700.00",,,"2,000,000.00","62,700.00","62,700.00","62,700.00","62,700.00","62,700.00",,"92,054.79","92,054.79","92,054.79","220,224.00"
筹资活动现金流出小计,"2,782,757.24","3,546,643.63","4,078,424.76","17,704,259.20","31,739,618.04","5,339,615.12","26,152,351.25","29,628,294.03","48,137,052.27","38,561,660.53","71,535,449.98","210,698,290.51","231,215,741.95","129,864,252.71","259,332,268.36","524,498,157.89","664,870,532.31","130,508,588.91","288,542,648.67","477,727,507.06","749,310,592.87","155,697,579.13","390,758,746.46","546,585,334.54","1,133,315,000.53","143,614,401.46","199,643,716.11","309,321,505.36","842,958,376.04","206,800,306.30","433,668,491.47","709,384,779.38","970,467,846.88","148,387,968.67","354,745,738.40","570,306,060.70","914,587,563.60","137,620,408.70","447,201,573.77","660,853,869.96","1,168,135,550.06","327,991,042.45"
处置固定资产、无形资产和其他长期资产收回的现金净额,"34,813.67","3,500.00","40,400.00","43,971.30","232,349.62",,"27,800.00","232,191.00","574,799.59","9,500.00","8,263.99","311,549.91","66,890.39","96,800.00","105,974.86","124,405.97","816,767.97","5,925.46","168,731.99","168,731.99","732,778.18","121,115.41","626,517.41","2,049,249.43","1,121,076.61","333,907.88","686,069.48","1,304,247.25","2,107,741.57","16,000.00","8,903,254.22","10,504,098.99","10,646,643.80","144,974.34","227,075.95","281,183.95","338,671.28","96,450.00","379,050.00","438,550.00","623,740.95","3,075,872.17"
筹资活动产生的现金流量净额,"9,584,242.76","40,368,256.37","26,271,045.24","23,807,010.80","401,755,851.96","30,660,384.88","21,622,648.75","103,372,305.97","238,030,247.73","129,443,339.47","248,088,800.02","261,287,909.49","313,881,458.05","67,065,899.29","103,762,883.64","24,691,994.11","-25,840,380.31","-42,782,088.91","-69,582,398.67","-82,757,257.06","-45,910,892.87","4,682,420.87","-142,652,646.46","-121,123,234.54","-60,297,878.42","17,629,798.54","133,450,483.89","149,232,694.64","17,786,038.40","-100,250,306.30","-89,006,882.63","-143,230,634.57","-161,838,219.07","15,322,031.33","8,426,433.27","-13,580,890.03","-102,779,281.74","-21,611,408.70","-46,091,834.52","-90,027,104.48","56,206,063.83","-57,082,187.86"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,"5,963,753.56",,,,,,,,,,"1,858,527.07","1,858,527.07","13,522,979.12","-228,261.33","-75,353.62","-75,353.62","20,708,030.22",,"799,533.83","1,169,125.67","3,329,811.21","819,386.03","963,043.29","806,893.38",,"-41,333.83","597,154.23","4,019,741.30","9,517,224.02",-768.96
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,"6,168.03",,-7.30,-184.39,"-39,758.55","1,513.90","1,794.80","1,820.06","12,380.52",,"99,100.00","99,100.00","474,287.63","-373,723.44","-373,723.44","-115,755.51","115,559.35",,,,"21,674.70",
收到其他与投资活动有关的现金,,,,,,"980,000.00",,,"7,078,236.62",,,,"445,315.08",,,,,,,,,,,,"56,592,100.85",,,,"97,150,058.48",,,,"60,152,161.96",,,,"20,994,883.96",,,,"38,045,965.77",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,234,813.67","3,500.00","40,400.00","43,971.30","232,349.62","980,000.00","27,800.00","232,191.00","7,653,036.21","39,596.00","75,979.99","530,229.31","8,456,529.37","1,405,647.16","2,801,118.86","2,819,549.97","8,784,010.97","5,925.46","168,731.99","213,875.99","777,922.18","121,115.41","2,485,044.48","3,960,444.50","71,288,824.58","105,646.55","610,715.86","1,291,593.63","121,928,530.27","16,000.00","30,202,788.05","34,173,224.66","135,191,316.97","9,027,060.37","9,252,819.24","9,150,777.33","29,396,255.24","55,116.17","31,068,259.02","34,550,346.09","78,278,985.53","23,980,327.21"
五、现金及现金等价物净增加额,"14,944,836.32","10,505,969.14","38,744,528.64","23,863,345.62","465,332,038.04","-145,009,423.29","-231,243,196.14","-75,899,904.08","-35,674,769.96","-98,326,026.94","30,249,306.53","-101,658,321.58","-89,777,951.40","-22,453,259.84","-33,073,997.39","-69,790,660.67","67,571,228.79","-228,173,972.45","-149,063,701.08","-221,491,230.07","-215,222,005.26","-75,299,218.05","-95,495,513.06","-155,624,244.76","-163,124,482.21","52,425,912.66","59,693,885.08","71,566,769.23","45,477,194.52","51,310,374.02","-6,666,047.31","-22,934,038.77","29,068,996.51","-30,582,941.75","-52,163,699.46","-69,186,979.15","-6,016,951.41","-42,424,612.16","-50,944,826.10","-39,718,019.90","83,314,352.60","-20,040,479.05"
购建固定资产、无形资产和其他长期资产支付的现金,"8,577,085.99","6,107,193.55","4,550,952.77","5,468,488.66","8,690,736.64","1,890,154.32","10,738,008.94","14,462,946.16","38,348,469.11","7,872,736.18","29,680,999.43","38,053,938.67","60,241,023.62","9,326,344.63","33,480,710.26","39,376,901.74","59,288,803.87","8,908,577.96","17,162,646.71","38,579,737.42","52,494,952.41","3,556,959.94","14,454,907.20","19,474,865.29","45,585,249.09","4,776,911.75","7,855,068.45","12,990,231.31","20,629,205.25","5,065,013.86","6,111,203.77","9,185,892.64","14,980,559.89","2,417,844.00","13,278,898.61","17,437,408.21","27,792,368.24","3,746,174.01","8,021,352.38","9,723,726.73","19,243,546.20","1,950,837.23"
期初现金及现金等价物余额,"12,409,960.12","27,354,796.44","37,860,765.58",,"37,860,765.58","537,771,419.08","537,771,419.08","537,771,419.08","503,192,803.62","467,518,033.66","605,028,729.03","605,028,729.03","467,518,033.66","377,740,082.26","377,740,082.26","377,740,082.26","377,740,082.26","445,311,311.05","445,311,311.05","445,311,311.05","445,311,311.05","230,089,305.79","230,089,305.79","230,089,305.79","230,089,305.79","66,964,823.58","66,964,823.58","66,964,823.58","66,964,823.58","112,442,018.10","112,442,018.10","112,442,018.10","112,442,018.10","141,511,014.61","141,511,014.61","141,511,014.61","141,511,014.61","135,494,063.20","135,494,063.20","135,494,063.20","135,494,063.20","218,808,415.80"
投资支付的现金,"4,582,600.00","3,100,000.00","1,500,000.00","1,500,000.00","2,558,000.00","899,252.00","11,785,914.57","11,785,914.57","30,269,602.00","100,000.00","4,125,000.00","4,335,000.00","6,311,700.00","634,000.00","1,229,000.00","3,534,000.00","800,000.00","2,082,000.00","4,222,000.00","10,894,000.00","2,500,000.00","817,000.00","2,000,000.00","2,867,000.00","6,447,000.00",,"500,000.00","500,000.00","10,500,000.00","2,342,400.00","17,134,800.00","18,733,412.95","41,531,575.95","8,151,660.79","9,654,536.72","14,680,981.79","8,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00",
期末现金及现金等价物余额,"27,354,796.44","37,860,765.58","76,605,294.22","23,863,345.62","503,192,803.62","392,761,995.79","306,528,222.94","461,871,515.00","467,518,033.66","369,192,006.72","635,278,035.56","503,370,407.45","377,740,082.26","355,286,822.42","344,666,084.87","307,949,421.59","445,311,311.05","217,137,338.60","296,247,609.97","223,820,080.98","230,089,305.79","154,790,087.74","134,593,792.73","74,465,061.03","66,964,823.58","119,390,736.24","126,658,708.66","138,531,592.81","112,442,018.10","163,752,392.12","105,775,970.79","89,507,979.33","141,511,014.61","110,928,072.86","89,347,315.15","72,324,035.46","135,494,063.20","93,069,451.04","84,549,237.10","95,776,043.30","218,808,415.80","198,767,936.75"
