科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
在建工程,"19,363,085.07","41,901,520.21","67,474,239.83","1,104,384.82",,"247,166.82","369,687.34","445,643.30","933,240.52","2,948,562.82","3,570,562.82","4,918,026.68","6,020,757.45","8,915,733.58","11,445,899.13","10,377,702.45","11,016,826.18","4,411,849.92","5,089,315.01","3,661,737.61"
其他非流动负债,"750,000.00","27,830.19","1,937,500.00","562,500.00",,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"750,000.00","27,830.19","1,937,500.00","562,500.00",,"3,341,666.67","2,200,000.00","1,837,500.00","2,743,750.00","2,788,846.37","2,131,250.00","1,331,250.00","687,500.00","574,166.67","421,666.67","594,166.67","4,828,431.38","85,155,788.88","87,792,593.68","98,865,455.84"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"108,685,405.75","157,199,189.01","217,793,380.80","203,203,556.68","229,477,400.00","280,966,952.57","257,410,769.08","265,569,357.17","247,731,537.82","359,947,330.02","368,227,431.41","316,709,249.95","293,928,661.67","408,550,018.59","421,671,243.29","565,286,628.84","636,232,549.80","957,046,587.09","742,848,292.31","780,728,265.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","101,707,880.00","101,707,880.00","406,831,520.00","406,831,520.00","407,097,800.00","527,256,952.00","527,256,952.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"82,743,402.40","82,743,402.40","82,743,402.40","82,743,402.40",,"406,823,402.40","406,823,402.40","406,823,402.40","406,823,402.40","406,823,402.40","406,823,402.40","406,823,402.40","406,409,465.23","468,470,984.18","475,287,363.14","171,924,581.12","176,601,658.14","180,342,840.48","714,420,512.65","714,751,944.36"
无形资产,"25,286,031.80","34,022,684.31","40,195,720.35","42,804,575.73",,"42,504,007.56","44,628,601.06","44,351,215.01","42,490,890.98","53,537,774.63","51,834,161.20","58,643,871.72","55,700,742.58","97,372,489.94","101,207,344.36","100,829,905.68","105,561,533.32","113,024,500.68","109,134,288.24","102,319,847.60"
盈余公积,"5,986,947.58","13,542,931.21","22,090,954.92","22,090,954.92",,"31,603,309.37","31,603,309.37","31,603,309.37","31,603,309.37","38,866,410.36","38,866,410.36","38,866,410.36","38,866,410.36","46,146,960.05","46,146,960.05","46,146,960.05","46,146,960.05","53,401,869.29","53,401,869.29","53,401,869.29"
开发支出,"4,876,517.47","7,385,957.56","8,502,688.11","8,763,279.49",,"13,865,334.70","12,286,203.74","16,805,973.00","22,080,361.50","26,186,257.26","31,650,696.93","34,294,369.54","46,079,986.78","18,921,223.04","23,941,345.17","34,207,034.72","30,415,222.29","29,798,901.11","37,278,058.35","50,022,446.77"
减:库存股,,,,,,,,,,,,,,"61,654,468.00","61,654,468.00","61,654,468.00","61,391,556.00","39,887,176.32","39,887,176.32","39,887,176.32"
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"53,710,659.52","117,227,112.17","188,173,718.97","215,647,896.61",,"265,548,006.81","262,364,525.73","270,500,222.83","279,263,049.78","303,425,252.74","291,169,387.60","302,654,371.35","308,282,371.99","328,619,427.96","297,639,789.08","320,989,308.37","345,635,554.78","408,127,113.68","409,368,597.59","326,655,611.61"
长期待摊费用,"832,892.75","2,327,478.99","1,465,522.50","941,721.25",,"737,401.45","716,112.11","752,129.53","637,342.74","564,730.84","543,883.95","469,450.68","1,778,454.37","418,118.43","353,547.38","299,336.39","488,984.63","209,867.68","192,954.58","1,575,356.29"
少数股东权益,"1,509,925.76","4,641,422.45","4,105,228.84","3,630,410.68",,"10,376,799.98","20,015,430.11","19,600,766.14","19,014,235.08","23,214,086.79","22,965,358.83","21,724,568.85","22,009,377.94","20,718,506.02","19,567,280.00","18,246,673.27","15,275,981.04","-1,631,481.58","-2,532,900.69","-1,800,701.60"
递延所得税资产,"2,657,770.53","4,776,682.63","8,267,604.86","7,656,310.70",,"10,148,826.82","12,046,439.21","11,670,936.09","10,885,701.50","13,101,018.41","17,698,730.49","16,396,077.59","19,744,195.13","24,671,009.40","29,443,984.87","28,542,319.25","34,234,140.53","24,515,585.28","26,649,026.14","30,054,987.10"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"17,288,590.48","17,288,590.48","17,340,961.48"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"56,945,871.58","97,007,580.59","134,634,634.81","178,187,129.75",,"184,542,440.11","188,844,760.51","193,425,390.65","198,225,206.22","216,694,637.01","224,749,724.48","233,895,104.40","248,743,538.10","300,277,834.37","320,020,937.37","413,453,194.92","418,619,422.80","677,975,681.92","700,846,319.41","940,166,745.04"
所有者权益(或股东权益)合计,"218,950,935.26","293,154,868.23","372,113,305.13","399,112,664.61","421,298,100.00","814,351,518.56","820,806,667.61","828,527,700.74","836,703,996.63","872,329,152.29","859,824,559.19","870,068,752.96","875,567,625.52","904,009,290.21","878,694,804.27","902,484,574.81","929,100,118.01","1,007,450,965.55","1,662,027,854.52","1,580,378,499.34"
资产总计,"327,636,341.01","450,354,057.24","589,906,685.93","602,316,221.29","650,775,400.00","1,095,318,471.13","1,078,217,436.69","1,094,097,057.91","1,084,435,534.45","1,232,276,482.31","1,228,051,990.60","1,186,778,002.91","1,169,496,287.19","1,312,559,308.80","1,300,366,047.56","1,467,771,203.65","1,565,332,667.81","1,964,497,552.64","2,404,876,146.83","2,361,106,764.74"
负债和所有者(或股东权益)合计,"327,636,341.01","450,354,057.24","589,906,685.93","602,316,221.29","650,775,400.00","1,095,318,471.13","1,078,217,436.69","1,094,097,057.91","1,084,435,534.45","1,232,276,482.31","1,228,051,990.60","1,186,778,002.91","1,169,496,287.19","1,312,559,308.80","1,300,366,047.56","1,467,771,203.65","1,565,332,667.81","1,964,497,552.64","2,404,876,146.83","2,361,106,764.74"
