科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"68,789,410.17","158,121,786.35","250,268,895.00","533,090,599.10","82,284,005.27","156,713,858.37","235,203,259.28","318,848,335.03","72,400,366.66","158,481,417.40","359,682,854.37","696,718,259.58","252,034,581.95","359,648,728.28","501,129,518.79","777,211,705.95","127,374,255.23","291,957,326.73","481,262,626.14","817,369,601.45","216,319,840.58","326,729,409.72","457,484,065.68","860,886,746.14","64,033,884.99","213,349,878.85","476,983,268.70","815,110,766.03","129,385,693.68","339,455,448.08","458,752,107.87","1,036,534,229.70","199,390,035.17","489,032,479.39","684,111,362.79","1,665,729,176.07","603,256,857.68","1,291,271,174.87","2,386,438,919.40","3,773,501,705.54","824,272,234.96","3,217,041,198.02","5,179,715,208.80"
二、营业利润,"-5,268,642.92","98,078,493.87","103,179,510.96","80,887,903.87","-21,817,399.40","-34,821,145.08","-65,153,419.92","-158,840,825.47","-14,136,262.21","-41,030,702.87","-29,466,532.01","66,957,709.30","33,625,303.84","80,221,849.70","106,318,756.79","153,793,414.47","126,184,491.84","164,904,728.15","181,865,403.26","228,906,276.56","74,793,080.82","179,947,156.52","183,026,100.63","275,303,846.84","50,136,209.58","85,341,419.04","120,860,840.60","157,004,710.78","8,647,496.79","12,032,038.77","21,763,454.97","87,666,901.58","10,970,272.80","36,026,332.03","58,480,827.46","107,527,806.19","46,467,958.88","113,423,601.78","187,226,436.90","221,466,296.40","53,842,290.78","177,633,545.95","364,036,016.28"
减:营业成本,"36,820,237.66","92,926,941.11","143,893,708.04","310,366,195.39","46,110,919.56","86,574,783.17","142,823,769.61","199,440,608.42","47,322,804.02","106,554,898.79","238,294,242.21","465,745,745.11","164,042,728.38","221,362,230.11","316,473,023.27","457,897,991.87","81,562,712.43","157,700,739.34","303,706,809.69","541,275,221.19","64,908,180.34","83,641,858.82","164,151,559.69","381,921,300.48","34,732,307.34","105,155,147.50","266,563,558.67","469,646,721.12","70,483,431.03","231,257,620.09","321,700,327.55","692,653,478.93","124,144,308.58","293,131,875.13","397,707,112.78","1,113,312,219.20","458,843,200.50","977,292,572.29","1,912,278,913.74","3,147,105,723.32","682,992,098.77","2,769,690,655.88","4,321,576,166.24"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,289,754.11","17,938,041.68","28,438,534.63","25,631,370.56","3,963,414.76","8,416,371.48","11,984,416.87","21,592,951.56","3,646,455.42","7,552,015.25","18,764,083.51","66,794,985.48","13,558,534.20","46,482,185.40","53,939,982.89","79,654,372.72","10,581,008.09","38,109,626.46","48,856,817.40","66,765,144.30","56,459,906.08","81,242,195.82","100,433,392.72","157,503,682.30","6,156,620.73","24,878,407.41","58,870,242.21","69,842,831.52","13,817,951.35","27,812,708.77","33,246,969.98","103,745,436.39","22,033,029.09","63,347,572.92","69,893,448.81","182,949,335.78","43,241,383.37","68,848,228.29","78,782,507.10","100,705,613.87","18,131,578.97","50,247,478.76","87,423,114.77"
营业外收入,"38,890.75","2,313,787.18","2,410,942.36","6,759,921.95","22,245.96","1,837,123.28","1,846,734.28","9,516,754.86","186,898.86","239,668.61","278,595.61","14,013,984.78","292,311.98","606,325.33","641,819.98","11,350,155.10","108,123.47","108,123.47","1,122,512.34","1,121,012.34","1,000.00","4,678,537.68","4,981,672.68","5,190,224.34","252,666.32","15,259,366.83","15,403,605.73","15,853,096.03","8,742.45","86,030.52","222,630.36","12,755,296.02","8,506.09","262,924.19","624,684.45","855,661.63","1,532,321.44","1,837,342.91","2,889,224.05","10,827,576.09","313,838.62","1,622,548.25","28,105,991.28"
销售费用,"4,065,607.62","10,314,105.44","16,277,565.10","20,875,224.60","4,642,057.38","10,157,827.85","15,900,505.79","22,699,365.87","6,743,990.25","20,466,002.87","30,323,809.12","41,620,288.44","7,414,536.00","14,852,545.62","18,550,110.94","21,488,674.34","2,248,842.50","2,637,527.30","5,175,450.82","6,389,169.00","2,132,727.48","6,123,034.43","14,636,122.01","21,510,719.13","9,117,772.91","9,587,324.20","13,838,662.46","48,055,100.98","10,173,691.94","13,024,493.44","19,888,646.73","56,620,433.83","10,675,922.72","24,109,281.12","44,922,895.96","69,670,826.58","6,879,549.10","14,943,264.73","32,357,470.31","50,202,378.16","12,085,016.78","30,596,225.63","61,823,524.97"
减:营业外支出,"340,460.29","346,002.51","1,067,747.74","6,062,728.53","346,514.79","1,586,937.08","1,692,914.47","6,529,175.25","533,445.70","654,339.79","876,078.06","14,125,380.13","13,586.76","28,875,785.34","29,135,070.69","36,809,049.65","21,116.64","3,532,068.88","5,418,013.81","3,315,203.06","166,419.21","4,632,243.83","5,391,099.71","8,297,231.39","802,491.94","3,957,961.37","4,545,100.14","5,012,161.98","1,952.95","514,494.94","2,429,908.01","6,236,945.20","27,663.64","558,439.30","867,243.36","6,496,884.47","620,021.29","1,476,943.95","1,686,889.17","1,938,055.79","2,152,165.80","2,564,323.23","2,728,636.43"
管理费用,"24,926,302.83","58,651,153.80","93,825,359.63","118,945,384.15","40,902,280.77","70,906,773.15","94,433,649.65","139,973,261.86","38,462,586.43","67,333,088.14","98,323,620.80","129,614,068.96","32,746,753.33","64,262,634.04","86,999,262.16","113,120,235.51","17,601,625.54","36,542,962.69","53,471,695.55","73,151,116.06","15,120,501.37","36,525,538.03","52,187,767.54","79,357,918.33","16,620,816.49","34,014,430.98","55,114,654.47","81,869,190.63","18,183,862.22","36,742,290.57","51,823,220.49","78,673,225.57","19,995,471.94","42,872,998.92","62,602,102.30","97,419,047.62","35,365,767.71","65,787,412.66","113,191,581.71","156,519,779.84","34,385,669.26","104,771,821.72","199,122,110.36"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,"26,679,599.83","26,452,538.48",,,,"380,000.00",,"14,503.58","14,503.58","8,540.00",,"2,643.34","2,643.34","40,382.35",,"4,236.96","4,236.96","13,102.94",,"5,620.80","5,620.80","159,621.42","10,674.44","15,974.44","15,974.44","203,817.35","39,643.32","52,866.48","88,706.52"
