科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"158,611,835.47","571,818,722.12","984,005,878.66","1,204,997,953.16","327,877,737.25","493,047,812.31","846,247,225.41","1,149,335,739.45","173,755,343.14","388,588,542.86","596,245,482.73","819,319,026.61","275,275,315.46","637,568,126.70","1,146,755,316.26","1,396,006,387.41","324,434,079.25","618,011,579.41","916,039,484.61","1,153,094,398.35","245,240,859.52","524,748,003.30","808,879,485.01","1,553,495,394.03","804,992,609.03","1,756,361,805.40","2,366,581,939.26","2,765,797,531.32","420,221,711.40","1,088,932,251.36","1,570,571,533.15","2,013,791,854.67","401,883,766.04","667,715,933.15","849,951,431.23","1,075,167,684.21","153,824,533.63","388,108,344.80","621,401,259.02","734,172,153.62","218,932,491.44","565,619,730.12","960,235,045.09","1,571,643,672.74","542,226,300.17","1,193,228,771.29","1,826,045,506.53","2,382,599,591.33","417,385,296.47"
二、营业利润,"21,838,692.98","173,349,632.56","256,834,841.30","332,515,638.43","38,271,874.34","116,233,367.45","113,908,334.71","96,440,880.50","1,076,038.13","4,933,200.64","10,632,403.02","25,901,039.77","37,467,871.83","94,402,366.08","130,925,521.59","182,892,049.03","48,109,597.11","44,449,401.08","30,285,672.75","15,505,440.65","-31,350,764.06","-51,815,650.59","-71,282,089.16","57,533,277.24","163,870,425.67","363,141,104.32","475,632,754.81","542,478,224.86","76,629,199.82","200,685,289.40","265,179,510.48","240,256,370.91","57,010,555.58","60,118,542.41","34,809,176.17","16,867,665.47","-35,402,191.10","-46,016,718.49","-55,366,525.99","-475,264,823.32","-21,574,048.12","55,553,345.32","79,062,957.35","146,915,693.96","47,638,015.85","89,483,031.80","134,148,267.34","198,004,592.02","22,628,633.87"
减:营业成本,"119,751,940.67","353,702,016.85","646,575,473.93","754,431,449.70","255,562,300.37","397,885,344.22","707,928,811.11","960,648,713.16","165,705,503.36","352,894,090.76","537,410,957.73","726,469,049.56","214,074,876.82","491,113,151.45","940,389,659.92","1,103,261,503.22","251,359,630.00","521,283,921.05","816,832,250.80","1,058,473,436.66","249,942,127.32","526,309,071.28","806,947,317.43","1,344,189,559.77","551,618,628.00","1,148,910,908.22","1,581,825,141.88","1,880,718,848.80","301,960,203.01","755,220,402.03","1,114,497,407.13","1,429,320,133.55","275,759,966.49","483,988,526.40","649,759,991.96","861,665,909.33","149,504,881.44","338,424,040.54","530,412,817.81","678,387,492.25","192,003,359.38","462,952,013.82","788,688,915.04","1,203,499,325.27","376,911,162.75","842,515,740.47","1,348,233,125.71","1,615,548,903.34","298,887,725.24"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"205,856.32","785,008.80","1,341,117.68","6,775,657.62","298,444.28","779,049.95","6,150,850.11","18,497,674.62","2,631,857.91","4,653,355.34","6,238,167.84","6,359,156.95","2,246,251.28","1,630,032.92","2,775,851.77","3,220,706.23","910,849.73","1,759,446.11","2,472,479.31","4,025,096.19","253,434.70","856,158.58","1,597,047.54","61,634,300.09","70,569,503.47","181,392,520.52","221,008,221.90","224,858,388.46","20,777,169.41","71,144,291.97","99,732,542.73","146,662,987.07","34,403,570.82","49,566,595.75","53,513,091.40","56,712,744.44","2,719,064.16","21,764,691.69","43,221,959.05","37,041,744.05","5,382,953.31","14,883,207.92","18,620,704.61","96,694,326.22","44,741,611.68","87,028,059.23","113,985,970.77","184,488,565.55","12,783,434.02"
营业外收入,"37,350.00","6,158,247.24","6,632,937.24","3,375,743.23","2,120,043.14","2,209,101.64","2,325,655.64","2,387,539.79","2,026,937.05","575,997.05","1,093,686.46","9,298,005.06","2,250.00","841,755.88","4,219,880.66","6,735,389.58","394,071.44","748,137.65","1,208,879.09","2,123,028.59","1,257,767.44","1,957,238.14","2,397,975.92","2,789,830.82","699,071.44","1,009,962.88","1,334,434.32","2,020,895.66","321,566.18","670,519.62","996,632.18","2,165,446.54","931,955.44","1,569,551.31","1,902,522.75","15,233,838.53","387,605.08","1,029,734.66","1,358,678.32","1,937,221.49","449,000.46","2,072,227.18","3,806,956.71","9,342,744.49","552,629.89","1,640,987.70","2,140,341.15","4,034,384.19","180,997.64"
销售费用,"5,065,082.81","10,858,724.09","20,066,901.59","29,650,589.73","8,691,714.13","16,554,059.36","38,937,065.48","48,734,877.86","6,554,306.25","12,284,821.47","14,328,003.69","16,985,929.47","5,907,914.86","10,672,014.77","20,164,552.74","28,940,431.98","11,163,070.64","17,282,775.18","23,475,319.56","29,136,865.88","7,842,958.31","13,750,021.48","21,624,136.67","35,234,407.74","14,862,389.10","36,020,246.73","49,182,872.94","55,091,867.77","5,497,524.97","22,625,215.23","32,783,441.21","42,542,966.58","6,270,290.04","17,425,771.57","21,852,832.80","29,927,591.57","4,264,602.90","8,764,620.91","12,704,205.29","21,130,709.57","5,327,186.34","14,066,113.90","23,402,862.07","79,925,925.28","30,329,897.33","75,238,488.26","113,927,070.54","184,476,852.92","16,669,021.40"
减:营业外支出,"52,908.44","3,608,425.09","4,825,944.80","2,266,342.73","15,949.61","2,091,051.16","2,252,159.62","3,010,934.08","57,890.99","862,179.05","937,476.85","1,501,660.58","44,588.70","699,837.05","945,136.72","1,009,834.21","29,896.98","498,305.26","550,811.94","3,127,372.60","61,597.41","61,949.41","215,507.08","231,862.54","2,623.32","484,834.36","498,804.57","570,388.68","164,009.14","1,230,058.65","2,203,494.88","581,649.59","1,463,930.80","330,754.81","434,334.68","526,119.23","8,887.19","9,217.19","197,471.11","21,053,886.76","9,106.62","2,154,149.67","2,346,433.47","5,805,448.40","418,188.79","837,213.62","2,204,827.28","2,685,267.73","79,853.25"
管理费用,"7,559,377.80","15,969,578.11","32,586,626.47","36,934,107.88","12,636,297.77","23,445,977.50","32,893,928.54","54,681,947.09","12,678,249.09","19,627,959.25","26,061,020.29","36,408,617.90","9,626,340.58","16,957,836.20","25,285,221.22","40,041,289.00","10,556,004.56","21,838,971.23","39,098,590.30","53,831,746.71","15,866,279.14","30,050,183.08","49,672,599.55","66,390,668.69","12,708,279.49","29,850,007.00","40,523,723.45","66,227,598.34","15,227,578.98","35,282,046.79","49,612,526.48","77,463,928.50","24,822,561.51","47,943,324.59","81,503,513.79","111,033,867.58","24,384,822.70","53,165,577.79","82,515,579.68","122,532,791.77","35,565,128.51","61,250,100.66","99,661,554.93","147,934,888.03","34,332,698.12","75,311,652.59","83,751,597.30","133,855,263.21","37,941,224.33"
其中:非流动资产处置净损失,"5,558.37","-3,547,987.88","-3,547,987.88","93,319.16",,"460,545.47",,"558,061.02",,,,"53,435.70",,,,"222,691.12",,,,"58,105.47",,,,"15,600.00",,"440,899.90",,"389,514.90",,,,"105,792.27",,,,"371,700.74",,"9,017.19",,"99,606.75",,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,190,834.89","18,338,479.14","28,597,143.99","39,841,771.18","10,304,844.32","17,921,297.77","30,739,621.75","43,068,876.03","6,715,934.38","15,552,875.60","23,289,239.18","28,637,939.28","6,267,622.05","16,925,140.20","21,979,482.60","31,510,046.38","97,874.33","-110,463.95","-2,125,410.19","-3,457,560.24","-2,088,455.19","-4,184,123.41","-8,512,139.20","-16,098,246.36","-4,829,644.47","697,504.17","2,392,620.49","-2,342,041.72","219,468.88","628,531.63","3,971,115.83","5,215,093.18","1,924,089.26","2,542,525.45","3,076,771.04","-4,764,661.34","1,439,578.90","-3,263,631.33","-5,597,341.94","-8,525,513.87","82,313.76","1,622,085.04","7,931,897.86","11,582,938.77","3,930,616.75","8,856,765.68","15,823,676.17","24,664,787.94","8,659,216.57"
