科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应付款,"3,294,653.41","2,339,009.17","685,521.18","1,120,749.38","2,454,371.94","5,841,994.55","2,873,587.33","2,655,878.87","2,766,868.02","2,416,140.01","27,237,616.04","5,972,587.23","8,308,731.56","8,976,773.01","10,900,702.77","8,746,468.52","11,360,107.43","50,554,506.24","57,595,944.14","51,681,990.66","54,495,003.56","58,571,929.71","71,994,312.19","277,901,642.48","279,221,018.16","393,012,526.81","300,198,138.71","253,690,933.60","353,370,101.40","322,546,926.15","373,702,402.33","315,715,281.11"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"27,451,217.02","27,451,217.02","27,451,217.02","27,451,217.02","55,017,688.28","27,417,658.62","27,321,831.42"
一年内到期的非流动负债,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,"4,000,000.00","7,709,374.99","7,669,791.65"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,"143,640.11","84,604.23","84,604.23",,"8,961,600.44","9,754,862.90","6,930,114.45","7,192,886.08","12,604,427.32","15,242,881.97","27,855,161.05"
其他流动负债,,,,,,,,,,,,,"1,000,000.00",,,"31,598.28","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","63,196.56","193,196.64","193,196.64","1,251,529.91"
流动资产合计,"83,948,318.07","138,429,188.30","185,608,023.75","204,682,571.66","494,134,693.67","515,407,878.18","500,972,022.89","500,393,702.29","503,601,686.14","490,861,014.97","563,941,558.76","574,828,488.17","568,058,176.00","566,375,418.30","561,293,694.61","578,037,141.09","591,346,139.51","1,091,853,444.05","1,082,167,092.18","1,076,786,515.61","1,110,996,103.70","1,209,846,240.25","1,183,687,101.65","1,254,826,804.36","1,397,626,625.15","1,512,530,158.06","1,323,938,296.10","1,628,377,496.72","1,663,174,065.79","1,830,626,353.93","1,779,350,983.55","2,028,845,905.60"
流动负债合计,"51,715,020.47","77,946,334.53","73,266,400.50","72,697,480.17","58,256,842.82","93,274,011.33","87,890,412.76","90,717,395.39","96,843,670.79","86,267,192.15","171,666,158.92","183,303,315.24","185,758,332.11","183,738,503.59","189,738,704.94","198,464,109.49","207,703,309.95","596,180,549.78","582,576,438.11","598,735,287.23","633,504,532.57","688,991,434.35","664,842,964.42","929,114,018.67","1,011,523,809.12","1,217,280,199.78","1,042,007,638.75","1,286,037,866.39","1,346,178,726.53","1,357,648,029.31","1,301,616,611.61","1,557,069,192.47"
可供出售金融资产,,,,,,,,,,,,,,,,,,"2,891,345.58","4,497,186.41","6,249,251.10","5,929,826.90","15,286,885.17","14,647,960.79","36,244,486.23","36,088,022.71","29,010,024.08","30,730,790.37","29,504,747.83","28,519,555.77","23,732,250.85","13,190,154.85","13,190,154.85"
长期借款,,,"20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","71,000,000.00","145,000,000.00","143,000,000.00","146,456,868.35"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"33,895,030.45","33,895,030.45","33,895,030.45","33,895,030.45","4,887,140.85","4,453,346.18","3,744,126.19"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,427,393.35",
长期股权投资,,,,,,,,,"4,490,843.25","9,774,292.06","8,857,282.42","6,934,086.89","11,713,189.95","11,723,460.60","14,204,782.77","16,717,809.95","16,648,493.56","9,769,490.26","18,117,358.11","16,856,413.81","15,838,774.47","12,237,286.58","12,022,149.96","11,838,228.65","10,898,336.74","10,321,449.45","9,755,369.45","9,722,347.17","8,211,231.91","7,976,293.79","7,719,636.72","7,976,293.79"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"12,631,625.14","12,263,184.05","11,650,132.45","11,465,911.93","11,373,801.67","11,281,691.41","11,189,581.15","11,097,470.89","11,005,427.08","10,913,383.27","10,821,339.46","10,729,295.65","10,653,844.78","10,545,207.99","10,453,164.18","10,361,120.37","10,269,076.56","10,177,032.75","10,084,988.94","9,992,945.13","9,900,901.32","10,605,082.41","10,503,368.34","10,401,654.27","10,299,940.20","10,198,226.13","237,539,057.85","235,309,051.61","233,070,711.14","238,603,497.62","237,576,639.94","233,966,351.64"
预计负债,,,,,,,,,"157,557.50","76,175.57","92,165.13","20,685.91",,,,,,,,,,,,,,,,,,,,
固定资产,"13,005,308.89","13,944,267.45","14,549,886.30","14,283,073.94","14,240,879.99","16,876,207.77","17,529,700.29","19,031,998.66","20,810,283.58","23,951,210.45","28,620,636.43","30,151,901.51","37,574,051.68","42,004,047.08","41,167,421.05","40,936,806.60","40,094,139.00","96,524,203.63","95,235,491.68","96,717,651.29","95,498,430.85","94,583,288.89","93,475,744.96","91,610,306.69","94,914,439.13","396,101,098.94","166,040,636.01","165,286,360.93","162,917,441.59","217,010,863.26","218,430,002.02","223,074,122.13"
递延所得税负债,,,,,,,,,,,,,,,,,,"10,328,426.90","9,616,586.95","8,934,215.66","8,707,705.86","8,305,767.43","8,081,790.41","11,139,094.89","10,882,029.72","39,936,836.95","39,621,710.17","30,149,794.40","29,976,167.15","37,522,140.06","37,823,454.59","35,611,117.14"
在建工程,,,,,,,"787,677.94","4,572,255.81","5,372,891.52","7,588,191.32","8,488,930.73","9,825,032.18","4,253,034.18",,,"161,501.69",,"58,274,224.26","58,344,516.48","58,412,224.26","58,412,224.26","58,753,916.26","60,047,136.02","64,377,319.53","65,036,640.27","22,244,148.01","22,442,261.21","33,644,865.54","42,656,578.37","9,393,716.16","26,506,710.39","42,017,973.71"
其他非流动负债,,,,,,,,,,,,,,,,"558,236.20","1,857,238.78",,,,,,,,,,,,,,,
工程物资,,,,,,"32,733.34","32,733.34",,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"20,000,000.00","20,000,000.00","20,000,000.00",,,,"157,557.50","76,175.57","92,165.13","20,685.91",,,,"558,236.20","1,857,238.78","12,169,866.54","11,442,227.45","10,744,057.02","9,559,248.08","9,141,510.51","8,901,734.35","11,943,239.69","11,670,375.38","41,009,383.47","40,678,457.55","81,190,742.64","102,001,316.25","185,546,489.93","189,226,898.65","185,495,737.10"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"51,715,020.47","77,946,334.53","93,266,400.50","92,697,480.17","78,256,842.82","93,274,011.33","87,890,412.76","90,717,395.39","97,001,228.29","86,343,367.72","171,758,324.05","183,324,001.15","185,758,332.11","183,738,503.59","189,738,704.94","199,022,345.69","209,560,548.73","608,350,416.32","594,018,665.56","609,479,344.25","643,063,780.65","698,132,944.86","673,744,698.77","941,057,258.36","1,023,194,184.50","1,258,289,583.25","1,082,686,096.30","1,367,228,609.03","1,448,180,042.78","1,543,194,519.24","1,490,843,510.26","1,742,564,929.57"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"15,823,600.00","58,000,000.00","58,800,000.00","58,800,000.00","78,400,000.00","78,400,000.00","78,400,000.00","78,400,000.00","78,400,000.00","78,400,000.00","78,400,000.00","156,800,000.00","156,800,000.00","156,800,000.00","156,800,000.00","156,800,000.00","156,800,000.00","175,972,779.00","175,972,779.00","175,972,779.00","175,972,779.00","175,972,779.00","175,972,779.00","439,931,947.00","439,931,947.00","439,931,947.00","439,931,947.00","435,384,534.00","446,121,534.00","446,121,534.00","446,121,534.00","447,301,534.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"17,605,795.80","17,515,174.51","18,315,174.51","18,315,174.51","295,963,974.51","295,963,974.51","295,963,974.51","295,963,974.51","295,963,974.51","295,963,974.51","295,963,974.51","217,563,974.51","217,563,974.51","217,563,974.51","217,563,974.51","217,563,974.51","217,563,974.51","384,097,651.78","384,097,651.78","384,097,651.78","384,097,651.78","389,977,923.46","389,977,923.46","126,018,755.46","134,716,368.84","77,509,913.31","77,509,913.31","77,509,913.31","48,379,980.03","111,100,240.17","111,100,240.17","114,722,840.17"
无形资产,"2,929,790.92","2,864,641.38","2,992,838.55","3,001,551.30","3,030,586.55","3,025,921.13","3,062,293.51","3,113,023.12","3,548,380.42","3,979,078.34","3,992,282.04","4,028,645.61","4,030,263.79","5,085,782.18","5,405,584.55","5,874,992.36","5,776,127.53","64,652,199.50","63,959,620.33","78,774,758.12","77,297,828.26","76,158,328.01","74,709,824.31","73,267,613.24","71,905,477.23","70,556,825.64","73,520,451.54","72,163,988.12","70,710,342.50","69,239,513.44","67,755,711.72","66,482,500.66"
盈余公积,"8,000,082.79","1,966,147.79","4,660,787.40","4,660,787.40","4,660,787.40","8,605,453.59","8,605,453.59","8,605,453.59","8,605,453.59","10,200,599.47","10,200,599.47","10,200,599.47","10,200,599.47","10,292,719.39","10,292,719.39","10,292,719.39","10,292,719.39","10,785,023.66","10,785,023.66","10,785,023.66","10,785,023.66","11,231,887.34","11,231,887.34","11,231,887.34","11,231,887.34","19,084,550.70","19,084,550.70","19,084,550.70","19,084,550.70","21,061,494.54","21,061,494.54","21,061,494.54"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,"4,547,413.00","4,547,413.00",,"10,737,000.00","69,146,280.00","69,146,280.00","73,948,880.00"
商誉,,,,,,,"25,567,863.34","25,567,863.34","25,567,863.34","25,234,526.19","52,130,129.24","52,130,129.24","52,130,129.24","55,272,744.42","55,272,744.42","55,272,744.42","55,272,744.42","88,514,500.70","88,514,500.70","88,514,500.70","88,514,500.70","88,514,500.70","99,264,095.13","99,264,095.13","99,264,095.13","73,002,642.95","73,002,642.95","73,002,642.95","73,002,642.95","73,002,642.95","73,002,642.95","73,002,642.95"
未分配利润,"19,862,687.20","13,057,732.72","41,377,691.48","60,578,839.59","67,617,529.99","73,823,882.16","78,737,507.29","83,857,080.37","86,175,745.08","92,598,910.48","95,836,548.89","94,608,461.87","89,774,793.69","92,100,248.68","84,205,460.40","96,373,814.95","97,013,430.73","102,754,631.87","98,237,614.63","89,748,097.00","89,480,317.70","113,443,561.90","114,864,512.30","119,106,618.34","129,938,250.32","144,740,493.94","134,397,327.40","168,105,837.52","181,010,683.23","233,710,754.52","246,577,094.13","260,717,700.43"
长期待摊费用,,,,,"500,000.00","490,833.33","594,833.33","594,833.33","348,333.33","331,609.05","596,521.59","847,969.81","755,070.04","795,225.67","694,649.65","712,563.30","772,090.16","920,466.68","798,695.91","1,051,325.32","581,995.89","910,570.62","837,603.62","734,842.09","619,486.43","747,550.43","929,894.83","1,345,578.92","1,085,305.70","772,818.79","744,337.04","2,677,866.84"
少数股东权益,,,,,,,"13,264,336.89","9,952,222.83","11,724,286.44","13,720,069.47","30,613,141.24","32,972,427.02","34,490,947.90","37,992,859.94","36,610,385.89","36,302,771.31","36,907,873.07","154,566,757.06","169,778,301.55","172,763,540.85","169,415,924.67","189,804,976.53","195,585,861.30","201,138,486.57","244,201,024.74","230,250,344.65","231,088,549.37","224,357,097.27","195,399,406.25","207,695,006.51","207,946,316.12","206,748,704.36"
递延所得税资产,"492,143.24","984,108.37","1,619,172.84","1,619,172.84","1,619,172.84","2,952,056.43","3,124,979.25","3,124,979.25","3,124,979.25","4,593,616.00","5,323,907.49","5,993,914.96","5,420,888.02","6,686,419.87","6,719,203.90","8,280,946.07","7,959,735.69","12,350,747.82","11,940,945.69","11,745,466.44","11,827,995.78","14,490,303.03","14,461,920.50","15,555,892.61","16,063,895.49","21,767,029.64","21,806,828.55","21,826,583.66","21,767,029.64","28,436,392.39","28,980,834.17","27,397,475.02"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,"201,000,000.00","201,000,000.00",,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"29,058,868.19","30,056,201.25","30,812,030.14","30,369,710.01","30,764,441.05","34,659,443.41","61,889,662.15","67,102,424.40","74,269,001.77","86,365,906.68","118,831,029.40","120,640,975.85","126,530,471.68","132,112,887.81","133,917,550.52","138,318,484.76","136,792,406.92","344,074,211.18","351,493,304.25","368,314,536.17","363,802,478.43","371,540,161.67","379,969,803.63","604,294,438.44","606,090,333.33","667,844,025.72","669,662,963.21","675,701,197.18","675,835,870.02","673,055,130.10","678,360,015.98","693,529,507.78"
所有者权益(或股东权益)合计,"61,292,165.79","90,539,055.02","123,153,653.39","142,354,801.50","446,642,291.90","456,793,310.26","474,971,272.28","476,778,731.30","480,869,459.62","490,883,553.93","511,014,264.11","512,145,462.87","508,830,315.57","514,749,802.52","505,472,540.19","517,333,280.16","518,577,997.70","827,577,238.91","839,641,730.87","835,621,707.53","831,734,801.48","883,253,457.06","889,912,206.51","918,063,984.44","980,522,773.98","922,084,600.53","910,915,163.01","936,850,084.87","890,829,893.03","960,486,964.79","966,867,489.27","979,810,483.81"
资产总计,"113,007,186.26","168,485,389.55","216,420,053.89","235,052,281.67","524,899,134.72","550,067,321.59","562,861,685.04","567,496,126.69","577,870,687.91","577,226,921.65","682,772,588.16","695,469,464.02","694,588,647.68","698,488,306.11","695,211,245.13","716,355,625.85","728,138,546.43","1,435,927,655.23","1,433,660,396.43","1,445,101,051.78","1,474,798,582.13","1,581,386,401.92","1,563,656,905.28","1,859,121,242.80","2,003,716,958.48","2,180,374,183.78","1,993,601,259.31","2,304,078,693.90","2,339,009,935.81","2,503,681,484.03","2,457,710,999.53","2,722,375,413.38"
负债和所有者(或股东权益)合计,"113,007,186.26","168,485,389.55","216,420,053.89","235,052,281.67","524,899,134.72","550,067,321.59","562,861,685.04","567,496,126.69","577,870,687.91","577,226,921.65","682,772,588.16","695,469,464.02","694,588,647.68","698,488,306.11","695,211,245.13","716,355,625.85","728,138,546.43","1,435,927,655.23","1,433,660,396.43","1,445,101,051.78","1,474,798,582.13","1,581,386,401.92","1,563,656,905.28","1,859,121,242.80","2,003,716,958.48","2,180,374,183.78","1,993,601,259.31","2,304,078,693.90","2,339,009,935.81","2,503,681,484.03","2,457,710,999.53","2,722,375,413.38"
