科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"1,042,688.76","9,391,992.99","5,061,020.79","3,914,813.70","6,218,679.43","6,510,055.37","7,684,679.04","6,672,704.27","8,187,570.18","6,428,247.51","65,527,170.07","69,798,734.29","9,871,290.33","9,241,353.24","9,250,221.00","9,522,445.90","8,447,477.52","4,744,179.44","3,600,292.99","24,088,501.64"
应付职工薪酬,"33,965,824.83","32,973,706.76","41,920,640.71","44,593,304.13","43,471,478.33","47,325,412.57","51,444,795.26","52,899,499.06","65,180,484.73","75,603,286.67","81,328,277.24","79,484,924.32","77,657,911.57","82,085,571.36","84,099,338.01","83,506,759.11","77,946,450.89","76,045,702.98","83,862,977.05","78,297,280.95"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"1,246,612.35","1,631,784.44","3,001,738.02","2,966,002.93","2,948,495.93","2,948,059.52","1,703,651.63","1,904,105.97","1,930,123.66","1,673,212.43","2,729,880.49","2,832,595.82","1,902,575.41","1,921,917.08","1,945,726.91","1,952,150.64","2,007,661.28","1,938,089.62","2,001,545.38","1,988,547.14"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,,"509,208.34","628,111.11","254,222.22","193,333.33","146,569.44","128,791.67","124,208.33","85,791.67","18,125.00","15,950.00","9,304.17",,"24,166.67","26,583.33","26,583.33","84,583.34",,"126,270.83","39,875.00"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,
存货,"252,741,554.30","252,389,546.44","307,203,020.72","290,819,033.83","247,429,694.33","291,279,632.65","271,537,864.46","275,634,654.49","257,661,249.81","261,528,106.67","265,861,586.11","285,181,957.59","253,004,320.45","293,175,550.93","273,816,809.43","351,893,531.35","335,154,036.60","348,450,225.84","355,882,905.12","352,086,263.08"
其他应付款,"132,375,038.38","142,295,243.19","152,158,776.66","159,786,698.36","161,193,765.48","166,926,172.86","175,792,330.60","164,546,730.87","175,520,770.43","183,400,540.89","175,019,730.75","171,926,399.76","181,437,714.20","216,931,862.15","195,167,366.91","248,933,790.81","215,136,155.96","222,127,343.84","233,539,701.82","249,565,639.22"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,"635,065.82","635,065.82","635,065.82","635,065.82","384,138.75","384,138.75","384,138.75","384,138.75",,,,,,
一年内到期的非流动负债,,"1,000,000.00","43,760,000.00",,,,,,,,,,,,,,,,,
其他流动资产,"394,142.35","40,383,465.93","104,171,350.33","50,195,998.14","21,350,435.11","99,688,629.85","110,487,802.05","58,163,960.94","82,630,959.89","74,807,772.70","689,861,592.33","498,103,721.83","554,912,353.21","540,661,140.25","993,463,205.84","780,174,817.08","547,868,959.73","804,779,687.40","1,001,597,053.25","1,002,477,731.33"
其他流动负债,"504,000.00","504,000.00","504,000.00","504,000.00","504,000.00","504,000.00","504,000.00","504,000.00","504,000.00","504,000.00","354,420.17","354,420.17","354,420.17","354,420.17",,,,,,
流动资产合计,"537,512,864.48","555,930,243.35","631,323,735.28","604,323,385.29","607,102,071.35","603,505,038.97","517,197,106.04","523,568,100.89","562,711,785.14","1,403,814,267.92","1,473,877,293.12","1,498,480,186.83","1,452,311,484.23","1,535,341,523.65","1,551,540,470.37","1,632,741,200.58","1,705,022,865.17","1,831,297,068.75","2,110,433,639.98","2,338,402,708.46"
流动负债合计,"466,962,647.05","544,896,735.23","655,812,487.60","481,667,554.05","474,057,337.63","474,507,060.57","449,744,107.83","443,643,351.69","459,147,656.56","408,359,692.27","428,446,293.49","444,153,877.41","424,318,809.00","500,842,171.93","456,721,403.22","550,913,290.84","566,982,603.80","542,554,986.51","607,452,027.87","679,665,181.44"
可供出售金融资产,"10,042,509.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00",
长期借款,,"69,000,000.00","36,240,000.00",,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,
专项应付款,"4,659,699.33",,,,,,,,,,,,,,,,,,,
投资性房地产,"2,671,175.57","2,509,452.05","59,208,479.77","58,244,040.58","57,279,601.39","56,315,162.20","55,350,723.01","54,386,283.82","54,015,017.99","53,940,338.84","4,246,098.75","4,171,419.60","4,096,740.45","2,936,294.59","2,883,858.19","2,831,421.79","2,778,985.39","2,726,548.99","2,674,112.59","2,621,676.19"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"403,850,572.83","397,497,877.69","634,686,568.90","622,824,205.21","619,556,295.01","618,177,186.12","673,353,477.13","677,270,098.35","687,384,455.83","709,176,421.71","766,178,968.21","811,119,872.90","815,825,136.00","809,351,679.72","806,472,276.76","807,980,769.74","856,215,510.16","856,429,385.18","832,187,339.60","839,491,020.70"
递延所得税负债,,,,,,,,,,,,,,,,,,,,
在建工程,"77,830,014.60","279,593,387.75","677,370.00","3,712,333.79","4,710,824.49","8,084,556.77","25,159,318.86","27,512,777.17","22,624,890.11","36,062,493.06","30,451,791.91","16,374,663.42","25,168,462.69","41,611,689.10","82,862,865.04","92,635,744.10","1,142,360.44","4,476,669.77","2,405,264.51","3,432,480.26"
其他非流动负债,"4,536,000.00","4,032,000.00","3,528,000.00","3,528,000.00",,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,"1,163,492.37",,,,,
非流动负债合计,"9,195,699.33","73,032,000.00","39,768,000.00","3,528,000.00","3,276,000.00","3,150,000.00","3,024,000.00","2,898,000.00","2,772,000.00","2,646,000.00","1,923,361.34","1,847,361.35","1,746,151.25","1,657,546.19","4,473,361.35","4,309,756.29","4,146,151.27","3,982,546.21","4,297,664.59","4,118,102.08"
固定资产清理,,"967,902.85",,,,"789,723.94",,"-19,595.93",,,,,,"275,306.00",,"15,103,808.90","15,106,279.12",,,
负债合计,"476,158,346.38","617,928,735.23","695,580,487.60","485,195,554.05","477,333,337.63","477,657,060.57","452,768,107.83","446,541,351.69","461,919,656.56","411,005,692.27","430,369,654.83","446,001,238.76","426,064,960.25","502,499,718.12","461,194,764.57","555,223,047.13","571,128,755.07","546,537,532.72","611,749,692.46","683,783,283.52"
生产性生物资产,"39,852,779.50","43,710,076.62","50,431,339.16","50,904,944.66","54,010,992.60","49,749,408.89","47,246,951.82","48,204,819.65","48,886,886.37","55,679,218.52","66,236,990.00","63,333,055.64","54,663,408.15","43,960,172.67","49,487,752.93","63,044,947.76","67,255,200.64","65,462,272.19","64,779,885.25","73,964,039.36"
实收资本(或股本),"119,500,000.00","119,500,000.00","119,500,000.00","159,350,000.00","159,350,000.00","159,350,000.00","159,350,000.00","159,350,000.00","159,350,000.00","181,840,201.00","181,840,201.00","181,840,201.00","181,840,201.00","181,840,201.00","181,840,201.00","181,840,201.00","309,128,341.00","309,128,341.00","309,128,341.00","309,128,341.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"245,556,481.43","250,855,208.90","250,855,208.90","383,255,208.90","383,255,208.90","383,255,208.90","383,255,208.90","383,255,208.90","383,255,208.90","1,187,252,504.95","1,187,252,504.95","1,187,252,504.95","1,187,252,504.95","1,187,252,504.95","1,187,252,504.95","1,187,252,504.95","1,059,964,364.95","1,059,964,364.95","1,059,964,364.95","1,059,964,364.95"
无形资产,"56,782,617.41","55,536,655.85","60,723,988.81","60,390,180.12","60,048,949.77","70,617,719.42","71,456,470.47","71,494,026.57","77,940,068.74","77,759,429.90","77,611,086.63","77,159,847.72","76,708,608.81","76,634,899.50","76,217,006.02","75,779,472.33","75,334,934.70","73,120,409.25","72,371,854.22","71,931,963.25"
盈余公积,"21,962,139.27","23,396,553.17","30,382,203.10","30,382,203.10","30,382,203.10","30,382,203.10","30,382,203.10","30,382,203.10","30,382,203.10","30,382,203.10","48,438,966.23","48,438,966.23","48,438,966.23","48,438,966.23","48,438,966.23","48,438,966.23","48,438,966.23","48,438,966.23","82,758,656.35","82,758,656.35"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"318,463,263.21","364,644,941.84","402,000,162.30","404,441,504.05","410,594,101.39","416,301,785.78","424,557,517.68","444,883,151.91","485,005,091.42","587,086,280.05","636,081,761.67","651,846,300.14","636,765,659.14","664,655,217.86","701,294,587.82","732,117,616.02","717,415,566.30","848,271,390.49","996,197,483.47","1,152,694,812.02"
长期待摊费用,"3,924,947.19","3,750,074.58","3,618,805.18","4,084,128.74","4,088,337.78","5,115,353.65","4,227,266.73","4,410,003.96","6,503,546.69","2,853,365.81","2,887,961.20","3,024,781.45","3,186,113.11","3,108,828.85","3,325,683.34","5,429,795.34","5,250,801.97","6,169,996.73","3,280,881.45","3,361,606.94"
少数股东权益,,,,,,,"795,927.50","662,421.92","1,124,784.86","1,126,768.74","1,276,437.27","1,414,954.00","1,353,892.65",,,"12,833,654.13","26,143,226.66","32,485,023.59","38,582,885.78","50,872,935.32"
递延所得税资产,,,,,,,,,,,"257,273.51","257,273.51","257,273.51","257,273.51","2,804.62","2,804.62","2,804.62","2,804.62",,
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"49,172,749.71","31,829,768.40","52,647,774.80","53,141,251.71","49,117,778.63","49,592,108.39","52,117,650.95","54,747,823.04","57,470,293.97","55,908,114.35","60,012,062.62","39,373,064.01","45,998,957.27","67,708,940.57","2,564,814.93","18,656,024.30","609,478.00","1,640,463.50","6,748,446.41","2,496,898.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"644,127,365.81","820,395,195.79","866,994,326.62","858,301,084.81","853,812,779.67","863,441,219.38","933,911,858.97","941,506,236.63","958,325,159.70","994,879,382.19","1,011,382,232.83","1,018,313,978.25","1,029,404,699.99","1,049,345,084.51","1,028,480,554.20","1,084,964,788.88","1,027,196,355.04","1,013,528,550.23","987,947,784.03","1,000,799,684.70"
所有者权益(或股东权益)合计,"705,481,883.91","758,396,703.91","802,737,574.30","977,428,916.05","983,581,513.39","989,289,197.78","998,340,857.18","1,018,532,985.83","1,059,117,288.28","1,987,687,957.84","2,054,889,871.12","2,070,792,926.32","2,055,651,223.97","2,082,186,890.04","2,118,826,260.00","2,162,482,942.33","2,161,090,465.14","2,298,288,086.26","2,486,631,731.55","2,655,419,109.64"
资产总计,"1,181,640,230.29","1,376,325,439.14","1,498,318,061.90","1,462,624,470.10","1,460,914,851.02","1,466,946,258.35","1,451,108,965.01","1,465,074,337.52","1,521,036,944.84","2,398,693,650.11","2,485,259,525.95","2,516,794,165.08","2,481,716,184.22","2,584,686,608.16","2,580,021,024.57","2,717,705,989.46","2,732,219,220.21","2,844,825,618.98","3,098,381,424.01","3,339,202,393.16"
负债和所有者(或股东权益)合计,"1,181,640,230.29","1,376,325,439.14","1,498,318,061.90","1,462,624,470.10","1,460,914,851.02","1,466,946,258.35","1,451,108,965.01","1,465,074,337.52","1,521,036,944.84","2,398,693,650.11","2,485,259,525.95","2,516,794,165.08","2,481,716,184.22","2,584,686,608.16","2,580,021,024.57","2,717,705,989.46","2,732,219,220.21","2,844,825,618.98","3,098,381,424.01","3,339,202,393.16"
