科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"496,363,269.79","431,616,142.50","493,015,980.85","500,438,459.45","450,042,379.77","428,787,910.23","371,759,041.93","457,133,490.65","489,069,067.76","558,866,331.68","653,808,580.52","707,140,606.33","610,289,336.36","559,292,555.40","804,778,650.91","962,970,585.07","886,610,973.34","829,996,012.05","923,105,682.08","924,254,264.76","738,822,160.74","965,250,464.54","872,188,084.00","748,303,499.00","610,842,596.88","800,793,870.54","995,680,199.55","1,028,512,115.53","977,470,575.82","970,599,998.67","1,132,467,748.85","1,065,172,646.52","909,669,602.24","1,155,139,955.10","1,381,222,738.90","1,470,234,759.22","1,360,656,666.54","1,455,130,235.01","1,187,467,456.75","1,371,423,028.65","1,095,445,098.51","1,111,720,868.34","1,081,884,640.35","1,204,682,969.62"
短期借款,"5,000,000.00",,,"8,000,000.00","8,000,000.00","8,000,000.00","3,000,000.00",,"10,000,000.00","25,000,000.00","25,000,000.00","2,000,000.00",,,,"10,000,000.00","10,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","16,000,000.00","16,000,000.00","15,000,000.00","5,000,000.00","1,300,000.00","56,743,048.95","37,363,886.12",,,,,,,,,"3,981,740.00","3,981,740.00","3,981,740.00","3,981,740.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,409,997.40","4,579,744.00","5,335,971.90","13,952,394.01","12,842,250.99","13,335,696.33","13,164,484.55","40,885,702.94","37,798,090.19","37,257,333.25","40,004,316.56","14,909,402.02","26,740,299.19","28,546,704.89","23,113,599.19","28,533,230.43","29,552,264.77","27,876,132.75","51,011,281.55","76,497,534.69","140,221,064.78","34,215,937.25","46,225,844.33","63,177,897.15","91,177,236.12","54,202,184.94","75,655,532.14","57,297,245.41","67,098,586.08","48,142,120.71","64,987,038.89","47,498,121.33","81,830,850.38","103,221,893.79","48,615,180.76","86,360,139.81","108,354,373.99","41,550,349.19","59,833,589.22","52,110,098.46","56,057,204.13","74,870,032.15","90,310,788.12","89,431,507.42"
应付票据,,"13,000.00","21,955,700.00","24,115,927.00","12,367,338.55","1,509,411.55","1,346,500.00","1,346,500.00",,,,,,,,,"12,600,000.00","3,600,000.00",,"1,646,240.00",,,"9,288,800.00","1,000,000.00","1,000,000.00",,"3,027,000.00","18,162,000.00","1,513,500.00",,,,,,,,"2,573,400.00","1,686,766.84",,"5,938,000.00","8,128,000.00","4,382,500.00","1,895,000.00","6,000,000.00"
应收账款,"12,214,111.91","41,540,518.84","83,306,376.45","118,225,788.57","132,916,937.48","151,216,813.02","163,433,174.21","86,219,239.28","129,406,984.62","134,709,225.34","114,958,506.46","71,594,023.81","82,059,048.39","126,017,602.72","247,131,826.40","135,954,798.59","262,387,353.51","310,975,394.62","378,424,277.13","349,660,052.87","502,745,600.72","436,479,204.40","542,394,137.25","581,163,872.52","654,776,714.62","826,327,292.69","660,499,036.52","664,401,982.57","568,378,201.03","654,442,925.73","658,447,535.79","649,437,908.69","655,665,142.37","450,823,063.33","350,326,417.87","376,794,400.31","415,780,856.53","472,861,985.07","520,994,543.34","443,111,636.45","400,063,334.41","529,723,541.31","561,845,961.59","667,916,935.83"
应付账款,"48,841,251.14","63,190,801.82","87,045,409.91","119,197,620.55","137,667,475.84","143,406,460.53","158,140,110.70","177,449,406.66","200,103,799.36","206,691,520.94","294,392,440.11","251,770,083.46","239,691,497.10","288,445,512.91","308,151,909.91","301,272,010.43","368,468,630.37","412,469,360.06","584,966,710.71","496,465,218.21","555,166,610.24","675,540,410.75","779,253,822.65","717,468,698.67","710,220,404.29","971,527,452.98","853,204,512.75","1,015,059,896.75","903,057,583.28","1,020,249,753.35","1,029,686,437.74","1,088,553,347.99","1,054,121,647.85","1,012,255,470.01","1,001,882,537.34","1,096,056,495.61","1,026,236,682.81","1,127,177,558.29","1,153,302,323.51","1,206,392,765.22","1,126,205,134.49","1,242,387,553.55","1,211,538,156.42","1,324,558,496.69"
预付款项,"24,960,501.31","86,130,405.61","155,551,442.64","150,098,471.10","214,004,006.97","270,342,017.83","327,515,074.00","200,065,598.78","194,556,214.39","141,111,440.67","158,603,974.58","266,841,609.00","284,407,030.96","305,957,842.24","335,081,014.24","481,233,264.03","506,426,455.72","525,110,710.80","565,969,871.85","613,063,106.93","682,627,795.84","576,861,381.08","845,487,464.20","678,388,183.83","798,468,528.15","583,440,577.65","535,235,603.29","540,870,265.73","655,246,584.97","428,267,637.58","498,122,112.91","401,162,672.24","521,666,258.21","567,647,609.82","666,057,954.86","539,064,887.97","571,329,357.82","400,576,223.58","466,232,979.24","384,872,365.82","425,032,372.88","378,722,921.76","514,582,999.25","501,499,190.36"
预收款项,"139,592,366.96","155,142,863.92","372,783,079.58","332,286,697.56","384,219,279.09","466,670,732.43","454,039,231.93","453,084,638.05","436,709,814.17","451,186,084.97","301,801,577.00","516,092,176.64","534,667,161.30","496,554,182.65","776,971,957.84","975,745,923.34","945,588,405.18","941,917,461.08","938,459,749.54","1,133,972,648.86","1,170,151,828.40","1,017,432,938.44","1,217,588,716.34","1,425,390,160.51","1,378,082,327.88","1,138,928,144.32","1,287,109,920.23","1,428,137,107.76","1,422,176,889.88","984,838,307.66","1,209,786,033.93","1,047,470,477.51","993,645,717.49","1,121,242,243.64","1,268,208,130.70","1,072,507,338.18","1,107,445,720.48","998,030,832.72","999,918,231.75","1,119,304,996.37","1,068,840,726.33","1,124,974,231.63","1,239,798,806.91","955,547,358.76"
