科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"14,685,982.33","13,978,632.13","15,900,950.16","17,089,146.08","13,562,194.93","13,427,735.88","9,733,217.89","7,656,359.17","6,007,045.73","5,005,212.46","8,759,944.61","62,252,278.39","1,180,432,192.08","1,309,449,970.96","1,379,304,993.33","1,364,041,797.96","1,443,436,160.79","1,372,153,114.18","1,684,649,011.63","955,200,774.47","890,108,297.03","676,904,823.76","1,378,975,060.81","1,236,661,356.77","1,829,375,610.61","1,255,653,046.14","2,513,105,473.10","2,538,824,640.90","3,004,243,492.64","2,661,340,146.98","3,364,968,972.18","3,613,981,464.96","4,453,486,859.28","3,776,790,587.11","3,075,484,842.27","3,234,797,015.76","4,051,053,744.88","3,595,026,126.34","13,214,558,427.61","8,016,556,455.15","9,003,033,637.91","8,092,231,605.38","6,539,292,139.81","6,167,991,079.30","6,872,150,146.62","6,687,771,092.07","6,079,705,210.68","5,283,950,704.25","4,518,758,933.74"
短期借款,"28,850,000.00","1,000,000.00","11,955,440.00","14,155,440.00","14,155,440.00","12,455,440.00","7,750,000.00","2,800,000.00","6,050,000.00","4,800,000.00","9,800,000.00",,"908,502,450.00","1,030,818,000.00","1,046,964,917.00","1,022,453,169.00","1,177,519,000.00","1,218,624,939.00","1,296,251,489.00","910,752,250.00","721,537,625.00","934,031,570.82","1,491,307,784.88","1,395,524,333.67","1,292,894,617.97","1,581,369,949.92","3,644,415,268.41","3,634,209,492.11","4,879,252,454.97","3,810,679,397.92","4,440,005,855.51","3,630,620,244.79","3,655,733,874.35","3,768,470,529.12","3,941,510,905.77","3,735,081,981.70","3,897,128,345.39","3,717,773,225.74","4,470,803,685.37","4,036,546,891.43","4,498,494,298.38","4,724,610,574.57","4,286,776,302.31","4,213,237,216.52","4,847,427,358.11","5,788,064,230.57","5,995,688,104.57","5,664,930,774.82","5,302,372,300.53"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,171,424.12",,,"420,304,752.83","312,609,517.06","312,609,517.06","312,609,517.06","237,180,947.26","360,799,992.21","302,971,422.03",,,,,,,,,,,,"4,262,067.47"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"266,933,327.57",,,,"83,809,522.00",,,,,,,,,,,,,,
应收票据,"100,000.00","320,000.00","140,000.00","373,000.00","500,000.00","440,000.00","50,000.00","260,000.00",,"750,000.00","500,000.00",,,,,"890,000.00","620,108.36","220,108.36","1,118,148.90",,,,"500,000.00","950,000.00","1,070,000.00",,"7,307,547.42","2,665,147.58","956,721.51","115,701.30",,,,,,,,"1,437,529.93",,"583,779.62","4,000,000.00","8,477,464.05","2,565,809.05",,,"200,000.00",,"2,300,000.00","5,541,981.86"
应付票据,,,,,,,,,,,,,,,"5,286,330.55",,"1,642,925.35","465,787.55",,"589,005.22",,,,,,,,,,,,,,,,,,,,"7,722,993.60","356,435,674.09","95,587,645.02","129,048,217.55","343,510,101.99","129,823,392.47","80,314,955.65",,,
应收账款,"27,474,325.26","26,702,288.87","20,033,949.93","16,238,036.23","20,706,003.76","19,460,542.22","13,988,933.45","11,859,382.34","17,413,553.96","19,810,553.81","14,462,380.12",,"593,518,279.41","641,012,783.04","463,023,850.74","599,857,573.53","639,481,531.78","582,670,875.88","528,507,025.89","618,723,174.14","613,730,732.03","695,268,888.15","945,692,175.66","803,111,208.04","1,017,327,389.81","1,127,419,081.95","2,914,277,657.96","3,288,367,272.71","3,732,897,248.66","3,283,475,154.49","3,488,818,207.01","3,031,091,312.95","2,156,326,522.59","1,813,455,402.35","2,401,730,659.38","1,823,231,784.05","1,405,529,452.27","1,826,136,805.56","1,613,456,796.71","1,901,607,978.49","1,991,660,602.03","1,746,128,606.09","1,982,727,334.88","2,154,000,316.82","1,785,175,520.87","2,329,292,502.33","2,905,914,291.73","433,909,399.44","185,005,268.50"
应付账款,"24,171,161.95","30,738,680.85","24,813,324.15","29,687,629.56","28,555,987.91","32,826,954.10","28,004,134.46","24,709,943.71","25,199,438.27","25,462,632.49","25,110,906.55",,"67,284,750.61","92,561,009.92","97,156,976.70","112,816,323.29","91,692,593.22","57,709,645.07","110,917,231.14","68,054,414.42","49,215,198.16","49,858,567.07","354,652,004.99","262,109,460.59","230,642,013.12","226,085,596.14","526,358,323.67","533,115,603.67","649,018,104.44","971,204,012.04","939,453,365.82","800,904,668.66","593,560,859.34","650,704,369.98","514,477,152.10","534,150,267.63","526,258,890.37","548,836,723.68","476,306,635.50","849,740,605.94","867,666,448.72","1,016,817,295.02","1,119,645,281.65","1,600,432,493.87","1,449,928,960.27","1,853,444,403.35",,"2,068,916,824.39",
预付款项,"2,065,087.42","2,028,876.04","6,440,839.71","3,333,014.08","1,690,213.09","3,664,022.12","3,378,115.34","4,816,045.27","9,099,646.52","7,826,856.97","7,429,999.68","16,043,882.75","2,460,370.46","1,931,104.40","6,569,989.46","2,226,556.05","1,085,361.96","1,447,409.89","41,125,961.84","128,519,397.62","321,234,219.39","354,463,072.25","423,788,306.37","285,914,850.01","168,862,081.12","832,144,476.13","191,990,178.91","30,358,327.19","54,548,929.55","19,036,542.73","14,373,407.43","14,421,558.75","12,960,349.55","13,439,477.82","18,812,127.13","20,829,718.74","22,412,799.46","38,982,853.89","40,903,585.72","23,002,121.62","28,724,949.25","55,997,723.69","50,210,195.94","58,968,632.18","76,005,761.49","68,423,199.48","91,578,593.27","23,227,823.92","55,212,152.46"
预收款项,"17,696,896.65","18,159,025.81","18,325,199.59","8,933,555.34","8,228,482.30","9,953,835.07","10,474,863.02","8,468,537.89","9,168,367.20","8,803,887.72","7,751,801.88",,,"20,424.44",,,,,"43,549.26",,"947,443.33","477,653.45","81,820,467.52","32,989.64","33,875,557.23","63,696,029.23","220,149,919.98","15,823,651.84","1,209,397.91","581,548.74","1,244,078.19","758,718.16","763,116.04","1,002,912.32","867,098.51","915,137.03","1,070,866.74","815,935.48","1,884,785.54","979,791.40","182,130.16","166,521.53","1,328,646.50","5,063,103.27","1,922,679.45","2,499,008.89","1,457,469.03","46,866,136.22","342,106,021.35"
