科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"160,020,026.25","434,387,313.59","620,108,891.22","996,258,689.58","264,095,222.00","592,458,277.29","895,294,194.14","1,315,373,154.45","304,968,997.83","618,950,434.16","1,011,312,215.68","1,580,789,614.40","403,133,781.85","782,543,774.14","1,599,054,238.92","2,338,520,597.68","704,536,501.21","1,188,777,549.21","1,859,396,744.40","2,728,388,247.07","628,533,868.61","1,257,201,962.65","2,171,212,882.03","2,970,696,231.51","848,383,831.88","1,600,582,650.48","2,385,675,161.73","3,581,767,604.36","811,902,606.96","1,726,974,198.22","2,846,947,829.29","4,065,834,189.85","995,945,160.10","1,700,979,354.25","2,663,493,857.97","4,043,348,971.32","819,012,819.70","1,706,233,513.05","2,655,820,042.93","3,714,272,201.99","931,605,031.37","1,795,901,167.78","2,942,688,828.15","4,108,151,761.74","1,114,143,712.94","1,931,518,453.30"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"88,183,620.25",,,,,,,,,,,,,,,,,,,,,,,,"733,042.93",,,,,,
收到的税费返还,"467,437.77","1,433,713.98","2,110,047.14","5,581,523.20","1,039,846.55","1,074,066.30","1,093,431.85","2,783,013.51","315,319.81","1,684,009.86","1,896,341.37","5,225,066.94","2,380,430.36","5,641,653.71","9,261,417.22","17,620,132.32","2,534,120.03","3,132,525.76","6,079,302.99","12,510,432.56","8,060,676.10","11,103,875.38","20,016,030.48","23,161,687.72","2,460,570.57","5,858,880.71","7,985,153.51","14,374,996.00","5,812,238.82","14,339,524.36","16,451,089.07","17,517,146.22","4,703,726.76","8,673,817.04","13,712,599.37","16,723,133.79","4,306,856.93","8,057,090.58","14,035,473.32","17,564,486.80","4,656,723.31","12,112,341.31","14,940,323.47","24,727,788.96","7,468,131.88","13,644,235.16"
支付其他与投资活动有关的现金,,,,,,,,,"1,536,015.72",,,"106,772,008.00",,,,"3,986,960.35",,,,"502,291.38",,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,,"2,218,199.79","2,312,620.12","48,315.72","400,000.00","2,883,658.70","3,828,837.04","12,112,395.25","21,323,519.67","7,964,826.52","4,502,114.33","5,494,687.99","21,570,200.79","6,694,366.06","16,647,283.80","42,936,786.41","47,747,234.31","48,658,793.99","49,136,809.37","48,869,848.36","10,016,396.25","38,621,906.66","142,931,021.90","191,523,914.41","30,794,409.37","65,652,241.24","118,205,168.82","212,495,094.45","46,111,782.03","73,725,894.56","148,358,670.18","164,971,169.59","51,205,857.11","104,229,657.21","158,092,908.15","164,075,068.74","32,786,439.06","87,643,171.68","108,322,074.18","194,149,089.56","19,059,287.39","93,508,274.77","133,374,336.93","178,656,476.33","29,269,486.11","87,079,736.28"
投资活动现金流出小计,"52,392,831.42","83,943,056.45","106,326,901.47","142,128,605.85","90,209,080.20","83,585,738.96","173,916,204.09","246,741,415.47","50,304,959.83","342,882,977.87","638,756,847.31","976,894,858.43","107,033,679.39","225,687,492.09","479,816,705.72","1,064,326,938.26","432,784,818.50","1,046,937,902.24","1,452,541,326.09","1,752,416,721.33","153,049,562.11","319,579,993.74","447,440,873.70","486,804,011.60","36,675,173.96","116,824,937.57","170,629,278.90","197,629,018.98","19,024,982.95","25,333,872.40","47,224,074.26","72,163,639.59","44,397,892.55","55,062,568.93","143,337,125.38","233,682,520.66","10,829,552.19","15,865,939.30","35,381,082.04","43,726,521.39","10,710,355.86","20,956,729.26","27,948,249.99","57,014,586.91","10,104,976.97","18,364,001.67"
经营活动现金流入小计,"160,487,464.02","438,039,227.36","624,531,558.48","1,001,888,528.50","265,535,068.55","596,416,002.29","900,216,463.03","1,330,268,563.21","326,607,837.31","628,599,270.54","1,017,710,671.38","1,591,509,369.33","427,084,413.00","794,879,793.91","1,624,962,939.94","2,399,077,516.41","754,817,855.55","1,240,568,868.96","1,914,612,856.76","2,789,768,527.99","646,610,940.96","1,306,927,744.69","2,334,159,934.41","3,185,381,833.64","881,638,811.82","1,672,093,772.43","2,511,865,484.06","3,808,637,694.81","863,826,627.81","1,815,039,617.14","3,011,757,588.54","4,248,322,505.66","1,051,854,743.97","1,813,882,828.50","2,835,299,365.49","4,224,147,173.85","856,106,115.69","1,801,933,775.31","2,778,177,590.43","3,925,985,778.35","955,321,042.07","1,901,521,783.86","3,091,003,488.55","4,311,536,027.03","1,150,881,330.93","2,032,242,424.74"
投资活动产生的现金流量净额,"-52,392,431.42","-83,942,156.45","-106,326,001.47","-141,726,038.88","-90,209,080.20","-83,585,738.96","-173,915,664.09","-246,716,015.47","-50,304,959.83","-341,490,902.87","-637,355,622.31","-873,072,771.58","-106,986,179.39","-225,567,992.09","-479,697,205.72","-1,041,726,253.20","-430,069,473.81","-1,046,937,902.24","-1,452,541,326.09","-1,752,380,884.33","-153,049,562.11","-318,399,993.74","-446,238,873.70","-432,045,331.60","-36,671,873.96","-114,036,304.14","-167,840,645.47","-189,207,690.52","-18,995,982.95","-25,152,095.85","87,585,514.81","202,101,593.50","-44,171,065.97","32,403,705.15","-54,425,594.53","-142,801,527.92","-10,829,552.19","-15,861,939.30","-35,377,082.04","-38,439,298.69","-10,056,870.71","-18,845,378.50","24,163,100.77","-3,737,997.36","-10,068,226.17","-7,511,968.98"
购买商品、接受劳务支付的现金,"142,476,624.95","405,057,575.01","547,717,428.60","815,863,916.72","245,077,026.92","574,878,173.91","755,551,741.47","1,110,624,159.89","287,761,384.44","545,302,785.59","868,783,219.66","1,281,236,113.94","383,307,148.72","680,782,642.68","1,263,278,854.88","1,929,567,029.13","692,639,074.39","1,147,928,712.55","1,612,915,370.28","2,239,469,802.39","658,346,401.75","1,228,447,906.72","2,009,005,079.50","2,464,145,111.34","883,601,792.24","1,543,530,130.36","2,157,505,852.40","3,036,136,059.26","826,668,264.45","1,511,370,596.02","2,321,735,520.34","3,248,416,381.17","969,319,861.81","1,612,762,862.43","2,353,405,587.12","3,295,842,159.28","760,551,758.55","1,431,936,139.01","2,156,477,961.95","2,944,290,998.11","711,585,405.56","1,423,933,613.17","2,279,779,431.05","3,087,386,071.52","1,003,136,972.86","1,633,178,815.43"
吸收投资收到的现金,,"142,000,000.00","265,900,000.00","277,693,722.80",,"11,730,000.00","11,730,000.00","61,730,000.00","593,512.17","593,511.97","593,511.97","2,396,535.00",,"937,730,000.00","970,280,000.00","962,993,700.00",,,,,,,,"650,000.00",,,,"209,343,400.00",,,,"13,150,080.00","1,500,000.00","1,500,000.00","3,000,000.00","27,223,920.00",,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,
