科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"113,760,713.49","162,113,639.25","119,228,929.19","134,182,448.68","96,442,985.20","120,057,786.37","121,692,198.78","150,163,405.60","187,706,723.91","196,773,538.51","261,578,959.08","282,555,994.46","334,105,224.97","274,764,526.45","291,891,763.68","223,466,587.31","234,007,228.90","236,400,064.59","329,312,809.33","345,957,385.41","281,019,101.40","386,045,064.62","343,418,251.72","286,820,597.52","518,820,645.95","1,156,232,162.40","1,002,022,681.42","533,193,775.55","689,321,815.43","579,399,369.30","616,462,527.12","526,633,287.90","772,063,831.92","514,632,964.59","816,618,288.86","601,720,933.95","629,621,425.28","690,904,544.76","1,048,994,259.87","791,587,909.43","680,461,008.13","702,057,883.11","809,722,160.22","691,323,251.73","718,134,507.96","1,010,895,235.90","778,111,371.30","910,815,139.69","1,489,157,470.58"
短期借款,"150,000,000.00","275,000,000.00","180,000,000.00","154,441,196.80","150,000,000.00","250,000,000.00","250,000,000.00","200,000,000.00","200,000,000.00","50,000,000.00","50,000,000.00",,"3,443,492.60","3,443,492.60","3,443,492.60","40,070,364.15","150,249,964.20","311,770,600.00","400,293,695.92","505,014,385.85","460,261,471.77","476,711,513.33","483,849,389.03","434,185,444.12","701,874,162.74","551,162,453.00","487,351,040.00","519,878,914.75","820,509,708.35","722,251,971.52","601,146,165.21","496,861,918.31","742,417,295.37","778,937,316.25","1,076,465,194.16","837,775,755.58","1,166,774,591.02","1,035,353,468.04","1,196,637,311.04","462,351,117.64","815,211,000.00","1,187,700,000.00","1,094,107,000.00","1,059,778,400.00","1,651,599,970.00","1,949,988,170.75","2,036,131,231.52","2,419,156,019.00","2,777,263,760.87"
交易性金融资产,,,,,,,,,,,,,,,,,,,,"5,530,985.38","3,396,739.94","2,329,728.87","1,085,840.14","5,426,505.84","3,517,909.34","1,896,228.95","1,630,957.76","15,602,680.57","10,835,382.87","6,308,926.31","3,023,558.90",,,,,,,,,,,,,,,,,"2,047.16",
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,595,196.72",,,,,,,,,,,,,,,,,
应收票据,"2,581,750.00","9,189,568.70","3,514,957.50","2,962,527.89","4,486,380.50","4,690,764.60","5,123,368.38","3,740,001.68","6,818,997.52","12,369,171.09","13,670,321.52","6,493,311.66","5,309,889.66","5,168,324.05","5,824,433.43","1,303,385.90","3,009,023.09","14,428,037.15","2,863,690.00","6,571,550.98","6,939,283.43","5,037,555.99","3,001,633.21","7,107,643.90","8,840,218.79","7,623,272.96","19,913,391.05","9,800,923.57","12,837,153.63","5,814,850.00","7,980,574.46","22,765,351.90","11,186,461.53","23,329,022.62","33,710,477.83","41,757,758.92","17,622,156.99","25,819,642.73","49,466,721.98","25,897,189.70","24,159,223.47","24,260,652.65","49,744,940.86","52,845,915.52","70,124,957.78","51,318,909.68","66,131,285.74","42,034,795.60","73,249,039.80"
应付票据,"403,110.00","2,675,730.15","13,208,403.75","49,035,883.95","48,593,143.68","38,978,177.13","53,846,902.00","117,312,431.20","107,041,868.00","213,630,161.80","201,833,495.30","65,427,074.30","77,522,385.50","62,358,809.80","87,804,831.96","102,965,977.10","131,177,923.01","148,498,857.63","168,861,539.63","181,123,052.17","193,631,959.04","219,699,531.59","208,704,174.94","196,721,089.71","190,246,213.97","172,846,961.69","170,037,223.67","102,179,044.74","79,033,894.83","87,502,670.14","194,787,566.06","272,042,645.43","198,747,858.26","248,741,530.52","277,485,249.68","225,520,013.12","215,315,452.28","302,654,731.52","402,056,267.19","397,119,427.54","327,581,640.08","250,868,916.25","331,595,028.06","369,572,421.33","313,200,361.60","328,256,966.10",,"234,276,326.79",
应收账款,"135,097,256.38","181,435,579.07","159,363,377.89","144,273,374.18","148,151,220.53","200,442,377.88","161,463,622.76","150,390,752.87","157,698,373.18","163,022,398.82","170,509,327.58","200,917,511.42","204,898,649.37","194,028,401.98","204,470,980.50","281,904,560.86","300,215,479.32","353,853,826.00","387,860,002.81","387,671,816.83","390,771,508.81","429,931,057.72","423,050,918.91","518,355,736.78","587,030,983.14","613,663,999.96","462,938,494.40","542,275,330.32","579,686,398.44","667,449,429.06","722,523,199.90","789,300,085.24","775,620,887.96","929,851,198.50","893,393,536.47","1,037,164,182.58","1,155,120,963.76","1,214,923,754.74","1,117,694,288.25","1,280,916,526.45","1,450,272,911.67","1,492,150,496.04","1,443,054,354.61","1,604,228,994.17","1,749,328,355.74","1,755,352,937.52","1,898,396,431.13",,"1,827,210,161.05"
应付账款,"26,164,757.40","33,821,033.71","27,480,107.06","27,827,669.53","38,782,805.48","43,539,477.55","37,888,147.80","39,332,974.90","37,556,330.98","32,901,976.67","40,936,170.90","51,811,408.76","57,776,913.25","60,788,205.83","61,955,345.15","78,822,377.53","79,072,690.19","125,335,582.10","120,413,045.12","159,657,611.74","153,795,570.26","170,807,771.75","179,064,173.69","211,073,854.87","228,744,367.30","212,261,280.63","220,554,326.61","255,557,769.22","212,836,145.80","213,743,047.07","185,940,085.41","195,958,919.20","222,329,275.85","277,251,956.63","223,860,137.60","351,339,721.44","347,766,845.32","328,871,012.35","260,663,178.56","363,311,713.12","355,209,202.01","359,808,542.48","352,193,427.40","389,843,301.62","455,837,302.81","436,909,423.59",,"428,305,509.39",
预付款项,"32,068,042.45","29,725,874.31","34,449,268.19","34,183,919.69","43,923,641.18","40,254,955.19","52,951,581.22","32,746,426.74","44,538,331.82","31,677,902.94","40,244,227.27","6,358,990.07","7,791,647.51","9,795,650.33","15,544,769.28","35,085,264.42","75,334,385.52","82,471,425.69","86,653,824.11","10,589,889.77","15,377,725.70","38,833,854.47","37,339,236.61","17,464,211.17","17,903,751.34","46,765,377.68","59,667,928.77","15,927,781.60","20,549,738.54","19,939,708.80","19,161,113.64","35,295,072.88","44,845,551.59","34,467,957.16","45,457,906.85","39,708,266.59","48,365,268.50","50,058,519.86","49,175,595.40","35,704,740.19","53,971,752.40","53,034,338.94","74,080,087.04","76,409,152.99","96,444,446.89","75,899,120.59","97,127,756.50","58,822,915.13","74,470,578.29"
预收款项,"4,151,690.19","4,539,660.74","6,505,806.23","2,335,886.24","4,053,356.35","3,779,924.59","5,639,107.42","3,793,021.26","6,023,252.97","4,904,869.84","94,482,925.74","144,815,317.54","210,094,298.56","243,468,448.96","261,355,434.38","268,464,577.88","61,317,524.03","47,159,538.59","6,595,469.80","5,013,630.53","5,979,117.02","5,835,449.49","5,831,182.63","4,349,601.83","5,070,331.19","6,661,672.06","6,041,083.46","14,668,007.93","12,861,369.99","13,318,985.34","14,008,178.11","24,284,922.49","19,718,375.15","18,640,653.92","16,309,390.64","10,066,780.19","9,712,474.45","13,738,530.53","12,764,083.46","18,606,797.33","20,639,985.15","23,987,316.31","19,756,033.23","24,754,935.06","18,739,049.04","33,324,389.48","32,130,445.92","50,636,422.87","55,750,025.71"
其他应收款,"12,626,767.76","4,028,144.70","16,377,629.12","4,601,801.08","6,632,531.67","6,654,228.77","9,248,120.65","8,753,377.77","5,859,350.65","4,372,941.57","24,654,890.74","7,033,236.88","13,020,799.29","9,316,911.38","6,984,444.17","5,143,649.73","5,131,269.47","7,844,812.36","7,387,971.53","16,196,680.19","6,891,719.21","7,575,564.63","7,780,839.38","2,807,038.49","6,599,909.00","26,068,940.97","212,867,345.62","210,355,637.30","214,797,506.35","15,977,920.81","11,817,958.28","12,882,010.68","25,961,184.21","19,198,039.49","15,244,513.06","12,849,655.78","14,569,812.94","27,558,251.68","39,948,047.45","15,180,666.35","20,102,582.46","18,529,046.91","16,514,456.89","9,149,833.78","25,295,806.76","28,657,527.73","19,738,253.26","42,984,698.19","42,709,399.07"
应付职工薪酬,"19,747,023.70","19,413,556.04","19,262,854.52","9,020,928.03","8,777,270.32","9,388,385.40","9,673,600.52","16,201,274.15","10,782,252.58","10,925,771.23","11,617,802.32","19,912,236.71","12,268,833.60","14,550,161.11","15,175,056.66","25,035,143.35","18,819,309.92","19,875,874.42","27,817,864.15","36,819,698.63","25,970,437.70","24,023,073.51","34,458,469.80","50,006,227.06","32,068,099.11","32,029,230.13","33,903,491.72","58,938,932.26","35,453,661.37","36,584,617.37","39,933,358.88","67,432,984.71","44,299,521.09","48,635,550.86","48,471,084.19","86,874,948.51","61,968,446.61","65,109,890.21","68,299,288.83","107,682,640.36","73,226,352.75","75,556,049.50","76,218,720.99","130,650,659.65","79,127,860.16","86,902,564.31","91,183,063.87","160,990,540.14","98,669,509.12"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,057,386.34","2,703,458.15","14,069,190.55","27,856,991.86","18,903,586.42","22,778,740.15","11,500,779.53","18,576,690.43","16,716,946.46","22,738,125.04","11,735,735.19","27,385,707.36","6,716,145.46","-774,312.57","5,635,491.10","19,293,429.42","47,186,679.07","42,923,685.53","61,527,246.28","57,620,563.46","58,032,299.89","40,901,135.26","45,070,172.53","77,536,849.99","61,629,851.06","18,388,768.96","28,616,493.92","86,614,687.56","55,897,373.90","51,131,252.94","48,734,731.52","104,661,656.84","59,281,815.13","74,593,132.90","47,871,550.44","96,889,391.17","59,095,611.27","56,454,724.83","64,165,345.74","91,577,758.68","58,046,089.59","72,876,265.38","77,207,744.43","197,057,228.32","107,718,863.31","92,204,614.11","119,001,028.76","103,341,937.98","74,763,313.78"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"438,356.15","482,191.78","482,191.78",,,,,,,,,,,,,,,,,,,,
应付利息,"200,250.00","209,250.00","92,750.00","86,620.49","113,500.00","157,500.00","173,250.00","294,375.00","804,000.00","159,750.00","172,650.00","217,671.77","192,154.49","180,190.45","144,421.31","270,641.78","373,651.31","1,569,087.97","2,863,948.24","5,613,328.61","2,800,290.13","5,143,981.11","5,314,264.57","8,263,211.77","11,198,514.73","4,415,327.93","8,044,561.46","11,551,898.98","17,127,916.04","2,602,538.38","2,240,493.08","859,318.70","1,312,682.03","1,274,380.66","1,638,099.16","1,241,136.87","2,228,255.52","1,518,245.65","876,064.15","1,049,362.18","3,419,384.44","6,206,848.43","8,538,136.99","3,228,556.92","5,445,346.04","10,478,548.06","13,517,984.42","20,465,605.33","18,117,819.54"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,"15,849,933.02",,,,"65,573.18",,,,"90,884.27","90,884.27",,,,,,,,,,,,"113,100.80","113,100.80","113,100.80","113,100.80","113,100.80",,,,,,,,,,,,,,,,,,
存货,"248,196,856.91","265,155,522.35","275,115,398.52","363,068,046.64","389,374,231.93","430,179,469.62","454,897,167.57","498,809,578.38","500,013,999.49","503,554,313.74","490,418,234.67","492,223,272.05","497,183,469.61","547,441,807.43","554,217,235.24","584,085,016.37","461,069,679.99","530,404,910.14","529,596,891.05","607,706,958.79","642,774,266.81","715,784,475.64","762,453,937.23","816,926,616.54","786,458,753.56","757,050,423.59","768,572,228.28","785,913,661.71","711,747,344.60","682,624,026.14","772,133,235.05","785,909,358.26","857,526,864.68","962,909,437.31","1,021,471,460.31","1,077,348,035.61","1,049,733,867.17","1,109,271,972.86","1,226,364,637.32","1,330,231,893.14","1,372,266,684.69","1,417,326,478.16","1,564,775,345.03","1,593,835,155.11","1,721,218,956.57","1,925,065,231.93","2,095,129,297.91","2,184,805,404.30","2,101,222,183.88"
其他应付款,"15,503,867.99","15,014,990.96","14,603,707.03","13,400,534.02","14,462,064.57",,"14,931,179.67","15,223,161.41","14,360,047.70","23,124,615.79","22,329,860.86","19,633,720.68","21,298,047.73","19,159,841.30","18,893,993.07","13,002,673.99","9,388,512.29","7,790,309.27","9,797,724.53","15,728,937.05","9,224,063.72","9,667,569.76","9,897,652.84","9,827,843.18","7,952,147.12","9,963,271.23","10,449,621.44","10,624,184.41","13,100,123.44","19,831,412.21","20,835,630.89","33,298,571.89","34,529,527.45","33,036,891.52","30,454,783.02","48,255,058.64","27,072,684.13","42,413,892.34","252,066,900.28","44,782,476.50","43,618,507.84","58,428,100.98","62,150,304.22","130,638,122.07","63,957,523.67","188,407,107.46","137,638,501.52","1,136,205,883.75","1,146,803,383.98"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,"20,000,000.00",,,,"150,000,000.00","107,150,000.00","100,150,000.00","93,000,000.00","43,000,000.00","43,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,"24,513,940.50","24,513,940.50","24,081,310.50","24,081,310.50","27,261,314.10","23,094,566.10","23,094,566.10","22,096,012.68","529,565,375.84","529,565,375.84","121,488,480.69","220,134,400.00","233,348,800.00","134,670,000.00"
其他流动资产,,"4,555,247.79","943,958.25",,,,,,,,,,,,,,,,,,,,,,,,,"485,362,195.19","525,086,093.37","245,817,289.91","123,007,714.33","183,722,207.76","29,732,450.05","21,428,578.23","23,424,552.72","21,028,036.73","97,248,116.25","28,395,602.91","37,621,395.12","31,835,466.58","94,090,049.44","276,627,247.70","54,835,472.21","44,402,308.21","50,566,518.62","52,348,365.46","35,767,105.06","78,640,948.56","86,631,663.13"
其他流动负债,,"60,000.00","120,000.00",,,,,,,,,,,,,,,,,,,"200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00",,,,,,"24,513,940.50",,,,,,,,,,,,,,
