科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"7,706,606.33","12,132,124.63","22,631,825.63","12,082,284.98","18,320,955.41","24,595,751.71","8,041,675.48","12,972,031.41","20,687,237.26","29,075,356.94","9,456,806.20","16,701,802.37","24,874,005.46","32,949,794.09","10,969,515.08","24,992,366.54","52,276,494.70","60,320,844.80","32,855,297.90","52,807,959.76","64,726,010.78","102,791,284.43","36,366,349.38","55,071,490.63","85,622,536.79","131,452,855.73","25,056,305.17","78,468,221.89","124,595,764.60","186,977,242.10","56,764,544.64","118,078,384.03","152,479,170.78","239,756,678.49","63,561,297.66"
取得借款收到的现金,"122,000,000.00","77,050,000.00","90,000,000.00","79,459,232.75","83,491,679.15","87,421,566.15","70,000,000.00","70,000,000.00","70,000,000.00","162,000,000.00","10,000,000.00","40,000,000.00","108,106,824.50","122,439,217.50","23,000,000.00","55,000,000.00","64,000,000.00","84,000,000.00","54,925,131.46","78,400,000.00","137,400,000.00","147,400,000.00","363,390,000.00","350,000,000.00","657,310,000.00","1,388,960,000.00","317,400,000.00","1,059,400,000.00","1,296,017,347.50","2,156,370,000.00","1,046,032,973.33","1,567,350,000.00","1,948,716,262.30","2,258,760,000.00","1,075,840,604.00"
支付的各项税费,"10,625,803.43","9,653,566.73","14,975,549.98","7,841,138.46","15,106,427.47","19,684,900.81","2,056,364.62","5,212,320.88","7,687,607.71","9,908,239.60","4,922,192.72","11,171,807.12","15,952,792.04","21,304,403.21","3,350,909.37","13,590,952.52","25,035,265.29","47,137,063.87","18,368,568.85","25,453,817.48","50,796,048.54","55,910,055.58","13,511,576.25","62,746,109.16","78,959,587.90","88,380,219.58","20,698,050.50","84,389,928.79","179,010,624.64","179,801,638.01","57,860,902.02","105,042,560.00","143,444,213.99","129,525,007.57","23,067,352.96"
收到其他与筹资活动有关的现金,"19,000,000.00","28,000,000.00","11,983,692.95","22,748,082.73","22,895,082.73","22,885,709.40","74,315.63","34,639,558.79","44,917,248.86","39,591,921.18","3,136,192.59","23,556,933.19","26,463,616.88","26,999,626.88","3,284,993.90","6,030,877.90","-42,685,527.31","17,325,736.71","2,290,334.71","17,503,505.01","7,052,427.71","105,998,302.66","6,027,336.93","302,900,572.56","284,449,139.24","37,213,235.00","164,686,083.33","198,730,378.92","564,623,337.16","310,579,372.20",,"93,521,144.00","577,687,077.98","399,194,524.25","448,620,485.07"
支付其他与经营活动有关的现金,"15,990,711.86","23,664,848.88","36,880,206.28","21,590,387.15","31,287,799.03","35,424,177.17","10,061,345.10","22,675,215.74","29,032,072.77","28,168,427.45","8,360,921.54","23,055,485.62","38,541,422.75","30,831,418.36","13,136,836.92","42,647,848.36","81,426,016.81","153,073,373.27","80,428,683.04","59,358,304.82","277,131,649.24","148,784,720.54","267,836,181.75","373,075,382.20","173,291,222.73","518,245,416.67","207,262,555.76","416,202,536.60","958,346,438.94","704,544,655.62","322,840,741.98","191,178,956.02","743,436,412.74","347,471,220.16","505,197,333.33"
筹资活动现金流入小计,"141,500,000.00","115,850,000.00","131,983,692.95","102,207,315.48","438,741,761.88","442,662,275.55","70,074,315.63","104,639,558.79","114,917,248.86","201,591,921.18","13,136,192.59","63,556,933.19","134,570,441.38","149,438,844.38","80,052,350.15","114,798,234.15","75,081,828.94","156,335,207.36","73,215,449.65","111,903,488.49","160,452,411.19","268,542,629.24","620,362,736.93","1,546,045,969.06","1,834,904,535.74","2,120,915,162.50","537,354,095.32","1,269,555,414.34","1,896,519,886.09","2,518,736,273.10","1,058,773,981.43","1,732,060,152.10","2,632,092,348.38","3,097,453,532.35","1,524,461,089.07"
经营活动现金流出小计,"165,531,892.21","179,804,320.85","240,538,062.89","147,023,425.90","211,638,784.15","321,369,177.66","51,472,725.98","167,425,363.60","232,272,892.21","316,664,698.14","70,017,336.15","158,748,974.60","245,415,461.36","344,581,871.28","81,507,311.79","248,290,783.35","490,679,787.18","727,141,754.63","268,331,643.47","380,125,241.34","863,577,584.28","755,196,864.83","674,297,555.53","921,453,625.36","1,173,289,060.19","1,540,619,846.35","683,679,729.80","1,411,702,169.24","2,679,473,738.91","2,739,433,546.35","1,115,301,316.05","1,365,448,349.37","2,513,274,694.90","1,950,694,646.84","807,429,516.15"
偿还债务支付的现金,"94,646,046.85","107,183,050.00","77,000,000.00","60,913,932.60","60,913,932.60","60,913,932.60","60,000,000.00","106,000,000.00","135,421,566.15","157,421,566.15","70,000,000.00","92,000,000.00","147,000,000.00","147,000,000.00","22,000,000.00","39,000,000.00","62,000,000.00","109,000,000.00","20,208,334.21","25,000,000.00","31,610,002.20","47,000,000.00","380,969,633.32","569,172,014.67","742,295,006.39","806,999,217.57","180,034,256.70","475,934,256.70","667,587,460.52","1,130,470,000.00","652,465,111.09","954,600,000.00","1,252,309,900.67","1,837,380,000.00","1,101,875,666.67"
经营活动产生的现金流量净额,"12,607,140.68","12,494,308.68","36,046,287.32","25,305,718.08","19,683,892.58","39,599,497.17","1,900,922.17","3,550,467.09","10,628,725.34","28,026,683.57","-1,124,087.51","7,795,959.77","15,080,572.36","23,586,100.97","12,295,320.45","-12,698,181.25","26,967,987.72","91,745,196.16","-58,017,915.99","-67,688,279.69","-75,951,338.05","-40,911,495.40","-67,606,098.34","-117,155,454.89","39,499,746.71","-44,180,143.57","-184,134,840.15","-299,343,723.51","-805,706,145.45","-904,756,613.67","-129,977,291.59","92,429,507.25","155,874,559.88","-188,201,269.03","81,415,974.17"
分配股利、利润或偿还利息支付的现金,"4,417,869.01","5,719,249.17","3,538,791.57","1,952,773.49","3,453,770.61","5,056,669.39","1,449,893.43","9,758,160.71","10,335,748.96","10,823,499.62","945,622.20","7,565,195.32","6,852,488.06","9,569,696.67","1,229,385.27","9,659,415.94","11,956,609.83","24,982,858.74","854,125.06","7,552,339.77","8,250,733.35","20,941,821.36","6,903,241.50","16,788,804.26","25,388,566.05","40,834,245.84","6,671,176.41","39,868,571.08","53,335,121.05","103,937,833.84","24,528,788.96","67,076,002.30","118,345,914.02","161,803,357.79","53,408,330.04"
收回投资收到的现金,"2,000,000.00",,,,,,,,,,,,,,,,,,"28,219,397.26","38,000,000.00","12,719,397.26","40,000,000.00","1,500,000.00","39,000,000.00","39,000,000.00","541,500,000.00","82,132,015.00","2,718,800.00",,"571,500,000.00",,"418,500,000.00","567,400,000.00","576,514,000.00",
支付其他与筹资活动有关的现金,"28,000,000.00",,"31,650,914.65","7,771,682.30","21,509,986.97","45,922,421.18",,"32,674,927.07","43,288,627.07","25,483,956.88","3,068,499.61","3,702,699.61","6,866,689.61","9,077,091.86","5,681,904.40","56,279,457.76","9,748,276.56","18,646,913.86","3,202,061.93","17,351,112.96","5,082,382.77","2,667,335.00","20,028,923.96","147,963,217.08","366,773,217.09","23,528,315.17","119,500,000.00","118,731,266.29","502,686,357.44","4,222,997.20",,"33,844,944.00","535,319,674.66","154,396,414.77","363,656,926.26"
取得投资收益收到的现金,"168,866.56","2,088,306.97",,,,,,,,,,,,,,,,"319,104.54","29,457.51","277,046.58","209,786.43","620,072.46","8,832.95","76,882.27","76,882.27","386,125.82","18,630.14","13,758.90","30,860.27","388,390.81",,"224,589.32","401,465.72","625,117.67",
筹资活动现金流出小计,"127,063,915.86","112,902,299.17","112,189,706.22","70,638,388.39","85,877,690.18","111,893,023.17","61,449,893.43","148,433,087.78","189,045,942.18","193,729,022.65","74,014,121.81","103,267,894.93","160,719,177.67","165,646,788.53","28,911,289.67","104,938,873.70","83,704,886.39","152,629,772.60","24,264,521.20","49,903,452.73","44,943,118.32","70,609,156.36","407,901,798.78","733,924,036.01","1,134,456,789.53","871,361,778.58","306,205,433.11","634,534,094.07","1,223,608,939.01","1,238,630,831.04","676,993,900.05","1,055,520,946.30","1,905,975,489.35","2,153,579,772.56","1,518,940,922.97"
处置固定资产、无形资产和其他长期资产收回的现金净额,700.00,"261,382.06","31,384.62",,,"683,760.69","15,000.00","14,711.54","68,927.56","68,927.56",,"19,100.00","49,380.00","48,430.40",,"74,330.00","192,330.00","253,552.38","38,000.00","208,000.00","495,996.00","310,804.35","163,195.30","193,195.30","278,381.88","700,119.34","57,500.00","25,732,156.09","30,744,648.69","33,396,927.35","23,000.00","19,631.65","4,394,558.00","3,805,161.91","113,527.00"
筹资活动产生的现金流量净额,"14,436,084.14","2,947,700.83","19,793,986.73","31,568,927.09","352,864,071.70","330,769,252.38","8,624,422.20","-43,793,528.99","-74,128,693.32","7,862,898.53","-60,877,929.22","-39,710,961.74","-26,148,736.29","-16,207,944.15","51,141,060.48","9,859,360.45","-8,623,057.45","3,705,434.76","48,950,928.45","62,000,035.76","115,509,292.87","197,933,472.88","212,460,938.15","812,121,933.05","700,447,746.21","1,249,553,383.92","231,148,662.21","635,021,320.27","672,910,947.08","1,280,105,442.06","381,780,081.38","676,539,205.80","726,116,859.03","943,873,759.79","5,520,166.10"
处置子公司及其他营业单位收到的现金净额,,"2,714,729.83",,,,,,,,,,,,,,,,,,,,"2,500,000.00","12,470,000.00","12,470,000.00","12,470,000.00","12,248,003.41",,,,,,,,"353,495.16",
四、汇率变动对现金的影响,"-8,660.30","-200,262.57","-389,524.69","-193,553.56","-196,444.22","-176,809.46",-800.32,"-30,454.55","45,307.01","-70,375.10","-158,690.49","-81,693.60","-200,008.74","-302,624.21","15,798.17","31,734.84","37,449.74","-442,210.53","44,133.52","130,258.08","368,172.42","1,130,221.35","-25,874.58","93,162.22","127,241.00","538,744.18","106,847.45","-184,746.80","-327,428.08","-403,894.16","-151,845.48","-6,970.96","44,464.56","19,411.41","-111,652.64"
收到其他与投资活动有关的现金,,"9,590,077.87","3,400,000.00","350,000.00","350,000.00","350,000.00","150,000.00","150,000.00","150,000.00",,,,,,"21,862,941.90",,,"3,330,000.00",,,"22,896.58","4,063,500.00",,"38,907,200.00","99,967.10","8,779,356.47","249,914.63","108,430,559.77","1,297,349.24","23,000,000.00","105,021,739.73","15,750,037.00",,"116,382,890.94",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,169,566.56","14,654,496.73","3,431,384.62","350,000.00","350,000.00","1,033,760.69","165,000.00","164,711.54","218,927.56","68,927.56",,"19,100.00","49,380.00","48,430.40","21,862,941.90","74,330.00","192,330.00","3,902,656.92","28,286,854.77","38,485,046.58","13,448,076.27","47,494,376.81","14,142,028.25","90,647,277.57","51,925,231.25","563,613,605.04","82,458,059.77","136,895,274.76","32,072,858.20","628,285,318.16","105,044,739.73","434,494,257.97","572,196,023.72","697,680,665.68","113,527.00"
五、现金及现金等价物净增加额,"500,509.74","10,919,819.50","7,864,563.06","23,234,444.14","333,923,616.16","267,366,068.43","-14,017,917.95","-97,460,189.04","-157,121,607.17","-71,891,930.09","-70,502,587.09","-78,015,826.66","-80,001,435.61","-75,220,906.52","49,275,297.78","-57,664,925.12","-62,988,718.22","-36,031,911.96","-37,518,960.35","-35,921,718.05","-75,539,051.44","52,702,608.92","51,646,772.08","279,239,825.08","227,041,867.35","659,985,995.60","-451,224,079.70","27,142,771.37","-614,111,634.21","-265,231,112.35","-6,440,859.92","-30,260,577.98","-260,436,216.94","-18,001,136.83","-229,016,112.57"
购建固定资产、无形资产和其他长期资产支付的现金,"14,813,543.47","18,976,424.17","51,017,570.92","33,796,647.47","38,777,903.90","103,859,632.35","24,707,462.00","43,991,183.63","93,885,873.76","107,780,064.65","8,341,879.87","46,038,231.09","68,782,642.94","82,344,869.53","36,039,823.22","53,116,813.56","79,748,072.63","84,926,190.96","11,782,961.10","23,848,778.78","29,097,806.95","55,686,436.10","17,624,221.40","42,356,941.25","110,042,742.30","361,070,535.57","85,538,778.98","89,283,751.68","95,176,426.56","421,938,589.03","217,521,043.96","773,151,078.04","1,108,712,624.13","837,294,204.68","315,954,127.20"
期初现金及现金等价物余额,"4,592,324.81","5,092,834.55","16,012,654.05","23,877,217.11","23,877,217.11","23,877,217.11","291,243,285.54","291,243,285.54","291,243,285.54","291,243,285.54","219,351,355.45","219,351,355.45","219,351,355.45","219,351,355.45","144,130,448.93","157,341,909.70","165,204,708.27","166,252,560.26","147,922,321.45","130,220,648.30","163,876,074.53","130,220,648.30","254,522,518.96","265,226,398.14","279,452,877.58","182,923,257.22","888,314,686.16","842,416,956.50","924,567,519.01","842,909,252.82","561,823,322.44","577,678,140.47","578,951,088.07","577,678,140.47","547,808,935.69"
投资支付的现金,,,,,,,,,,,,,,,,"1,815,355.60","1,815,355.60","14,500,000.00","45,000,000.00","45,000,000.00","99,815,384.00","35,000,000.00","77,700,000.00","464,110,151.62","454,915,355.52","450,600,000.00","475,264,030.00","353,883,315.00","415,883,315.00","508,900,000.00","40,615,500.00","418,500,000.00","605,955,500.00","622,079,500.00",
期末现金及现金等价物余额,"5,092,834.55","16,012,654.05","23,877,217.11","47,111,661.25","357,800,833.27","291,243,285.54","277,225,367.59","193,783,096.50","134,121,678.37","219,351,355.45","148,848,768.36","141,335,528.79","139,349,919.84","144,130,448.93","193,405,746.71","99,676,984.58","102,215,990.05","130,220,648.30","110,403,361.10","94,298,930.25","88,337,023.09","182,923,257.22","306,169,291.04","544,466,223.22","506,494,744.93","842,909,252.82","437,090,606.46","869,559,727.87","310,455,884.80","577,678,140.47","555,382,462.52","547,417,562.49","318,514,871.13","559,677,003.64","318,792,823.12"
