科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"64,774,583.85","163,852,397.46","242,842,828.36","352,131,779.40","79,883,999.69","169,565,236.64","231,368,513.62","302,546,229.94","56,387,930.08","145,279,746.71","222,065,892.80","298,377,653.88","65,281,846.49","159,571,302.71","272,908,959.19","409,467,457.09","110,988,936.22","272,199,605.70","421,849,551.41","587,782,215.10","139,427,095.64","282,185,134.59","431,948,946.77","628,716,491.53","131,213,579.28","282,497,090.28","429,163,988.73","585,872,264.57","115,261,225.96","241,758,493.61","405,148,531.70","545,115,309.32","112,622,207.48","256,579,030.66","383,722,513.35","526,648,974.49","113,227,485.67","268,331,783.25","409,058,604.27","569,692,355.56","148,650,142.02","288,646,505.02","461,134,184.89","634,755,297.00","130,032,411.78","274,119,233.48"
二、营业利润,"4,408,844.87","14,003,759.54","16,655,001.35","21,731,930.11","2,988,554.31","6,425,425.90","4,839,322.55","2,119,718.43","1,101,054.34","3,580,228.26","6,637,226.17","9,739,136.15","6,342,183.90","17,776,290.63","28,863,441.44","39,699,170.04","12,878,758.57","38,638,839.90","57,492,585.31","79,700,176.23","20,871,065.78","51,529,348.11","75,325,154.52","119,844,101.32","21,543,127.05","52,274,873.91","71,187,850.73","81,846,036.64","20,308,443.85","83,380,027.56","105,725,001.35","131,741,151.70","130,189,497.03","136,374,860.93","152,284,140.79","142,519,119.95","16,293,474.35","58,293,928.42","81,607,718.69","90,762,852.14","23,307,319.84","56,752,733.47","80,575,843.64","106,596,767.76","22,426,955.40","58,717,972.48"
减:营业成本,"51,904,427.95","132,722,196.50","197,041,379.03","290,805,287.72","67,417,891.05","144,401,629.39","200,110,013.84","261,675,023.85","48,290,664.93","125,386,587.23","187,680,808.92","247,371,652.33","50,354,867.11","129,704,311.64","219,457,144.21","318,859,594.50","80,248,912.54","197,468,135.93","310,444,823.65","424,510,127.06","101,578,784.55","195,652,507.55","295,160,780.13","415,440,911.34","92,063,519.08","187,182,699.52","290,683,597.19","396,957,179.95","82,299,028.46","171,001,911.70","291,729,485.80","389,791,921.04","82,696,234.78","191,060,685.30","280,895,184.12","386,643,366.89","74,130,970.03","185,111,577.81","282,517,190.62","398,342,033.86","97,037,623.89","194,101,226.49","323,158,546.41","441,774,806.97","95,739,745.71","191,752,727.39"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"508,023.16","992,161.94","2,305,316.88","2,917,890.50","607,311.84","1,387,221.02","1,909,794.36","1,344,980.89","269,416.01","547,777.50","923,078.12","1,349,472.43","389,861.69","796,589.24","1,253,354.73","1,865,894.87","315,030.29","859,365.54","2,153,319.59","2,184,928.56","731,466.30","1,410,814.86","2,268,428.74","3,518,657.20","805,176.11","1,687,976.90","2,464,671.56","3,338,605.01","658,934.31","1,201,143.19","1,789,019.13","2,529,240.30","719,372.50","1,278,065.93","1,990,150.47","3,287,198.57","718,155.85","1,783,205.71","2,626,268.17","5,214,102.22","1,755,095.32","3,152,990.05","4,518,609.64","6,136,585.17","1,497,605.66","2,986,856.87"
营业外收入,"229,200.00","2,939,862.12","5,379,562.12","5,907,944.12","3,038,000.00","3,361,406.58","3,531,406.58","5,835,022.35","652,575.74","891,075.74","1,319,175.74","2,773,907.74","519,035.20","769,553.47","2,134,699.20","6,324,407.81","3,095,749.21","1,750,096.24","2,066,197.20","4,974,516.67","1,604,438.67","9,792,853.01","16,448,734.41","20,976,231.37","1,977,717.62","2,993,892.62","3,893,894.55","12,347,078.20","831,597.26","4,057,167.24","4,395,341.23","5,868,929.21","179,649.99","1,155,241.33","2,782,105.11","7,419,302.70","580,179.36","5,399,177.82","7,210,239.20","16,132,791.23","625,214.26","287,707.51","294,999.53","816,914.62","12,399.67","28,144.23"
销售费用,"1,331,655.05","2,697,464.43","5,063,807.82","7,494,486.96","1,494,321.57","3,857,045.53","5,806,742.25","7,423,350.29","1,831,679.47","3,508,723.30","5,370,957.59","7,427,876.27","794,730.90","3,811,133.33","5,834,990.19","10,474,764.63","3,553,225.39","9,327,725.92","14,098,804.95","21,046,784.32","3,842,265.49","10,236,838.84","16,376,859.97","24,934,709.60","5,358,869.49","13,434,427.08","20,898,903.73","29,122,527.85","4,015,265.57","11,249,231.80","17,223,878.84","25,334,139.81","5,475,084.84","12,873,298.51","20,044,622.28","27,236,731.58","6,683,956.76","12,102,303.73","18,898,427.02","27,144,615.11","8,642,775.79","14,321,716.34","21,786,825.33","28,509,210.84","7,425,628.46","13,253,140.71"
减:营业外支出,"105,799.75","114,363.75","115,977.25","136,897.89",830.61,"3,345.81","40,131.81","230,002.27","56,494.77","236,200.06","315,649.64","309,909.50","69,077.22","167,044.60","264,621.39","473,565.57","89,864.04","3,528,505.04","3,752,889.75","4,226,176.58","407,481.91","1,050,845.67","1,307,778.67","3,859,520.84","242,262.60","487,438.20","671,087.92","1,055,270.49","186,694.72","374,670.87","868,878.51","1,058,219.17","268,053.75","400,746.29","1,350,656.43","1,554,358.32","285,754.46","547,631.29","672,387.64","770,589.61","26,321.96","73,232.44","283,073.09","337,795.19","26,769.95","37,507.22"
管理费用,"4,399,997.35","8,742,858.09","14,367,690.43","20,179,939.29","5,099,600.96","10,099,067.51","13,854,457.79","21,382,564.50","4,775,301.36","10,876,204.05","17,772,773.97","25,788,061.75","6,113,463.61","12,063,210.03","23,118,691.47","36,037,051.43","11,463,926.65","23,141,080.52","34,707,672.54","48,618,813.30","11,491,930.89","23,264,401.80","37,136,619.57","50,188,243.75","10,811,970.96","23,339,979.22","37,740,593.19","50,515,118.01","11,935,789.00","24,811,200.72","40,167,645.13","58,109,264.35","15,131,944.65","32,676,106.48","50,015,320.85","72,420,994.23","17,170,857.91","33,436,583.72","50,829,365.25","68,205,668.76","17,099,157.67","34,085,705.67","51,215,137.27","72,856,199.21","16,413,899.34","35,843,252.30"
其中:非流动资产处置净损失,"96,923.75","97,359.75","96,923.75","96,923.75",,,,,,"55,678.42","55,678.42","65,868.40","52,713.20",,570.77,570.77,,"3,352,478.90","3,394,728.08","3,476,628.81","319,162.80","548,189.50","678,685.05","2,863,555.81",,,"24,136.98","30,246.41","27,844.43","27,844.43","27,844.43","27,844.43","128,029.48","128,029.48","360,757.87","363,326.28",,"41,909.84","41,909.84","41,909.84",,"19,142.59","217,537.51",,,
