科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"55,817,586.96","73,959,822.85","113,429,848.70","106,486,176.66","95,522,753.32","74,819,709.73","101,400,682.32","90,309,113.24","166,516,486.11","187,392,513.46","171,613,850.58","115,435,696.10","123,846,289.52","142,303,581.73","99,181,973.10","39,470,546.55","29,167,636.65","64,833,823.55","70,902,698.30","63,302,712.87","131,020,475.93","134,750,409.79","109,471,481.40","59,438,843.97","121,248,017.36","96,124,138.28","93,354,141.91","140,380,442.87","115,727,769.34","152,407,011.57","131,826,918.73","143,480,044.69","188,539,947.56","133,162,456.89","102,616,221.33","268,288,781.39","294,647,973.85","162,721,781.72","97,618,180.56","229,236,137.51","194,935,330.23","69,905,937.34","45,633,439.99","107,405,958.79","104,324,362.63","135,926,320.54"
短期借款,"571,000,000.00","611,000,000.00","666,000,000.00","656,000,000.00","615,780,000.00","666,000,000.00","781,000,000.00","720,000,000.00","772,500,000.00","867,500,000.00","913,000,000.00","762,000,000.00","818,000,000.00","801,000,000.00","792,000,000.00","594,216,647.52","571,996,647.52","691,996,647.52","659,780,000.00","573,780,000.00","662,000,000.00","676,000,000.00","696,000,000.00","572,000,000.00","572,000,000.00","572,000,000.00","622,000,000.00","386,000,000.00","347,000,000.00","267,000,000.00","247,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","200,000,000.00","160,000,000.00","200,000,000.00","200,000,000.00","240,000,000.00","200,000,000.00","220,275,000.00","260,275,000.00","280,275,000.00","280,275,000.00","360,000,000.00","460,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"50,000,000.00","50,000,000.00","50,000,000.00","64,000,000.00","64,000,000.00","47,000,000.00","47,000,000.00","37,000,000.00","52,000,000.00","52,000,000.00","52,000,000.00","67,000,000.00","67,000,000.00","90,000,000.00","96,000,000.00","81,100,000.00","70,100,000.00","61,000,000.00","51,000,000.00","67,000,000.00","67,000,000.00","47,000,000.00","67,000,000.00","85,000,000.00","70,000,000.00","97,000,000.00","94,000,000.00","94,462,634.84","73,462,634.84","34,390,000.00","23,390,000.00","15,000,000.00",,,,,,,,"20,429,820.00","40,421,520.00",,,,"41,078,400.00","41,078,400.00"
应付票据,"101,449,554.00","116,076,679.80","169,711,787.80","122,352,766.00","120,925,023.00","100,444,689.74","97,916,331.94","100,418,354.36","138,676,708.59","152,266,599.23","166,790,825.00","114,318,022.00","100,964,600.00","78,378,517.00","52,678,517.00","500,000.00","720,000.00","48,938,831.35","60,422,457.35","14,118,831.35","34,100,000.00","129,700,000.00","94,600,000.00","12,000,000.00","41,744,203.55","95,744,203.55","67,000,000.00","11,000,000.00","1,000,000.00","1,460,574.02","1,311,502.02","51,168,870.41","101,232,303.41","86,282,388.19","53,554,263.79","128,727,454.56","201,548,927.82","104,930,068.25","128,693,383.39","308,405,940.40","262,964,785.20","103,571,674.18","79,777,320.38","98,405,858.00","75,106,390.47","105,308,450.67"
应收账款,"593,678,513.20","437,823,164.30","404,733,837.35","277,775,453.22","388,610,259.81","353,073,265.99","321,123,716.45","232,637,170.70","362,681,506.59","345,330,493.81","350,669,818.44","219,604,091.87","359,998,441.88","357,968,794.09","295,422,546.91","219,694,947.95","344,237,651.99","321,413,421.63","262,863,107.74","213,108,622.75","315,601,972.26","296,136,072.85","247,911,651.75","230,298,251.07","312,706,520.04","228,258,842.99","204,182,933.77","160,552,842.22","164,209,844.49","59,294,572.79","44,829,143.84","113,485,273.83","78,065,760.90","53,817,469.95","43,512,970.46","86,435,992.17","87,819,699.54","44,037,184.92","44,522,095.10","69,219,259.43","62,870,546.57","28,129,251.77","20,831,095.06","79,600,269.85","70,751,558.33","24,864,820.93"
应付账款,"117,381,391.62","123,538,150.04","119,065,844.06","109,928,728.55","126,104,466.63","95,825,206.16","69,485,495.44","148,847,175.19","105,038,916.16","97,849,886.09","101,499,922.34","89,719,960.23","89,004,880.91","89,604,716.60","88,585,662.94","61,848,843.89","67,038,482.22","70,267,398.66","97,803,924.90","82,459,636.38","146,492,620.49","97,456,634.34","88,498,434.38","91,807,570.85","74,517,408.02","98,393,503.80","72,421,790.37","108,430,583.58","130,833,405.33","91,761,710.92","79,272,200.44","133,354,336.26","133,951,316.13","115,259,463.92","113,885,820.91","174,979,054.97","133,423,635.81","135,153,427.27","98,714,896.84","128,143,591.07","258,299,635.30","208,638,264.52","177,354,194.92","163,218,891.69","248,651,565.20","133,209,142.73"
预付款项,"101,393,279.81","121,624,090.47","168,008,008.67","229,382,968.33","215,936,679.45","231,707,168.93","303,564,799.13","396,518,605.09","349,702,715.70","332,427,953.41","365,286,388.30","315,245,448.45","355,649,411.37","206,632,870.17","188,259,597.29","114,975,470.47","68,502,913.95","132,122,960.81","136,490,770.52","132,262,300.39","195,613,867.63","126,102,019.17","91,538,792.56","110,157,757.59","89,127,009.64","97,149,975.81","54,898,824.47","42,337,693.46","90,846,124.97","43,570,381.31","41,838,699.13","71,531,478.00","77,566,075.09","72,542,896.72","102,540,809.81","105,699,835.14","101,202,924.88","98,960,554.15","148,493,496.80","196,708,068.62","234,868,719.39","129,701,254.41","83,322,066.08","161,274,099.33","169,246,687.63","131,339,689.54"
预收款项,"31,325,789.13","1,879,067.17","1,840,633.17","2,077,901.62","1,540,297.62","1,692,017.94","1,622,179.94","13,115,156.04","1,544,612.62","12,909,623.04","12,871,117.04","32,484,008.05","1,523,951.62","1,626,547.62","1,573,123.62","32,293,219.78","1,104,998.62","1,430,701.62","8,423,205.62","58,410,059.68","1,133,957.60","1,446,534.13","1,446,534.13","72,269,544.85","1,023,081.60","1,464,810.13","1,816,370.13","162,325,937.89","3,718,558.63","3,242,920.56","43,537,934.05","240,317,443.41","12,955,962.24","2,324,847.40","10,498,073.04","238,757,788.71","23,604,962.73","14,708,218.95","30,475,153.54","258,443,482.91","20,603,167.79","6,189,331.57","25,166,038.42","275,367,931.16","19,570,314.77","4,021,727.77"
其他应收款,"46,008,015.23","46,240,409.06","42,963,831.71","43,980,245.79","22,063,682.74","16,020,238.17","16,061,154.23","3,407,142.43","2,449,711.39","2,547,815.25","4,547,607.57","60,598,560.43","39,600,676.38","1,979,302.98","2,378,677.96","693,608.75","964,747.71","526,744.15","515,877.81","289,272.71","693,982.16","904,486.65","854,986.11","5,528,922.64","1,995,718.50","232,856.20","522,548.21","454,239.44","533,077.14","1,240,208.60","6,459,414.00","6,720,263.34","6,472,964.25","6,254,681.10","8,895,723.82","3,559,742.19","2,960,485.89","6,214,929.90","6,108,402.15","40,074,829.98","2,885,410.26","854,792.34","1,080,813.86","4,401,076.02","4,895,960.96","4,875,781.21"
应付职工薪酬,"647,338.98","542,718.42","807,548.99","944,072.30","699,313.09","1,325,154.21","920,990.05","918,607.95","910,178.84","909,997.22","1,098,360.91","1,124,093.61","1,115,917.75","1,028,569.35","1,107,664.57","1,124,630.34","1,094,683.99","1,071,302.00","1,163,109.20","63,761.15","886,435.21","57,823.77","995,671.50","83,735.15","67,239.86","61,168.41","1,166,621.79","-24,717.25","1,152,690.45","1,214,515.99","81,119.27","130,909.30","205,393.80","85,249.13","198,271.45","120,201.34","69,269.06","199,394.99","160,246.26","198,237.94","166,640.98","102,233.20","173,155.00","158,137.17","235,462.74","409,282.93"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"30,319,209.24","17,115,928.35","-966,392.60","15,830,715.57","23,941,073.15","3,681,880.07","-2,809,991.23","8,655,684.35","25,396,098.64","-4,605,086.91","-7,318,067.71","6,125,463.38","21,648,633.28","3,487,546.31","-9,141,036.96","-826,292.54","13,792,132.77","-5,737,817.42","-7,944,145.88","-1,962,066.22","12,621,484.80","-22,961,592.11","-30,244,596.06","-15,530,136.34","12,304,979.29","-11,455,804.88","3,767.19","717,625.00","14,738,275.13","903,280.57","125,442.74","5,917,291.24","31,175,871.48","6,043,382.42","25,842.75","2,834,657.04","37,018,400.89","3,915,923.82","41,236.68","7,264,268.86","32,646,536.23","781,324.19","-4,659,988.36","-1,414,596.10","18,198,565.53","2,315,947.93"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,"1,284,567.00","1,284,567.00","1,284,567.00","1,284,567.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,919,383.70","5,237,495.42","5,237,495.42","5,237,495.42","5,237,495.42","8,340,539.42","8,340,539.42","8,340,539.42","8,340,539.42","5,558,475.93","5,558,475.93","3,936,288.00","3,936,288.00","3,936,288.00","4,810,485.70","4,810,485.70","4,810,485.70","5,071,275.38","5,071,275.38","5,071,275.38","5,071,275.38","5,071,275.38","5,071,275.38","5,071,275.38","5,071,275.38","1,627,835.85","1,627,835.85","1,259,156.77","1,159,613.42","1,159,613.42","1,160,556.29","1,160,556.29","1,160,556.29","1,165,574.77","1,165,574.77","1,165,574.77","1,165,574.77","1,168,616.27","1,168,616.27","1,168,616.27","1,168,616.27",,,,,
存货,"31,872,956.98","43,520,902.59","66,961,802.17","64,482,687.96","28,505,023.94","35,817,426.84","42,999,998.41","119,386,824.63","69,621,271.29","120,252,647.32","117,770,571.10","78,835,945.99","33,465,816.71","53,445,911.62","94,056,218.96","79,331,009.74","56,300,089.83","100,681,184.65","104,477,183.24","80,341,673.94","47,035,286.23","121,214,729.02","142,447,989.46","96,496,900.88","31,241,401.58","116,501,876.52","132,183,694.08","94,911,717.48","33,686,803.20","16,524,118.21","17,995,351.11","73,698,935.59","24,759,717.26","10,347,695.30","12,977,680.16","80,151,260.84","26,480,494.72","19,807,925.11","20,530,300.10","49,395,481.63","9,803,348.46","8,569,097.40","9,164,768.88","53,540,215.26","25,579,658.86","34,888,984.17"
其他应付款,"11,549,579.95","33,433,463.93","28,801,698.03","14,501,588.56","20,525,837.91","33,341,800.40","52,316,293.04","34,040,682.52","52,864,087.78","40,833,542.29","45,538,636.46","30,721,138.99","69,318,589.61","21,334,401.05","20,400,515.68","10,997,346.24","31,438,111.18","18,872,297.20","13,181,820.81","12,403,197.53","32,030,084.83","18,044,261.06","13,964,182.06","12,381,299.27","33,605,063.64","17,933,791.59","19,866,532.81","7,864,056.67","61,249,916.11","45,346,849.36","35,513,187.76","18,505,366.41","34,699,973.57","52,088,180.33","44,584,257.43","17,839,572.87","19,963,799.07","29,544,843.90","32,526,013.99","6,691,048.08","19,015,045.08","17,749,049.32","12,212,744.78","5,952,771.69","18,368,158.34","19,675,854.19"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"45,000,000.00","45,000,000.00","15,000,000.00","15,000,000.00","35,000,000.00","35,000,000.00","25,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00","6,000,000.00","6,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,162,051.54","5,288,855.60","119,659.70","4,386,210.11","6,668,186.93","4,900,948.34","993,604.90","2,746,512.29","9,551,239.00","4,281,774.21","1,206,227.79","6,731,111.08","18,971,624.11","11,611,866.07","6,589,191.65","24,404,915.19","35,265,469.59","34,695,916.07","19,097,501.91","41,348,326.69"
其他流动负债,"9,560,349.18","9,057,172.91","8,553,996.64",,,,,,,,,"2,012,705.09","1,509,528.82","1,006,352.55","503,176.28","2,012,705.09","1,509,528.82","1,006,352.55","503,176.28",,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"880,054,919.18","774,452,956.27","847,381,895.60","787,392,098.96","814,638,399.26","758,437,809.66","832,150,350.54","879,258,856.09","1,002,971,691.08","1,039,951,423.25","1,061,888,235.99","856,719,742.84","979,560,635.86","852,330,460.59","775,299,014.22","535,265,583.46","569,273,040.13","680,578,134.79","626,249,637.61","556,304,582.66","756,965,584.21","726,107,717.48","659,224,901.28","586,920,676.15","626,318,667.12","635,267,689.80","598,304,193.98","538,388,425.91","478,585,913.68","311,812,502.59","273,007,713.74","428,816,943.79","376,398,069.96","278,871,712.25","280,094,644.58","548,417,385.94","514,317,806.67","338,473,486.88","336,244,098.82","616,675,463.24","552,374,066.56","261,565,248.45","195,297,653.46","440,917,535.32","434,974,130.32","414,322,323.08"
流动负债合计,"875,152,595.80","917,880,676.04","999,052,611.51","971,873,268.02","959,753,506.82","925,651,287.94","1,023,791,838.60","1,069,336,199.83","1,140,271,142.05","1,198,223,036.89","1,249,039,269.97","1,062,441,679.35","1,127,022,389.99","1,011,402,938.48","962,518,108.83","726,977,586.02","713,505,070.82","842,916,988.86","848,404,823.66","750,344,695.25","900,335,858.31","904,814,936.57","870,331,501.39","750,083,289.16","740,333,251.34","775,769,508.45","785,902,918.14","677,572,642.66","560,852,459.07","412,089,464.84","408,001,942.57","540,554,773.32","405,381,376.92","353,249,086.16","423,912,104.14","724,424,304.26","616,794,570.15","489,620,493.45","531,779,546.97","910,315,185.53","815,139,426.85","597,306,876.98","570,298,465.14","821,963,993.61","740,130,457.05","724,940,406.22"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76","17,351,966.76",,,,
