科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期应收款,"210,158,833.19","203,503,052.92","177,227,609.98","181,615,723.95","228,743,374.21","346,432,508.71","415,126,294.17","561,534,461.16","659,082,520.67","751,422,505.09","802,176,704.60","927,691,934.12","991,184,556.12","994,589,255.00","1,045,159,934.86"
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,"12,295,114.26","12,202,068.38","12,054,022.50","11,933,476.62","12,398,244.88","12,272,916.73","12,147,588.58","12,022,260.43","11,896,932.28","11,771,604.13","17,689,959.27","17,515,220.64"
预计负债,,,,,,,,,,,,,,,
固定资产,"16,420,131.83","16,450,801.76","18,236,639.45","4,919,068.88","4,588,582.66","4,475,316.77","4,115,841.76","4,675,072.55","5,370,171.59","16,352,537.27","16,660,928.12","17,392,741.33","17,590,584.44","16,963,916.74","16,676,367.65"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"40,000.00","1,182,836.60",,,,,,,,,,,,,"429,046.57"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,,,,,"200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","300,000,000.00","430,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"601,209,390.79","650,294,110.35","495,527,768.49","462,657,011.33","476,571,966.14","855,660,243.37","600,457,838.62","615,340,897.47","719,164,226.21","1,016,224,637.60","1,037,360,881.33","1,560,025,558.22","1,527,713,528.47","1,643,467,083.40","1,461,831,984.35"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"52,200,000.00","65,250,000.00","65,250,000.00","65,250,000.00","65,250,000.00","65,250,000.00","87,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","113,100,000.00","113,100,000.00","113,100,000.00","113,100,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"142,543,536.48","309,583,536.48","309,583,536.48","309,583,536.48","309,583,536.48","309,583,536.48","583,558,536.48","583,558,536.48","583,558,536.48","583,558,536.48","583,558,536.48","557,458,536.48","557,458,536.48","557,458,536.48","557,458,536.48"
无形资产,"229,281.75","109,812.35","66,810.25","303,624.74","415,926.75","462,569.45","382,774.27","321,670.79","469,329.67","455,740.09","358,717.11","665,275.81","671,153.64","639,704.19","632,481.03"
盈余公积,"16,823,152.05","23,112,861.64","29,188,915.65","29,188,915.65","29,188,915.65","35,487,432.75","35,487,432.75","35,487,432.75","35,487,432.75","42,529,864.12","42,529,864.12","42,529,864.12","42,529,864.12","51,294,609.54","51,294,609.54"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,"43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59","43,637.59"
未分配利润,"169,830,643.34","224,437,265.64","278,647,803.91","240,410,061.70","253,184,802.46","276,762,885.01","278,310,596.64","310,763,064.96","331,493,202.71","330,662,000.66","332,744,589.48","363,633,188.79","378,376,297.12","403,319,443.12","408,216,634.16"
长期待摊费用,"618,183.70","395,546.94","255,788.82","214,691.03","193,457.30","160,738.54","150,989.80","141,417.19","85,869.52","122,218.45","112,619.08","103,019.71","93,420.34","85,932.49","82,667.50"
少数股东权益,,,"9,999,802.60","26,149,788.71",,"29,997,080.65","29,974,939.86","30,093,474.28","30,130,022.67","97,272,052.23","101,730,171.61","152,802,705.95","152,929,709.49","153,178,627.16","167,900,009.47"
递延所得税资产,"3,711,520.14","7,268,955.94","9,720,123.86","10,144,505.17","10,766,193.37","10,041,614.48","9,784,689.30","10,521,532.75","12,232,086.87","14,538,990.48","14,023,568.81","14,551,172.88","16,852,354.81","12,537,853.35","11,906,409.79"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,"9,926,547.26","9,926,547.26","9,926,547.26","12,305,921.26","12,305,921.26","21,331,921.26","21,331,921.26","12,305,921.26","12,305,921.26","12,573,820.26","13,035,058.26","108,920,230.93","108,920,230.93"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"231,221,588.20","234,954,644.10","221,477,157.21","225,462,912.88","272,879,787.52","391,976,329.30","459,843,624.77","616,967,958.17","716,888,453.90","813,389,138.81","863,704,357.00","990,918,533.98","1,057,242,369.33","1,157,470,489.56","1,207,365,996.56"
所有者权益(或股东权益)合计,"381,397,331.87","622,383,663.76","692,670,058.64","670,582,302.54","683,336,546.28","717,080,934.89","1,014,331,505.73","1,046,902,508.47","1,067,669,194.61","1,141,022,453.49","1,147,563,161.69","1,229,524,295.34","1,244,394,407.21","1,278,351,216.30","1,297,969,789.65"
资产总计,"982,606,722.66","1,272,677,774.11","1,188,197,827.13","1,133,239,313.87","1,159,908,512.42","1,572,741,178.26","1,614,789,344.35","1,662,243,405.94","1,786,833,420.82","2,157,247,091.09","2,184,924,043.02","2,789,549,853.56","2,772,107,935.68","2,921,818,299.70","2,759,801,774.00"
负债和所有者(或股东权益)合计,"982,606,722.66","1,272,677,774.11","1,188,197,827.13","1,133,239,313.87","1,159,908,512.42","1,572,741,178.26","1,614,789,344.35","1,662,243,405.94","1,786,833,420.82","2,157,247,091.09","2,184,924,043.02","2,789,549,853.56","2,772,107,935.68","2,921,818,299.70","2,759,801,774.00"
