科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"232,688,932.12","23,986,351.00","30,765,550.20","85,731,777.78","87,917,803.25","52,440,719.58","90,910,854.68","119,114,120.24","127,900,548.09","56,640,011.68","91,298,794.90","112,341,843.01","116,512,332.62","59,005,211.68","98,935,538.15","87,685,241.74","84,959,895.81","54,167,093.04","67,729,573.58","73,735,688.24","67,932,083.54","44,701,518.01","65,010,943.12","64,286,717.63","66,689,930.04","50,763,781.18","52,536,539.34","59,348,243.61"
应付职工薪酬,"17,788,308.98","20,279,195.75","17,013,793.79","10,852,617.02","9,890,010.43","8,357,799.05","6,743,276.35","5,832,464.87","4,785,357.88","1,625,426.49","1,175,528.30","1,662,866.10","1,996,724.69","2,509,432.50","3,216,163.23","3,555,426.75","3,789,560.76","4,199,359.37","5,136,925.86","4,926,643.44","5,243,644.16","5,016,288.90","5,567,553.68","4,387,042.14","4,136,765.77","4,182,443.74","4,744,057.74","4,849,395.51"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"15,546,396.74","19,973,957.15","24,308,614.84","18,897,669.66","7,882,844.33","17,717,419.11","7,201,184.77","18,781,977.90","12,904,962.98","18,990,224.78","-848,571.51","26,949,265.42","18,011,938.82","33,898,796.09","17,342,475.69","27,254,294.51","460,838.22","17,356,352.44","25,932,788.47","28,649,147.74","18,899,261.78","16,286,272.07","7,507,360.86","13,819,440.20","11,519,794.39","12,507,154.51","5,061,562.15","6,561,268.72"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"7,712,082.30",,,,,,,,"3,119,610.00","3,119,610.00","3,119,610.00","2,199,288.00","2,183,727.00","1,315,860.00",,,,,,,
存货,"318,906,694.95","308,684,463.48","343,067,326.82","376,943,997.63","451,101,572.94","259,744,694.73","348,937,489.48","367,569,981.21","487,188,672.88","311,770,836.23","431,950,327.89","420,340,692.55","491,606,739.33","286,011,950.26","342,048,548.35","268,804,672.21","319,069,157.12","268,883,944.35","319,717,245.63","277,120,813.00","340,944,097.29","280,935,412.30","330,377,766.86","305,947,807.59","344,358,777.17","326,647,917.30","364,917,123.82","378,162,176.80"
其他应付款,"36,032,875.57","31,564,956.14","11,826,184.16","13,510,826.64","10,547,059.93","8,807,003.99","9,215,777.17","12,813,190.43","15,384,066.00","19,041,543.08","16,526,446.39","18,454,468.32","19,825,783.15","25,980,561.43","16,198,277.39","15,943,185.37","17,651,515.32","37,760,816.14","39,075,426.35","45,803,739.57","30,050,438.93","35,167,946.56","33,205,718.50","21,138,959.27","19,652,651.02","23,334,087.61","18,025,074.32","21,744,731.41"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,"53,773.96",,,,"27,721.00","27,721.00","27,721.00","61,424.88","773,002.58","69,508.62",579.11,"9,136.07","630,264.30","69,163.41","140,424.15","30,135.48","2,558,670.50","882,527.77","2,919,750.81","2,467,700.43","1,104,880.55","415,545.48","9,212,069.56","7,603,973.38","1,754,333.92","2,864,959.53","4,468,623.54"
其他流动负债,,,"659,451.33",,,"997,787.61",,,,"1,757,305.00","1,757,305.00",,,"1,395,066.00","429,028.21",,,"1,044,636.95",,,,"2,116,886.48",,,,"1,480,449.32",,
流动资产合计,"889,820,037.54","876,113,525.27","1,082,453,071.70","1,108,215,229.39","1,742,340,105.56","1,539,198,069.29","1,497,746,239.05","1,452,402,119.88","1,597,516,222.07","1,547,567,321.83","1,583,788,474.13","1,640,583,530.58","1,852,278,938.41","1,742,164,171.47","1,600,784,001.81","1,593,157,219.68","1,706,248,578.54","1,568,508,678.52","1,498,075,951.40","1,547,396,274.67","1,624,965,485.40","1,520,759,171.73","1,433,761,013.88","1,489,416,316.60","1,590,689,978.97","1,579,327,239.99","1,566,666,823.47","1,603,647,927.59"
流动负债合计,"563,455,128.96","635,544,735.54","821,235,651.24","881,713,398.43","984,328,447.66","838,695,673.62","903,224,855.68","908,007,438.32","1,071,771,543.95","985,915,746.06","1,179,890,038.48","1,252,110,022.61","1,457,030,565.05","1,196,317,463.90","1,061,495,063.67","1,106,492,346.56","1,207,567,091.75","1,038,789,301.93","997,688,768.19","962,764,529.10","1,020,693,438.39","888,675,953.08","829,795,292.71","801,916,633.10","898,175,461.52","887,238,469.42","916,152,077.68","911,553,764.79"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"200,000,000.00","200,000,000.00","200,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","125,000,000.00","125,000,000.00","100,000,000.00",,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,"794,564.56","990,593.71","1,491,321.26","5,770,203.70","5,771,624.31","5,771,624.31",,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,"403,630.69","193,068.38","5,363.39",,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,"56,854,347.65","56,117,992.76","79,636,686.36","78,605,295.66","78,178,015.36","77,139,074.95","76,100,134.54","75,061,194.13","74,022,253.78","73,329,626.84","71,944,372.96"
预计负债,"1,623,259.39","1,206,213.99","1,024,462.32","1,264,531.54","1,483,050.57","2,801,167.17","3,026,020.49","3,752,198.05","4,414,745.68","6,025,894.49","6,248,478.59","7,546,407.27","8,238,786.63","7,137,481.78","7,066,823.54","6,655,753.23","8,090,599.22","8,423,874.15","8,001,726.48","8,686,255.16","8,136,585.79","5,379,956.53","5,096,974.07","5,928,513.78","6,605,875.56","4,110,293.81","2,908,219.96","3,601,212.10"
固定资产,"86,077,918.05","295,151,142.54","335,586,535.62","298,345,795.15","293,305,872.78","292,701,045.78","347,105,488.68","344,423,360.69","338,889,332.56","474,791,876.91","667,935,491.80","658,850,219.13","655,147,447.86","659,047,745.26","649,305,234.08","637,776,387.74","627,649,262.58","588,726,863.18","578,305,448.07","543,841,096.54","534,423,109.15","526,801,380.77","516,964,702.52","507,174,625.64","500,275,605.00","498,367,590.15","491,250,250.03","481,885,065.29"
递延所得税负债,"2,991.48",,,,,,,,,,,,,"182,365.27","182,047.13","182,365.27","182,365.27","147,733.81","147,733.81","147,733.81","147,733.81","86,876.24","86,876.24","86,876.24","86,876.24","28,817.94","28,817.94","28,817.94"
在建工程,"120,313,096.92","34,435,476.18","63,624,183.17","95,720,160.93","146,812,996.93","263,803,351.36","269,758,213.72","287,688,983.72","308,394,546.37","214,980,269.24","30,501,606.86","36,522,912.75","39,720,364.68","23,563,258.83","30,334,768.22","39,414,315.60","40,330,064.21","14,730,173.55","15,605,096.13","16,829,412.08","17,983,796.94","17,783,266.30","17,784,527.52","17,743,501.86","19,935,153.54","17,421,901.29","14,838,087.31","14,129,488.69"
其他非流动负债,"183,263,234.94","199,490,080.85","211,680,545.03","235,730,802.12","231,505,713.48","227,344,896.12","230,014,212.57","210,409,959.98","207,128,709.85","204,515,085.16","200,591,182.84","196,438,471.00","198,037,284.55",,"190,675,420.03",,,,,,,,,,,,,
工程物资,"611,577.09","96,894.42","109,533.27","39,369.17","34,889.07","30,679.27","29,637.11","25,974.37","23,582.06","23,469.06","14,402.66","13,923.71","12,640.51","12,553.31","12,449.31","12,345.31","11,655.31","11,655.31","11,655.31",,,,,,,,,
非流动负债合计,"384,889,485.81","400,696,294.84","412,705,007.35","386,995,333.66","382,988,764.05","380,146,063.29","383,040,233.06","339,162,158.03","336,543,455.53","310,540,979.65","206,839,661.43","203,984,878.27","206,276,071.18","201,783,074.43","197,924,290.70","193,738,300.16","191,461,933.38","188,084,862.96","184,030,218.54","181,085,054.64","186,906,649.89","181,643,122.40","177,793,676.82","173,908,753.41","171,014,719.37","166,027,150.69","161,216,466.23","158,240,581.80"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"948,344,614.77","1,036,241,030.38","1,233,940,658.59","1,268,708,732.09","1,367,317,211.71","1,218,841,736.91","1,286,265,088.74","1,247,169,596.35","1,408,314,999.48","1,296,456,725.71","1,386,729,699.91","1,456,094,900.88","1,663,306,636.23","1,398,100,538.33","1,259,419,354.37","1,300,230,646.72","1,399,029,025.13","1,226,874,164.89","1,181,718,986.73","1,143,849,583.74","1,207,600,088.28","1,070,319,075.48","1,007,588,969.53","975,825,386.51","1,069,190,180.89","1,053,265,620.11","1,077,368,543.91","1,069,794,346.59"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"156,672,000.00","232,378,941.00","232,378,941.00","232,378,941.00","309,878,941.00","309,878,941.00","309,878,941.00","402,842,623.00","402,842,623.00","402,842,623.00","402,842,623.00","523,695,409.00","523,695,409.00","523,695,409.00","534,641,409.00","962,354,536.00","962,354,536.00","962,354,536.00","962,354,536.00","962,223,496.00","956,307,976.00","956,307,976.00","956,307,976.00","956,307,976.00","948,464,296.00","948,464,296.00","948,464,296.00","948,464,296.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,500,000.00","225,103,392.29","225,103,392.29","225,103,392.29","733,402,665.80","731,626,679.77","731,626,679.77","638,662,997.77","638,662,997.77","638,662,997.77","638,662,997.77","517,810,211.77","517,810,211.77","523,059,118.69","547,794,267.21","128,807,318.53","131,431,547.05","130,645,018.15","132,264,445.84","132,922,225.05","130,651,905.06","126,347,715.21","126,347,715.21","126,347,715.21","121,037,038.41","118,476,830.86","118,476,830.86","118,476,830.86"
无形资产,"205,170,395.93","201,886,787.86","249,905,301.87","305,862,413.13","304,054,755.90","318,729,820.08","317,933,421.42","317,258,284.80","317,615,653.21","316,023,771.10","314,630,038.17","312,935,801.43","311,469,384.49","297,789,627.07","295,994,293.46","294,235,581.04","293,511,868.89","291,885,058.13","289,855,176.56","287,825,195.02","285,802,762.83","284,047,086.83","281,952,793.32","279,919,082.31","277,983,484.65","276,131,436.64","274,069,036.60","272,619,721.59"
盈余公积,"24,926,327.94","159,744.84","12,627,644.94","12,627,644.94","12,627,644.94","21,754,837.48","21,754,837.48","21,754,837.48","21,754,837.48","37,183,210.64","37,183,210.64","37,183,210.64","37,183,210.64","53,946,149.25","53,904,349.25","53,946,149.25","53,946,149.25","65,808,372.76","65,808,372.76","65,808,372.76","65,808,372.76","73,014,143.65","73,014,143.65","73,014,143.65","73,014,143.65","76,836,166.59","76,836,166.59","76,836,166.59"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,"22,128,745.60","22,128,745.60","22,128,745.60","12,213,510.40","13,159,952.00","13,159,952.00","13,159,952.00",,,,
商誉,,,,,,,,"2,395,766.98","2,395,766.98",,,,,,,,,,,,,,,,,,,
未分配利润,"203,024,869.85","-39,313,705.48","70,811,493.90","117,919,892.70","112,269,566.24","185,504,822.77","135,901,499.52","143,864,621.89","145,314,223.61","233,777,509.85","190,169,584.17","170,797,631.35","171,408,986.24","285,848,691.73","241,771,231.85","180,436,186.52","180,912,785.34","226,853,916.17","187,057,981.72","261,293,593.44","262,379,417.98","291,070,779.75","253,564,355.71","326,926,357.75","328,425,503.47","322,984,127.29","271,428,669.42","303,678,751.44"
长期待摊费用,"7,676,923.47","7,496,643.51",,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,"-2,981,060.75","-3,221,921.87","-3,485,053.42","-4,099,671.40","-4,374,180.70","-4,801,748.83","-3,938,852.41","-3,263,767.09","-3,930,009.85","-4,068,051.94","-5,238,149.70","-5,152,412.98","-6,148,966.86","-5,669,619.03","-6,194,050.55","-6,628,439.32","-6,179,919.50","-5,588,249.68","-3,429,185.44","-3,872,428.73","-3,890,334.70"
递延所得税资产,"26,908,106.24","39,520,514.88","42,394,261.36","42,389,692.51","43,090,826.86","48,894,522.46","49,445,814.00","49,571,157.67","50,769,825.79","53,462,186.51","56,754,800.86","55,088,257.77","54,002,001.38","59,278,568.98","59,862,063.54","60,097,382.18","59,455,721.49","65,825,250.93","66,065,367.45","65,761,123.48","66,401,279.20","69,734,201.34","69,836,877.39","69,138,371.17","71,134,777.06","68,860,822.96","68,722,937.10","68,984,136.28"
外币报表折算价差,"110,242.68","926,146.19","201,349.98","344,859.85","317,251.80","324,659.51","335,719.00","-50,965.60","-576,409.55","-309,623.97","-555,645.88","-593,598.67","470,477.07",,,,,,,,,,,,,,,
其他非流动资产,,,,"5,019,481.33",,,,,,,,,,,,,,,,,,"1,686,218.11","1,698,850.51","1,699,837.57","1,672,980.77","4,802,107.64","6,426,308.00","4,802,107.64"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"446,758,017.70","579,382,023.95","692,610,409.00","748,868,233.48","793,473,175.93","930,124,111.64","990,049,562.63","1,001,363,528.23","1,018,088,706.97","1,059,281,572.82","1,069,836,340.35","1,063,411,114.79","1,060,351,838.92","1,039,691,753.45","1,035,508,808.61","1,031,536,011.87","1,020,958,572.48","1,018,033,348.75","1,005,960,736.28","993,893,513.48","983,216,243.78","978,230,168.71","965,376,826.21","951,775,553.09","946,063,195.15","939,606,112.46","928,636,245.88","914,364,892.45"
所有者权益(或股东权益)合计,"388,233,440.47","419,254,518.84","541,122,822.11","588,374,730.78","1,168,496,069.78","1,250,480,444.02","1,201,530,712.94","1,206,596,051.76","1,207,289,929.56","1,310,392,168.94","1,266,895,114.57","1,247,899,744.49","1,249,324,141.10","1,383,755,386.59","1,376,873,456.05","1,324,462,584.83","1,328,178,125.89","1,359,667,862.38","1,322,317,700.95","1,397,440,204.41","1,400,581,640.90","1,428,670,264.96","1,391,548,870.56","1,465,366,483.18","1,467,562,993.23","1,465,667,732.34","1,417,934,525.44","1,448,218,473.45"
资产总计,"1,336,578,055.24","1,455,495,549.22","1,775,063,480.70","1,857,083,462.87","2,535,813,281.49","2,469,322,180.93","2,487,795,801.68","2,453,765,648.11","2,615,604,929.04","2,606,848,894.65","2,653,624,814.48","2,703,994,645.37","2,912,630,777.33","2,781,855,924.92","2,636,292,810.42","2,624,693,231.55","2,727,207,151.02","2,586,542,027.27","2,504,036,687.68","2,541,289,788.15","2,608,181,729.18","2,498,989,340.44","2,399,137,840.09","2,441,191,869.69","2,536,753,174.12","2,518,933,352.45","2,495,303,069.35","2,518,012,820.04"
负债和所有者(或股东权益)合计,"1,336,578,055.24","1,455,495,549.22","1,775,063,480.70","1,857,083,462.87","2,535,813,281.49","2,469,322,180.93","2,487,795,801.68","2,453,765,648.11","2,615,604,929.04","2,606,848,894.65","2,653,624,814.48","2,703,994,645.37","2,912,630,777.33","2,781,855,924.92","2,636,292,810.42","2,624,693,231.55","2,727,207,151.02","2,586,542,027.27","2,504,036,687.68","2,541,289,788.15","2,608,181,729.18","2,498,989,340.44","2,399,137,840.09","2,441,191,869.69","2,536,753,174.12","2,518,933,352.45","2,495,303,069.35","2,518,012,820.04"
