科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"61,606,212.31","268,685,080.06","465,548,553.66","809,181,423.36","180,529,437.81","587,786,196.70","1,013,003,145.94","1,399,288,752.93","198,547,911.49","599,452,196.87","890,319,356.90","1,421,749,837.90","219,024,964.85","585,496,570.86","922,969,288.07","1,313,168,171.96","128,741,401.56","529,990,971.21","768,634,882.94","1,568,118,339.96","288,790,816.96","696,138,473.69","1,248,927,351.24","1,543,970,751.61","448,036,472.95","633,727,010.22","913,283,106.40","1,609,972,798.61","281,329,342.45","398,146,281.73","628,711,278.90","1,158,443,245.76","269,676,395.29","593,176,023.74","918,723,481.23","1,437,197,498.26","218,450,245.57","370,313,787.76","599,749,287.44","854,572,703.95","203,570,514.23","697,518,185.50","1,131,747,681.28","1,351,381,120.73","259,476,196.59","555,007,724.49","1,177,444,759.59","1,490,148,194.24","238,423,832.34"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"115,528,508.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"828,843.89","3,490,661.57","4,974,125.35","9,245,173.40","1,148,657.97","5,252,315.70","24,609,869.22","38,352,694.27","3,196,179.16","8,595,287.16","16,006,486.18","19,559,581.13","143,702.21","2,116,653.99","3,443,023.61","4,522,357.08","1,752,945.67","3,479,214.72","7,026,639.26","10,080,078.02","4,883,832.71","14,673,880.59","43,239,165.98","47,413,217.05","12,769,652.96","16,916,756.30","20,934,153.29","37,982,409.03","10,276,126.04","18,968,871.71","21,648,724.07","39,316,226.21","24,143,971.79","35,723,873.57","113,211,389.92","147,601,720.88","6,421,528.11","20,345,684.32","20,345,684.32","27,288,087.36","6,064,455.77","8,213,712.24","9,422,588.56","14,293,013.10","3,911,159.83","4,034,655.50","21,158,664.14","24,591,375.48","4,089,526.70"
支付其他与投资活动有关的现金,,,,,,"137,700.00","137,700.00","137,700.00",,,,,,,,"22,089.10",,,,,,,,"6,139,531.52",,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"1,089,198.33","1,365,584.03","1,926,747.81","3,981,540.04","7,543,485.04","7,814,611.05","8,134,459.40","9,627,616.65","790,854.50","3,662,329.63","6,686,595.88","15,486,540.89","397,851.29","21,262,942.42","32,922,906.69","41,717,694.36","1,106,797.48","2,014,293.83","3,276,886.38","8,263,062.02","2,540,563.43","3,700,534.85","6,450,884.24","47,052,966.35","1,743,330.65","38,102,771.69","42,202,592.18","95,982,990.48","1,721,517.34","5,643,365.16","16,854,590.16","40,292,319.63","2,360,091.06","5,043,501.04","6,691,934.49","15,407,439.36","5,786,011.70","6,803,878.81","21,475,394.70","28,716,732.49","22,246,510.12","23,658,210.18","36,698,277.44","17,014,273.74","1,147,998.10","1,934,246.49","17,811,185.00","38,496,240.35","713,324.83"
投资活动现金流出小计,"16,546,958.94","26,666,768.35","56,801,483.97","81,433,962.64","21,391,157.38","32,920,895.05","41,799,063.55","61,976,119.41","176,247,365.02","181,453,939.04","194,142,072.08","248,782,707.36","38,833,501.50","49,564,501.49","92,502,844.96","132,799,788.42","16,283,994.08","81,961,655.48","103,479,877.91","285,354,324.75","57,531,603.06","106,716,331.46","170,150,360.23","205,113,724.07","141,993,001.43","168,655,805.76","700,756,548.96","928,181,025.86","140,010,466.00","531,629,296.76","671,573,042.49","985,390,240.91","344,699,106.33","653,751,048.28","1,141,056,253.22","979,159,060.08","750,673,896.54","875,064,569.83","946,545,438.54","983,204,998.52","325,171,200.34","462,494,820.96","879,969,346.83","870,399,538.79","457,065,831.06","589,426,197.71","671,316,345.08","1,127,575,811.32","710,634,972.13"
经营活动现金流入小计,"63,524,254.53","273,541,325.66","472,449,426.82","822,408,136.80","189,221,580.82","600,853,123.45","1,045,747,474.56","1,447,269,063.85","202,534,945.15","611,709,813.66","913,012,438.96","1,456,795,959.92","219,566,518.35","608,876,167.27","959,335,218.37","1,359,408,223.40","131,601,144.71","535,484,479.76","778,938,408.58","1,586,461,480.00","296,215,213.10","714,512,889.13","1,298,617,401.46","1,638,436,935.01","462,549,456.56","688,746,538.21","976,419,851.87","1,743,938,198.12","293,326,985.83","422,758,518.60","667,214,593.13","1,238,051,791.60","296,180,458.14","633,943,398.35","1,038,626,805.64","1,600,206,658.50","230,657,785.38","397,463,350.89","641,570,366.46","910,577,523.80","231,881,480.12","729,390,107.92","1,177,868,547.28","1,382,688,407.57","264,535,354.52","560,976,626.48","1,216,414,608.73","1,553,235,810.07","243,226,683.87"
投资活动产生的现金流量净额,"-16,546,958.94","-26,666,768.35","-41,159,483.97","-65,693,962.64","-21,135,057.38","-32,664,795.05","-41,542,963.55","-61,582,722.82","-176,247,365.02","-181,453,939.04","-193,434,353.89","-248,074,989.17","-38,495,585.57","-48,933,565.56","-91,980,427.03","-132,167,610.49","-16,283,994.08","-81,961,655.48","-103,287,797.91","-285,162,244.75","-57,531,603.06","-101,716,331.46","-164,245,800.98","-199,191,524.82","-141,977,321.43","-163,640,125.76","-695,740,868.96","-918,989,456.64","6,221,462.40","-198,142,397.80","-306,222,491.24","-61,809,911.60","38,141,446.07","-183,141,150.43","-455,094,635.58","-282,031,465.58","-263,892,029.23","-157,907,651.31","-202,230,592.67","-210,731,035.47","21,254,867.42","-5,131,816.87","-159,109,065.67","-70,999,522.11","-203,463,254.57","-56,128,412.46","11,278,353.95","-232,045,470.52","45,070,276.82"
购买商品、接受劳务支付的现金,"151,214,601.05","281,164,774.33","458,471,185.60","766,901,802.86","180,781,147.46","484,181,145.49","800,983,703.57","1,140,085,563.68","198,863,857.52","472,667,227.20","851,326,865.42","1,131,026,517.93","153,394,835.99","443,538,570.79","717,710,714.94","1,049,871,344.83","154,444,141.66","397,420,305.74","674,986,564.74","1,009,052,560.49","488,152,365.99","805,631,401.16","1,262,739,265.82","1,502,213,428.24","282,512,768.19","655,437,014.36","1,006,847,186.21","1,318,676,551.89","308,878,458.90","505,611,611.64","674,459,421.56","897,170,982.19","374,091,822.29","717,437,920.08","1,021,299,319.49","1,330,390,895.92","316,774,143.20","540,244,832.15","660,836,424.12","838,730,320.39","149,061,496.09","452,545,000.00","746,703,046.68","908,021,163.22","179,799,910.90","463,309,899.61","727,341,279.84","1,035,689,610.72","233,903,685.09"
吸收投资收到的现金,,,,,,,,,"823,578,500.00","823,478,500.00","823,478,500.00","823,678,500.00",,,,,,,,,"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00",,,"1,261,891,964.00","1,291,891,964.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00",,,,,,,,,,,,,,,,,
