科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"504,377,127.91","1,073,218,337.40","1,793,347,980.94","2,511,094,378.40","484,637,875.59","1,321,555,105.12","1,933,813,160.08","2,538,467,450.29","367,628,030.20","811,232,180.26","1,373,088,085.03","1,805,387,616.44","412,265,961.98","989,086,495.72","1,529,145,892.89","1,869,186,089.66","547,369,174.03","1,174,577,065.80","1,722,660,077.10","2,388,656,433.36","566,021,037.39","1,105,188,171.97","1,682,511,209.53","2,357,758,775.40","485,143,495.87","850,223,562.96","1,173,466,248.82","1,279,000,392.63","476,376,175.15","1,053,443,060.12","1,714,843,885.38","1,436,605,056.61","469,290,185.31","912,766,998.26","1,501,825,304.03","1,084,097,232.20","597,581,101.73","1,004,473,178.60","1,275,936,942.21","1,843,026,961.07","540,481,036.16","1,255,806,650.08","1,904,347,509.25","1,901,919,771.23"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"33,568.59",,,"2,838,886.23",,"2,260,864.91","2,260,864.91","406,091.45",,"900,143.84","900,143.84",,,"112,769.00","140,596.42","2,542,729.01",,"31,884.12","31,884.12","4,861,371.03","7,349.36","61,349.12","61,349.12","671,707.89",,"10,259.68","10,259.68","557,359.58",,"23,205.52","44,657.38","310,357.33",,,,"893,975.67",,,,"560,934.64",,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,"88,516.19",,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"1,952,492.32","9,410,556.79","10,749,348.65","29,697,527.47","5,925,615.31","9,304,442.66","13,596,315.79","28,166,285.90","4,574,403.51","7,178,847.40","19,743,022.59","18,762,987.34","2,434,460.66","4,792,464.82","6,421,580.53","13,285,698.51","3,259,559.52","5,160,434.61","7,655,755.25","31,677,998.08","3,192,088.52","6,059,094.26","15,984,395.61","12,286,633.96","2,873,125.63","5,614,571.46","6,236,818.56","14,585,329.63","1,789,895.40","33,282,394.64","36,214,210.90","58,379,394.70","3,578,523.88","7,732,143.70","9,798,956.69","10,545,690.42","868,837.16","5,175,547.05","11,199,913.29","26,243,190.42","840,170.19","15,634,313.67","23,267,660.39","12,767,826.40"
投资活动现金流出小计,"25,160,175.59","56,654,914.58","118,583,267.08","198,347,211.67","51,855,010.14","36,736,454.88","79,461,917.95","137,106,333.96","23,253,241.66","43,905,450.03","44,342,267.81","228,608,103.97","26,727,761.66","75,549,067.63","103,317,374.08","194,350,323.05","122,471,587.88","84,460,456.52","99,919,203.05","274,601,350.63","19,451,972.28","32,039,148.87","86,356,245.26","205,901,688.82","12,654,078.64","16,525,800.56","97,343,195.25","111,153,180.12","2,935,793.55","14,855,543.80","25,735,971.95","85,212,386.98","13,981,509.67","17,630,297.06","25,074,714.95","52,281,530.96","5,795,732.86","774,580,548.91","2,536,507,992.90","2,184,234,725.01","727,523,034.48","1,554,905,517.43","2,641,691,981.86","5,189,184,379.69"
经营活动现金流入小计,"506,363,188.82","1,082,628,894.19","1,804,097,329.59","2,543,630,792.10","490,563,490.90","1,333,120,412.69","1,949,670,340.78","2,567,039,827.64","372,202,433.71","819,311,171.50","1,393,731,251.46","1,824,150,603.78","414,700,422.64","993,991,729.54","1,535,708,069.84","1,885,014,517.18","550,628,733.55","1,179,769,384.53","1,730,347,716.47","2,425,195,802.47","569,220,475.27","1,111,308,615.35","1,698,556,954.26","2,370,717,117.25","488,016,621.50","855,848,394.10","1,179,713,327.06","1,294,143,081.84","478,166,070.55","1,086,748,660.28","1,751,102,753.66","1,495,294,808.64","472,868,709.19","920,499,141.96","1,511,624,260.72","1,095,536,898.29","598,449,938.89","1,269,898,057.67","1,659,945,676.12","1,869,831,086.13","541,321,206.35","1,271,440,963.75","1,927,615,169.64","1,914,687,597.63"
投资活动产生的现金流量净额,"-9,135,681.67","-40,178,018.33","-100,030,370.83","-168,194,853.16","18,958,616.83","35,408,575.78","22,385,094.12","57,596,569.86","-23,253,241.66","-43,655,693.33","-40,056,914.73","-95,114,426.45","-26,195,162.34","-69,700,405.55","-95,786,312.00","-131,248,699.74","-120,652,921.21","-80,944,592.85","-35,176,736.38","-137,133,246.41","-19,326,924.73","-16,868,748.91","-71,185,492.67","-79,024,785.47","-12,363,078.64","4,321,194.35","-76,483,375.84","-86,361,126.01","-2,935,793.55","-5,415,628.83","-16,296,056.98","-30,032,693.54","-13,823,009.67","-9,235,859.73","-16,579,127.62","27,962,276.52","-5,587,072.86","-29,279,491.33","-173,532,091.62","455,346,968.93","-178,476,485.56","-294,860,757.35","-519,656,186.12","-302,554,346.08"
购买商品、接受劳务支付的现金,"395,404,331.31","886,284,879.88","1,422,956,420.40","1,992,002,596.92","346,644,751.32","1,103,855,731.89","1,597,058,926.37","2,137,306,012.46","249,134,884.21","566,334,141.42","1,146,626,614.23","1,500,721,345.35","335,212,429.19","774,690,867.67","1,230,882,784.49","1,473,121,301.52","416,514,568.40","1,004,858,011.13","1,471,915,853.66","2,431,302,901.90","395,461,211.43","780,952,432.60","1,189,031,637.59","1,633,855,403.69","385,622,089.54","737,304,566.74","1,140,288,146.33","1,064,388,031.55","218,308,360.85","735,775,734.53","1,135,401,777.84","876,703,119.33","340,884,748.50","711,173,851.33","1,103,160,917.09","694,674,119.47","325,938,984.97","676,141,158.78","770,418,839.83","1,163,874,722.51","525,984,793.64","1,133,255,467.26","1,740,992,961.39","670,817,503.25"
吸收投资收到的现金,,,"5,678,056.16","12,582,805.24",,,,,,,,"655,468.80","2,621,683.19",,,"2,621,683.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,
