科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
经营活动现金流出小计,"154,854,041.74","223,326,912.62","126,059,057.47","188,026,797.27","293,897,286.83","110,927,403.55","190,655,927.09","286,623,242.99","445,013,177.97","156,756,160.78","323,521,684.93","560,630,342.95","759,945,358.78","271,083,265.87","452,584,487.09","714,011,523.11","1,034,367,506.17","358,713,145.05","682,168,539.31","980,186,741.94","1,427,996,551.65","501,513,753.56","870,888,373.75","1,272,665,412.20","1,721,544,131.15","498,801,461.41","932,789,901.92","2,343,694,894.42","4,105,287,178.11","724,054,290.98","1,523,530,617.04","2,209,205,406.87","3,044,493,639.84","816,818,075.13","1,525,077,818.71","2,452,410,290.15","3,131,055,476.40","629,209,984.45","1,197,939,475.78"
偿还债务支付的现金,"10,000,000.00","10,436,111.11","2,616,666.66","14,827,777.78","15,263,888.89",,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","2,000,000.00","202,000,000.00","306,000,000.00","358,534,946.06",,,,,,
经营活动产生的现金流量净额,"2,151,923.07","32,325,695.32","3,440,791.59","24,905,898.42","48,678,626.69","-19,078,808.34","-14,195,421.48","18,884,325.24","84,075,787.47","-18,383,720.32","-43,751,622.38","-44,154,883.86","129,462,696.11","-60,299,027.37","-30,470,653.60","-45,117,816.35","224,676,817.03","-53,948,500.80","-141,996,986.94","-40,111,214.54","218,269,102.31","-122,103,119.76","-103,222,352.63","-85,676,284.51","290,912,435.00","-39,005,480.14","-163,187,008.03","-220,072,634.71","61,912,998.11","-130,217,831.48","-215,327,954.73","-221,145,278.04","284,291,996.16","-175,396,109.94","-119,639,086.91","-263,590,264.68","-148,821,401.01","-131,923,756.89","-211,632,708.47"
分配股利、利润或偿还利息支付的现金,"826,512.00","10,154,383.85","432,055.83","562,156.51","624,688.30",,"13,400,000.00","13,400,000.00","13,400,000.00",,"13,400,000.00","13,400,000.00","13,400,000.00",,"26,800,000.00","26,800,000.00","26,800,000.00",,"43,993,098.68","52,645,526.01","52,645,526.01",,"107,441,848.69","106,042,285.96","106,042,285.96",,"431,684.31","103,800,290.28","109,800,350.73","109,321.22","6,893,420.11","8,423,953.96","8,854,084.44",,"119,355,980.84","119,355,980.84","119,984,357.92",,
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"80,000,000.00","160,000,000.00","290,410,000.00","411,410,000.00","50,000,000.00","50,000,000.00","100,000,000.00","1,728,000,000.00","1,046,006,760.25","1,090,006,760.25","1,115,006,760.25","1,209,000,000.00","479,870,000.00","1,279,870,000.00","1,979,870,000.00","2,659,870,000.00","5,000,000.00","515,000,000.00"
支付其他与筹资活动有关的现金,,"17,526,000.00",,,"4,030,000.00",,"1,325,551.00","1,325,551.00","1,325,551.00",,,,"162,371.41",,,,"151,583.27",,"139,197.07","139,197.07","139,197.07",,"237,562.32","237,562.32","296,219.44",,"1,876,560.29","2,344,967.00","2,345,050.90",182.70,"280,238.44","330,284.81","65,675,040.00","6,000.00","12,418,460.00","57,120,360.00","67,114,360.00",,"11,712,420.29"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,"579,452.26","1,233,041.46","1,951,066.56","2,876,487.61","361,905.00","403,615.00","583,201.15","899,333.42","723,182.20","829,630.19","906,178.18","1,204,833.71","2,714,756.46","10,340,126.31","15,744,455.08","23,333,824.94","36,000.00","5,422,087.32"
筹资活动现金流出小计,"10,826,512.00","38,116,494.96","3,048,722.49","15,389,934.29","19,918,577.19",,"14,725,551.00","14,725,551.00","14,725,551.00",,"13,400,000.00","13,400,000.00","13,562,371.41",,"26,800,000.00","26,800,000.00","26,951,583.27",,"44,132,295.75","52,784,723.08","52,784,723.08",,"107,679,411.01","106,279,848.28","106,338,505.40",,"2,308,244.60","106,145,257.28","162,145,401.63","2,109,503.92","209,173,658.55","314,754,238.77","433,064,070.50","6,000.00","131,774,440.84","176,476,340.84","187,098,717.92",,"11,712,420.29"
处置固定资产、无形资产和其他长期资产收回的现金净额,"31,370.00","14,649,713.01","22,000.00","22,000.00","125,000.00","19,000.00","19,000.00","19,000.00","19,000.00","35,000.00","35,000.00","75,000.00","81,000.00",,"20,000.00","20,000.00","20,000.00","1,050.00","131,078.00","132,508.00","132,508.00","2,890.00","9,690.00","101,690.00","146,970.94","2,720.00","15,720.00","17,420.00","27,070.00","33,269.99","33,799.99","73,799.99","73,799.99",150.00,"1,350.00","551,844.23","994,705.41","7,660.00","7,660.00"
筹资活动产生的现金流量净额,"-826,512.00","22,633,505.04","14,451,277.51","328,710,065.71","324,181,422.81",,"-14,725,551.00","-14,725,551.00","-13,725,551.00",,"-13,400,000.00","-13,400,000.00","-11,562,371.41",,"-8,839,744.64","8,197,782.86","8,355,092.09","19,200,000.00","-24,893,415.75","-29,122,338.24","-20,505,475.06","15,341,741.70","-91,783,887.66","-73,178,985.52","-61,346,212.48","11,950,876.67","181,339,991.17","157,490,493.90","211,455,068.05","-467,299.26","1,103,256,271.53","998,079,829.19","928,424,997.43","-6,000.00","-131,774,440.84","-173,113,007.51","-165,598,717.92",,"-11,712,420.29"
处置子公司及其他营业单位收到的现金净额,,"1,195,110.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,915,183.84",,"3,100,000.00"
四、汇率变动对现金的影响,-12.28,"-1,432.28","-1,463.60","-2,483.60","-3,098.01",,-100.98,-105.00,-105.00,,,,,,,,-0.47,,,,,,,,,,,,"8,296.10",,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,471,676.00","2,471,676.00",,,"12,329,262.46","9,162,262.46","8,708,954.99",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"31,370.00","15,844,823.22","22,000.00","22,000.00","125,000.00","19,000.00","19,000.00","19,000.00","19,000.00","35,000.00","35,000.00","75,000.00","81,000.00",,"20,000.00","20,000.00","20,000.00","1,050.00","131,078.00","132,508.00","132,508.00","80,582,342.26","161,242,731.46","292,462,756.56","414,433,458.55","50,364,625.00","52,891,011.00","103,072,297.15","1,728,926,403.42","1,046,763,212.44","1,103,199,452.89","1,125,149,000.88","1,218,987,588.69","482,584,906.46","1,290,211,476.31","1,996,166,299.31","2,691,113,714.19","5,043,660.00","523,529,747.32"
五、现金及现金等价物净增加额,"48,779.79","35,720,040.19","14,791,109.01","349,306,374.97","363,483,579.37","-81,487,108.63","-98,142,021.75","-78,876,730.93","-30,137,362.45","-27,525,860.73","-76,385,647.26","-91,484,681.75","-14,325,507.37","-63,552,493.60","-44,446,225.81","-44,041,702.86","222,418,985.82","-35,643,298.33","-169,244,118.63","-72,848,013.72","143,706,628.31","-127,584,655.00","-258,911,780.28","-255,513,316.95","142,843,571.47","-179,527,166.47","-251,879,232.69","-418,304,367.30","-135,864,328.51","-209,377,126.37","805,943,901.71","668,389,607.60","430,268,015.15","-284,654,507.08","-235,677,417.35","-532,409,633.46","222,512,689.05","-654,382,183.83","-319,938,589.84"
购建固定资产、无形资产和其他长期资产支付的现金,"1,307,989.00","35,082,551.11","3,121,496.49","4,329,105.56","8,498,372.12","62,427,300.29","69,239,948.29","83,054,400.17","98,506,493.92","9,177,140.41","19,269,024.88","34,004,797.89","132,306,832.07","3,253,466.23","5,155,827.57","7,141,669.37","10,632,922.83","895,847.53","2,484,793.94","3,746,968.94","5,029,906.94","2,061,094.00","3,365,877.00","5,928,409.03","7,963,715.15","689,388.00","3,040,533.53","2,644,285.35","28,120,469.08","12,009,468.07","28,712,173.76","37,964,176.07","47,343,302.30","2,537,076.00","9,450,550.08","17,357,844.75","29,550,906.21","12,502,086.94","15,092,044.22"
期初现金及现金等价物余额,"10,291,259.37","10,340,039.16","46,060,079.35","46,060,079.35","46,060,079.35","409,543,658.72","409,543,658.72","409,543,658.72","409,543,658.72","379,406,296.27","379,406,296.27","379,406,296.27","379,406,296.27","365,080,788.90","365,080,788.90","365,080,788.90","365,080,788.90","587,499,774.72","587,499,774.72","587,499,774.72","587,499,774.72","731,206,403.03","731,206,403.03","731,206,403.03","731,206,403.03","874,049,974.50","874,049,974.50","874,049,974.50","874,049,974.50","738,185,645.99","738,185,645.99","738,185,645.99","738,185,645.99","1,168,453,661.14","1,168,453,661.14","1,168,453,661.14","1,168,453,661.14","1,390,966,350.19","1,390,966,350.19"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,"49,159,600.00","99,344,525.20","209,344,525.20","370,754,525.20","480,754,525.20","202,147,800.00","319,882,693.30","355,824,400.00","1,894,300,000.00","1,104,160,000.00","1,135,280,000.00","1,172,280,000.00","1,922,049,986.10","589,300,227.60","1,263,610,000.00","2,073,100,000.00","2,124,630,000.00","515,000,000.00","604,073,556.07"
期末现金及现金等价物余额,"10,340,039.16","46,060,079.35","60,851,188.36","395,366,454.32","409,543,658.72","328,056,550.09","311,401,636.97","330,666,927.79","379,406,296.27","351,880,435.54","303,020,649.01","287,921,614.52","365,080,788.90","301,528,295.30","320,634,563.09","321,039,086.04","587,499,774.72","551,856,476.39","418,255,656.09","514,651,761.00","731,206,403.03","603,621,748.03","472,294,622.75","475,693,086.08","874,049,974.50","694,522,808.03","622,170,741.81","455,745,607.20","738,185,645.99","528,808,519.62","1,544,129,547.70","1,406,575,253.59","1,168,453,661.14","883,799,154.06","932,776,243.79","636,044,027.68","1,390,966,350.19","736,584,166.36","1,071,027,760.35"
