科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"10,500,189.56","33,766,549.05","85,692,021.12","109,057,053.12","10,958,635.90","33,903,948.40","92,301,694.80","110,233,854.10","12,420,080.60","37,868,001.40","102,239,308.56","116,425,251.06","13,412,790.30","41,827,076.40","107,076,211.40","126,223,958.40","15,720,788.00","48,983,765.00","134,732,068.00","157,382,294.39","21,039,198.00","68,246,756.00","180,746,728.00","209,139,162.00","29,622,947.00","88,428,280.78","212,565,131.60","252,444,071.55","37,219,557.21","110,355,213.59","259,505,105.65","290,123,609.67","41,132,588.79","117,058,415.99","274,992,414.83","305,280,235.34","41,135,341.70","115,387,137.58","268,669,845.37","317,116,319.98","44,461,489.61","132,895,339.14","305,461,052.65","344,761,790.94","41,790,590.23"
二、营业利润,"-13,016,286.13","-8,608,776.90","8,854,384.79","-5,146,215.78","-15,853,256.63","-12,745,327.75","8,638,262.42","-1,643,395.21","-11,694,414.98","-8,558,263.97","16,759,353.21","5,798,130.51","-10,411,178.08","-2,355,747.18","22,647,282.99","2,157,308.51","-9,279,113.91","-7,551,450.19","23,629,374.60","-2,184,292.91","-5,377,966.31","-4,854,258.16","47,082,133.53","10,690,085.47","-12,285,904.44","-5,647,030.92","48,834,239.33","38,074,484.10","-6,518,042.62","-1,167,353.09","81,979,618.68","53,668,760.35","-7,904,306.49","12,297,647.04","101,337,679.18","58,702,157.63","-10,241,081.05","6,100,925.88","91,647,186.21","59,284,834.01","-11,480,833.36","9,823,396.73","119,749,881.65","80,322,361.60","-10,141,931.53"
减:营业成本,"14,770,404.16","27,035,762.97","47,143,069.14","69,837,093.04","15,287,505.82","27,617,013.10","45,549,830.71","57,716,817.81","12,534,364.83","26,743,588.15","47,084,465.56","60,942,627.87","11,354,135.37","26,861,927.27","47,733,856.44","63,819,956.27","14,949,285.45","30,843,623.91","56,899,421.39","71,396,184.35","16,412,865.16","39,427,118.45","67,005,220.66","98,333,057.29","23,136,928.97","50,697,187.90","85,159,608.66","117,524,886.58","25,751,922.43","61,042,474.33","99,005,798.07","132,763,935.20","29,059,039.46","65,573,202.94","103,088,399.33","138,063,080.51","29,938,785.12","62,622,430.02","100,789,462.09","131,455,823.07","30,240,847.36","65,988,157.65","98,477,828.33","138,535,980.13","28,087,618.75"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"250,753.90","372,063.69","885,753.71","3,452,494.90","365,070.15","1,062,325.68","2,871,820.15","3,548,727.26","409,056.56","1,167,008.55","3,149,137.07","3,876,782.76","368,479.33","1,341,829.84","3,381,142.94","4,261,772.10","524,346.33","1,670,828.77","4,615,503.00","5,694,473.11","716,685.90","2,291,208.65","6,240,606.67","7,377,307.39","956,393.47","3,001,757.69","7,362,938.68","9,485,042.69","1,325,735.63","3,919,489.65","9,059,735.34","10,264,973.86","1,454,592.47","4,049,513.87","9,437,826.79","10,604,070.17","1,401,957.52","2,329,112.84","3,427,725.45","5,740,282.58","1,015,125.34","2,353,787.42","3,853,481.85","5,094,918.84","968,221.63"
营业外收入,"32,041.00","1,770,062.52","1,801,359.97","4,308,282.28","3,770,000.00","3,897,610.86","4,625,350.42","4,825,350.42",,,"114,763.88","1,021,224.97","164,002.59","594,002.59","1,181,050.41","2,042,442.37","77,615.33","405,012.27","5,410,369.89","5,192,599.09","16,000.00","1,161,050.81","1,525,375.47","5,615,640.36","353,780.00","505,716.65","623,475.15","11,872,750.21","100,814.82","560,025.45","940,334.68","1,123,242.89","1,058,115.57","1,644,039.91","1,985,592.85","3,409,795.47","803,308.03","1,180,229.27","1,550,211.56","1,998,254.78","1,320,162.98","1,393,699.92","2,937,107.13","3,646,199.21","1,330,196.79"
销售费用,"770,098.10","2,354,332.09","8,917,090.06","9,011,675.15","1,651,165.23","3,095,171.02","7,202,310.68","7,950,655.49","1,384,067.00","3,291,276.82","8,543,545.84","9,635,290.07","1,194,301.50","4,557,635.29","8,505,148.01","14,986,229.99","1,813,675.99","5,830,950.34","11,604,211.23","17,921,909.59","956,931.01","9,373,458.69","15,270,685.15","22,243,737.35","3,625,341.87","9,413,488.51","18,287,009.17","26,974,602.46","3,461,747.48","14,528,479.91","18,423,120.21","26,515,463.97","4,997,810.45","13,206,689.99","20,544,276.11","27,004,269.92","6,598,305.47","14,430,420.88","19,568,074.61","24,717,590.85","5,885,434.89","12,107,292.05","17,644,239.62","22,337,030.99","5,408,989.39"
减:营业外支出,"26,000.00","33,100.00","26,100.00","126,100.00",,"200,000.00","200,000.00","331,743.11","17,995.60","17,995.60","73,847.71","199,065.53","2,734.80","80,081.29","93,021.66","130,782.91","299,600.00","373,765.88","2,455,185.32","5,246,051.95","8,432.35","135,833.06","1,244,450.75","1,819,677.56",-364.68,"375,689.30","687,187.69","1,281,891.67","74,475.43","334,330.68","2,663,281.18","3,391,680.89","206,756.89","557,196.26","589,488.32","3,230,661.70","1,488,905.26","4,123,453.99","4,826,865.33","14,454,439.04","92,275.99","1,495,244.18","2,987,509.68","4,540,421.40","71,711.11"
管理费用,"3,928,852.21","7,575,242.01","11,344,694.46","25,734,006.18","5,016,834.90","8,967,544.50","18,276,470.58","24,985,610.22","5,835,028.17","11,712,828.69","19,118,878.86","30,065,464.20","7,545,957.66","13,932,588.73","22,972,119.92","32,707,895.00","7,214,506.80","14,145,242.35","27,085,263.65","36,537,592.75","5,256,136.31","14,723,512.47","33,311,705.31","45,482,361.46","8,581,679.98","17,560,384.92","33,366,712.14","48,456,033.19","8,212,059.63","22,240,304.26","36,529,483.86","49,127,560.20","10,341,208.12","22,185,312.98","38,935,098.66","59,898,395.47","11,623,282.52","25,883,426.11","47,145,381.97","74,626,474.27","15,290,636.23","35,352,161.42","55,642,076.89","86,058,454.57","14,035,392.18"
其中:非流动资产处置净损失,,,,,,,,,,,,"66,201.23",,,,"123,677.19",,,,"4,938,338.12",,,,"1,578,270.51",,"365,923.66","442,948.00","913,848.41","74,475.43","308,523.54","2,529,970.10","3,046,771.34","106,671.28","357,072.79","386,416.36","2,707,231.86","1,365,193.26","1,426,226.34","1,940,860.99","11,455,653.13","69,275.99","1,454,892.36","2,460,359.10",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"3,914,072.62","7,788,087.61","11,053,289.45","15,226,586.73","4,396,912.18","8,695,658.21","12,626,509.16","19,246,808.37","3,951,979.02","6,990,267.76","11,527,886.12","15,290,531.02","3,361,094.52","7,685,344.65","12,033,163.30","15,778,311.71","3,698,087.34","7,582,445.02","11,955,380.66","16,675,961.93","3,274,695.93","7,485,865.90","12,036,526.68","16,694,297.10","5,770,690.48","13,547,176.01","19,699,306.95","24,832,668.34","5,076,132.71","10,172,970.10","14,888,501.06","18,826,803.16","3,320,377.13","6,889,681.52","10,130,903.38","13,029,141.63","2,116,616.89","4,435,001.61","7,006,194.80","11,109,645.98","3,530,975.70","7,292,450.77","9,639,824.05","13,257,310.42","3,601,277.61"
三、利润总额,"-13,010,245.13","-6,871,814.38","10,629,644.76","-964,033.50","-12,083,256.63","-9,047,716.89","13,063,612.84","2,850,212.10","-11,712,410.58","-8,576,259.57","16,800,269.38","6,620,289.95","-10,249,910.29","-1,841,825.88","23,735,311.74","4,068,967.97","-9,501,098.58","-7,520,203.80","26,584,559.17","-2,237,745.77","-5,370,398.66","-3,829,040.41","47,363,058.25","14,486,048.27","-11,931,759.76","-5,517,003.57","48,770,526.79","48,665,342.64","-6,491,703.23","-941,658.32","80,256,672.18","51,400,322.35","-7,052,947.81","13,384,490.69","102,733,783.71","58,881,291.40","-10,926,678.28","3,157,701.16","88,370,532.44","46,828,649.75","-10,252,946.37","9,721,852.47","119,699,479.10","79,428,139.41","-8,883,445.85"
资产减值损失,,"-176,980.12","-184,241.50","4,808,581.79",,"261,906.90","187,834.41","2,486,438.70",,"-278,704.60","-743,958.10","958,835.13",,"-609,270.99","-609,270.99","1,290,470.87",,"-337,875.20","-337,875.20","19,854,526.65","-200,150.00","-200,150.00","-200,150.00","8,318,315.94","-162,183.33","-144,683.33","-144,683.33","-12,925,592.67","-89,998.05","-381,151.57","-381,151.57","-970,334.49","-136,132.35","-7,143,632.35","-7,480,419.49","3,101,715.48","-302,524.77","-414,179.76","-414,179.76","10,677,038.22","-20,696.55","-21,906.90","453,720.26","5,864,999.34","-57,700.00"
减:所得税,"-110,887.08","1,738.31","2,066.87","405,751.49",190.30,190.30,190.30,"450,052.91",,,,"1,409,709.88",,,,"565,850.99",,,,"604,907.49",,,"6,472,034.67","6,364,993.72",,,"7,385,193.65","5,980,793.25",,"1,528,302.71","19,814,432.51","12,416,897.18","56,038.50","2,497,929.46","24,320,070.00","12,413,082.72","81,533.06","2,310,438.69","20,496,676.29","14,232,491.61","850,000.00","6,210,539.31","32,860,896.51","26,939,451.64","971,784.20"
加:公允价值变动净收益,"41,774.38","-156,855.06","-310,663.98","-337,365.18","-94,404.25","-149,656.74","-148,656.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
