科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
偿还债务支付的现金,"155,125,000.00","171,713,393.00","237,400,000.00","31,100,000.00","311,600,000.00","397,560,483.00","497,560,483.00","196,420,000.00","250,000,000.00","416,420,000.00","445,000,000.00","50,000,000.00","160,000,000.00","270,000,000.00","762,000,000.00","56,000,000.00","122,000,000.00","268,912,000.00","358,812,000.00","183,789,850.00"
经营活动产生的现金流量净额,"54,164,005.30","62,032,588.35","12,044,315.34","-72,330,066.62","6,731,517.62","18,275,176.06","31,787,241.51","-38,776,071.24","60,573,983.75","68,878,710.06","114,924,748.77","12,886,652.26","35,931,566.74","533,226.99","60,818,606.22","-47,467,076.94","126,765,879.32","52,583,143.35","95,489,943.00","-5,036,522.35"
分配股利、利润或偿还利息支付的现金,"18,714,487.78","23,460,262.97","35,041,822.80","4,587,158.33","10,834,423.06","22,348,190.56","29,408,028.76","12,713,636.85","34,389,135.79","23,298,450.69","59,217,656.01","14,982,207.00","28,703,451.98","46,168,725.81","62,433,636.83","14,842,531.28","40,297,585.35","54,498,729.04","80,406,564.90","18,607,950.86"
收回投资收到的现金,,,,,,,,"6,000,000.00",,"6,000,000.00",,,,,,,,"100,000,000.00","220,000,000.00",
支付其他与筹资活动有关的现金,,"425,000.00","148,800.00",,"29,149,862.60","29,149,862.60","41,059,862.60","196,000,000.00","278,820,000.00","196,000,000.00","280,175,049.23",,"3,500,000.00","11,202,365.00","431,357,779.43","11,755.61","67,038,226.73","65,613,755.61","175,649,565.55","48,970,137.23"
取得投资收益收到的现金,,,,,,,,"270,000.00",,"270,000.00",,,,,,,,"679,452.05","1,853,808.21",
筹资活动现金流出小计,"173,839,487.78","195,598,655.97","272,590,622.80","35,687,158.33","351,584,285.66","449,058,536.16","568,028,374.36","405,133,636.85","563,209,135.79","635,718,450.69","784,392,705.24","64,982,207.00","192,203,451.98","327,371,090.81","1,255,791,416.26","70,854,286.89","229,335,812.08","389,024,484.65","614,868,130.45","251,367,938.09"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,"6,450.90","13,539,332.00",,"2,600.00","76,696.70",,,"6,000.00",,,,"300,576.00","534,016.00",
筹资活动产生的现金流量净额,"-41,399,487.78","20,799,737.03","76,409,377.20","117,312,841.67","187,444,514.34","852,330,746.84","833,481,354.87","125,104,781.57","10,729,282.63","69,521,012.45","119,544,835.42","193,565,453.22","200,444,106.37","276,455,281.88","286,564,948.98","503,097,533.75","385,193,324.22","416,904,651.65","473,725,330.85","-22,270,088.09"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,18.39,"-23,080.05",-322.80,,958.88,"-52,891.45","24,655.85","1,266.23",-880.08,"24,561.86","51,980.70","19,141.53","40,421.92","-8,586.58","-74,857.35","-96,313.19","-88,016.09","82,013.28","19,815.96","-82,996.54"
收到其他与投资活动有关的现金,"12,220,000.00","2,000,000.00","17,880,000.00","6,800,000.00","11,880,000.00","28,620,426.19","28,622,835.73","1,200,000.00","12,000,000.00","6,000,000.00","19,103,096.16",,"2,006,000.00","10,024,000.00","14,848,000.00",,"3,000,000.00","3,000,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"12,220,000.00","2,000,000.00","17,880,000.00","6,800,000.00","11,880,000.00","28,620,426.19","28,629,286.63","21,009,332.00","12,000,000.00","12,272,600.00","19,179,792.86",,"2,006,000.00","10,030,000.00","14,848,000.00",,"3,000,000.00","103,980,028.05","222,387,824.21",
五、现金及现金等价物净增加额,"12,970,481.66","49,864,982.30","43,283,470.83","46,747,508.70","189,784,571.74","39,278,392.47","-18,159,721.34","5,436,799.29","-51,487,847.75","-47,248,210.52","-31,961,244.76","-45,559,115.58","-48,777,383.04","-39,313,837.88","-70,720,942.11","418,277,327.41","242,547,641.73","84,170,944.00","186,655,519.32","-83,485,957.51"
购建固定资产、无形资产和其他长期资产支付的现金,"12,014,054.25","34,944,263.03","63,049,898.91","5,035,266.35","10,272,419.10","853,895,065.17","906,082,260.20","101,902,509.27","134,790,234.05","197,945,094.89","285,662,602.51","252,030,362.59","287,199,478.07","326,323,760.17","426,372,639.96","37,256,816.21","172,323,545.72","269,378,892.33","383,737,394.70","56,096,350.53"
期初现金及现金等价物余额,"108,021,336.99","120,991,818.65","170,856,800.95","214,140,271.78","214,140,271.78","214,140,271.78","214,140,271.78","199,699,550.44","195,980,550.44","199,699,550.44","195,980,550.44","176,045,287.58","176,045,287.58","176,045,287.58","164,019,305.68","100,354,950.75","93,298,363.57","100,354,729.66","93,298,363.57","279,953,882.89"
投资支付的现金,,,,,,,,,,,,,,,,,,"220,000,000.00","220,000,000.00",
期末现金及现金等价物余额,"120,991,818.65","170,856,800.95","214,140,271.78","260,887,780.48","403,924,843.52","253,418,664.25","195,980,550.44","205,136,349.73","144,492,702.69","152,451,339.92","164,019,305.68","130,486,172.00","127,267,904.54","136,731,449.70","93,298,363.57","518,632,278.16","335,846,005.30","184,525,673.66","279,953,882.89","196,467,925.38"
