科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"27,030,444.79","4,523,500.49","5,254,562.79","874,411.18","67,958.15","-4,726.85","16,773.15",,,,,,"43,288.94","1,098,622.11","1,100,463.10","3,013,173.63","1,886,256.71","6,152,874.97","26,858,056.90","51,376,323.53","14,130,034.78","9,528,028.64","21,695,618.87","70,694,316.07","8,884,520.11","27,853,529.06","26,383,327.57","47,841,401.66","19,739,236.54","75,081,304.59"
应付职工薪酬,,,,,"870,944.00",,,,"2,512,199.14",,,,"2,435,901.00","1,822.80","-36,480.00","-18,240.00","3,090,440.00",795.10,"1,162.07","105,031.96","4,010,014.77","88,013.27","369,716.75","546,828.57","4,241,718.55","2,040,028.68","3,044,669.73","4,738,286.84","5,747,204.70","6,708,464.87"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"8,311,943.52","780,350.92","2,300,748.17","-133,493.96","-2,165,323.77","-3,384,221.83","5,854,861.18","3,613,538.58","6,652,603.61","-3,729,807.15","-9,945,276.26","-1,615,351.30","2,621,564.84","47,514.14","2,313,951.43","-203,112.61","1,739,202.66","5,290,965.94","10,287,204.88","4,441,393.11","2,584,396.99","7,475,509.05","8,315,800.61","14,923,305.19","5,993,344.88","2,562,737.72","11,804,115.00","7,650,714.72","6,216,604.74","17,997,063.29"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"133,332.53","1,305,951.41",,,,,,,,,,,,,,,,,,,"280,994.81",,"73,501.24",,"5,212,712.01",,,,"9,469,995.65","13,902.77"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,"8,001,000.00",,,,"16,002,000.00",,,,"32,004,000.00",,,,
存货,"70,586,652.24","66,630,405.01","98,507,865.11","112,198,499.86","75,982,978.85","130,200,700.92","134,380,191.18","141,905,987.25","108,790,378.83","109,978,337.68","149,766,721.52","165,614,379.91","104,911,393.13","130,397,304.99","129,744,587.80","144,347,496.06","116,935,545.23","183,523,962.87","295,404,095.26","276,251,056.83","293,757,293.51","264,486,190.67","340,963,445.69","518,381,582.04","522,598,009.06","792,785,220.51","947,659,151.47","993,567,479.52","899,625,621.28","884,912,379.73"
其他应付款,"21,337,979.53","1,178,448.48","147,966.60","67,493.75","527,143.41","-5,938.09","101,439.00","148,224.00","1,650,339.92","261,439.00","400,500.94","203,159.00","2,296,580.06","1,427,159.00","1,024,801.34","897,996.35","1,815,939.42","2,193,261.44","2,188,537.99","1,850,484.89","1,101,273.95","1,852,433.74","18,135,734.41","30,772,777.15","16,776,333.80","47,527,119.81","16,802,367.80","22,843,956.73","18,363,277.75","18,328,752.75"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"441,174.33"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,"36,000,000.00","36,000,000.00","36,000,000.00","18,000,000.00","36,000,000.00","36,000,000.00","18,000,000.00","18,000,000.00","36,813,622.48","18,000,000.00"
其他流动资产,,,,,,"390,994.68",,,,,,,,,,,"328,144.19","18,024,359.51","26,671,778.67","13,409,464.02","12,429,709.06","13,944,983.54","57,094,208.96","18,469,998.16","118,273,428.77","175,236,975.51","124,120,108.88","97,522,235.19","77,540,468.15","117,970,873.94"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"198,514,513.77","251,951,720.55","436,598,312.05","438,534,118.91","368,558,432.92","410,962,980.80","480,523,692.95","576,342,669.56","502,324,514.55","479,967,133.97","566,563,331.04","555,886,959.60","503,484,928.09","581,880,922.05","733,584,237.56","733,956,623.01","705,741,412.10","839,269,006.87","1,311,449,620.03","1,073,887,985.40","1,080,054,164.62","1,117,095,428.81","1,015,593,771.48","1,284,233,075.61","1,419,301,608.77","1,794,617,026.91","1,903,191,555.73","2,170,550,923.60","1,781,781,921.42","2,097,822,031.62"
流动负债合计,"271,841,594.93","334,011,831.03","437,272,116.67","401,308,469.63","297,004,284.13","77,350,710.11","138,503,848.87","223,988,661.36","139,757,657.04","113,326,022.89","199,561,696.25","196,694,824.45","186,359,808.70","222,927,864.50","391,788,060.58","419,134,743.90","408,219,149.45","571,802,131.12","1,077,587,987.77","904,227,920.45","1,011,136,061.56","1,055,597,307.34","801,371,863.68","1,121,190,614.45","1,102,956,526.72","1,629,410,046.70","1,550,971,318.65","1,797,759,431.33","1,336,077,934.24","1,637,094,751.02"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"59,017,700.00",,,,,,,,,,,,,,,,,,"75,000,000.00","75,000,000.00","106,500,000.00","106,500,000.00","296,767,376.23","193,965,277.96","334,297,743.77","178,410,515.83","326,394,158.21","327,738,610.88","455,184,725.22","428,683,474.61"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,851,001.73",,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"226,577,438.72","213,066,119.29","193,803,718.81","191,162,754.67","180,350,678.98","174,543,468.16","168,621,838.97","163,789,545.10","157,734,660.59","152,075,689.29","145,989,778.65","140,266,525.84","132,919,739.02","123,990,796.33","118,983,201.63","239,114,676.06","270,714,031.13","331,033,827.40","363,310,565.10","372,021,053.84","335,749,272.81","331,870,912.06","348,629,171.87","387,218,616.30","476,000,844.96","626,093,795.24","564,785,410.72","554,682,894.35","651,084,079.05","660,381,895.17"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,"784,725.93","16,849.76","759,912.39","14,778.45","473,299.94","130,294.90","117,935.31","3,837,153.70","286,444.34","16,513.94"
在建工程,,,,,,,"27,000.00","55,000.00","7,914,843.89","18,341,953.94","20,448,140.81","43,977,812.19","99,823,250.76","74,898,620.70","90,951,215.61","6,432,268.61","1,699,462.11","2,649,160.67","7,770,419.39","11,858,920.12","106,183,221.36","129,878,212.56","201,847,788.15","183,399,364.91","131,146,581.33","18,057,187.48","15,308,936.86","60,230,329.85","56,941,322.91","27,530,580.14"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,"3,078,249.99",,"2,961,849.97",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"59,017,700.00",,,,,,,,,,,,,,,,,,"75,000,000.00","75,000,000.00","110,450,925.93","109,595,099.75","300,517,588.60","196,941,906.38","337,585,443.71","181,262,437.38","330,356,993.49","331,575,764.58","459,082,619.56","432,192,438.50"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"330,859,294.93","334,011,831.03","437,272,116.67","401,308,469.63","297,004,284.13","77,350,710.11","138,503,848.87","223,988,661.36","139,757,657.04","113,326,022.89","199,561,696.25","196,694,824.45","186,359,808.70","222,927,864.50","391,788,060.58","419,134,743.90","408,219,149.45","571,802,131.12","1,152,587,987.77","979,227,920.45","1,121,586,987.49","1,165,192,407.09","1,101,889,452.28","1,318,132,520.83","1,440,541,970.43","1,810,672,484.08","1,881,328,312.14","2,129,335,195.91","1,795,160,553.80","2,069,287,189.52"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","106,680,000.00","106,680,000.00","106,680,000.00","106,680,000.00","106,680,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","512,064,000.00","512,064,000.00","512,064,000.00","512,064,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"35,373,730.91","35,373,730.91","35,373,730.91","35,373,730.91","35,373,730.91","253,816,928.00","253,816,928.00","253,816,928.00","253,816,928.00","253,816,928.00","200,476,928.00","200,476,928.00","200,476,928.00","200,476,928.00","200,476,928.00","200,476,928.00","200,476,928.00","73,222,011.56","89,092,986.96","89,646,445.70","73,222,011.56","73,222,011.56","73,222,011.56","72,494,847.10","73,222,011.56","72,494,847.10","9,214,011.56","8,486,847.10","9,214,011.56","9,214,011.56"
无形资产,"15,208,378.78","14,950,279.03","14,582,177.91","14,398,127.37","17,001,198.49","16,902,716.08","16,804,233.67","16,705,751.26","16,607,268.85","16,541,613.91","16,410,304.03","16,311,821.62","16,243,339.29","16,142,356.89","16,150,808.45","16,049,165.29","15,829,409.16","15,876,589.95","15,783,542.73","15,685,869.61","17,146,527.40","17,056,448.43","16,952,820.32","15,297,636.91","16,799,272.67","15,143,288.17","16,607,141.71","14,946,628.41","18,257,669.73","14,750,087.05"
盈余公积,"20,077.35","3,759,451.82","9,515,278.43","9,515,278.43","15,379,629.75","15,379,629.75","15,379,629.75","15,379,629.75","19,504,326.11","19,504,326.11","19,504,326.11","19,504,326.11","23,139,266.61","23,139,266.61","23,139,266.61","23,139,266.61","26,809,404.70","26,809,404.70","26,809,404.70","26,809,404.70","28,172,928.36","28,172,928.36","28,172,928.36","28,172,928.36","30,059,161.72","30,059,161.72","30,059,161.72","30,059,161.72","33,469,830.82","33,469,830.82"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"1,657,522.86","1,467,095.16","1,657,522.86","1,657,522.86",,,"108,120,919.99","169,903,206.80","257,062,180.46","257,062,180.46","257,062,180.46","257,062,180.46","257,062,180.46","257,062,180.46","257,062,180.46","257,698,389.32","257,698,389.31","257,698,389.31"
未分配利润,"183,305.33","33,837,675.54","85,640,115.07","119,458,354.71","138,419,276.97","149,259,249.91","151,629,591.77","157,084,007.61","164,873,544.22","173,653,221.42","169,908,389.61","179,815,438.63","181,434,819.01","189,286,990.29","183,552,188.67","192,230,925.23","198,615,251.60","165,661,801.64","172,999,185.70","188,994,426.69","204,303,251.52","202,438,423.08","219,015,599.59","251,763,203.80","267,689,884.16","272,992,280.67","157,454,453.90","167,937,585.46","189,559,921.25","210,613,980.14"
长期待摊费用,"6,059,544.61","6,995,971.02","2,790,165.77","1,511,772.17","233,378.57","12,464.41",,,,,,,,,,,,"1,462,829.73","1,467,860.34","1,442,272.95","1,423,793.00","1,398,205.61","1,372,618.22","1,347,030.83","1,321,443.44","1,295,856.05","1,270,268.66","1,464,117.35","1,758,793.99","1,719,466.24"
少数股东权益,,,,,,,,,,,,,"2,794,191.59","2,657,544.61","2,486,163.20","2,322,376.70",,"33,607,386.05","50,460,909.37","50,890,079.32","78,655,467.56","86,072,259.29","111,238,247.36","141,971,974.47","166,977,809.16","197,183,334.73","195,592,857.07","212,629,436.33","232,784,948.12","232,877,719.89"
递延所得税资产,"76,532.64","18,599.41","26,866.54","49,060.56","33,232.80","64,888.32","33,232.80","56,260.80","51,167.49","54,107.31","59,785.44","68,397.94","96,233.89","128,802.88","135,620.95","113,984.61","156,419.25","851,320.45","1,029,113.23","1,799,445.22","3,191,381.63","2,659,410.76","3,065,935.31","3,151,555.28","3,733,510.56","6,983,801.32","3,552,106.58","6,825,358.20","8,664,094.53","3,945,615.23"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"7,300,000.00",,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"247,921,894.75","235,030,968.75","211,202,929.03","207,121,714.77","197,618,488.84","191,523,536.97","185,486,305.44","180,606,557.16","182,307,940.82","187,013,364.45","182,908,008.93","200,624,557.59","250,740,085.82","216,627,671.96","227,878,369.50","263,367,617.43","288,399,321.65","351,873,728.20","497,482,420.78","572,710,768.54","728,056,376.66","739,925,369.88","828,930,514.33","847,476,384.69","886,063,833.42","924,636,108.72","885,437,046.72","895,847,717.48","994,404,349.52","966,026,033.14"
所有者权益(或股东权益)合计,"115,577,113.59","152,970,858.27","210,529,124.41","244,347,364.05","269,172,637.63","525,135,807.66","527,506,149.52","532,960,565.36","544,874,798.33","553,654,475.53","549,909,643.72","559,816,692.74","567,865,205.21","575,580,729.51","569,674,546.48","578,189,496.54","585,921,584.30","619,340,603.95","656,344,053.04","667,370,833.49","686,523,553.79","691,828,391.60","742,634,833.53","813,576,939.47","864,823,471.76","908,580,651.55","907,300,290.31","937,063,445.17","981,025,717.14","994,560,875.24"
资产总计,"446,436,408.52","486,982,689.30","647,801,241.08","645,655,833.68","566,176,921.76","602,486,517.77","666,009,998.39","756,949,226.72","684,632,455.37","666,980,498.42","749,471,339.97","756,511,517.19","754,225,013.91","798,508,594.01","961,462,607.06","997,324,240.44","994,140,733.75","1,191,142,735.07","1,808,932,040.81","1,646,598,753.94","1,808,110,541.28","1,857,020,798.69","1,844,524,285.81","2,131,709,460.30","2,305,365,442.19","2,719,253,135.63","2,788,628,602.45","3,066,398,641.08","2,776,186,270.94","3,063,848,064.76"
负债和所有者(或股东权益)合计,"446,436,408.52","486,982,689.30","647,801,241.08","645,655,833.68","566,176,921.76","602,486,517.77","666,009,998.39","756,949,226.72","684,632,455.37","666,980,498.42","749,471,339.97","756,511,517.19","754,225,013.91","798,508,594.01","961,462,607.06","997,324,240.44","994,140,733.75","1,191,142,735.07","1,808,932,040.81","1,646,598,753.94","1,808,110,541.28","1,857,020,798.69","1,844,524,285.81","2,131,709,460.30","2,305,365,442.19","2,719,253,135.63","2,788,628,602.45","3,066,398,641.08","2,776,186,270.94","3,063,848,064.76"
