科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"141,030,943.45","190,074,757.84","171,450,695.70","164,890,759.83","165,288,762.15","179,123,451.90","183,736,543.79","171,862,524.85","253,125,601.96","252,308,255.83","271,629,956.11","275,390,838.04","350,898,522.95","357,171,005.75","405,669,119.37","411,824,910.29","451,747,804.32","523,442,911.40","556,669,631.32","449,093,045.30","332,872,925.21","435,322,649.83","423,949,118.60","417,954,524.36","449,470,551.90","361,736,947.09","388,357,393.31","344,049,172.68","270,392,712.66","272,905,307.49","251,278,615.01","237,997,899.18","234,581,884.49","255,315,400.09","282,450,645.99","208,833,134.04","155,080,255.26","231,870,088.38","270,647,194.63","383,599,205.96","316,783,915.23","335,081,518.16","318,078,598.81"
短期借款,"417,700,000.00","429,100,000.00","434,100,000.00","425,700,000.00","430,700,000.00","433,700,000.00","452,300,000.00","431,800,000.00","478,754,304.00","490,754,304.00","506,254,304.00","502,400,000.00","537,400,000.00","524,976,475.00","555,051,816.95","533,260,000.00","606,500,000.00","663,100,000.00","654,500,000.00","544,700,000.00","449,700,000.00","483,200,000.00","476,100,000.00","471,100,000.00","689,500,000.00","693,500,000.00","693,500,000.00","643,500,000.00","606,300,000.00","603,300,000.00","206,700,000.00","196,700,000.00","196,700,000.00","188,700,000.00","188,800,000.00","278,800,000.00","307,800,000.00","347,800,000.00","412,800,000.00","427,800,000.00","427,800,000.00","442,800,000.00","389,000,000.00"
交易性金融资产,"1,500,000.00","1,500,000.00","1,500,000.00","10,339,417.09","11,330,363.97","10,404,619.46","10,376,860.03","8,673,726.40","7,983,497.28","8,153,990.75","5,374,786.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"9,764,864.99","10,134,564.97","7,050,794.97","13,516,202.71","16,148,130.22","7,702,372.15","9,774,628.97","7,674,597.10","6,474,864.96","8,999,541.36","8,343,612.48","6,379,251.14","9,211,171.96","14,058,032.64","11,369,637.83","3,730,507.41","8,754,085.27","10,222,143.91","7,292,063.04","3,658,625.25","5,479,862.80","4,232,980.61","17,067,073.58","14,681,916.19","5,126,597.11","4,470,255.31","4,358,460.00","4,318,067.86","4,478,465.61","5,133,160.03","4,118,551.94","51,968,855.04","17,575,624.98","4,653,745.40","1,668,929.91","1,852,427.27","5,472,055.44","6,184,216.54","8,602,361.99","3,647,223.29","2,176,946.70","2,939,191.62","4,784,367.34"
应付票据,,,,,,,,"4,824,228.00",,,,,,,,,,,,,,,"9,932,930.00","9,932,930.00",,,,,,,,,,,,,,,,,,,
应收账款,"97,098,768.36","106,458,582.23","106,781,835.98","99,188,982.81","109,599,707.02","104,211,860.56","103,285,255.12","96,169,200.16","94,384,585.58","92,705,710.97","91,457,503.44","94,561,128.68","115,953,378.41","97,073,831.83","104,736,260.36","87,302,223.08","90,934,022.37","90,828,120.40","96,496,996.83","109,091,275.03","111,832,391.88","113,674,607.29","113,782,335.94","85,192,601.27","73,756,291.62","58,106,562.60","52,503,998.13","59,800,638.56","52,397,659.45","54,282,203.19","57,223,916.79","57,890,371.67","60,590,544.57","66,131,188.95","74,257,742.12","70,145,097.55","68,977,542.87","77,557,197.29","77,498,273.91","85,857,485.35","99,926,281.53","95,251,765.93","87,989,732.16"
应付账款,"15,864,376.60","19,909,489.14","19,309,360.41","35,296,289.48","42,360,643.96","36,851,638.48","34,488,180.95","32,284,842.62","31,033,766.24","34,232,153.55","27,566,359.99","39,679,740.29","45,864,585.57","32,470,746.26","44,150,469.01","55,043,784.12","57,057,874.83","29,780,486.82","40,777,833.84","112,204,117.35","132,563,262.79","81,332,282.44","67,503,966.46","32,250,117.05","43,428,635.45","36,566,749.35","29,976,698.92","30,848,429.55","36,129,001.72","24,058,416.04","52,894,750.17","26,190,254.47","26,831,830.99","27,771,393.89","18,583,361.86","53,821,683.87","25,524,186.87","25,651,335.81","44,723,994.05","330,621,594.23","284,674,195.61","270,318,986.46","221,550,740.47"
预付款项,"13,395,427.67","13,678,485.72","13,603,088.18","18,068,660.83","15,810,493.82","13,704,331.99","13,822,331.99","15,580,196.61","56,706,875.26","60,453,337.14","62,556,967.65","40,339,764.60","40,163,376.20","41,882,819.07","31,790,824.91","27,251,303.06","31,506,289.73","45,317,076.60","21,305,170.60","28,933,335.28","39,293,800.56","6,178,717.27","1,317,617.27","30,826,512.45","35,062,304.77","49,181,470.47","71,981,549.37","85,970,609.76","111,422,350.19","3,420,004.43","29,117,971.90","38,602,593.04","42,329,671.71","31,518,858.93","34,462,678.13","43,211,082.04","77,666,943.62","35,889,877.15","40,959,953.93","14,075,537.14","46,496,019.13","41,454,417.62","43,032,264.82"
预收款项,"2,614,961.01","2,527,153.05","2,195,488.04","6,472,954.42","8,093,110.63","1,800,686.93","2,282,429.52","9,323,395.45","1,859,758.33","1,572,888.26","1,805,187.49","4,005,093.36","4,075,710.36","2,802,305.33","1,736,907.24","15,498,991.14","4,837,140.03","11,883,030.95","4,320,208.62","19,623,174.63","3,631,549.93","3,432,402.92","3,131,689.41","7,051,490.92","4,832,712.82","4,599,820.04","3,667,218.74","15,034,038.68","10,266,548.18","13,482,577.92","13,885,753.58","13,676,137.99","8,014,778.30","4,824,972.91","4,717,337.79","3,939,844.99","3,796,508.48","3,899,156.80","4,563,248.04","6,318,690.45","36,210,474.47","86,932,173.18","148,689,690.51"
