科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"33,774,672.63","58,283,332.34","82,783,634.90","82,985,172.05","36,009,161.99","789,949,031.47","751,373,451.47","705,844,138.87","697,387,488.90","739,845,289.53","677,240,978.77","645,611,238.35","575,860,717.67","594,524,151.60","539,666,239.21","524,142,903.44","560,660,825.28","433,041,855.89","344,565,705.64","240,888,741.27","251,790,639.69","282,543,660.57","152,514,164.31","187,888,362.18","361,022,318.15","1,161,200,335.87","1,174,531,219.95","958,909,078.14","979,324,059.78","832,380,381.22","820,350,707.90","670,482,537.39","785,817,956.29","1,035,832,200.65","577,836,504.80","429,860,656.91"
短期借款,"40,200,000.00","15,000,000.00","22,000,000.00",,,,,"21,000,000.00","21,000,000.00","91,938,637.17","96,553,160.00","62,594,118.54","76,967,354.54","126,600,527.51","124,073,349.26","186,533,921.92","236,714,251.92","218,193,800.00","166,651,761.00","86,972,888.00","268,239,296.40","388,933,034.04","623,524,815.30","603,338,046.34","836,306,006.54","1,166,069,050.26","1,391,979,580.42","1,250,448,879.19","1,465,221,461.89","1,357,531,297.31","1,454,026,452.31","1,572,840,813.22","1,602,424,765.10","2,353,580,259.44","1,962,146,636.23","1,677,748,381.14"
交易性金融资产,,,,,,,,"1,042,680.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"450,000.00","950,000.00","400,000.00","286,801.00",,"1,420,000.00","320,000.00","100,000.00",,"830,000.00",,"500,000.00","1,015,250.10","3,537,050.00","835,000.00","566,000.00","1,675,000.00","10,353,000.00","9,212,750.00","1,476,730.58","1,267,644.00","3,336,343.17","4,404,548.90","5,348,138.30","4,851,981.99","116,130,242.73","47,763,400.92","61,228,374.32","41,023,357.27","94,334,742.13","101,181,071.81","202,127,421.86","132,674,439.97","170,814,638.13","45,859,671.96","89,066,618.24"
应付票据,"3,143,961.00","19,785,908.50","22,163,690.54","16,185,712.00","4,518,394.00","3,413,558.25","3,420,314.79","1,435,623.19","5,508,194.93","5,452,054.80","4,391,128.64","3,341,924.04","6,594,890.94","11,322,773.75","14,495,464.41","2,470,080.01","4,276,718.01","113,184.00","1,074,200.00","200,000.00",,"860,948.40","1,050,287.00","378,011.10","318,976.50","38,871,154.78","51,223,093.09","53,556,463.30","25,650,356.68","43,409,147.65","106,320,757.70","91,421,944.49","62,631,796.93","24,782,404.90","97,407,711.93","27,912,598.36"
应收账款,"12,141,502.71","16,832,391.28","21,839,270.03","31,510,734.93","22,631,440.83","17,017,236.16","25,054,576.29","32,912,692.90","44,022,079.88","46,940,782.70","58,145,749.46","72,595,122.81","76,519,747.93","89,848,192.25","112,410,159.41","164,015,925.67","174,623,868.22","223,222,791.02","243,593,886.46","248,340,962.09","299,612,646.85","334,508,578.70","414,500,343.97","483,943,265.58","465,147,366.76","686,500,779.87","730,561,345.39","690,014,541.67","706,464,328.93","969,176,604.12","914,941,119.34","946,028,409.35","1,129,715,929.85","994,737,201.46","1,162,718,345.73","1,001,557,490.26"
应付账款,"25,264,977.11","25,130,615.63","24,749,293.85","37,699,030.32","10,616,232.70","32,522,182.23","17,405,941.15","32,903,393.76","35,071,516.46","40,985,964.24","26,500,803.88","34,066,567.82","33,392,652.87","50,310,960.76","41,312,896.69","68,102,063.25","65,141,214.10","61,974,568.24","52,861,410.93","66,920,055.66","66,022,457.86","75,391,952.04","84,759,550.18","100,923,488.28","80,519,009.00","498,798,937.12","495,765,788.32","511,812,072.15","597,417,589.36","580,726,798.15","462,218,672.74","416,097,145.47","665,150,402.37","591,028,937.46","651,705,618.30","583,000,138.00"
预付款项,"3,523,811.71","7,826,406.75","2,507,618.22","10,497,404.64","6,928,016.35","3,123,827.04","4,274,052.60","8,878,001.55","4,577,175.93","23,521,787.78","52,906,671.05","33,505,040.42","108,107,092.02","60,368,374.30","66,911,244.07","70,642,917.96","72,519,742.15","35,729,439.91","46,786,267.59","66,267,213.22","122,809,331.30","44,955,490.09","116,651,378.64","50,491,632.99","75,046,693.00","40,019,515.46","119,512,324.21","123,521,394.58","189,851,570.84","129,702,988.24","143,476,651.04","454,057,491.13","490,659,300.05","91,240,312.53","192,082,898.74","111,944,625.78"
预收款项,"5,309,384.59","48,906,071.71","6,151,390.87","7,065,616.60","5,094,773.32","7,881,911.31","6,938,417.16","7,451,091.65","6,963,240.74","6,623,191.92","8,149,730.09","6,985,182.27","6,736,097.77","13,188,688.66","11,054,018.30","7,625,655.84","7,135,737.69","10,195,843.11","8,107,654.82","7,728,629.80","9,684,986.18","18,464,860.06","20,329,151.45","14,021,535.42","16,953,754.71","33,892,571.83","50,989,581.67","55,613,852.90","114,821,878.72","86,783,747.64","78,259,014.06","195,039,798.25","194,540,351.87","87,294,488.95","99,367,797.00","390,766,053.34"
