科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"199,377,717.85","215,397,164.49","412,861,631.28","337,793,813.94","179,857,025.56","239,057,211.39","243,415,807.19","269,466,863.01","254,622,583.23","410,207,752.46","646,772,515.72","617,115,303.19","700,725,214.66","616,754,070.88","588,237,783.10","639,236,592.90","643,781,763.21","613,758,549.72","669,350,234.16","753,650,663.93","725,224,047.54","458,631,740.84","384,428,274.37","461,096,756.52","452,309,112.61","326,026,203.44","341,580,169.21","268,238,108.18","253,341,000.44","225,602,140.11","211,752,695.43","235,065,379.74","212,352,120.73","167,121,569.75","141,673,736.99","197,858,263.66","140,846,827.23","136,337,989.55","200,382,559.97","165,033,911.57","89,041,156.09","71,194,967.78","603,845,517.17"
短期借款,"697,735,858.00","725,970,362.00","941,470,896.00","944,363,847.76","932,984,451.07","932,413,779.79","976,598,005.37","957,071,951.90","899,406,535.21","742,382,891.13","693,767,887.99","562,138,844.20","634,310,678.68","750,316,499.75","711,423,513.65","663,663,868.87","782,400,677.90","952,459,181.60","796,117,955.03","814,487,613.79","911,850,035.02","773,789,106.60","668,913,360.67","798,136,935.38","772,624,485.88","706,962,313.41","653,186,530.00","609,197,215.00","672,893,588.80","656,058,004.58","647,395,560.00","718,109,100.00","599,489,053.30","537,910,011.20","488,000,000.00","438,000,000.00","385,000,000.00","335,000,000.00","266,000,000.00","227,000,000.00","170,000,000.00","120,000,000.00","270,000,000.00"
交易性金融资产,"11,076,574.51","3,980,800.00",,"6,432,430.20","15,165,283.00","10,618,239.20","6,400,505.00","6,681,905.00","18,551,906.00","66,389,147.58","66,261,830.00","59,506,831.72","153,929,873.00","117,563,512.86","116,018,400.00","33,639,625.00","51,892,063.75","78,839,411.30","71,614,671.82","63,813,322.82","91,985,492.60","99,420,673.58","86,317,496.90","61,044,640.19","59,269,186.96","61,103,474.20","24,433,797.18","35,963,549.61","42,616,105.09","43,465,630.59","9,509,100.00",,"3,929,000.00",,"29,000.00",,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,"1,400,000.00","1,400,000.00",,,,,,,,,,,,,,,,,,,,,,
应收票据,"8,256,250.00","8,690,785.50","19,018,542.50","20,274,158.77","14,210,855.56","21,723,095.78","20,803,631.17","22,700,862.66","8,651,265.41","20,091,949.76","24,207,676.50","39,299,195.07","29,425,340.95","37,064,182.86","38,466,167.09","43,766,268.75","34,944,112.49","62,625,796.41","80,960,084.00","59,509,994.37","33,431,100.41","39,514,892.43","61,552,750.16","72,843,888.59","49,417,962.01","42,456,245.77","46,888,188.99","47,464,115.63","45,170,043.95","28,432,696.54","25,285,824.57","24,722,630.62","20,644,962.17","21,116,790.86","18,787,883.85","24,193,237.39","26,613,283.85","17,839,548.17","13,079,678.31","19,082,744.50","10,705,094.90","9,132,321.96","238,754,587.55"
应付票据,"67,716,129.41","92,198,564.78","106,736,338.31","112,030,575.99","144,113,592.53","125,615,478.84","50,288,238.59","18,666,500.00","40,348,627.28","116,011,862.29","136,229,086.04","123,684,839.50","99,665,882.36","89,318,010.97","84,563,010.97","57,892,305.08","64,816,405.08","50,424,120.00","26,635,220.00","7,597,719.60","9,725,719.60","56,604,000.00","63,119,263.00","20,257,801.50","19,342,611.50","3,195,949.00","13,224,099.00","8,021,565.95","1,756,899.45","1,656,240.00","43,556,240.00","38,400,000.00","2,600,000.00","2,800,000.00","7,300,000.00","4,900,000.00","5,100,000.00","5,913,668.00","13,040,237.00","12,967,233.00","11,633,990.00","4,358,320.00","197,632,267.42"
应收账款,"171,470,098.65","200,170,299.50","235,215,967.20","204,019,568.18","248,052,187.12","230,198,871.92","230,196,075.92","167,547,614.91","176,573,506.82","167,882,777.38","151,151,259.09","180,567,547.03","185,504,951.68","251,015,232.40","221,805,642.38","243,390,691.10","200,984,733.77","215,796,916.82","196,612,691.67","203,609,201.73","199,312,572.08","189,104,335.42","200,311,483.04","168,968,970.73","151,463,970.20","174,911,708.32","142,672,019.97","164,781,355.40","137,863,028.17","105,618,299.81","110,812,270.55","85,903,205.53","72,770,262.79","80,105,779.61","65,579,941.97","55,205,904.23","49,846,758.34","51,187,761.66","45,535,793.15","45,537,160.65","45,230,100.05","45,759,003.96","430,523,888.97"
应付账款,"156,577,378.14","174,045,020.98","129,689,039.46","175,173,307.66","207,864,475.91","258,466,192.93","274,490,827.75","158,835,299.68","194,598,165.83","205,399,282.37","184,418,158.81","173,715,756.73","177,394,037.08","281,184,733.76","280,377,589.56","447,293,031.99","401,346,378.82","468,941,994.01","452,856,527.22","497,419,424.36","393,398,338.24","383,523,920.92","412,158,370.96","317,577,483.62","280,746,868.20","291,115,767.65","240,855,198.11","233,735,435.06","206,539,714.25","136,108,713.47","142,131,685.00","89,754,949.95","85,265,541.31","90,334,278.23","96,920,011.52","74,062,917.62","62,991,595.95","74,384,194.91","62,783,415.74","66,660,199.12","61,922,343.61","61,770,007.28","459,527,314.15"
预付款项,"79,420,832.48","78,199,129.13","119,930,931.97","483,588,733.89","137,502,721.27","133,610,927.81","97,968,156.12","89,575,109.42","98,381,534.76","95,609,016.17","126,233,414.24","70,508,855.68","97,349,261.02","115,917,260.87","224,142,773.26","214,348,687.21","211,258,830.93","176,571,500.23","192,067,160.69","110,883,841.02","111,800,335.69","107,871,820.93","103,365,902.11","56,717,718.08","68,090,730.02","79,550,862.00","80,653,269.96","39,458,282.09","41,980,498.31","14,039,355.05","11,143,368.50","3,791,845.22","14,225,735.24","15,444,707.60","12,046,317.92","3,917,909.38","4,923,642.77","6,943,375.47","7,163,648.60","3,683,130.28","4,756,234.05","4,744,826.80","22,039,518.10"
预收款项,"132,232,975.62","156,051,668.72","239,758,003.87","231,079,124.59","180,478,640.62","172,267,123.16","144,867,030.44","91,343,949.68","86,221,649.55","396,572,723.92","946,309,073.64","1,332,495,081.30","1,564,669,205.34","1,778,222,829.73","1,928,521,692.16","1,195,243,069.79","243,028,065.85","266,807,578.45","249,307,084.71","123,418,942.87","201,358,062.60","175,308,005.78","161,402,917.86","103,440,505.45","124,956,247.14","127,474,908.38","182,724,867.06","71,454,503.34","86,793,055.47","37,920,464.33","51,966,746.50","41,406,657.12","41,040,435.10","36,683,779.32","27,441,619.89","30,267,064.89","30,892,715.44","28,902,268.64","31,627,512.56","27,084,345.27","25,765,245.02","24,969,311.65","34,884,159.51"
