科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"11,371,975.32","63,685,932.04","94,909,187.83","104,877,297.87","23,248,864.09","35,431,744.37","52,438,463.62","84,693,751.60","7,546,244.59","16,951,026.95","46,933,021.78","98,014,112.64","25,212,892.94","42,129,243.75","88,369,812.50","163,376,766.73","29,264,495.75","187,951,543.25","295,515,752.92","774,643,112.71","184,121,312.46","341,050,960.08","476,659,858.06","774,723,520.03","73,545,462.65","216,964,437.68","227,625,528.34","256,534,792.87","97,628,103.20","170,769,659.26","171,155,373.88","201,449,125.58","953,027.20","2,463,737.65","4,409,025.23","22,707,036.61","81,674,635.99","184,582,995.36","249,026,989.93","410,025,980.82","45,728,762.79","78,885,972.25","212,004,241.91","354,709,149.31","61,868,745.00","106,714,426.91"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501,221,163.56",,"283,451,600.00","283,451,600.00","283,451,600.00","88,312,800.00","156,919,805.08","218,402,159.52","220,097,379.57",,"137,593,291.93"
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,"45,000.00","109,095.73",,,,,,,,"90,000.00",,,,,"1,183,700.00","1,183,700.00","1,666,000.00",,"1,480,000.00",,"1,390,116.91",,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,"10,112.63",,,,,,,,,,,,,,,"50,000,000.00",,"15,000,000.00"
收到其他与经营活动有关的现金,"31,806,698.69","22,777,340.37","43,286,914.17","86,052,073.26","5,175,741.76","19,605,109.95","21,167,664.83","10,444,393.04","774,606.51","6,419,932.62","19,901,446.54","16,144,109.43","3,717,853.76","4,988,722.44","21,660,400.63","31,989,650.59","29,828,761.64","25,467,535.59","33,594,470.08","6,832,366.51","848,071.06","918,245.51","33,480,075.91","5,565,633.07","2,626,942.46","3,268,102.56","50,811,065.47","313,713.63","675,488.63","513,123.81","856,535.12","1,715,226.92","50,224.75","30,419.31","78,319.04","740,696.47","98,934,840.31","13,443,106.29","22,652,118.81","14,117,907.18","133,268,241.08","224,956,607.12","235,516,015.87","12,272,119.98","932,062.26","7,885,096.97"
投资活动现金流出小计,,,,,,,"8,000.00","8,000.00",,"11,099.00","11,099.00","20,249.00",,,"61,000.00","308,138.00",,"427,735.18","427,735.18","91,977,681.23","3,000,000.00","3,024,896.00","3,039,669.17","4,116,089.00","2,280.00","4,330.00","4,330.00","56,784.47","6,376,899.63","13,149,405.83","13,149,405.83","13,149,405.83","-3,997.75","-3,997.75","11,326,002.25","631,637,319.50","171,113,980.79","753,897,389.79","1,366,346,220.79","1,931,830,578.23","294,658,886.00","717,436,503.69","1,059,000,904.67","1,135,148,403.19","35,927,055.73","377,783,526.12"
经营活动现金流入小计,"43,178,674.01","86,463,272.41","138,196,102.00","190,929,371.13","28,424,605.85","55,036,854.32","73,606,128.45","95,138,144.64","8,320,851.10","23,370,959.57","66,834,468.32","114,158,222.07","28,930,746.70","47,117,966.19","110,030,213.13","195,366,417.32","59,093,257.39","213,419,078.84","329,110,223.00","781,475,479.22","184,969,383.52","341,969,205.59","510,184,933.97","780,398,248.83","76,172,405.11","220,232,540.24","278,436,593.81","256,848,506.50","98,303,591.83","171,282,783.07","172,011,909.00","203,254,352.50","1,003,251.95","2,494,156.96","4,487,344.27","23,447,733.08","181,793,176.30","199,209,801.65","273,345,108.74","424,143,888.00","180,477,003.87","303,842,579.37","448,910,374.69","366,981,269.29","62,800,807.26","114,599,523.88"
投资活动产生的现金流量净额,,,,,,,"-8,000.00","-8,000.00",,"-11,099.00","-11,099.00","-20,249.00",,,"-61,000.00","-308,138.00",,"-394,685.18","-394,685.18","-13,310,407.82","-5,707,586.82","18,916,379.14","18,901,605.97","16,257,092.14","-2,280.00","-4,330.00","-4,330.00","-56,784.47","-6,376,899.63","-12,562,454.39","-12,562,454.39","-12,562,454.39","3,997.75","3,997.75","-11,326,002.25","-505,075,633.87","-14,173,273.16","-434,344,634.16","-776,828,472.90","-832,423,875.32","243,624,434.57","-76,638,795.54","-101,328,627.57","-75,279,867.84","127,849,708.45","-46,741,315.92"
购买商品、接受劳务支付的现金,"36,217,593.25","69,615,539.62","112,079,862.37","159,592,541.64","17,685,649.67","26,794,913.69","43,773,264.29","51,611,153.61","12,586,946.40","18,905,710.55","57,309,786.29","98,183,758.14","27,538,868.77","39,509,768.55","89,543,644.42","167,756,064.97","35,817,353.62","199,582,421.05","333,059,288.46","813,230,448.42","161,108,245.50","325,312,115.02","512,480,903.21","765,133,175.06","80,490,798.75","214,098,367.69","224,812,461.50","221,174,686.75","50,216,848.78","86,997,459.39","86,261,247.91","86,254,313.91",,,,"16,084,042.00","36,539,945.15","81,897,993.01","113,087,048.76","139,154,013.63","41,244,024.87","165,091,316.64","303,218,945.48","153,264,819.34","9,258,402.66","28,628,778.77"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00",,,,,,,,"1,510,657,992.35",,"300,000.00","300,000.00","6,180,000.00",,,,,,"588,000.00"
