科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"547,584,752.09","396,640,255.35","392,710,007.43","474,893,888.75","582,650,762.09","478,494,839.39","421,909,927.17","524,440,700.82","616,808,661.58","565,611,170.36","633,301,542.79","711,939,049.45","568,363,214.41","557,743,136.22","576,379,650.63","811,019,653.00","612,670,381.14","548,178,540.02","578,920,548.91","702,727,480.21","688,654,432.73","630,169,911.69","680,475,515.42","1,006,712,365.18","823,717,460.45","575,711,596.39","644,026,378.88","702,973,577.41","676,255,497.48","585,542,290.49","596,755,512.90","759,297,979.89","597,993,017.07","688,231,475.39","665,127,056.82","847,409,430.98","775,808,980.78","841,934,011.78","1,171,300,704.58","1,332,962,731.20","1,110,228,880.38","966,122,439.21","1,063,071,919.01","1,125,718,875.36","965,212,102.71"
短期借款,"180,400,000.00","165,800,000.00","212,300,000.00","221,000,000.00","203,080,000.00","358,634,500.64","279,531,928.35","254,000,000.00","231,500,000.00","186,500,000.00","198,500,000.00","218,500,000.00","227,984,555.67","399,800,000.00","327,300,000.00","334,300,000.00","453,300,000.00","486,000,000.00","536,600,000.00","670,100,000.00","741,000,000.00","838,000,000.00","863,500,000.00","922,000,000.00","785,500,000.00","696,000,000.00","740,773,200.00","704,844,800.00","750,661,500.00","794,862,400.00","779,489,600.00","794,458,165.00","569,019,703.00","693,732,300.00","687,481,345.68","542,100,774.60","471,740,912.00","452,940,806.20","369,767,151.79","314,652,290.40","295,755,154.11","240,570,233.02","401,804,954.06","391,879,542.75","384,331,571.20"
交易性金融资产,,,"184,950.00",,,,,,,,"120,740.00","223,940.00","369,904.50","121,275.00","99,207.50","82,890.00","1,231,205.00","1,171,478.85","1,119,305.80","1,076,156.18","94,397.50","90,987.00","81,193.50","80,628.50","88,347.50","71,992.00","92,335.00","102,410.00","48,303.00","44,780.00","44,792.00","46,410.00","77,466.00","58,860.00","21,360.00","25,620.00","18,660.00","16,680.00","15,900.00","14,040.00","13,500.00","8,820.00","10,620.00",,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"200,000.00","281,500.00",,,"400,000.00","2,242,000.00","322,000.00","86,000.00","2,650,000.00","450,000.00",,"764,000.00","709,420.00","50,000.00","439,969.50","410,000.00","749,000.00","800,000.00","600,000.00","873,904.00","1,527,904.00","720,750.00","907,492.65","9,880,000.00","8,073,000.00","273,000.00","360,000.00","1,240,000.00","702,610.00","187,600.00","330,000.00","21,130,000.00","179,260.00","268,000.00","50,000.00",,"100,000.00","100,000.00","228,250.00","1,470,000.00","1,420,000.00","450,000.00","500,000.00","300,000.00"
应付票据,"234,581,460.00","235,231,460.00","239,139,600.00","253,953,460.00","292,841,610.00","260,912,400.00","166,860,734.00","199,764,750.50","232,640,608.00","295,249,454.00","336,829,213.00","294,064,905.00","239,132,852.00","246,226,634.00","258,107,800.00","288,607,200.00","247,459,396.00","367,844,206.00","397,119,148.80","371,166,285.00","321,947,975.82","375,575,682.99","280,138,141.04","458,498,230.25","506,422,738.55","433,190,805.45","417,405,045.08","529,373,133.73","475,377,749.86","506,227,945.26","450,830,485.97","582,963,651.02","465,292,317.48","448,907,749.24","407,630,087.11","547,452,394.58","483,633,068.07","489,795,163.90","434,582,554.75","579,676,168.21","410,436,683.05","345,480,525.98","356,876,057.93","471,863,249.98","322,274,408.28"
应收账款,"35,615,517.73","32,270,413.51","44,318,040.83","30,295,848.05","31,999,271.62","44,455,106.22","79,540,273.81","42,984,133.30","36,989,626.08","30,660,672.07","53,199,654.03","39,064,188.76","43,792,966.67","33,648,566.08","59,691,290.05","55,856,895.95","64,776,152.47","57,852,570.62","85,561,724.28","64,320,121.82","65,052,680.17","88,168,695.85","87,547,741.38","75,844,877.47","152,528,991.56","111,907,609.04","95,750,553.75","107,979,209.11","93,151,555.65","95,122,595.67","118,525,345.07","97,840,041.08","92,525,816.43","90,108,742.20","81,001,820.32","105,479,758.22","88,203,154.40","104,849,588.44","104,001,290.95","115,328,395.84","109,582,488.42","104,285,785.23","117,517,083.08","147,215,896.15","136,132,449.13"
应付账款,"206,283,753.98","205,853,069.52","213,405,789.51","224,015,128.74","264,198,193.21","276,006,175.48","335,113,544.70","289,772,413.57","267,164,134.63","306,082,396.18","242,976,540.02","298,257,129.63","336,563,143.93","282,989,814.59","368,552,863.03","315,020,990.99","347,300,619.09","336,822,182.06","388,383,362.39","393,778,380.82","425,793,299.85","433,043,722.67","433,909,668.19","444,887,103.12","532,898,701.57","488,914,734.06","515,423,249.17","502,476,184.48","523,128,765.53","487,159,866.84","553,746,341.29","454,389,781.94","519,125,812.04","508,364,254.08","472,382,294.11","449,046,240.53","489,149,377.09","437,221,304.21","504,365,878.72","384,645,522.95","474,737,591.16","437,415,982.40","471,599,686.62","393,108,542.66","506,576,160.61"
预付款项,"174,993,842.17","127,955,656.38","148,312,554.31","152,667,607.35","182,671,019.28","192,602,855.68","152,297,763.19","133,708,228.49","156,512,291.41","202,853,930.28","219,244,043.80","176,882,280.17","218,907,225.73","181,030,613.56","246,485,203.46","209,347,874.45","271,299,528.82","271,504,984.32","362,537,365.85","326,932,620.47","325,647,076.30","324,444,708.98","345,403,869.84","283,350,089.98","298,606,363.31","286,922,487.78","355,559,349.96","286,601,383.75","329,018,798.01","317,000,354.32","353,950,748.04","218,342,864.30","269,882,124.90","306,011,464.28","275,740,461.62","166,280,420.51","248,246,702.20","167,200,671.48","327,379,044.02","209,933,461.67","296,099,219.87","247,287,023.64","304,557,067.05","264,508,714.65","268,115,959.77"
预收款项,"160,741,178.83","110,707,792.90","121,603,823.24","169,402,799.13","214,215,992.90","210,944,225.44","262,364,687.90","289,677,424.29","334,898,437.23","311,847,436.51","407,503,737.33","425,171,464.63","505,505,331.74","449,780,049.14","511,265,557.81","551,190,857.94","606,695,933.40","561,718,771.52","586,823,772.85","659,993,693.48","633,169,427.16","583,818,472.68","657,308,822.05","708,256,099.99","688,154,135.65","630,123,986.12","624,495,695.18","591,127,543.68","569,228,534.14","520,196,762.75","523,822,727.11","507,013,689.48","474,256,171.09","438,837,476.09","443,618,538.74","481,043,287.90","433,909,966.78","403,474,050.51","432,619,470.68","440,984,652.68","408,826,871.06","386,900,745.86","398,213,620.65","389,171,125.63","391,713,053.29"
