科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"34,690,006.25","31,195,858.82","57,361,462.32","83,235,515.52","431,820,902.14","364,272,574.39","293,270,576.94","175,881,051.73","177,109,150.54","182,231,443.17","143,704,539.02","134,784,508.12","696,163,019.01","711,297,132.81","710,804,911.52","465,746,649.75","396,167,120.13","300,584,742.85","230,052,211.68","197,338,313.41","204,204,215.97","327,480,893.91","216,914,949.16","278,652,198.06","290,753,489.45","229,245,168.19","237,872,537.09","360,035,423.24","338,738,516.15","561,701,739.66","365,224,832.73","424,551,991.37","646,192,538.43","647,845,121.97","481,648,508.43"
短期借款,"150,520,000.00","175,670,000.00","121,000,000.00","81,000,000.00","56,000,000.00","20,000,000.00","20,000,000.00",,"45,000,000.00","60,000,000.00","80,000,000.00","40,000,000.00","60,000,000.00",,,,,"9,145,350.00","101,532,350.00","80,000,000.00","109,532,000.00","155,500,000.00","5,000,000.00","5,000,000.00","10,000,000.00","10,000,000.00","15,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","147,012,642.49","147,116,203.09","142,219,763.69"
交易性金融资产,"831,718.00","291,300.00","348,700.00","437,346.81",,,,,,,,,,,,,,"20,119,414.21",,,,,,,,,,,,,,,,,"453,899.97"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"13,921,730.50","18,767,499.13","27,222,816.70","45,186,208.69","47,414,676.42","43,798,579.14","80,459,103.07","97,918,124.80","51,912,885.74","80,672,180.37","84,846,383.52","85,731,566.61","66,890,401.79","74,221,640.66","95,128,321.22","118,169,466.21","79,345,151.64","77,822,824.78","102,763,371.46","137,740,019.55","139,525,037.03","102,291,767.46","117,992,221.37","145,336,186.87","151,240,587.88","146,129,720.06","149,660,971.62","143,460,241.08","158,481,879.59","140,102,302.81","147,473,175.87","211,782,383.95","194,443,534.03","160,809,217.43","124,606,354.78"
应付票据,"10,000,000.00","8,400,000.00","10,000,000.00","20,000,000.00","10,000,000.00","16,000,000.00","6,000,000.00",,,,"3,000,000.00","3,000,000.00",,,,,,"15,050,000.00","50,000,000.00","56,157,027.60","6,157,027.60","10,688,427.49","10,788,427.49",,,,"2,150,000.00","4,180,000.00","5,770,000.00","3,880,000.00","6,061,869.11","8,357,515.00","10,102,328.24","11,634,164.13","5,009,123.36"
应收账款,"77,463,763.20","72,715,464.52","73,134,343.84","93,957,349.65","89,337,691.73","94,379,529.45","125,938,068.66","123,268,573.18","170,857,991.75","112,532,945.79","141,890,438.56","132,186,689.94","139,776,713.56","94,691,988.38","131,767,249.20","157,223,556.12","118,669,673.89","85,884,842.79","124,570,343.90","125,269,138.52","138,342,208.10","124,172,843.26","177,857,698.60","191,545,241.85","190,203,777.18","154,298,932.65","175,667,642.58","192,842,911.34","201,147,992.06","202,665,465.56","308,359,067.27","287,848,025.50","279,748,046.57","306,737,140.32","329,590,669.99"
应付账款,"95,229,146.53","96,297,590.77","86,708,438.07","108,133,924.48","103,586,056.94","94,811,747.08","109,666,792.13","128,722,731.37","197,433,768.88","182,324,399.83","173,095,839.33","172,025,765.13","168,984,497.82","141,529,638.18","138,082,697.17","141,381,243.61","171,948,893.20","208,080,296.52","219,166,241.55","243,249,646.90","228,593,371.25","218,893,996.09","209,453,592.96","196,985,814.16","180,155,679.11","170,509,150.97","160,393,865.32","149,358,977.83","154,419,615.86","153,741,644.66","151,030,512.94","217,948,108.67","148,723,020.50","143,911,626.56","161,521,433.39"
预付款项,"80,925,381.05","25,548,192.60","19,531,738.55","76,571,418.71","76,255,919.04","80,774,775.92","118,332,355.97","133,654,416.61","58,618,399.00","68,126,324.40","71,447,307.13","67,870,098.89","66,473,101.07","57,585,977.20","59,114,247.05","109,548,078.89","89,520,607.17","78,836,216.48","61,895,234.48","53,679,618.91","61,548,510.23","41,758,371.21","37,562,335.83","35,969,282.18","23,716,055.23","1,228,676.90","5,728,541.00","3,604,867.49","3,247,270.03","3,641,367.06","5,774,705.58","8,945,663.09","12,245,942.58","6,012,967.55","13,861,281.50"
预收款项,"9,570,839.68","7,445,399.59","11,995,884.96","32,643,761.54","21,565,197.68","22,464,028.28","29,706,273.68","22,865,701.14","40,884,103.01","14,169,235.35","12,036,832.21","21,301,102.95","8,425,127.29","22,577,868.52","21,926,604.03","34,202,898.51","21,418,038.14","58,356,981.36","33,286,204.53","37,773,620.73","35,083,069.66","57,746,636.80","34,772,744.27","33,374,630.72","29,149,110.88","28,814,680.55","28,781,295.91","28,365,633.28","20,424,450.74","24,148,937.42","18,095,952.24","25,708,155.99","26,608,355.97","18,110,018.77","14,852,431.66"
其他应收款,"2,682,606.30","1,243,843.62","168,740.00","1,433,841.00","1,433,575.00","833,100.00","728,755.00","2,235,740.00","7,260,028.43","1,097,740.00","6,185,295.39","2,318,501.31","2,698,000.00","429,939.34","1,541,702.15","2,149,575.89","8,487,869.58","2,969,109.07","8,459,830.93","13,085,383.38","2,054,567.55","4,158,637.85","3,682,638.15","3,292,063.83","3,506,368.01","1,860,391.79","2,114,069.76","2,296,031.56","2,556,494.65","2,253,513.40","2,772,313.58","6,010,480.94","3,949,898.44","8,602,318.50","3,751,786.40"
应付职工薪酬,"37,300,638.64","39,184,692.30","32,026,971.32","34,439,621.54","37,819,509.05","39,684,346.62","34,823,082.18","37,551,554.30","34,386,190.03","37,794,313.39","41,333,551.95","46,384,140.67","24,587,717.88","34,571,761.46","38,710,403.10","44,482,913.43","33,721,248.53","36,105,941.11","38,748,378.44","23,241,899.89","20,917,425.90","30,542,561.54","45,526,474.97","28,730,158.81","27,332,643.94","30,047,698.87","27,383,420.12","24,702,441.26","26,304,425.36","31,671,750.10","26,452,622.36","27,941,463.87","30,004,370.12","30,884,292.58","27,140,204.90"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,629,833.08","-4,000,037.18","2,682,725.46","3,755,287.36","6,403,331.48","18,826,526.09","18,772,433.85","11,159,038.91","2,083,179.85","2,881,117.09","10,564,482.24","8,415,118.29","16,144,233.38","13,290,966.13","13,853,554.94","11,072,908.24","9,007,701.36","11,512,655.04","13,721,727.80","16,310,589.72","16,499,641.87","2,301,618.01","15,969,634.99","20,824,260.96","7,891,317.19","11,029,786.41","21,482,529.77","12,123,791.65","14,830,042.38","17,463,979.46","23,132,100.32","14,918,140.22","12,144,215.82","17,433,248.53","16,853,022.93"
应收利息,,,,,,,,,,,,,,,,"494,444.45","1,225,883.75","2,011,051.93","1,232,558.36","1,897,642.30","487,671.23","1,116,931.50","1,867,068.50","620,520.55","1,603,258.68","629,260.28","1,424,575.35","620,520.56","1,424,575.36",,,,,"100,470.00","1,622,788.87"
应付利息,,,,,,"200,550.00","71,400.01","83,999.99","83,999.99","344,924.44",,"80,181.79","80,181.79","182,848.46","66,181.78","66,181.78","66,181.78","265,784.62","90,668.50","1,672,668.51","90,668.51","190,593.67","39,940.88","330,490.88","425,420.04","294,782.41","355,751.19","251,824.40","251,803.96","280,945.42","266,985.76","214,683.33","510,805.10","1,826,220.62","611,327.06"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"97,616.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"125,164,074.45","174,783,296.25","157,284,661.82","163,224,865.50","190,825,024.70","231,627,516.56","218,118,781.75","206,020,331.83","232,522,715.91","260,364,387.14","283,016,626.28","261,196,536.97","256,752,344.67","281,598,312.85","304,261,202.77","289,777,653.13","292,507,894.35","317,642,544.70","309,253,135.88","296,342,544.11","293,363,039.94","312,300,217.91","299,251,403.83","289,250,027.96","284,534,225.52","283,611,407.39","269,438,826.70","266,916,267.09","271,314,901.05","262,394,120.41","283,246,093.08","322,617,216.86","313,586,754.77","311,208,232.07","340,640,513.95"
其他应付款,"19,262,755.02","4,174,380.45","1,116,369.00","1,173,361.30","7,331,280.46","5,974,686.56","5,970,113.46","3,467,354.96","3,499,557.16","2,187,759.06","2,121,759.06","1,991,284.34","8,902,160.70","3,046,112.63","2,844,809.16","3,281,715.69","3,397,661.90","4,738,118.94","2,487,530.20","2,411,224.90","2,348,167.59","20,828,064.92","16,006,316.56","16,840,770.86","16,682,374.92","7,880,303.27","3,406,902.96","5,302,917.44","3,440,666.13","5,562,210.44","20,093,785.54","294,990,530.07","309,465,541.26","244,230,741.11","173,753,216.91"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"83,850,000.00",,"50,000,000.00",,,"509,090.00","509,090.00","254,544.00","100,254,544.00","100,509,089.00","254,544.00","254,543.00","254,543.00","254,546.00","254,546.00","80,254,546.00","80,254,546.00","150,254,546.00","70,254,546.00","70,254,546.00","70,254,546.00","254,546.00","254,546.00","254,546.00","254,546.00","254,546.00","254,546.00","254,546.00","254,546.00","200,254,546.00","200,254,546.00","200,254,546.00","200,254,546.00","254,546.00","254,546.00"
其他流动资产,,,,,,,,,,,,,,,,,,"284,000,000.00","265,000,000.00","255,000,000.00","275,000,000.00","115,719,154.63","66,645,932.52","160,310,906.28","180,249,742.00","321,702,846.55","325,164,324.23","176,751,601.74","237,794,737.08","117,727,289.14","78,954,301.68","29,836,724.43","25,314,747.46","165,910,891.26","237,472,249.39"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"335,679,279.75","324,545,454.94","335,052,463.23","464,046,545.88","837,087,789.03","815,686,075.46","836,847,641.39","738,978,238.15","698,281,171.37","705,025,020.87","731,090,589.90","684,087,901.84","1,228,753,580.10","1,219,824,991.24","1,302,617,633.91","1,143,109,424.44","985,924,200.51","1,169,870,746.81","1,103,226,686.69","1,080,352,660.18","1,114,525,250.05","1,028,998,817.73","921,774,247.96","1,104,976,427.58","1,125,807,503.95","1,138,706,403.81","1,167,071,488.33","1,146,527,864.10","1,214,706,365.97","1,290,485,798.04","1,191,804,489.79","1,291,592,486.14","1,475,481,462.28","1,607,226,359.10","1,533,648,053.28"
流动负债合计,"408,363,212.95","327,269,641.93","315,530,388.81","281,145,956.22","242,705,375.61","218,470,974.63","225,519,185.31","204,104,924.67","423,625,342.92","400,210,838.16","322,407,008.79","293,452,136.17","287,378,461.86","215,453,741.38","215,738,796.18","314,742,407.26","319,814,270.91","493,509,673.59","529,287,647.02","531,071,224.25","489,475,918.38","496,946,444.52","337,811,678.12","302,340,672.39","271,891,092.08","258,830,948.48","259,208,311.27","234,540,131.86","235,695,550.43","447,004,013.50","455,388,374.27","800,333,143.15","884,825,825.50","615,401,061.39","542,215,069.90"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"14,793,190.78","14,793,190.78","14,793,190.78","14,793,190.78","52,793,190.78","82,133,997.78","81,633,997.78","85,633,997.78","88,133,997.78","95,133,997.78","89,133,997.78","95,133,997.78","107,633,997.78","107,633,997.78"
长期借款,"4,000,000.00","94,000,000.00","74,000,000.00","174,000,000.00","104,000,000.00","103,490,910.00","103,490,910.00","102,290,910.00","2,290,910.00","2,036,365.00","82,036,364.00","82,036,365.00","82,036,365.00","82,036,362.00","151,781,816.00","71,781,816.00","71,781,816.00","1,781,816.00","1,527,270.00","1,527,270.00","1,527,270.00","1,527,270.00","1,272,724.00","201,272,724.00","201,272,724.00","201,272,724.00","201,018,178.00","201,018,178.00","201,018,178.00","1,018,178.00","242,239,132.00","235,913,759.55","331,241,665.44","695,786,931.50","680,795,264.27"
持有至到期投资,"500,000.00","700,000.00",,,,,,,,,,,,,"20,000,000.00","230,000,000.00","279,000,000.00","49,000,000.00","49,000,000.00","29,000,000.00",,"29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00",,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"314,194,122.00",,,,
长期股权投资,"34,121,515.36","40,591,262.15","54,400,016.98","56,480,624.71","58,434,210.42","65,533,752.70","67,614,283.39","70,279,133.15","73,135,523.07","73,992,081.33","77,666,326.17","79,797,143.13","82,455,262.88","79,134,608.71","83,161,951.20","85,083,942.48","85,673,519.57","202,761,534.15","214,781,281.74","215,839,562.53","220,706,101.08","209,228,165.40","213,390,293.01","218,744,619.98","225,170,486.18","231,383,972.70","238,508,029.74","243,243,340.75","244,507,063.06","252,561,961.84","263,065,790.29","278,972,016.80","290,030,174.02","305,153,787.49","319,837,954.91"
专项应付款,"500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,605,494.33","73,560,754.66"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"164,001,320.57","241,060,816.58","228,432,108.28","230,235,190.42","227,038,744.27","220,824,982.17","218,872,075.87","257,720,816.86","429,858,878.40","507,985,399.42","493,457,140.60","479,921,062.78","465,759,783.08","526,918,723.48","514,483,935.17","501,775,403.40","487,437,946.68","626,217,174.90","610,619,651.01","832,672,025.09","810,892,868.00","1,048,487,745.46","1,024,652,671.16","1,017,988,203.97","992,181,672.75","1,000,535,779.26","984,647,766.01","964,139,667.10","941,812,771.91","942,770,162.40","1,048,938,267.31","1,038,177,747.44","1,024,357,282.02","957,743,309.93","947,985,880.55"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,"470,717.07","462,471.46","454,224.62","445,980.25","437,736.21","429,490.98","421,245.78","413,000.52","404,755.35","396,510.12","232,958.96","380,019.66","384,966.84","376,721.61"
在建工程,"38,360,960.20","10,174,861.34","14,372,629.35","20,267,477.53","42,128,217.07","69,499,776.96","89,597,253.59","136,657,827.98","156,521,053.62","71,459,190.69","100,773,541.96","141,721,113.06","179,028,696.88","113,540,794.61","148,255,898.96","167,127,638.54","301,712,550.44","236,130,152.30","357,382,955.29","193,045,514.67","216,931,623.50","29,212,338.70","48,339,256.57","23,979,276.67","33,409,793.49","10,129,661.71","11,325,974.10","5,203,769.60","20,369,470.23","15,004,568.11","18,365,061.53","17,109,006.60","16,010,301.33","37,275,283.23","48,681,027.80"
其他非流动负债,"3,821,000.00","9,113,831.67","11,543,911.67","17,788,701.67","21,485,763.67","26,569,991.67","25,812,386.67","25,054,781.67","28,840,843.34","28,012,488.34","28,541,133.34","27,678,278.34","50,400,840.01","55,931,415.01","56,250,600.01","54,503,118.34","54,722,303.34","59,174,905.01","57,236,840.01","72,123,827.01","72,101,214.01",,,,,,"76,694,139.64",,"76,390,664.99",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"8,321,000.00","103,613,831.67","86,043,911.67","192,288,701.67","125,985,763.67","130,560,901.67","129,803,296.67","127,845,691.67","31,631,753.34","30,548,853.34","111,077,497.34","110,214,643.34","132,937,205.01","138,467,777.01","208,532,416.01","126,784,934.34","127,004,119.34","61,456,721.01","59,264,110.01","74,151,097.01","74,128,484.01","76,174,396.64","77,044,951.04","277,766,716.88","275,438,485.19","279,962,170.50","278,641,808.62","277,931,201.10","278,321,843.51","78,448,474.35","631,185,095.29","308,684,912.37","401,781,193.31","767,396,203.06","754,432,349.58"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"416,684,212.95","430,883,473.60","401,574,300.48","473,434,657.89","368,691,139.28","349,031,876.30","355,322,481.98","331,950,616.34","455,257,096.26","430,759,691.50","433,484,506.13","403,666,779.51","420,315,666.87","353,921,518.39","424,271,212.19","441,527,341.60","446,818,390.25","554,966,394.60","588,551,757.03","605,222,321.26","563,604,402.39","573,120,841.16","414,856,629.16","580,107,389.27","547,329,577.27","538,793,118.98","537,850,119.89","512,471,332.96","514,017,393.94","525,452,487.85","1,086,573,469.56","1,109,018,055.52","1,286,607,018.81","1,382,797,264.45","1,296,647,419.48"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"69,010,461.00","69,010,461.00","69,010,461.00","69,010,461.00","92,510,461.00","92,510,461.00","92,510,461.00","92,510,461.00","92,510,461.00","92,510,461.00","92,510,461.00","92,510,461.00","117,620,461.00","117,620,461.00","117,620,461.00","117,620,461.00","235,240,922.00","235,240,922.00","235,240,922.00","235,240,922.00","235,240,922.00","235,240,922.00","235,240,922.00","588,102,305.00","588,102,305.00","588,102,305.00","588,102,305.00","588,102,305.00","588,102,305.00","588,102,305.00","588,102,305.00","588,102,305.00","588,102,305.00","606,822,305.00","606,822,305.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
