科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"44,020,480.13","93,122,444.58","184,114,950.20","266,463,231.26","56,386,207.02","121,417,093.95","205,823,359.05","271,071,890.01","45,934,782.30","94,620,294.46","148,627,504.08","214,763,494.14","54,892,140.51","114,564,468.39","187,699,283.89","301,131,513.38","93,299,358.24","174,984,549.85","234,029,130.59","336,895,855.22","52,541,201.93","109,052,904.42","182,050,234.55","296,994,775.93","63,532,799.07","167,142,145.71","274,446,426.88","382,540,824.59","127,268,363.45","199,626,200.41","298,658,564.30","387,675,951.25","124,605,261.35","270,386,041.88","374,502,499.23","523,236,253.33","84,482,427.13","180,354,835.79","250,399,630.27","399,022,669.17","93,549,710.19","180,786,290.80","260,038,204.07","264,005,074.32","102,887,455.57"
取得子公司及其他营业单位支付的现金净额,"1,200,000.00","3,450,120.00","4,330,700.00","5,420,900.00","2,299,440.00","3,790,640.00","4,367,100.00","5,579,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"65,223.22","311,221.68","1,092,098.29","255,386.28","1,007,165.05","1,136,645.18","1,682,513.11",,"34,294.18","34,294.18","421,483.36",,,"977,351.83","1,007,261.57",,,,,,,,,"8,765.00","2,573.38",,,"1,989.80","1,989.80","1,989.80","2,423,330.16","1,245,903.21","1,243,847.54","1,245,903.21","7,793,455.41",,"860,861.88","860,861.88","3,152,181.92","1,217,577.00","1,812,057.14","2,905,068.49","2,894,545.11","5,334.34"
支付其他与投资活动有关的现金,"3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,"2,496.71","2,496.71","2,496.71",,,,,,"1,579,433.42","1,572,002.62",,,"2,275,861.75","17,869,263.42",,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"296,525.47","820,506.98","1,226,967.35","1,825,827.77","238,910.64","373,652.04","604,485.78","2,399,050.69","78,894.87","585,772.66","316,364.55","3,618,432.87","245,357.23","408,952.22","5,317,456.52","28,686,928.69","1,297,115.47","2,611,072.65","4,386,227.77","5,221,377.06","8,257.94","819,709.65","10,809,883.13","20,394,609.02","4,585,476.48","8,992,129.41","16,384,232.71","27,306,372.20","2,277,154.82","4,149,105.91","13,292,006.83","18,324,342.96","4,809,339.51","18,577,354.47","21,107,510.03","20,892,649.10","16,474,892.99","20,091,105.13","1,899,648.79","32,375,617.86","10,508,681.92","34,021,169.96","26,237,183.60","20,883,455.66","9,209,944.57"
投资活动现金流出小计,"25,516,029.71","39,607,944.54","43,917,968.87","52,477,470.73","4,634,907.80","15,981,247.52","18,783,141.38","22,748,673.44","1,616,928.48","3,190,035.01","4,802,169.91","4,427,509.99","202,424.34","1,126,624.36","1,352,524.47","1,544,248.48","338,598.69","3,106,670.42","3,684,098.99","83,375,842.20","222,796.91","3,669,927.94","172,494,484.59","234,750,238.20","30,371,874.72","31,056,214.88","32,152,539.24","25,411,589.36","2,955,979.66","3,444,232.96","3,855,425.79","2,457,115.54","511,409.92","1,540,356.20","3,986,439.11","13,328,361.62","15,595,575.24","18,690,358.94","19,466,088.36","21,987,462.37","36,735,810.28","67,463,057.35","69,810,703.59","75,190,349.85","8,340,914.44"
经营活动现金流入小计,"44,317,005.60","94,008,174.78","185,653,139.23","269,381,157.32","56,880,503.94","122,797,911.04","207,564,490.01","275,153,453.81","46,013,677.17","95,240,361.30","148,978,162.81","218,803,410.37","55,137,497.74","114,973,420.61","193,994,092.24","330,825,703.64","94,596,473.71","177,595,622.50","238,415,358.36","342,117,232.28","52,549,459.87","109,872,614.07","192,860,117.68","317,389,384.95","68,127,040.55","176,136,848.50","290,830,659.59","409,847,196.79","129,547,508.07","203,777,296.12","311,952,560.93","408,423,624.37","130,660,504.07","290,207,243.89","396,855,912.47","551,922,357.84","100,957,320.12","201,306,802.80","253,160,140.94","434,550,468.95","105,275,969.11","216,619,517.90","289,180,456.16","287,783,075.09","112,102,734.48"
投资活动产生的现金流量净额,"-16,776,165.72","-27,588,816.97","-29,233,080.21","-37,810,976.49","20,691,300.32","10,309,602.77","7,671,530.06","3,846,576.08","-1,357,741.74","-2,768,598.77","-1,006,671.83","8,571,684.85","792,537.29","190,862.15","325,871.86","332,180.65","-212,449.27","127,941,658.06","127,470,055.34","69,879,835.86","9,025,948.63","20,972,410.75","30,600,371.14","-1,704,203.31","60,321,820.75","59,944,603.01","59,049,718.95","35,174,654.46","-2,826,527.38","-3,242,365.89","-3,491,739.08","-2,423,078.17","-325,914.41","-1,424,745.98","-3,457,564.95","-12,766,704.20","11,707,632.16","8,798,893.34","8,976,129.70","-9,879,465.71","-30,501,462.82","-9,666,428.48","8,521,477.54","2,765,206.55","-8,212,129.13"
购买商品、接受劳务支付的现金,"54,370,155.08","119,310,081.75","205,182,266.75","238,525,658.57","54,534,903.73","102,143,576.34","183,312,672.88","210,248,092.82","15,328,065.48","40,706,882.33","61,543,712.06","98,914,243.89","47,585,311.98","112,862,755.47","189,510,774.58","261,511,222.73","98,355,660.70","175,072,585.31","222,673,197.16","281,831,928.15","68,822,131.54","113,927,022.70","169,945,263.69","237,940,479.09","55,281,898.22","135,099,978.65","238,082,692.93","297,457,265.94","118,305,412.56","149,678,017.21","216,643,394.95","299,282,766.11","62,985,465.21","217,698,172.92","272,619,017.19","350,172,338.31","97,530,602.68","174,137,275.06","245,502,090.91","267,319,947.42","83,483,282.63","160,618,834.59","251,001,637.99","210,191,864.55","91,403,767.15"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
