科目,2009-12-31,2010-12-31,2011-03-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"1,550,652.94","4,891,319.42","10,028,540.97","7,777,053.77","3,658,397.77","4,244,019.28","5,124,981.40","8,919,289.07","5,409,054.78","5,827,708.76","6,191,777.43","6,697,565.06","3,674,830.25","8,489,191.36","10,563,316.11","9,515,367.03","7,403,065.37","8,101,977.93","10,323,389.12","10,364,673.62","8,216,081.55","10,528,416.21","10,748,300.00","12,948,753.03","12,440,869.85","12,864,688.87","9,703,894.34","14,711,767.33","10,544,223.21","12,157,099.90","10,230,783.95","23,273,708.48","13,137,668.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-4,831,129.89","-2,709,700.30","12,022,906.74","10,277,457.14","6,813,955.53","-1,614,218.76","-4,278,991.40","1,563,506.72","-1,221,106.77","-2,879,166.36","-2,232,706.36","3,930,281.14","2,700,523.84","-229,530.62","558,135.75","517,667.19","616,635.74","611,109.39","122,437,801.59","144,393,203.02","145,120,057.96","147,282,697.24","116,883,546.58","38,316,194.27","37,905,817.00","55,902,890.00","54,159,093.84","106,024,560.98","111,472,816.51","96,817,622.29","107,158,176.99","258,637,979.98","255,193,226.72"
应收利息,,,,,,,,"5,791,666.67","8,267,916.68","765,592.44","2,036,502.26","2,657,011.23","3,923,196.53","1,026,902.48","2,691,921.12","2,486,267.55","3,582,159.75","18,790.25","11,903.25",,,"30,022.95","152,490.06",,,,,,,,,,
应付利息,,"78,225.81","191,808.14","289,923.62","488,618.08","410,722.07","374,456.72","384,775.00","341,397.78","321,423.33","373,162.50","344,625.00","375,150.00","795,015.28","1,383,365.79","1,685,749.42","2,223,322.40","616,173.08","667,922.40","2,984,128.92","2,293,997.03","2,386,466.67","2,473,936.25","5,397,074.22","3,495,414.57","6,748,387.98","5,718,326.22","3,857,158.19","3,920,092.50","4,732,333.67",,"3,262,376.08","4,214,186.24"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,"9,100,000.00","6,825,000.00","5,583,953.50","4,669,779.24","761,102.49",,,,"600,000.00",,,,"2,303,622.22","2,303,622.22","2,303,622.22",,,,,"14,860,143.32",,,,"17,086,551.69",,"9,958,700.90","9,958,700.90"
存货,"155,777,458.50","216,052,966.97","198,148,789.20","224,127,468.54","216,449,253.81","226,183,325.98","255,294,540.09","273,838,694.09","278,362,421.73","303,642,016.57","323,951,774.01","348,876,061.66","340,469,525.64","370,808,775.97","438,402,738.10","466,478,509.11","442,358,920.43","448,101,718.65","555,443,502.22","868,050,397.82","846,980,763.36","596,048,342.15","677,458,188.42","929,428,965.69","888,718,296.79","933,901,128.70","964,785,332.78","1,043,659,873.48","988,597,059.05","549,551,243.93","531,436,255.36","445,303,623.50","414,300,762.09"
其他应付款,"73,603,431.08","1,850,865.68","7,449,113.33","2,754,970.42","829,449.62","6,242,189.46","-2,198,466.23","2,714,633.37","2,933,105.93","2,968,405.58","2,761,631.00","2,655,416.32","2,673,148.72","2,370,446.19","75,895,484.78","73,908,939.73","72,077,949.74","68,991,616.75","237,873,252.48","295,291,547.46","337,607,003.66","1,038,239,100.57","206,039,254.78","192,829,354.88","185,310,928.10","101,011,488.37","88,245,417.98","114,814,517.96","149,004,598.20","48,198,191.56","452,567,333.60","531,441,168.11","598,470,090.61"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,"218,477.14","344,293.20",,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"70,000,000.00","70,000,000.00","70,000,000.00",,,,,,,,,,,,,,,,"70,027,801.26","61,708,536.24","98,746,517.49","99,707,843.51","316,599,321.88","161,804,322.83","152,176,232.92","283,598,632.82","247,787,683.42","222,899,546.62"
其他流动资产,"16,039,173.64","22,884,558.21","23,355,698.21","14,942,582.16",,,,"21,026,807.53","18,900,020.73","17,468,872.74","14,429,344.14","26,935,763.27","23,675,249.53","28,976,010.98","28,621,020.31","28,473,240.76","30,081,365.67","29,754,542.26","208,013,701.90","76,441,970.00","79,543,331.77","88,837,766.19","73,567,841.79","162,720,937.20","209,853,823.93","99,061,221.79","230,022,456.45","169,574,277.05","207,133,552.49","191,701,553.49","188,844,352.12","123,948,736.93","144,963,729.60"
其他流动负债,,,,,,,,,,,,,,,"2,318,732.81",,,,,,,,,"52,037,719.09","80,123,294.98","148,899,110.97","154,503,976.82","110,862,278.61","112,593,035.55","211,279,269.77","149,786,080.02",,
流动资产合计,"286,936,588.83","429,471,840.29","652,909,900.59","383,461,188.18","467,249,050.89","792,981,265.16","785,572,500.51","914,376,943.40","969,026,450.34","916,625,117.77","921,128,324.55","1,019,082,367.37","1,023,710,976.79","1,043,493,893.29","1,087,192,064.57","1,108,355,515.85","1,143,822,418.33","1,147,647,160.12","2,752,388,089.75","3,203,148,507.87","3,387,059,637.80","4,506,948,958.39","4,514,769,326.64","4,937,104,646.25","5,185,126,336.44","5,054,328,497.12","4,955,113,693.55","4,400,129,868.69","4,486,263,533.92","4,069,250,782.24","3,465,983,726.96","3,069,296,935.88","3,063,007,990.63"
流动负债合计,"263,620,188.98","241,697,567.68","366,175,634.97","185,826,173.52","248,700,909.76","305,470,795.69","311,647,092.11","431,068,548.26","470,840,441.52","412,251,888.40","400,870,132.61","474,448,784.97","460,006,834.16","458,086,260.45","637,876,622.08","666,563,407.85","701,099,720.92","723,762,964.45","2,147,025,725.83","2,646,632,777.70","2,640,905,983.92","3,512,716,939.58","2,639,605,084.31","3,050,633,263.42","3,192,093,826.99","3,074,355,554.20","2,870,868,299.05","2,769,430,989.24","2,740,471,662.82","2,419,661,923.90","2,642,066,115.04","2,553,523,160.23","2,500,488,970.68"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"5,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,
长期借款,,"30,000,000.00","100,000,000.00","70,000,000.00","70,000,000.00",,,,,,,,,,"47,568,451.00","53,805,916.64","53,405,740.51","48,331,745.94","1,444,792,126.43","1,441,807,906.24","1,439,237,839.08","1,435,747,377.56","1,412,008,059.80","1,356,076,765.24","1,362,251,770.27","1,418,000,000.00","1,454,946,636.81","1,215,000,000.00","1,288,000,000.00","1,189,000,000.00","1,189,000,000.00","695,470,000.00","692,570,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,"3,071,056.38","3,056,989.58","3,069,467.56","3,055,982.04","3,175,375.41","3,251,483.36","131,005,002.42","98,852,752.89","91,028,603.62","63,875,960.49","59,255,985.23","58,468,684.17","49,850,796.61","47,929,872.81","20,265,432.25","89,759,468.21","405,738,495.04","580,201,954.75","583,298,445.63"
长期股权投资,,,,,,,,,,,,,,,"1,454,827.18","1,454,827.17","1,454,827.18","1,454,827.19",,,,,,"37,500,000.00","37,500,000.00","37,500,000.00","37,500,000.00","37,500,000.00","37,500,000.00",,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,"24,184,984.33","22,927,421.85","23,021,006.73","22,919,865.31","23,815,315.60","9,740,400.00","9,558,461.71","6,217,221.63","6,371,007.96","3,121,650.00","3,904,048.35","3,048,480.00",,,,,,,
固定资产,"7,885,538.68","16,034,835.59","18,078,895.85","28,409,088.06","27,268,095.82","26,236,527.18","26,051,484.05","24,873,803.18","24,208,503.89","22,777,284.76","23,618,871.51","24,313,089.96","24,068,412.62","25,162,842.69","27,919,214.90","28,252,097.16","27,104,980.15","25,842,155.18","1,695,658,794.87","1,779,900,517.89","1,735,232,853.95","2,416,397,337.95","2,385,105,774.33","2,354,409,473.32","2,324,693,771.40","2,294,976,740.65","2,349,921,175.83","2,591,637,213.04","2,555,812,679.90","2,521,500,325.22","3,081,851,168.81","2,575,866,725.81","2,536,526,723.12"
递延所得税负债,"11,086,682.96","12,172,606.84","20,562,561.52","17,244,651.70","15,886,179.03","15,658,949.26","15,321,509.33","18,121,140.92","19,566,995.43","18,239,896.40","17,562,725.58","17,917,172.09","19,107,871.40","18,309,461.02","19,171,683.79","17,138,652.86","17,751,590.24","19,332,858.59","15,876,757.04","15,703,006.58","15,433,057.82","14,712,778.84","12,547,756.45","15,636,405.16","15,561,607.28","15,541,309.05","15,561,607.28","15,521,010.81","15,561,607.28","18,700,332.54","18,998,439.44","15,480,414.33","19,051,364.90"
在建工程,,,,,,,,,,,,"709,300.04","998,645.09","604,417.80","31,287,119.40","34,882,104.01","40,617,074.12","48,055,597.40","59,599,350.11","4,922,121.24","7,001,977.22","6,389,765.91","7,683,175.49","90,112,598.05","119,313,536.23","342,418,522.04","307,844,548.40","352,617,720.70","366,972,565.20","471,803,799.21","875,959,402.68","693,298,946.51","697,494,067.38"
其他非流动负债,,,,,,,,"3,000,000.00","2,991,948.00","7,962,108.27","7,920,901.05","7,757,558.33","7,499,414.56","7,209,774.98","7,314,013.67","6,830,667.38",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"11,086,682.96","42,172,606.84","120,562,561.52","87,244,651.70","85,886,179.03","15,658,949.26","15,321,509.33","21,121,140.92","22,558,943.43","26,202,004.67","25,483,626.63","25,674,730.42","26,607,285.96","25,519,236.00","101,310,189.17","103,759,648.31","103,764,806.13","99,743,786.68","1,494,425,890.95","1,476,450,731.65","1,613,924,841.39","1,563,013,924.89","1,532,832,151.05","1,449,738,433.36","1,451,503,092.85","1,505,086,784.19","1,544,543,707.72","1,300,386,479.89","1,345,334,565.05","1,318,539,255.52","1,632,185,614.59","1,308,267,574.12","1,317,160,333.21"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"274,706,871.94","283,870,174.52","486,738,196.49","273,070,825.22","334,587,088.79","321,129,744.95","326,968,601.44","452,189,689.18","493,399,384.95","438,453,893.07","426,353,759.24","500,123,515.39","486,614,120.12","483,605,496.45","739,186,811.25","770,323,056.16","804,864,527.05","823,506,751.13","3,641,451,616.78","4,123,083,509.35","4,254,830,825.31","5,075,730,864.47","4,172,437,235.36","4,500,371,696.78","4,643,596,919.84","4,579,442,338.39","4,415,412,006.77","4,069,817,469.13","4,085,806,227.87","3,738,201,179.42","4,274,251,729.63","3,861,790,734.35","3,817,649,303.89"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"3,100,000.00","105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","255,774,240.00","383,661,360.00","383,661,360.00","440,561,462.00","476,797,093.00","476,797,093.00","476,797,093.00","854,487,361.00","854,329,396.00","854,329,396.00","854,329,396.00","850,339,492.00","839,735,401.00","839,735,401.00","839,735,401.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"440,234.29","58,527,880.25","58,527,880.25","58,527,880.25","58,527,880.25","378,699,380.25","376,160,080.25","376,160,080.25","376,160,080.25","376,160,080.25","376,160,080.25","382,135,917.19","382,135,917.19","376,160,080.25","376,160,080.25","376,160,080.25","376,160,080.25","376,160,080.25","1,853,335,840.25","1,725,362,476.06","1,725,362,476.06","2,773,462,374.06","3,585,799,190.20","3,594,496,095.86","3,601,318,895.86","3,315,317,326.86","3,322,788,005.35","3,316,813,424.12","3,316,813,424.12","3,291,198,240.44","3,302,394,029.76","3,373,081,678.80","3,373,002,346.28"
无形资产,"12,991.04","213,599.62","271,090.78","65,212,634.09","64,845,299.32","65,860,616.70","65,445,704.41","65,029,254.86","64,735,644.77","64,258,235.48","63,832,817.81","63,407,396.05","63,246,103.02","33,778,595.37","50,620,283.77","49,893,172.21","50,244,420.44","50,022,982.85","53,135,656.39","52,611,103.58","52,342,912.00","52,164,688.20","51,588,733.63","50,983,305.19","50,379,969.01","76,578,074.65","90,097,628.39","89,727,407.55","89,604,820.08","99,277,337.10","98,158,132.16","96,007,884.11","94,996,589.97"
盈余公积,"4,699,341.01","22,913.40","22,913.40","5,400,003.77","5,400,003.77","5,400,003.77","5,400,003.77","5,895,195.83","5,895,195.83","5,895,195.83","5,895,195.83","8,937,591.68","8,937,591.68","8,937,591.68","8,937,591.68","8,937,591.68","8,937,591.68","8,937,591.68","8,937,591.68","9,142,269.90","9,142,269.90","9,142,269.90","9,142,269.90","13,315,619.82","13,315,619.82","13,315,619.82","13,315,619.82","16,992,579.89","16,992,579.89","16,992,579.89","16,992,579.89","16,992,579.89","16,992,579.89"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"60,609,600.00","60,609,600.00","60,609,600.00","60,609,600.00","60,609,600.00","29,604,597.96","29,604,597.96",,,,
商誉,,,,,,,,,,,,,,,"130,426,602.48","135,347,922.88","134,461,690.85","134,585,384.22","1,296,607,528.04","1,260,600,695.33","1,260,128,000.13","1,434,622,857.77","1,434,692,083.56","1,405,646,959.94","1,405,687,011.44","1,405,600,673.33","1,405,642,982.69","1,387,085,295.28","1,387,389,997.60","1,387,338,637.21","1,407,306,965.34","204,232,433.41","204,232,433.41"
未分配利润,"18,995,968.49","5,287,884.69","30,279,119.15","57,226,280.17","75,227,679.88","60,575,390.50","51,542,333.83","53,461,915.19","66,518,236.35","64,521,819.00","61,153,096.04","66,418,593.16","79,964,304.66","96,425,218.48","77,850,857.29","70,393,874.01","74,881,648.43","63,842,153.12","108,182,150.19","202,905,156.31","249,278,627.25","317,515,521.95","404,008,196.66","505,105,403.95","603,174,857.52","683,020,698.36","729,415,683.30","768,581,370.81","794,401,674.33","769,873,785.58","749,341,935.45","-1,238,199,085.65","-1,267,571,058.23"
长期待摊费用,"6,548,889.25","5,446,784.55","7,263,373.91","16,364,757.08","16,151,585.81","15,694,698.43","17,638,992.33","17,523,684.14","17,574,321.55","16,995,693.91","16,289,547.59","14,751,518.63","15,617,570.93","16,497,375.13","18,743,140.39","18,262,489.91","16,722,846.74","14,673,545.10","26,833,845.72","31,462,994.34","22,189,801.26","37,429,200.03","33,635,184.33","35,874,906.91","37,568,011.95","44,161,047.85","34,402,839.17","54,421,650.66","62,193,753.17","55,551,758.45","80,061,363.46","61,796,033.80","59,350,938.39"
少数股东权益,,,,,,,,,,,"22,493,670.01","36,124,189.09","35,855,627.94","22,432,280.85","26,579,480.76","25,966,408.51","25,546,449.77","25,116,230.38","33,821,940.48","33,744,784.77","33,485,044.42","34,011,436.81","36,496,841.37","37,051,401.52","36,643,086.67","37,128,141.48","35,911,690.11","35,896,760.36","34,825,150.58","41,728,006.63","31,765,027.42","20,001,179.67","17,588,330.16"
递延所得税资产,"260,557.94","246,124.92","246,124.92","383,158.18","383,158.18","383,158.18","383,158.18","350,799.74","350,799.74","350,799.74","350,799.74","910,645.21","910,645.21","910,645.21","5,638,042.71","1,682,396.81","1,682,396.81","1,852,008.08","12,066,610.12","6,736,938.38","6,838,275.68","6,782,188.70","6,952,482.12","9,971,210.67","9,327,822.54","9,698,631.94","9,342,078.46","7,691,263.41","7,905,251.09","9,152,682.40","9,095,314.02","5,713,367.94","7,717,155.09"
外币报表折算价差,"-297,849.99","-1,295,667.89","-1,798,723.24","-5,394,163.82","-2,845,462.67","-4,648,253.82","-4,979,179.81","-5,552,395.13","-6,077,177.09","-4,023,856.49","-6,835,440.17","-8,084,230.25","-4,955,207.93","-7,112,898.22","-8,587,249.18",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"2,481,259.00",,,"6,846,276.65","6,358,398.12","5,420,411.38","5,363,100.00","5,418,108.10","132,607,232.57","165,748,988.27","174,347,773.33","174,351,438.87","130,279,356.41","123,964,406.82","137,741,767.71","108,598,797.11","98,472,157.23","70,187,089.58","84,596,682.92","182,928,656.12","162,948,876.24","129,217,333.49"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"14,707,976.91","21,941,344.68","25,859,485.46","110,369,637.41","108,648,139.13","108,175,000.49","109,519,338.97","107,777,541.92","106,869,269.95","104,382,013.89","104,092,036.65","106,573,208.89","104,841,376.87","76,953,876.20","272,935,507.48","276,133,408.27","277,708,647.67","281,849,600.02","3,149,319,893.35","3,273,841,603.33","3,259,482,808.51","4,138,133,811.89","4,104,008,872.33","4,124,777,810.49","4,118,434,529.39","4,353,675,458.17","4,348,350,050.05","4,624,152,707.87","4,582,566,156.62","4,634,221,222.51","5,740,361,002.59","3,799,864,267.82","3,729,535,240.85"
所有者权益(或股东权益)合计,"26,937,693.80","167,543,010.45","192,031,189.56","220,760,000.37","241,310,101.23","580,026,520.70","568,123,238.04","569,964,796.14","582,496,335.34","582,553,238.59","598,866,601.96","625,532,060.87","641,938,233.54","636,842,273.04","620,940,760.80","614,165,867.96","616,666,538.95","605,990,009.01","2,260,256,366.32","2,353,906,601.85","2,391,711,621.00","3,569,351,905.81","4,446,340,963.61","4,561,510,759.96","4,659,963,945.99","4,828,561,616.90","4,888,051,736.83","4,954,465,107.43","4,983,023,462.67","4,965,270,825.33","4,932,092,999.92","3,007,370,469.35","2,974,893,927.59"
资产总计,"301,644,565.74","451,413,184.97","678,769,386.05","493,830,825.59","575,897,190.02","901,156,265.65","895,091,839.48","1,022,154,485.32","1,075,895,720.29","1,021,007,131.66","1,025,220,361.20","1,125,655,576.26","1,128,552,353.66","1,120,447,769.49","1,360,127,572.05","1,384,488,924.12","1,421,531,066.00","1,429,496,760.14","5,901,707,983.10","6,476,990,111.20","6,646,542,446.31","8,645,082,770.28","8,618,778,198.97","9,061,882,456.74","9,303,560,865.83","9,408,003,955.29","9,303,463,743.60","9,024,282,576.56","9,068,829,690.54","8,703,472,004.75","9,206,344,729.55","6,869,161,203.70","6,792,543,231.48"
负债和所有者(或股东权益)合计,"301,644,565.74","451,413,184.97","678,769,386.05","493,830,825.59","575,897,190.02","901,156,265.65","895,091,839.48","1,022,154,485.32","1,075,895,720.29","1,021,007,131.66","1,025,220,361.20","1,125,655,576.26","1,128,552,353.66","1,120,447,769.49","1,360,127,572.05","1,384,488,924.12","1,421,531,066.00","1,429,496,760.14","5,901,707,983.10","6,476,990,111.20","6,646,542,446.31","8,645,082,770.28","8,618,778,198.97","9,061,882,456.74","9,303,560,865.83","9,408,003,955.29","9,303,463,743.60","9,024,282,576.56","9,068,829,690.54","8,703,472,004.75","9,206,344,729.55","6,869,161,203.70","6,792,543,231.48"
