科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"2,719,717,360.80","5,735,556,415.59","8,836,552,503.41","12,587,322,002.50","4,086,760,454.12","8,889,097,421.87","14,074,763,891.38","15,931,063,376.63","2,226,205,575.44","4,401,051,644.15","6,597,409,291.36","9,027,175,158.07","2,654,786,479.77","5,340,858,345.58","8,486,532,657.53","11,164,179,183.37","2,786,479,087.94","6,081,048,588.96","9,215,673,612.14","12,072,620,466.92","2,721,916,672.15","5,284,375,390.70","8,077,454,351.31","11,635,129,682.82","2,942,231,859.05","5,582,017,721.84","8,358,717,336.47","11,502,425,113.05","3,188,260,144.24","6,396,773,560.07","9,374,214,440.12","12,914,208,568.22","2,580,906,026.45","5,792,245,513.06","8,285,339,401.24","13,189,011,218.09","3,150,062,762.21","8,255,736,231.68","10,723,188,890.65","14,536,007,971.93","2,531,620,160.27","5,151,545,704.36","7,858,576,217.27","10,176,770,945.39","2,116,942,111.14","4,371,060,283.19"
取得子公司及其他营业单位支付的现金净额,,"934,065.00",,,,,,,,,,"100,276,165.00","244,679,460.00",,"327,903,200.00",,"274,588,400.00",,"663,000,000.00",,,,,,,,,,,,,,,,,,,,,"1,511,646,754.27","152,194,816.00",,,,"-516,038,560.37",
收到的税费返还,,,,,,,,,,"32,450,500.00","32,736,600.00",,,,"571,600.00",,,,,,,"35,387,962.98","35,387,962.98","38,308,749.49",,"41,582,359.55","43,559,541.75","201,732,734.32","20,354,640.32","157,168,537.78","235,573,172.47","274,759,607.60","16,879,104.77","108,635,155.05","114,598,470.42","161,838,202.73","39,599,717.52","188,618,957.69","197,097,248.65","193,235,623.03","39,402,157.51","76,416,854.83","89,530,291.54","95,721,115.60","3,521,019.50","65,510,337.91"
支付其他与投资活动有关的现金,,,,"8,415,592.16",,,"738,174.53",,,,,,,,,,,,,,,,,"962,446.13",,,,,,"60,000,000.00","60,000,000.00","736,950,000.00",,,,,,"1,203,842,119.76","1,203,842,119.76","127,132.97",,"339,142,810.63","339,142,810.63","339,142,810.63","14,379,979.97","74,820.92"
收到其他与经营活动有关的现金,"21,947,479.85","76,125,213.73","151,692,934.38","221,830,226.10","40,070,169.70","156,976,665.66","228,022,952.44","267,249,652.00","109,136,271.67","167,648,581.21","208,974,951.52","122,282,934.39","176,095,698.51","169,182,690.36","388,021,497.13","157,243,548.33","112,028,735.91","335,160,556.79","447,451,357.33","147,137,264.64","121,244,494.01","157,137,264.64","190,089,685.17","364,830,298.36","190,999,309.59","265,083,495.19","202,624,066.05","881,319,556.70","187,035,963.06","440,233,558.85","361,193,657.89","889,216,506.72","284,090,543.34","611,613,960.96","1,101,085,834.45","1,582,104,324.06","252,940,321.09","909,772,724.45","13,053,403,209.32","10,453,179,296.57","307,973,668.23","359,929,088.06","1,230,521,623.91","1,070,003,544.43","321,689,325.51","153,650,173.55"
投资活动现金流出小计,"625,956,500.33","2,518,059,057.76","4,617,304,794.20","7,789,063,223.85","1,764,057,669.93","3,445,868,990.70","4,539,943,908.37","6,972,229,532.09","1,175,691,402.55","2,053,577,471.54","2,589,767,593.10","3,919,435,108.91","1,916,005,470.79","3,331,453,887.69","5,895,738,395.71","8,765,138,045.48","1,786,131,363.69","4,072,964,367.90","6,166,746,666.37","9,125,002,772.52","1,265,316,010.62","3,601,719,662.50","4,723,597,259.33","6,612,354,112.59","585,422,794.40","1,617,871,817.27","2,116,577,748.77","4,618,173,049.28","1,852,662,778.33","5,314,361,929.04","6,382,792,871.62","9,746,601,325.41","1,018,332,718.84","3,305,064,494.26","3,513,474,719.28","3,935,735,201.52","462,803,163.68","2,716,456,317.23","9,929,410,204.60","6,395,603,787.32","962,786,642.39","4,349,363,854.62","5,877,352,854.27","7,459,431,941.90","47,655,259.12","2,133,781,216.05"
经营活动现金流入小计,"2,741,664,840.65","5,811,681,629.32","8,988,245,437.79","12,809,152,228.60","4,126,830,623.82","9,046,074,087.53","14,302,786,843.82","16,198,313,028.63","2,335,341,847.11","4,601,150,725.36","6,839,120,842.88","9,149,458,092.46","2,830,882,178.28","5,510,041,035.94","8,875,125,754.66","11,321,422,731.70","2,898,507,823.85","6,416,209,145.75","9,663,124,969.47","12,219,757,731.56","2,843,161,166.16","5,476,900,618.32","8,302,931,999.46","12,038,268,730.67","3,133,231,168.64","5,888,683,576.58","8,604,900,944.27","12,585,477,404.07","3,395,650,747.62","6,994,175,656.70","9,970,981,270.48","14,078,184,682.54","2,881,875,674.56","6,512,494,629.07","9,501,023,706.11","14,932,953,744.88","3,442,602,800.82","9,354,127,913.82","23,973,689,348.62","25,182,422,891.53","2,878,995,986.01","5,587,891,647.25","9,178,628,132.72","11,342,495,605.42","2,442,152,456.15","4,590,220,794.65"
投资活动产生的现金流量净额,"-244,858,871.04","-1,887,592,936.48","-3,966,411,620.27","-6,967,209,304.78","-1,714,329,475.23","-3,121,312,856.43","-3,856,527,099.31","-6,132,769,236.33","-1,164,720,702.55","-1,849,904,302.06","-2,334,423,909.93","-3,562,737,449.32","-1,804,773,533.47","-3,112,258,385.70","-5,622,406,092.37","-8,411,280,309.98","-1,702,838,716.73","-3,926,191,105.45","-6,011,360,918.27","-8,858,147,746.70","-1,252,468,233.57","-3,460,969,388.28","-4,097,701,341.61","-6,054,929,564.98","-497,434,223.54","-1,449,231,106.34","-1,944,761,337.18","-4,140,273,848.74","-1,690,361,787.51","-4,988,595,429.00","-5,920,195,152.96","-9,214,279,658.75","-708,044,322.37","-2,344,275,873.27","-2,407,342,904.98","-2,124,575,605.88","1,033,383,743.58","-921,045,946.25","5,081,290,432.31","5,132,990,057.43","-958,997,261.06","-4,283,653,081.17","-5,604,056,206.55","-7,173,447,153.66","914,153,068.81","-288,626,010.65"
购买商品、接受劳务支付的现金,"1,103,348,227.25","2,176,349,999.20","3,520,122,144.05","5,401,002,301.84","1,823,955,737.85","4,441,784,057.43","6,974,490,479.92","7,433,003,481.54","1,040,316,709.47","2,369,360,045.19","3,720,274,972.18","5,166,494,735.98","1,581,555,040.51","2,748,468,456.23","5,191,805,018.29","6,371,271,447.60","1,815,101,331.30","3,966,331,723.16","6,299,384,662.06","8,386,860,600.22","2,390,904,994.59","4,659,267,657.19","6,443,724,055.87","8,959,268,231.17","2,262,560,775.00","4,117,602,465.63","6,014,044,534.83","8,739,058,854.34","1,803,164,124.21","4,320,690,248.15","6,320,864,518.57","8,440,025,329.11","1,226,364,115.02","2,939,283,467.61","3,990,521,658.96","7,451,899,951.07","1,538,409,667.16","4,370,683,983.68","5,670,292,030.38","8,722,689,370.60","1,176,957,052.72","2,314,940,894.16","4,139,903,811.23","4,882,375,798.72","1,545,278,938.29","3,228,409,797.96"
吸收投资收到的现金,,,"2,063,000,000.00","2,098,000,000.00",,,"63,623,952.16","94,845,745.03",,,,"5,049,000,000.00","117,600,000.00","117,600,000.00","117,600,000.00","117,600,000.00",,"150,287,600.00","159,995,000.00","159,995,000.00",,,,"113,408,540.00",,"7,464.96","7,464.96","14,707,464.96",,,,,,,,,,,"449,097.74",,,"1,425,399.06","1,407,534.78","1,425,399.06",,"117,600,000.00"
