科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
取得借款收到的现金,"461,470,000.00","533,464,000.00","331,470,000.00","502,558,000.00","711,670,000.00","177,000,000.00","423,670,000.00","605,370,000.00","987,870,000.00","119,000,000.00","320,670,000.00","518,870,000.00","751,770,000.00","356,000,000.00","702,170,000.00","1,043,370,000.00","1,311,370,000.00","368,900,000.00","786,570,000.00","1,219,770,000.00","1,544,570,000.00","437,500,000.00","620,170,000.00","1,111,570,000.00","1,498,330,000.00","494,600,000.00","738,100,000.00","1,375,200,000.00","1,841,200,000.00","536,500,000.00","1,084,150,000.00","1,639,450,000.00","1,717,450,000.00","1,231,000,000.00","1,820,000,000.00","2,570,800,000.00","2,888,400,000.00","1,076,000,000.00"
支付的各项税费,"8,280,162.62","4,232,857.71","1,280,384.16","1,416,263.54","4,926,757.23","612,478.18","2,061,310.12","7,633,875.32","8,589,321.98","350,839.58","4,747,586.81","6,906,850.97","9,828,768.40","3,769,389.64","11,571,024.02","13,443,287.92","16,235,604.46","2,892,133.69","12,897,864.99","16,733,489.82","26,292,944.17","6,168,676.19","8,893,619.69","16,793,840.11","24,630,934.79","3,370,141.81","9,309,867.74","16,942,631.49","26,919,157.34","7,672,435.64","18,361,143.99","27,792,653.75","36,438,407.36","14,413,667.30","33,515,050.10","49,226,099.50","80,670,096.58","16,839,381.26"
收到其他与筹资活动有关的现金,,,,"6,994,000.00","6,994,000.00",,,,,,,,,,,,,,,,,"148,378,603.00","211,020,245.82","224,581,642.38","4,400,000.00","1,000,000.00","600,000.00","131,916,578.04","149,609,758.00","4,000,000.00","4,000,000.00","174,000,000.00","183,296,834.00","17,123,137.16",,"578,632,109.49","327,020,000.00",
支付其他与经营活动有关的现金,"50,363,476.04","43,512,073.29","22,484,228.30","30,304,199.28","36,487,419.09","49,339,177.80","59,339,177.80","71,245,784.18","75,490,113.54","48,395,389.76","65,488,978.85","84,587,851.69","101,197,952.43","23,709,444.96","41,469,073.23","59,065,118.52","66,970,214.58","15,910,707.49","30,674,766.30","54,786,798.05","116,050,486.09","18,199,891.09","32,918,062.84","66,619,786.37","125,107,566.45","13,980,123.29","35,189,639.57","56,166,420.73","86,912,266.28","67,727,919.03","56,215,461.90","72,329,105.08","178,865,530.38","23,229,283.74","48,534,896.82","74,679,579.72","146,750,890.14","42,359,697.36"
筹资活动现金流入小计,"461,470,000.00","533,464,000.00","331,470,000.00","509,552,000.00","1,312,204,016.00","177,000,000.00","423,670,000.00","605,370,000.00","987,870,000.00","119,000,000.00","320,670,000.00","518,870,000.00","751,770,000.00","356,000,000.00","702,170,000.00","1,043,370,000.00","1,311,370,000.00","368,900,000.00","1,384,440,000.00","1,817,640,000.00","2,142,440,000.00","585,878,603.00","831,190,245.82","1,336,551,642.38","1,503,130,000.00","495,600,000.00","738,700,000.00","1,507,116,578.04","1,992,809,758.00","1,379,529,690.00","1,927,179,690.00","2,756,065,873.00","2,757,650,341.00","1,248,123,137.16","1,823,500,000.00","3,154,952,109.49","3,619,000,000.00","1,078,900,000.00"
经营活动现金流出小计,"993,503,255.66","965,599,103.08","414,695,275.34","669,621,841.76","947,033,328.72","401,585,156.49","855,466,543.59","1,106,556,583.43","1,441,988,285.86","418,440,421.50","820,668,806.27","1,279,706,427.86","1,663,321,854.11","493,040,521.26","998,133,880.43","1,599,271,354.70","1,786,275,280.98","532,030,905.46","1,026,008,276.50","1,484,973,657.14","1,740,202,161.27","468,018,453.59","977,704,131.37","1,661,970,425.22","1,505,492,907.04","290,847,255.64","931,488,886.19","1,606,405,954.32","1,452,461,099.73","529,748,054.55","1,089,858,558.46","1,766,159,770.71","2,453,539,589.43","1,274,376,910.00","2,575,091,304.10","3,784,774,412.90","4,826,775,548.26","1,467,843,926.75"
偿还债务支付的现金,"367,003,200.00","451,270,000.00","285,270,000.00","455,964,000.00","622,464,000.00","92,800,000.00","242,070,000.00","386,570,000.00","785,270,000.00","150,200,000.00","277,870,000.00","534,570,000.00","894,570,000.00","164,040,000.00","396,010,000.00","577,410,000.00","971,870,000.00","240,900,000.00","551,110,000.00","1,063,210,000.00","1,304,410,000.00","472,460,000.00","710,630,000.00","1,121,830,000.00","1,436,870,000.00","346,000,000.00","675,370,000.00","1,126,878,561.18","1,550,220,000.00","512,750,000.00","906,915,172.92","1,476,880,000.00","1,954,060,000.00","381,000,000.00","1,039,650,000.00","1,394,810,000.00","1,790,270,000.00","897,700,000.00"
经营活动产生的现金流量净额,"82,194,216.70","148,493,660.84","88,065,029.97","99,527,828.25","85,289,421.58","-144,223,933.47","-190,923,506.09","-143,149,567.37","33,110,355.68","-42,372,084.45","45,709,371.70","148,539,676.02","262,981,472.60","-44,641,072.30","6,673,847.06","-32,792,431.80","302,180,495.04","-27,308,466.90","126,876,335.45","143,424,595.90","295,262,816.13","79,197,258.45","95,035,122.48","43,456,263.97","711,673,770.20","277,418,483.65","145,017,228.89","136,665,150.59","618,771,985.09","115,365,295.68","116,702,408.53","136,606,347.66","278,011,449.57","-478,811,082.32","-563,131,738.34","-551,375,032.86","-329,235,574.41","-47,106,416.76"
分配股利、利润或偿还利息支付的现金,"47,660,312.87","46,231,232.09","21,010,535.30","29,536,680.80","36,847,570.41","7,253,132.98","30,340,612.18","39,278,290.14","47,732,195.94","8,824,840.28","39,638,320.28","62,727,857.64","71,721,154.12","9,785,649.92","37,086,899.65","53,771,811.22","67,648,595.83","17,453,730.26","36,437,332.74","60,182,001.89","72,665,657.74","23,208,652.09","43,526,157.27","57,305,880.85","92,060,398.37","28,176,224.83","60,934,328.65","89,699,860.97","102,194,388.68","27,759,754.03","14,125,218.36","54,113,920.95","92,651,815.06","36,588,638.53","32,924,310.62","57,622,433.96","121,178,565.94","53,570,157.27"
收回投资收到的现金,,"298,629.31",,,"400,000.00","200,000.00","200,000.00","200,000.00","300,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","244,210,000.00","250,538,558.78","500,000,000.00"
支付其他与筹资活动有关的现金,,"6,994,000.00",,,,,,,,,,,"606,254.67",,,,"605,600.00",,,,"89,821,180.00","5,621,397.00","5,621,397.00","13,548,853.23","361,824,577.78","196,000,000.00","309,000,000.00","315,075,170.66","180,178,594.65","444,708,036.49","320,510,368.53","285,848,296.06","270,689,602.00","17,631,442.13","130,501,337.90","355,798,342.83","316,781,039.69","349,087,870.68"
取得投资收益收到的现金,,,,,"10,064.79",,,,,,,,,,,,,,,,"1,753,030.00",,,,"2,235,501.62",,,,,,,,"979,861.47",,,,"171,890.30",
筹资活动现金流出小计,"414,663,512.87","504,495,232.09","306,280,535.30","485,500,680.80","659,311,570.41","100,053,132.98","272,410,612.18","425,848,290.14","833,002,195.94","159,024,840.28","317,508,320.28","597,297,857.64","966,897,408.79","173,825,649.92","433,096,899.65","631,181,811.22","1,040,124,195.83","258,353,730.26","587,547,332.74","1,123,392,001.89","1,466,896,837.74","501,290,049.09","759,777,554.27","1,192,684,734.08","1,890,754,976.15","570,176,224.83","1,045,304,328.65","1,531,653,592.81","1,832,592,983.33","985,217,790.52","1,241,550,759.81","1,816,842,217.01","2,317,401,417.06","435,220,080.66","1,203,075,648.52","1,808,230,776.79","2,228,229,605.63","1,300,358,027.95"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"9,700,000.00",,,,,,,,,,,"490,000.00",,,,"14,802,320.00",,,,,,"98,000,000.00","98,000,000.00","92,353,002.00",,"3,683,302.98","3,683,302.98","67,838,212.70","37,500.00","216,700.00","216,700.00","1,085,780.00",,370.00,"44,361.10","2,338,500.00","61,462,244.33"
筹资活动产生的现金流量净额,"46,806,487.13","28,968,767.91","25,189,464.70","24,051,319.20","652,892,445.59","76,946,867.02","151,259,387.82","179,521,709.86","154,867,804.06","-40,024,840.28","3,161,679.72","-78,427,857.64","-215,127,408.79","182,174,350.08","269,073,100.35","412,188,188.78","271,245,804.17","110,546,269.74","796,892,667.26","694,247,998.11","675,543,162.26","84,588,553.91","71,412,691.55","143,866,908.30","-387,624,976.15","-74,576,224.83","-306,604,328.65","-24,537,014.77","160,216,774.67","394,311,899.48","685,628,930.19","939,223,655.99","440,248,923.94","812,903,056.50","620,424,351.48","1,346,721,332.70","1,390,770,394.37","-221,458,027.95"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,969,691.17",,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,"6,000,000.00",,,,"625,000.00",,,,"25,285,551.00",,"5,650,000.00","39,650,000.00",,,,,"9,104,000.00","5,000,000.00","5,000,000.00","5,000,000.00","6,134,000.00",,"103,279,000.00","103,279,000.00","102,356,033.82",,,"61,845,800.00",,,,,"50,525,659.89","25,200.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"9,998,629.31",,,"6,410,064.79","200,000.00","200,000.00","200,000.00","925,000.00",,,,"25,775,551.00",,"5,650,000.00","39,650,000.00","14,802,320.00",,,,"10,857,030.00","5,000,000.00","103,000,000.00","103,000,000.00","100,722,503.62",,"106,962,302.98","106,962,302.98","170,194,246.52","37,500.00","216,700.00","62,062,500.00","5,035,332.64",,"200,000,370.00","244,254,361.10","303,574,608.97","561,487,444.33"
五、现金及现金等价物净增加额,"-22,887,659.05","2,107,456.51","62,426,048.33","45,823,225.75","549,495,015.30","-108,387,596.31","-196,371,331.20","-230,242,559.21","-191,426,118.34","-168,919,907.63","-133,701,527.66","-134,631,313.42","-302,387,157.91","101,832,229.97","201,641,807.29","242,845,291.20","290,886,525.60","29,975,122.38","865,538,065.53","626,796,914.50","571,551,883.13","66,036,420.20","35,737,918.15","-61,315,896.36","-23,475,894.55","133,642,038.75","-166,868,946.90","66,471,793.05","710,011,575.74","427,101,456.12","638,229,707.21","739,049,616.35","49,075,070.00","206,053,778.09","-591,953,360.78","44,054,233.82","-303,748,702.95","89,124,086.59"
购建固定资产、无形资产和其他长期资产支付的现金,"151,888,362.88","184,753,601.55","50,828,446.34","77,755,921.70","194,796,916.66","41,310,529.86","156,907,212.93","266,714,701.70","374,819,278.08","86,522,982.90","182,572,579.08","204,743,131.80","357,516,772.72","35,701,047.81","79,755,140.12","176,200,465.78","297,342,093.61","53,262,680.46","58,230,937.18","210,875,679.51","410,111,125.26","102,749,392.16","233,709,895.88","321,618,263.74","418,226,387.33","69,200,220.07","112,244,150.12","152,618,645.75","234,171,430.54","82,613,239.04","164,318,331.51","398,842,887.30","400,357,054.75","107,038,196.09","224,906,343.92","445,546,427.12","568,846,800.95","129,398,913.03"
期初现金及现金等价物余额,"109,691,317.75","86,803,658.70","88,911,115.21","88,911,115.21","88,911,115.21","638,406,130.51","638,406,130.51","638,406,130.51","638,406,130.51","446,980,012.17","446,980,012.17","446,980,012.17","446,980,012.17","144,592,854.26","144,592,854.26","144,592,854.26","144,592,854.26","464,479,379.86","435,479,379.86","435,479,379.86","435,479,379.86","1,007,031,262.99","1,007,031,262.99","1,007,031,262.99","1,007,031,262.99","983,555,368.44","983,555,368.44","983,648,359.65","983,555,368.44","1,693,566,375.55","1,693,566,375.55","1,693,566,375.55","1,693,566,944.18","1,742,642,014.18","1,742,642,014.18","1,742,642,014.18","1,742,642,014.18","1,438,893,311.23"
投资支付的现金,,"600,000.00",,,"300,000.00",,,"100,000.00","4,800,000.00",,,,"18,500,000.00",,,,,,,,,,,"30,020,804.89","30,020,804.89",,,,"5,000,000.00",,,,"252,717,815.78",,"500,000,000.00","550,000,000.00","577,088,143.00","74,400,000.00"
期末现金及现金等价物余额,"86,803,658.70","88,911,115.21","151,337,163.54","134,734,340.96","638,406,130.51","530,018,534.20","442,034,799.31","408,163,571.30","446,980,012.17","278,060,104.54","313,278,484.51","312,348,698.75","144,592,854.26","246,425,084.23","346,234,661.55","387,438,145.46","435,479,379.86","494,454,502.24","1,301,017,445.39","1,062,276,294.36","1,007,031,262.99","1,073,067,683.19","1,042,769,181.14","945,715,366.63","983,555,368.44","1,117,197,407.19","816,686,421.54","1,050,120,152.70","1,693,566,944.18","2,120,667,831.67","2,331,796,082.76","2,432,615,991.90","1,742,642,014.18","1,948,695,792.27","1,150,688,653.40","1,786,696,248.00","1,438,893,311.23","1,528,017,397.82"
