科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付职工薪酬,"8,288,246.81","7,539,713.21","13,143,555.91","6,947,422.58","11,388,376.80","14,954,331.21","23,952,558.91","9,889,146.94","13,899,061.42","17,763,214.32","23,277,357.20","10,941,373.02","15,054,560.63","18,884,720.62","28,271,332.62","13,348,850.36","22,244,662.45","32,220,395.92","42,599,562.03","19,945,777.69","30,586,955.89","43,582,147.96","60,280,547.38","26,561,584.33","37,153,492.05","49,140,919.94","69,044,700.31","31,562,368.00","42,102,350.64","48,870,500.65","74,422,735.79","35,472,185.95","47,095,547.14","58,763,560.77"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,690,086.97","3,596,513.80","7,317,647.67","8,121,878.87","10,184,506.71","12,311,451.01","12,821,860.15","12,592,548.98","12,332,822.28","9,893,644.90","20,605,851.31","13,994,577.32","15,893,527.70","22,644,314.89","25,800,547.90","20,380,549.86","24,843,796.53","24,557,905.80","15,349,967.60","25,465,911.95","26,312,418.76","42,995,867.18","34,300,959.77","42,844,379.51","43,112,326.82","53,195,958.18","51,375,583.78","43,605,505.26","39,135,481.14","33,810,165.57","19,263,447.10","31,893,735.44","19,919,303.71","23,743,839.67"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"167,447.00","189,904.15","23,402.54","21,439.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"3,654,000.00","3,654,000.00","3,654,000.00","2,567,700.00","2,567,700.00","6,373,496.81","6,373,496.81","3,666,278.47","6,199,103.45","6,199,103.45","5,655,688.92",,,,,,,,,,,,
存货,"106,833,022.08","132,353,760.54","307,239,427.70","307,109,283.72","373,475,853.74","409,370,138.28","470,692,925.13","506,112,414.96","563,692,356.35","617,068,166.16","531,985,235.99","496,099,266.85","460,887,731.89","502,646,344.73","538,710,960.84","518,016,827.29","630,560,578.64","691,720,127.22","693,567,852.48","634,630,767.60","712,030,786.28","770,322,135.99","759,911,327.76","687,076,691.13","706,351,394.96","744,433,749.80","777,257,008.45","717,394,603.11","675,598,958.40","668,245,144.87","645,997,571.45","643,848,289.86","683,977,848.04","664,340,584.53"
其他应付款,"6,409,009.43","17,499,465.03","4,965,927.35","9,762,485.43","9,500,308.45","14,286,005.85","13,997,973.98","16,290,237.66","17,626,002.02","17,218,052.06","14,952,945.25","16,307,963.19","24,651,496.53","27,674,567.44","43,865,835.70","32,215,595.42","37,955,501.02","39,249,556.39","33,281,224.99","39,361,060.39","45,132,752.57","43,517,492.00","43,007,195.78","45,951,574.14","49,377,418.75","56,972,020.63","57,153,410.39","74,705,492.47","69,483,145.16","64,152,119.58","85,438,403.36","84,473,034.38","103,113,605.30","118,018,583.96"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00","90,000,000.00","265,000,000.00","295,000,000.00","250,000,000.00","220,000,000.00","165,000,000.00","135,000,000.00","50,000,000.00","20,000,000.00","60,000,000.00","180,000,000.00"
一年内到期的非流动负债,"7,000,000.00","35,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"210,000,000.00","190,000,000.00","491,000,000.00","693,000,000.00","473,000,000.00","262,000,000.00","128,000,000.00","257,000,000.00","374,420,871.13","339,699,417.99","438,909,623.08","1,031,097,158.47","1,288,693,589.20","1,320,038,202.45","1,456,018,161.35","1,394,817,190.22"
其他流动负债,"670,000.00","300,000.00","300,000.00","300,000.00",,,"825,000.00","825,000.00","450,000.00","562,500.00","375,000.00","187,500.00",,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"298,222,750.18","327,667,056.38","705,619,007.42","1,474,831,534.66","1,584,918,447.58","1,753,071,299.38","1,784,543,538.11","1,649,058,030.03","1,778,201,179.23","1,990,397,872.41","1,906,187,800.98","1,672,587,304.74","1,735,787,846.28","1,924,782,284.45","1,976,013,226.30","1,755,792,509.23","1,951,362,620.26","2,127,691,555.00","2,080,396,868.27","1,944,780,946.63","2,406,920,113.06","2,448,397,148.49","2,280,624,792.01","2,051,921,547.29","2,126,100,368.10","2,274,374,771.83","2,296,161,948.86","2,431,043,841.87","2,500,760,100.04","3,113,834,585.65","3,165,731,846.31","3,405,370,129.07","3,597,692,306.58","3,685,775,193.77"
流动负债合计,"212,726,659.16","272,161,120.04","605,074,371.21","508,636,977.45","634,008,610.62","767,977,317.07","827,475,160.27","737,368,956.30","857,587,531.98","964,284,395.40","888,387,424.86","695,935,203.63","766,385,770.19","939,421,048.97","991,389,671.52","831,669,791.37","1,143,369,635.43","1,264,034,476.39","1,177,791,913.94","1,161,550,689.54","1,585,135,388.57","1,754,250,058.73","1,634,366,537.05","1,372,312,170.21","1,515,954,608.69","1,555,140,401.93","1,582,875,568.77","1,608,019,507.90","1,596,501,944.65","1,509,894,203.33","1,590,098,770.94","1,692,684,824.39","1,740,097,313.68","1,747,395,072.60"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"198,000,000.00","228,000,000.00","198,000,000.00","158,000,000.00","128,000,000.00","133,000,000.00","103,000,000.00","166,000,000.00","286,000,000.00","293,053,100.00","293,053,100.00","241,053,100.00","152,053,100.00"
长期借款,"75,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"50,000.00","50,000.00","50,000.00","50,000.00","18,000,000.00","18,000,000.00","18,000,000.00",,"53,300,000.00","53,300,000.00","50,591,439.50","50,591,439.50","47,375,836.60","47,375,836.60","44,275,726.39","44,275,726.39","41,099,539.74","30,657,596.69","27,529,351.23","31,329,351.23"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,"6,743,074.46","6,646,575.54","6,550,076.60","12,856,010.64","12,665,204.01","12,474,397.40","12,283,590.78","12,092,784.17","11,901,977.54","11,711,170.93","11,520,364.31"
预计负债,,"1,307,114.56","1,599,721.33","1,599,721.33","2,987,206.00","5,194,783.47","5,402,152.40","5,769,196.26","7,930,103.96","9,442,553.32","10,087,566.57","11,044,266.57","11,872,039.72","12,913,566.10","13,999,206.50","14,498,456.03","15,395,283.10","16,434,880.37","17,263,275.00","18,247,109.67","19,310,206.42","20,515,235.33","21,531,084.01","21,833,588.92","22,704,575.96","23,971,333.46","25,030,494.41","25,594,213.21","26,185,785.21","26,723,381.91","27,248,197.41","27,765,859.31","28,283,814.95","28,787,519.85"
固定资产,"122,179,424.56","204,527,101.38","200,597,047.54","199,679,567.78","198,072,549.88","200,063,236.65","228,702,255.84","233,953,528.15","244,063,471.48","282,380,946.50","338,031,780.87","334,897,433.90","343,472,025.58","383,034,425.18","449,034,501.44","450,965,079.63","507,954,918.78","514,700,979.69","519,475,151.40","531,146,096.47","534,711,298.38","550,463,402.46","733,635,563.87","731,488,314.23","758,753,193.80","797,447,232.21","1,066,189,258.87","1,069,630,761.16","1,067,953,342.68","1,093,839,125.70","1,120,757,569.93","1,116,236,756.07","1,112,998,400.74","1,106,082,751.90"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"46,215,908.48","3,050,503.61","1,037,986.36","2,340,341.30","19,931,222.23","21,460,326.42","11,732,316.61","33,208,346.65","54,953,601.75","53,984,166.75","58,892,034.99","65,632,213.43","75,599,461.26","84,239,844.44","53,618,891.31","77,712,653.04","66,609,797.74","101,999,415.05","145,221,379.94","211,279,834.64","255,187,422.55","303,986,197.91","213,891,377.19","287,011,210.78","312,929,779.60","328,209,400.24","212,827,954.82","226,781,355.73","243,091,660.54","244,845,618.20","297,675,824.92","303,680,366.40","302,253,932.58","304,990,979.40"
其他非流动负债,,,"6,222,562.50","6,044,775.00","7,822,897.49","7,585,839.98","7,348,782.47","6,924,224.96","6,874,667.45","8,297,169.93","8,000,842.41","7,704,514.89","7,408,187.37","7,111,859.85","7,885,532.33","7,589,204.81","11,792,877.29","33,101,499.77","32,722,324.73","37,805,408.45","70,000,116.57","69,596,020.29",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"75,000,000.00","41,307,114.56","7,822,283.83","7,644,496.33","10,810,103.49","12,780,623.45","12,750,934.87","12,693,421.22","14,804,771.41","17,739,723.25","18,088,408.98","18,748,781.46","19,280,227.09","20,025,425.95","21,884,738.83","22,087,660.84","27,188,160.39","49,536,380.14","49,985,599.73","56,052,518.12","89,310,322.99","90,111,255.62","90,293,897.60","89,934,839.99","91,131,764.50","91,724,459.47","98,601,224.55","99,077,367.48","99,573,030.27","98,982,568.73","97,781,694.62","97,482,833.58","102,431,349.62","101,304,156.60"
固定资产清理,,,,,,,,,,"171,386.54",,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"287,726,659.16","313,468,234.60","612,896,655.04","516,281,473.78","644,818,714.11","780,757,940.52","840,226,095.14","750,062,377.52","872,392,303.39","982,024,118.65","906,475,833.84","714,683,985.09","785,665,997.28","959,446,474.92","1,013,274,410.35","853,757,452.21","1,170,557,795.82","1,313,570,856.53","1,227,777,513.67","1,217,603,207.66","1,674,445,711.56","1,844,361,314.35","1,724,660,434.65","1,462,247,010.20","1,607,086,373.19","1,646,864,861.40","1,681,476,793.32","1,707,096,875.38","1,696,074,974.92","1,608,876,772.06","1,687,880,465.56","1,790,167,657.97","1,842,528,663.30","1,848,699,229.20"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","100,000,000.00","133,500,000.00","160,200,000.00","160,200,000.00","160,200,000.00","240,300,000.00","240,300,000.00","251,734,500.00","252,480,000.00","378,720,000.00","378,720,000.00","380,670,000.00","380,670,000.00","380,670,000.00","380,670,000.00","380,670,000.00","380,670,000.00","739,213,624.00","739,213,624.00","739,213,624.00","738,600,124.00","738,600,124.00","738,600,124.00","738,600,124.00","738,600,124.00","738,600,124.00","738,600,124.00","797,652,687.00","797,652,687.00","797,652,687.00","797,652,687.00","797,652,687.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"66,968,755.55","67,607,515.52","67,607,515.52","876,775,748.52","850,075,748.52","850,075,748.52","854,116,065.52","774,016,065.52","774,016,065.52","880,814,295.52","891,816,458.02","769,610,676.34","773,644,894.69","784,077,685.96","788,938,623.04","793,330,310.66","797,721,998.27","802,113,685.88","806,505,373.05","339,093,798.50","341,736,633.14","344,379,467.78","345,493,561.02","346,955,090.88","348,416,620.74","349,767,918.26","349,767,918.26","349,767,918.26","349,767,918.26","1,169,715,351.09","1,169,715,351.09","1,169,715,351.09","1,169,715,351.09","1,169,715,351.09"
无形资产,"24,221,061.48","32,017,533.85","31,798,843.54","31,858,243.65","31,539,646.90","31,334,707.47","71,185,585.05","71,292,263.01","71,779,264.52","91,845,453.82","90,538,779.69","90,660,664.34","128,722,362.65","127,404,832.27","154,178,922.33","156,395,644.48","200,409,724.72","198,297,261.17","197,095,954.38","194,962,458.87","238,013,569.65","235,830,775.34","236,087,395.75","233,514,055.85","231,072,637.05","230,385,073.98","237,383,349.62","235,123,671.36","232,561,462.38","229,853,178.79","227,475,424.54","225,142,576.54","222,606,650.78","220,422,366.09"
盈余公积,"1,320,191.04","4,872,738.52","10,288,373.24","10,288,373.24","10,288,373.24","10,288,373.24","18,628,824.97","18,628,824.97","18,628,824.97","18,628,824.97","30,256,822.02","30,256,822.02","30,256,822.02","30,256,822.02","44,945,607.17","44,945,607.17","44,945,607.17","44,945,607.17","67,005,713.77","67,005,713.77","67,005,713.77","67,005,713.77","98,758,435.85","98,758,435.85","98,758,435.85","98,758,435.85","133,644,036.96","133,644,036.96","133,644,036.96","133,644,036.96","180,834,393.19","180,834,393.19","180,834,393.19","180,834,393.19"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,"79,441,825.09","111,510,785.19","111,510,785.19","111,510,785.19",,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,"1,564,812.03","1,564,812.03","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00","2,036,378.00"
未分配利润,"36,709,176.71","83,405,327.36","152,194,156.47","176,715,765.12","174,970,272.74","211,646,179.84","230,353,404.70","211,918,646.86","252,129,044.28","294,695,710.98","321,767,847.02","279,865,258.44","325,233,441.24","375,895,300.66","418,313,811.37","461,178,372.49","432,814,610.17","503,144,319.95","578,856,534.49","526,924,836.51","621,156,831.05","731,251,817.70","838,862,088.96","915,781,063.69","854,477,468.63","985,230,070.12","1,108,081,722.76","1,201,445,806.92","1,351,973,513.95","1,316,465,053.04","1,325,429,167.69","1,447,334,648.48","1,529,583,843.30","1,520,325,528.93"
长期待摊费用,"226,666.67","66,666.71",,"500,000.00","500,000.00","854,583.33","808,333.33","762,083.33","715,833.33","669,583.33","523,333.33","477,083.33","430,833.33","400,000.00","300,000.00","300,000.00","300,000.00","300,000.00","200,000.00","200,000.00","150,000.00","200,000.00","100,000.00","100,000.00","100,000.00","100,000.00",,,,,,,,
少数股东权益,"598,598.62",,,,,,,,,,,,,,,,"24,609,627.85","24,450,467.54","24,142,319.17","23,848,916.71","24,718,158.08","25,629,079.81","26,356,532.59","26,403,695.22","26,312,992.94","26,790,433.32","27,433,584.23","27,808,914.25","28,564,525.98","30,196,476.72","31,803,914.43","32,356,748.05","31,532,148.27","32,152,060.57"
递延所得税资产,"2,257,569.71","2,024,954.07","3,933,815.41","4,351,673.27","5,391,242.02","6,184,088.87","6,552,361.39","6,651,663.70","7,752,887.85","8,448,040.77","8,623,231.04","8,882,042.15","9,508,626.13","10,484,897.22","11,382,098.52","11,659,219.03","13,446,946.57","14,453,929.91","14,281,116.07","15,404,078.49","17,608,836.99","17,706,058.41","30,569,488.57","31,470,855.74","35,580,758.22","37,366,907.31","41,143,591.52","41,818,123.46","41,960,814.05","42,910,755.90","48,909,370.29","46,845,627.71","52,123,983.94","54,706,534.79"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"195,100,630.90","241,686,759.62","237,367,692.85","238,729,826.00","255,434,661.03","259,896,942.74","318,980,852.22","345,867,884.84","379,265,058.93","437,499,577.71","496,609,159.92","500,549,437.15","557,733,308.95","605,563,999.11","670,129,225.63","698,647,408.21","790,807,765.81","831,837,963.82","896,309,979.79","973,028,846.47","1,065,707,505.57","1,308,222,812.12","1,497,620,203.38","1,543,663,889.06","1,555,710,761.71","1,580,686,507.84","1,752,812,380.07","1,738,431,330.32","1,810,353,781.44","1,956,044,373.76","2,043,099,991.59","2,029,554,378.95","1,972,312,968.20","1,883,141,825.72"
所有者权益(或股东权益)合计,"205,596,721.92","255,885,581.40","330,090,045.23","1,197,279,886.88","1,195,534,394.50","1,232,210,301.60","1,263,298,295.19","1,244,863,537.35","1,285,073,934.77","1,445,873,331.47","1,496,321,127.06","1,458,452,756.80","1,507,855,157.95","1,570,899,808.64","1,632,868,041.58","1,600,682,465.23","1,571,612,590.25","1,645,958,662.29","1,748,929,334.39","1,700,206,585.44","1,798,181,907.07","1,912,258,646.26","2,053,584,560.74","2,133,338,426.15","2,074,724,756.62","2,208,196,418.27","2,367,497,535.61","2,462,378,296.81","2,615,038,906.56","3,461,002,187.35","3,520,951,372.34","3,644,756,850.05","3,727,476,611.48","3,720,217,790.29"
资产总计,"493,323,381.08","569,353,816.00","942,986,700.27","1,713,561,360.66","1,840,353,108.61","2,012,968,242.12","2,103,524,390.33","1,994,925,914.87","2,157,466,238.16","2,427,897,450.12","2,402,796,960.90","2,173,136,741.89","2,293,521,155.23","2,530,346,283.56","2,646,142,451.93","2,454,439,917.44","2,742,170,386.07","2,959,529,518.82","2,976,706,848.06","2,917,809,793.10","3,472,627,618.63","3,756,619,960.61","3,778,244,995.39","3,595,585,436.35","3,681,811,129.81","3,855,061,279.67","4,048,974,328.93","4,169,475,172.19","4,311,113,881.48","5,069,878,959.41","5,208,831,837.90","5,434,924,508.02","5,570,005,274.78","5,568,917,019.49"
负债和所有者(或股东权益)合计,"493,323,381.08","569,353,816.00","942,986,700.27","1,713,561,360.66","1,840,353,108.61","2,012,968,242.12","2,103,524,390.33","1,994,925,914.87","2,157,466,238.16","2,427,897,450.12","2,402,796,960.90","2,173,136,741.89","2,293,521,155.23","2,530,346,283.56","2,646,142,451.93","2,454,439,917.44","2,742,170,386.07","2,959,529,518.82","2,976,706,848.06","2,917,809,793.10","3,472,627,618.63","3,756,619,960.61","3,778,244,995.39","3,595,585,436.35","3,681,811,129.81","3,855,061,279.67","4,048,974,328.93","4,169,475,172.19","4,311,113,881.48","5,069,878,959.41","5,208,831,837.90","5,434,924,508.02","5,570,005,274.78","5,568,917,019.49"
