科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"824,681,395.10","1,830,801,586.67","3,122,683,998.97","4,111,457,752.71","1,357,301,594.24","2,615,575,477.69","3,760,433,866.68","4,322,538,833.40","743,621,622.03","1,722,630,660.74","3,082,554,359.19","4,046,988,482.52","1,226,537,416.99","2,796,569,720.31","4,024,567,006.23","6,108,684,980.52","1,612,816,629.17","3,318,934,148.78","5,061,436,445.48","6,248,110,609.84","1,439,419,004.92","2,822,126,193.95","4,105,462,736.23","5,584,223,968.73","1,189,210,155.25","2,360,087,490.24","3,493,272,682.73","4,836,308,983.71","1,009,605,143.28","2,144,352,003.22","3,004,159,555.99","4,056,480,900.76","803,286,741.47","1,571,179,688.08","2,377,418,499.60","4,431,845,168.38","809,305,446.51","1,561,555,292.70","2,331,049,822.50","3,736,692,124.82","884,109,712.39","1,905,231,511.28","2,698,654,098.53","3,809,181,041.01","853,235,734.58","1,699,130,806.15"
二、营业利润,"41,146,678.08","109,105,144.20","156,114,148.63","146,652,070.78","44,039,514.00","82,137,490.28","99,587,253.78","103,417,479.38","52,406,198.60","79,348,455.40","136,781,721.73","186,509,177.92","54,200,593.40","118,460,163.40","195,248,590.32","311,890,580.02","73,546,043.70","149,355,194.51","183,121,700.99","183,287,521.20","-18,822,280.83","9,808,179.63","18,179,696.32","-48,014,006.58","-28,524,546.60","-25,006,835.83","-131,876,991.30","-412,973,987.52","-31,727,362.27","-32,843,743.36","-144,854,893.49","-187,283,229.62","-21,897,618.60","-96,302,290.24","-168,599,452.63","-41,808,549.77","164,428,044.88","124,420,657.19","69,376,393.49","52,157,962.07","488,974,490.50","436,426,384.17","434,974,403.28","350,322,054.33","24,934,552.36","38,329,725.08"
减:营业成本,"697,563,760.03","1,521,533,452.63","2,627,745,602.56","3,493,661,878.40","1,208,755,542.81","2,290,613,996.52","3,295,467,488.66","3,762,752,962.94","640,601,718.69","1,470,802,308.54","2,622,503,833.63","3,369,825,861.35","1,017,605,662.46","2,360,830,715.86","3,303,120,131.66","5,099,566,310.70","1,389,294,646.87","2,805,562,390.37","4,318,571,330.09","5,321,918,729.90","1,245,935,193.19","2,437,621,123.94","3,540,280,683.89","4,818,317,989.12","1,034,638,134.63","2,049,663,632.28","3,091,855,678.21","4,265,521,687.91","883,412,628.69","1,843,247,499.46","2,610,476,399.37","3,452,207,961.75","699,073,204.08","1,363,295,463.20","2,063,900,060.59","3,690,080,219.66","701,142,466.53","1,329,726,585.15","1,978,888,123.92","3,097,647,135.06","738,056,722.06","1,617,493,755.74","2,283,892,925.03","3,159,225,275.36","694,361,426.89","1,410,798,981.09"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"20,279,598.33","30,804,086.97","39,337,626.26","50,680,178.68","9,450,568.31","22,026,385.25","33,099,636.03","42,563,725.60","6,480,337.17","13,987,890.05","28,211,853.93","48,298,194.68","21,311,132.58","39,619,298.42","57,870,819.39","88,947,550.21","24,050,709.32","48,005,643.25","71,726,722.85","89,429,926.29","18,614,434.86","28,659,579.89","42,880,163.38","59,338,433.38","15,564,269.60","21,448,038.47","29,529,990.23","42,891,728.31","8,626,363.78","18,883,224.67","23,559,319.51","29,789,997.69","3,229,611.06","6,438,800.50","8,331,582.41","11,595,476.33","3,851,659.66","5,929,745.21","9,098,461.13","55,100,006.04","13,895,324.71","29,187,816.60","40,650,841.66","55,488,790.40","12,508,461.51","25,604,270.60"
营业外收入,"492,445.50","794,211.95","4,909,959.65","10,820,801.04","4,331,041.87","8,699,927.19","19,111,947.58","23,098,124.28","3,643,239.15","9,735,367.76","9,767,551.52","23,594,234.58","6,176,476.84","8,712,247.73","11,907,365.52","26,213,072.92","4,414,911.71","9,601,217.66","13,767,521.11","52,868,079.33","2,563,243.15","6,352,233.47","12,184,321.14","278,317,147.74","5,127,073.18","62,088,635.49","108,168,092.21","122,026,960.69","10,018,891.18","69,900,367.62","240,296,578.87","267,321,888.67","41,716,129.26","129,425,362.38","141,571,073.51","199,115,398.83","18,704,834.17","26,818,984.26","34,678,991.80","75,294,461.18","10,527,329.52","19,580,492.19","27,465,771.08","26,476,852.30","5,243,968.57","10,760,311.29"
销售费用,"25,472,332.86","81,447,662.68","145,180,350.54","208,154,959.66","31,394,928.84","93,408,785.35","147,629,309.79","180,745,352.89","25,958,682.79","74,918,812.12","146,806,619.36","192,741,167.08","59,994,831.86","103,329,586.77","210,594,049.84","251,935,466.34","46,706,093.36","138,958,902.44","195,331,735.58","229,131,732.55","62,684,615.21","102,182,101.16","149,692,972.10","224,800,823.90","60,720,852.19","88,676,202.76","154,430,047.12","257,467,039.17","37,945,534.73","116,647,116.17","174,160,358.29","224,177,886.07","24,686,030.94","73,919,209.20","117,307,206.08","184,778,909.24","50,422,350.82","91,616,799.84","127,785,247.10","186,054,504.99","47,671,228.83","91,852,352.35","132,716,544.92","185,636,641.65","36,712,166.07","72,268,258.48"
减:营业外支出,"1,089,825.43","1,410,123.59","2,020,467.74","4,952,803.92","2,866,368.66","6,251,547.43","9,748,631.29","11,184,986.03","1,376,555.79","1,771,949.13","1,975,358.27","3,233,784.11","176,416.29","3,417,450.69","6,490,645.02","7,111,602.23","255,778.39","592,849.93","1,011,870.79","1,582,406.15","372,261.97","1,056,295.19","2,477,953.36","5,821,980.13","1,989,332.48","3,375,630.06","3,852,063.88","4,019,027.18","314,408.87","5,570,487.33","5,783,725.37","6,442,913.03","376,246.38","918,696.42","1,824,380.84","6,425,969.62","46,889,400.37","46,353,599.15","47,446,351.21","64,907,147.23","3,771,690.76","6,262,286.64","15,635,846.63","17,104,008.49","107,166.71","3,814,281.84"
管理费用,"37,483,741.49","86,675,748.85","136,470,339.10","194,628,996.94","47,190,059.44","104,395,561.35","152,649,823.89","199,641,341.30","42,953,008.00","92,341,640.55","150,452,191.34","247,654,957.51","67,136,126.68","150,361,608.01","227,035,654.69","315,714,017.39","76,821,848.98","151,917,300.21","238,699,040.94","365,313,370.40","95,907,317.50","185,639,434.02","267,359,859.25","385,976,016.55","81,369,307.34","172,456,759.31","271,824,453.04","425,710,755.59","83,681,425.80","174,552,395.75","277,491,948.17","402,237,281.32","74,433,737.10","165,586,835.11","278,163,924.40","418,289,042.04","91,116,268.87","185,562,928.44","285,441,349.64","376,753,082.15","89,157,602.65","157,359,519.81","222,963,114.52","324,631,207.81","83,667,314.74","146,336,854.78"
其中:非流动资产处置净损失,,,,,,,,"3,213,440.84",,,,"1,498,890.25",,"1,980,128.40","1,980,128.40","2,182,897.96",,,,"417,853.05",,,,"1,410,691.33",,,,,,,,"5,452,885.19",,"672,274.71","981,024.89","5,209,540.16",,,"45,440,281.67","43,646,042.14",,,"3,610,319.48",,,
