科目,2007-12-31,2008-12-31,2009-06-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"16,334,551.48","17,931,348.66","6,468,977.61","2,187,207.92","2,386,507.90","1,000,607.47","143,625.98","228,891.36","1,595,694.89","864,037.14","2,320,983.41","166,460.53","189,952.73","1,468,973.93","1,109,840.91","272,246.48","710,116.84","808,799.94","1,763,742.55","6,192,568.85","5,148,068.17","6,630,618.92","9,583,430.92","12,157,892.66","10,798,152.03","8,253,551.18","6,998,124.85","10,314,493.15","9,521,735.75","10,194,644.70","7,190,478.69","14,704,681.94","10,896,171.19","6,194,870.42","16,360,613.36","15,007,730.07","12,540,980.31","13,738,707.36","10,021,425.47","18,522,544.36","40,508,220.35"
应付职工薪酬,"106,276.99","132,495.55","10,321.51","8,076.83","8,076.83","8,076.83",,,,,,,,,"1,600,000.00","1,742,668.01","1,990,343.42","1,258,740.40","315,766.50","6,707,819.36","6,622,938.68","7,156,836.94","7,697,948.33","13,157,019.27","10,031,234.53","9,572,124.98","8,621,641.47","14,972,741.04","7,662,824.72","12,414,890.06","12,689,794.21","20,806,798.95","13,053,990.69","14,871,913.92","14,551,148.87","24,833,583.15","11,868,956.32","15,951,745.84","16,359,767.61","31,385,412.62","11,517,916.02"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-405,005.55","3,081,644.61","3,079,354.56","1,042,602.64","483,163.49","2,472,615.01","2,088,758.31","2,854,330.60","2,214,641.50","5,375,370.15","3,738,050.77","2,569,041.79","5,213,446.97","2,184,035.30","3,666,741.22","6,105,397.85","12,046,376.67","7,717,690.32","8,667,703.76","11,277,650.22","31,987,712.09","26,643,840.83","23,466,879.90","26,927,148.54","32,855,367.04","22,756,847.16","31,020,173.61","27,828,930.67","30,902,854.45","36,767,536.44","36,227,698.63","37,802,789.90","23,734,756.48","29,942,073.09","33,531,758.26","42,945,061.29","7,144,896.24","16,680,824.22","21,184,501.04","25,772,040.71","6,736,043.57"
应收利息,,,,,,"1,125,395.00","2,059,000.00","1,667,225.00","978,300.00","1,209,475.00","1,540,000.00","2,881,661.33","1,624,358.00","795,132.00","1,535,692.00","852,829.00","1,654,776.00","1,827,077.00","1,429,774.00","471,942.00","1,218,556.00","1,621,167.00","1,759,786.00","439,132.00","468,550.00","87,666.00","158,000.00","74,000.00","214,410.00","972,800.91","1,322,031.59","1,783,179.91","2,172,881.95","3,193,107.18","5,188,822.44","5,552,174.32","425,760.04","260,797.50",,"354,724.95","4,513,576.33"
应付利息,,,,,,,,,,,,,,,,,,,,,"87,607.49","74,799.01","46,321.10","79,211.84","79,312.35","70,443.57","73,918.54","49,897.90","53,569.44","24,958.80",,,,"5,296.26","9,159.18",,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"4,900,000.00","4,900,000.00","4,900,000.00",,,,,,"22,043,205.35",,,,"22,394,880.35","8,372,000.00","532,000.00","532,000.00","532,000.00","532,000.00","532,000.00","532,000.00","532,000.00","532,000.00",,"532,000.00","532,000.00"
存货,"7,730,601.84","9,869,763.05","7,950,519.12","9,156,623.54","12,634,093.60","15,522,873.83","23,383,634.06","25,790,914.17","29,301,591.50","28,304,536.15","25,889,319.96","30,597,262.41","23,204,772.28","21,009,592.63","52,627,407.75","66,833,512.80","64,449,600.53","61,369,292.21","61,006,111.24","107,089,527.26","161,529,246.16","160,484,238.92","152,434,849.09","152,940,237.63","159,953,583.21","173,675,987.21","197,267,105.93","205,127,226.72","201,658,911.52","270,338,124.15","284,630,342.45","310,145,258.89","319,379,651.91","330,125,174.28","325,844,415.42","255,850,306.08","274,232,737.70","232,793,852.11","228,368,620.36","211,216,270.81","220,671,262.33"
其他应付款,"3,279,848.77","3,158,532.13","4,616,582.11","3,773,853.23","5,185,595.68","5,523,950.06","3,054,933.13","3,340,150.48","2,073,618.12","2,660,113.50","2,367,759.49","4,038,363.33","5,820,570.39","9,044,209.13","8,578,173.35","7,951,191.52","4,869,613.14","9,241,401.77","7,163,765.64","28,513,901.76","28,657,087.37","22,152,679.28","27,771,181.30","21,737,441.13","18,211,770.67","14,968,865.19","14,056,722.03","57,874,663.66","55,444,219.44","292,456,949.89","292,971,126.17","227,042,991.96","38,320,717.49","34,696,201.74","45,243,265.48","33,059,754.07","44,951,576.56","49,116,940.48","44,193,541.44","16,295,279.38","15,167,792.60"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,"267,670.74","178,447.14","89,223.54",,,,,,,,,,"16,554.75",,,,,,,,,,"133,000.00","59,827,790.43","19,000.00","7,570,597.49","17,956.58","9,229,812.89","462,834,721.15","410,634,655.99","435,229,421.90","558,249,032.79","728,794,765.51","777,316,670.46","751,139,916.97","475,904,962.55","516,944,313.93"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"109,561,657.11","151,377,621.03","161,376,806.34","177,708,283.79","577,957,075.66","576,421,156.09","579,261,148.22","587,245,461.29","575,864,624.43","536,282,120.37","491,212,495.42","451,164,689.40","459,599,312.58","425,856,318.11","585,325,054.50","525,897,797.97","516,318,966.10","512,639,355.99","492,137,375.64","709,422,510.44","803,032,837.19","794,275,138.86","799,790,112.41","846,429,363.67","824,365,150.17","837,566,820.33","930,035,866.91","987,180,296.56","1,007,641,760.91","1,266,305,034.05","1,315,656,379.76","1,340,767,700.94","2,191,759,991.18","2,231,638,646.62","2,265,646,432.69","2,244,972,485.93","2,141,456,609.05","2,156,069,606.78","2,128,540,998.56","2,084,065,641.27","2,001,875,577.93"
流动负债合计,"12,993,895.60","43,359,456.53","60,381,451.93","65,562,042.62","61,126,612.79","73,480,689.16","72,900,614.59","71,379,128.59","64,741,082.26","73,399,180.45","66,345,272.03","43,325,536.42","52,544,324.81","56,115,814.23","145,414,054.76","162,328,300.65","192,095,383.65","175,147,852.56","164,945,603.44","253,791,714.32","323,581,963.11","279,206,117.61","239,179,632.70","248,802,314.10","268,567,100.12","221,197,208.11","266,865,685.65","291,468,190.63","292,422,100.05","543,390,259.49","531,450,927.91","500,596,641.82","301,395,191.64","349,422,566.96","316,400,880.53","240,234,345.44","218,336,373.80","200,924,570.67","203,206,915.86","184,959,647.76","149,181,789.95"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"58,500,000.00","58,500,000.00","58,500,000.00",,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",
长期借款,"30,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"476,019.97",,,,,,,,,,"38,435,617.39","41,414,654.43","43,745,906.94","47,275,473.53",,"38,084,696.00","40,001,002.79","42,063,896.25","74,448,820.07",,,,,,,,,,"50,133,766.14","50,007,000.81","50,007,000.81","47,693,005.69","58,172,732.93","57,944,571.34","58,144,539.57","191,630,577.81","239,286,741.05","242,973,779.04","216,479,681.74","262,381,063.35","266,974,086.96"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"563,660.00",,,,
固定资产,"10,025,240.93","9,220,589.99","8,894,973.41","37,458,901.07","37,279,407.08","37,296,930.99","41,974,306.83","41,611,903.40","57,965,763.18","83,505,734.29","87,321,990.88","76,972,444.70","75,913,811.58","74,964,892.84","92,947,290.42","126,462,271.06","199,615,351.34","199,275,452.42","199,429,507.20","354,053,581.61","373,639,972.93","373,806,579.68","371,470,007.61","401,777,949.92","407,018,072.24","405,199,366.31","400,607,540.43","395,645,673.02","422,378,538.56","455,374,483.21","448,040,019.00","482,453,409.10","480,925,084.75","481,084,364.20","475,435,432.11","395,779,971.74","403,072,318.90","404,957,168.21","402,680,374.68","413,545,022.61","403,276,715.95"
递延所得税负债,"114,627.72","52,116.10","43,785.83","35,455.57","31,290.43","27,125.29","22,960.15","18,795.04","14,629.90","10,464.76","6,299.62","2,134.48",,,,,,,,"4,854,335.76","4,854,335.76","4,854,335.76","4,854,335.76","4,314,965.12","4,180,122.45","4,045,279.80","3,910,437.15","3,775,594.48","3,640,751.83","21,515,277.90","20,977,424.33","20,108,100.88","19,570,247.29","19,032,393.70","18,494,540.11","31,371,723.44","30,421,897.50","29,884,043.91","24,828,164.12","27,140,669.38","26,534,720.20"
在建工程,"3,629,483.19","19,703,892.29","26,415,482.91","6,137,030.21","12,495,764.82","16,876,345.94","18,738,084.38","20,347,236.74","22,056,622.83","25,780,594.55","30,657,231.05","66,360,144.71","76,376,225.44","86,929,935.30","120,920,173.19","161,623,632.98","99,937,841.59","105,383,131.82","112,915,325.95","24,193,850.88","8,365,291.60","15,479,003.82","21,419,094.67","1,721,846.75","4,524,923.38","7,476,190.30","18,170,507.41","49,546,754.05","25,858,167.31","47,305,647.41","54,228,773.82","31,445,045.05","32,800,650.10","71,231,110.37","80,191,594.06","23,926,347.70","25,338,699.64","29,697,881.33","45,749,791.13","52,849,330.38","64,474,932.25"
其他非流动负债,"10,590,000.00","9,400,000.00","6,700,000.00","5,550,000.00","5,233,500.00","4,909,000.00","7,856,500.00","4,885,000.00","9,048,000.00","6,276,000.00","3,129,000.00","2,000,000.00","1,500,000.00","1,020,000.00","540,000.00","5,280,000.00","3,393,000.00","1,982,000.00","1,493,000.00","3,001,222.00","1,918,222.00","837,222.00","4,509,433.20","8,678,242.26",,,,,"3,938,819.91",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,"531,197.07",,,,,,,,,,,,,,,,,,,,
非流动负债合计,"40,704,627.72","39,452,116.10","26,743,785.83","25,585,455.57","5,264,790.43","4,936,125.29","7,879,460.15","4,903,795.04","9,062,629.90","6,286,464.76","3,135,299.62","2,002,134.48","1,500,000.00","1,020,000.00","540,000.00","5,280,000.00","3,393,000.00","1,982,000.00","1,493,000.00","7,855,557.76","6,772,557.76","5,691,557.76","9,363,768.96","12,993,207.38","11,678,880.24","10,364,553.12","9,050,226.00","7,735,898.86","7,579,571.74","25,432,613.34","24,873,275.30","23,982,467.38","23,423,129.32","23,849,601.08","23,285,325.74","32,724,043.44","31,210,557.50","36,358,203.91","31,880,360.29","50,462,104.22","47,951,344.63"
固定资产清理,,,,,,,,,,,,,,,,,,,,"15,562,417.17","15,563,012.17","15,563,012.17","15,563,012.17","13,363,012.17","13,363,012.17",,,,,,,,,,,,,,,,
负债合计,"53,698,523.32","82,811,572.63","87,125,237.76","91,147,498.19","66,391,403.22","78,416,814.45","80,780,074.74","76,282,923.63","73,803,712.16","79,685,645.21","69,480,571.65","45,327,670.90","54,044,324.81","57,135,814.23","145,954,054.76","167,608,300.65","195,488,383.65","177,129,852.56","166,438,603.44","261,647,272.08","330,354,520.87","284,897,675.37","248,543,401.66","261,795,521.48","280,245,980.36","231,561,761.23","275,915,911.65","299,204,089.49","300,001,671.79","568,822,872.83","556,324,203.21","524,579,109.20","324,818,320.96","373,272,168.04","339,686,206.27","272,958,388.88","249,546,931.30","237,282,774.58","235,087,276.15","235,421,751.98","197,133,134.58"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"23,273,400.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","135,000,000.00","136,200,000.00","136,200,000.00","272,400,000.00","272,400,000.00","273,708,000.00","293,018,405.00","439,527,607.00","439,527,607.00","440,567,107.00","440,864,107.00","440,864,107.00","440,864,107.00","441,903,607.00","447,897,607.00","447,897,607.00","487,723,979.00","487,723,979.00","487,723,979.00","534,069,079.00","961,124,002.00","961,124,002.00","961,016,002.00","961,016,002.00","961,016,002.00","961,016,002.00","960,137,844.00","960,137,844.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"20,270,115.00","29,623,695.30","29,623,695.30","29,623,695.30","438,777,721.30","438,777,721.30","438,777,721.30","442,007,721.30","442,007,721.30","412,007,721.30","412,007,721.30","412,007,721.30","412,007,721.30","367,007,721.30","378,125,621.30","381,637,521.30","248,212,521.30","250,987,521.30","265,272,921.30","571,413,338.07","426,007,521.07","427,110,906.07","433,931,541.07","437,077,169.22","437,638,656.72","438,200,144.22","444,239,744.22","486,752,284.20","490,319,884.20","1,210,784,112.20","1,205,205,474.58","1,208,751,810.34","2,136,846,226.17","1,710,797,875.17","1,712,586,700.17","1,713,705,103.35","1,714,806,310.98","1,715,070,471.90","1,711,980,825.83","1,713,948,432.50","1,713,948,432.50"
无形资产,"8,838,594.20","8,654,938.04","8,563,109.96","8,471,281.88","8,425,367.84","8,379,453.80","8,333,539.76","8,287,625.72","8,241,711.68","8,195,797.64","8,149,883.60","21,902,105.77","21,624,938.05","21,347,770.33","31,014,913.03","30,737,745.31","30,409,085.52","30,080,425.73","29,751,765.94","71,604,101.37","70,589,840.03","68,987,320.71","67,654,536.06","74,485,635.48","72,950,149.84","70,258,187.73","68,833,928.68","67,261,511.41","65,718,409.73","175,485,815.52","171,139,438.41","166,814,647.69","162,275,309.34","163,879,983.10","159,523,579.01","144,477,704.03","145,607,970.92","145,113,577.93","140,410,777.72","204,450,825.31","198,742,038.65"
盈余公积,"3,168,705.74","2,938,061.52","2,938,061.52","6,763,886.56","6,763,886.56","6,763,886.56","6,763,886.56","11,033,334.87","12,103,919.87","13,617,758.95","14,928,507.38","16,270,784.47","16,270,784.47","18,743,678.94","18,743,678.94","21,703,169.05","21,703,169.05","24,874,004.05","24,874,004.05","27,423,876.73","27,423,876.73","27,423,876.73","27,423,876.73","33,813,708.09","33,813,708.09","33,813,708.09","33,813,708.09","41,863,601.28","41,965,094.57","41,863,601.28","41,643,455.70","52,042,270.53","52,042,270.53","52,042,270.53","52,042,270.53","75,740,283.48","75,740,283.48","75,740,283.48","75,740,283.48","112,457,490.59","112,457,490.59"
开发支出,,"1,736,889.76","2,959,945.98","4,197,852.06","5,016,123.84","5,794,247.41","6,819,208.82","8,256,923.39","9,194,487.15","11,181,979.91","12,547,228.87",,"1,123,858.73","2,148,368.21","3,447,430.29","5,489,638.65","7,363,675.69","9,635,718.29","12,138,387.65","4,586,973.76","5,728,803.72","6,749,688.49","8,033,607.86",,,,"1,434,809.69","2,147,400.45","4,072,059.78","5,881,962.60","8,460,322.48","11,732,080.07","14,707,010.68","19,046,232.62","24,799,843.33","31,227,911.63","46,813,973.00","56,293,393.10","68,074,456.60","24,908,192.45","35,523,509.51"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,914,040.00","45,914,040.00","45,914,040.00","45,914,040.00","45,914,040.00","32,134,263.00","31,287,270.00","31,287,270.00","17,602,680.00","17,602,680.00","51,982,463.00","165,261,860.49","202,085,486.72","248,879,445.17"
商誉,,,,,,,,,,,,,,,,,,,,"194,337,388.24","210,619,620.39","212,088,454.37","212,088,454.37","212,135,481.13","212,135,481.13","212,135,481.13","212,135,481.13","212,135,481.13","212,135,481.13","867,642,012.17","867,642,012.17","867,310,542.36","867,310,542.36","867,310,542.36","867,310,542.36","849,512,449.47","888,837,987.08","888,837,987.08","888,837,987.08","877,641,049.99","877,641,049.99"
未分配利润,"34,421,879.46","33,230,067.22","45,686,708.30","63,719,364.02","71,289,131.71","62,952,858.84","71,369,336.69","78,560,757.65","88,147,352.21","71,943,722.56","83,721,933.17","95,800,378.88","107,558,198.64","82,062,507.64","95,362,619.44","117,637,914.15","94,214,260.17","109,178,154.02","123,478,076.45","148,418,207.16","160,523,321.04","196,342,181.28","228,406,898.71","261,763,013.18","277,249,446.46","312,550,834.83","354,659,473.84","390,505,608.73","410,054,021.45","467,884,840.44","541,779,136.15","598,033,864.38","671,679,714.60","699,952,179.17","771,859,030.51","857,281,133.78","906,000,637.28","979,118,846.34","1,077,310,957.25","1,104,084,726.06","1,157,476,509.97"
长期待摊费用,"1,581,628.12","1,499,465.56","1,458,384.28","1,417,303.00","1,396,762.36","1,376,221.72","1,355,681.08","1,335,140.44","1,314,599.80","1,294,059.16","1,273,518.52","1,252,977.88","1,232,437.24","1,211,896.60","1,191,355.96","1,170,815.32","1,150,274.68","1,129,734.04","1,109,193.40","1,184,934.96","1,560,813.51","1,421,253.24","1,608,229.91","3,157,092.68","3,967,020.40","5,207,279.18","4,957,495.98","6,570,306.07","6,602,319.74","7,471,269.44","6,852,316.70","12,601,528.16","13,422,483.97","12,782,844.85","11,503,978.74","8,760,774.31","10,460,327.44","12,726,477.87","12,129,592.63","21,513,250.00","23,820,745.61"
少数股东权益,,,,,,,,,,,,,,,"62,145,144.04","66,797,370.71","64,612,492.11","67,843,823.82","70,295,133.41","75,532,539.94","108,425,097.25","116,561,751.94","122,451,607.61","127,702,648.52","133,404,886.30","141,953,102.24","148,884,615.00","158,377,940.40","162,584,509.03","157,755,656.57","157,591,844.27","162,382,885.84","165,526,635.13","168,461,987.37","168,644,147.60","49,537,759.89","52,379,309.60","47,071,770.00","42,975,490.10","36,591,711.36","35,837,833.23"
递延所得税资产,"720,000.00","1,410,000.00","705,000.00","863,792.06","651,641.19","766,925.20","1,209,050.20","800,446.47","1,424,896.47","1,014,562.10","540,767.77","339,538.66","264,538.66","215,067.19","1,684,901.09","2,117,678.57","1,834,628.57","2,205,641.21","2,136,362.80","2,507,880.55","2,630,555.35","3,493,547.05","3,697,377.72","2,745,030.93","2,721,915.55","2,600,332.63","2,495,567.07","2,357,708.38","2,354,575.42","4,967,571.00","5,298,631.04","4,539,403.53","5,281,553.26","3,721,401.24","3,758,232.16","2,711,322.53","2,647,014.05","2,704,923.26","2,672,721.58","4,966,532.39","4,060,415.09"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,"7,200,754.76","3,671,060.05",,"2,245,862.50","55,841,960.03","10,013,669.32","5,480,226.11","14,029,158.72","19,242,516.70","23,192,624.82","22,723,515.58","25,340,913.05","16,636,446.23","35,365,153.51","20,942,890.70","30,272,592.60","11,235,562.02","48,722,727.76"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"25,270,966.41","42,225,775.64","48,996,896.54","58,546,160.28","65,265,067.13","70,490,125.06","78,429,871.07","80,639,276.16","100,198,081.11","130,972,727.65","178,926,238.08","208,241,866.15","220,281,716.64","234,093,404.00","251,206,063.98","365,686,477.89","380,311,860.18","389,773,999.76","431,929,363.01","668,031,128.54","689,229,106.77","697,588,859.53","701,534,320.37","716,586,803.82","778,851,634.76","761,376,837.28","769,381,192.89","791,506,794.54","799,266,987.13","1,622,615,988.27","1,628,697,673.15","1,646,832,178.35","1,661,087,992.21","1,702,724,565.66","1,709,008,654.39","1,667,663,505.45","1,800,430,185.59","1,807,248,078.52","1,810,307,975.76","1,876,490,828.50","1,926,236,221.77"
所有者权益(或股东权益)合计,"81,134,100.20","110,791,824.04","123,248,465.12","145,106,945.88","576,830,739.57","568,494,466.70","576,910,944.55","591,601,813.82","602,258,993.38","587,569,202.81","600,658,161.85","614,078,884.65","625,836,704.41","602,813,907.88","690,577,063.72","723,975,975.21","701,142,442.63","725,283,503.19","757,628,135.21","1,115,806,366.90","1,161,907,423.09","1,206,966,323.02","1,252,781,031.12","1,301,220,646.01","1,322,970,804.57","1,367,381,896.38","1,423,501,148.15","1,479,483,001.61","1,506,907,076.25","2,320,098,149.49","2,388,029,849.70","2,463,020,770.09","3,528,029,662.43","3,561,091,044.24","3,634,968,880.81","3,639,677,602.50","3,692,339,863.34","3,726,034,910.72","3,703,761,698.17","3,725,134,717.79","3,730,978,665.12"
资产总计,"134,832,623.52","193,603,396.67","210,373,702.88","236,254,444.07","643,222,142.79","646,911,281.15","657,691,019.29","667,884,737.45","676,062,705.54","667,254,848.02","670,138,733.50","659,406,555.55","679,881,029.22","659,949,722.11","836,531,118.48","891,584,275.86","896,630,826.28","902,413,355.75","924,066,738.65","1,377,453,638.98","1,492,261,943.96","1,491,863,998.39","1,501,324,432.78","1,563,016,167.49","1,603,216,784.93","1,598,943,657.61","1,699,417,059.80","1,778,687,091.10","1,806,908,748.04","2,888,921,022.32","2,944,354,052.91","2,987,599,879.29","3,852,847,983.39","3,934,363,212.28","3,974,655,087.08","3,912,635,991.38","3,941,886,794.64","3,963,317,685.30","3,938,848,974.32","3,960,556,469.77","3,928,111,799.70"
