科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"536,460,470.44","1,077,452,955.63","1,657,018,990.76","2,468,138,519.87","554,283,847.19","1,197,600,107.42","1,808,916,843.63","3,085,723,181.49","739,363,530.99","1,487,431,536.48","2,222,393,203.84","3,252,100,337.51","828,501,664.59","1,820,573,694.74","2,750,624,100.70","3,977,615,687.73","873,966,882.72","1,967,865,603.47","2,965,593,053.14","4,101,062,392.47","752,777,482.83","1,694,179,828.83","2,474,006,657.73","3,557,665,305.41","749,319,525.17","1,787,558,235.07","2,641,478,868.78","3,913,305,803.58","762,012,874.34","1,772,877,247.40","2,703,599,170.78","4,080,508,099.89","1,098,421,302.18","2,321,715,723.02","3,507,029,751.64","5,501,600,703.60","1,088,620,502.63","2,293,809,609.84","3,262,716,221.40","4,554,766,903.42","1,165,649,759.13","2,158,570,260.89","3,265,516,824.35"
二、营业利润,"250,384,698.96","586,032,677.21","939,624,256.10","1,360,103,068.68","251,459,700.88","606,870,359.44","938,082,364.94","1,242,641,120.26","326,655,323.96","676,176,053.19","1,038,646,108.54","1,449,029,576.75","371,899,196.26","753,570,657.29","1,055,299,061.38","1,422,450,411.49","358,107,569.31","689,103,429.58","1,027,578,401.01","1,305,856,807.60","315,807,603.46","669,147,930.24","1,028,281,133.27","1,238,660,571.17","226,530,542.35","476,416,830.76","701,185,593.45","567,279,880.50","274,917,413.53","492,243,106.06","726,967,767.02","783,977,937.35","310,299,466.47","521,366,755.03","697,733,759.29","877,825,376.69","253,149,554.02","979,290,433.07","1,176,827,173.98","1,329,713,138.82","320,762,200.03","520,180,374.25","830,575,871.30"
减:营业成本,"183,074,904.52","292,605,362.11","430,328,144.51","730,455,963.38","186,844,375.68","369,562,977.13","550,740,085.86","1,388,308,197.51","295,384,956.25","578,003,773.90","846,385,464.51","1,348,141,541.28","335,543,348.88","808,511,508.01","1,311,692,064.83","2,036,264,861.63","381,446,805.80","993,498,696.28","1,480,613,174.48","2,124,489,298.85","259,059,755.52","691,134,955.02","975,300,335.13","1,692,048,668.35","289,635,900.35","877,639,780.31","1,293,713,569.26","2,165,356,898.01","269,119,423.75","864,255,318.37","1,335,593,070.63","2,369,941,156.57","556,680,505.45","1,378,629,852.97","2,132,803,938.20","3,838,978,214.95","599,935,099.74","1,396,594,033.68","1,961,473,518.35","2,841,359,668.01","636,508,920.77","1,241,585,332.36","1,811,343,491.82"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"17,066,109.45","35,086,859.73","54,293,293.98","87,021,932.04","17,595,254.55","36,556,794.32","57,570,749.21","104,881,723.12","21,818,759.35","52,312,731.39","79,510,626.05","123,192,889.05","25,651,412.41","63,168,513.73","100,367,512.88","147,701,024.45","26,918,215.90","67,868,749.35","97,570,088.58","151,454,260.77","24,563,568.82","55,796,269.37","81,569,470.41","123,063,782.81","23,317,795.22","63,117,775.58","105,276,674.39","145,088,562.70","27,369,597.51","62,057,998.51","96,965,095.07","148,286,070.69","33,759,896.96","86,637,030.03","118,686,743.00","185,258,144.81","29,002,162.69","48,688,450.39","50,255,593.01","57,483,373.78","3,235,964.46","6,099,381.19","14,864,051.79"
营业外收入,"4,003,879.31","135,212,936.46","136,833,911.50","266,717,739.24","4,028,714.00","5,098,312.80","158,317,834.14","242,744,142.10","2,042,723.24","4,283,520.60","7,188,016.60","222,869,907.82","2,391,180.27","145,118,013.55","148,028,961.06","261,019,824.18","2,205,923.56","156,878,923.96","157,435,684.15","289,658,969.23","2,423,634.51","229,409,740.12","233,788,247.79","430,467,975.89","130,831.49","147,379,130.73","147,763,741.72","326,475,066.41","2,016,758.27","152,104,094.25","149,619,813.99","322,942,918.71","3,183,832.50","137,592,866.96","139,255,288.43","315,454,212.26","1,985,697.77","4,474,837.46","60,612,030.78","65,290,140.19","282,837,971.72","283,983,816.40","289,191,434.34"
销售费用,"1,061,664.84","2,422,336.45","2,957,514.27","11,503,952.94","2,336,644.55","3,807,538.55","4,869,831.23","6,411,884.94","1,919,952.09","3,034,218.02","3,560,509.16","5,066,720.71","2,097,072.52","2,797,051.28","3,762,957.29","4,864,152.21","1,677,138.63","2,496,008.01","3,457,389.93","4,980,567.48","940,966.67","2,815,948.92","3,477,132.92","3,841,286.62","332,443.20","865,455.39","1,362,087.29","2,070,588.50","556,836.41","781,930.54","954,369.66","7,801,536.57","7,565,056.29","11,986,755.60","18,315,183.39","27,741,294.85","6,364,246.34","12,434,439.63","18,730,711.27","28,784,556.77","7,884,280.79","12,197,114.26","19,176,878.20"
减:营业外支出,"660,747.99","3,612,431.59","5,777,398.27","85,482,490.66","8,689,044.41","10,201,861.71","10,254,573.47","19,919,145.10","4,378,494.75","9,306,577.96","14,604,396.04","39,435,035.24","4,397,168.65","6,389,006.95","8,302,151.62","23,805,382.01","1,843,616.64","4,833,340.75","7,589,820.10","15,176,803.10","3,268,251.44","5,512,381.50","9,967,204.52","19,741,855.62","1,840,055.86","14,894,466.82","19,044,112.86","33,854,029.27","1,688,961.37","71,116,297.60","73,355,630.74","206,440,101.69","2,774,417.56","77,195,668.35","172,733,885.76","221,994,044.16","3,105,027.74","5,333,722.43","11,378,509.91","14,616,843.69","1,176,441.85","1,891,050.19","2,699,363.01"
管理费用,"28,011,139.88","47,792,268.48","72,902,670.99","79,521,225.21","36,106,857.77","76,701,820.20","110,107,176.87","147,598,513.16","51,050,393.79","85,577,491.54","123,789,613.40","171,462,647.67","53,053,028.79","97,971,204.52","143,223,191.63","184,611,666.81","54,928,031.30","107,721,375.74","168,297,955.93","221,437,436.09","56,878,507.74","102,023,239.74","158,269,902.82","208,689,145.60","58,287,941.45","106,290,557.09","160,325,968.36","240,924,231.56","49,640,903.43","89,666,497.15","133,651,060.95","214,795,003.02","49,443,458.38","91,736,559.32","138,807,014.61","222,884,770.36","39,683,266.07","80,651,903.64","117,242,738.34","189,884,632.98","41,590,882.53","83,691,021.65","130,079,900.49"
其中:非流动资产处置净损失,,"799,469.22","44,069.22","75,357,407.53",,,,"2,693,396.92",,,,"19,894,419.74",,"2,135.08","-2,135.08","9,473,573.82",,"4,565.50","14,944.98","19,109.30",,"38,437.91","342,969.78","2,242,586.97","-203,225.00","2,182.25","2,182.25","222,973.65","-9,277.50","65,988,134.95","65,988,134.95","192,403,616.22",,"71,608,150.03","164,759,440.01","206,941,862.86","35,582.90","63,691.13","411,500.70","213,150.90",,,"3,463.90"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
