科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"219,880,443.83","294,941,402.63","593,239,476.78","612,892,546.79","596,927,541.34","630,507,711.15","828,116,750.72","666,549,489.28","726,909,634.59","1,082,665,955.31","891,963,004.19","877,465,340.48","868,320,991.45","1,981,374,403.55","1,970,950,035.49","1,053,103,040.48","1,524,465,363.86","1,898,013,711.67","1,617,734,052.69","1,576,277,174.65","2,556,422,759.36","1,865,199,069.10","2,008,991,598.36","1,028,525,242.78","1,429,142,097.90","1,946,572,639.34","1,716,871,663.75","1,220,304,792.80","1,200,801,746.76","1,506,204,223.86","1,724,903,486.91","1,500,052,960.37","1,711,226,358.02","1,898,728,935.50","1,753,537,905.40","1,770,990,125.21","1,146,428,671.18","1,604,810,755.55","1,656,825,247.09","1,271,623,028.75","1,730,095,261.00","1,535,246,567.14","1,601,838,369.73","1,857,371,184.10"
短期借款,"893,963,719.00","879,281,419.00","132,372,170.00","839,561,419.00","823,801,419.00","792,155,102.71","959,330,496.91","991,001,419.00","1,190,301,419.00","1,523,631,419.00","1,470,631,419.00","1,588,631,419.00","1,857,631,419.00","1,547,631,419.00","1,244,421,419.00","867,921,419.00","1,486,921,419.00","1,711,921,419.00","2,175,641,419.00","1,823,771,419.00","1,974,771,419.00","2,864,771,419.00","2,025,361,419.00","2,512,861,419.00","3,805,890,000.00","3,870,500,000.00","4,134,500,000.00","3,945,500,000.00","4,377,500,000.00","4,321,500,000.00","4,393,500,000.00","4,258,500,000.00","4,489,500,000.00","4,414,500,000.00","4,444,500,000.00","4,865,431,940.00","4,850,180,000.00","5,315,763,375.00","5,167,340,000.00","4,505,215,505.26","5,142,462,297.77","4,311,960,485.11","4,451,760,485.11","4,149,788,712.39"
交易性金融资产,,,,,,,,"2,786,555.06","2,786,555.06","2,049,672.60","2,049,672.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,"36,590,439.03","25,854,624.77","12,219,146.92","13,772,997.68","4,585,852.92","1,732,992.78","9,062,741.27","16,661,856.28","3,414,617.76","1,791,333.05","3,159,305.69","10,250,981.16",,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"58,645,506.20","48,843,913.00","88,485,186.43","68,012,047.08","48,511,955.55","116,405,794.68","63,357,753.52","94,421,878.91","122,438,329.89","106,036,015.25","105,465,836.17","123,808,073.63","154,106,575.61","191,438,702.36","241,245,152.05","336,921,054.94","286,545,801.57","361,358,143.77","609,488,385.79","671,430,999.98","275,354,150.88","389,806,958.84","446,370,865.41","719,798,272.13","409,370,181.20","892,690,005.33","877,688,713.52","1,267,731,601.18","639,028,645.66","893,098,922.44","927,925,827.58","1,213,392,133.28","710,462,477.76","774,658,439.59","710,446,770.96","798,287,390.09","534,424,675.81","480,945,742.04","399,504,329.42","541,780,100.56","454,182,782.08","628,931,830.31","892,336,818.29","1,156,129,836.80"
应付票据,"73,575,393.98","102,363,801.93","42,724,596.58","83,999,905.29","163,922,650.60","249,371,947.14","271,144,296.54","206,170,261.91","266,840,774.24","379,676,666.43","333,390,516.95","259,514,163.06","242,820,408.06","196,698,845.98","161,852,600.98","138,655,000.00","306,609,121.03","485,933,920.44","403,174,799.41","276,920,052.57","231,786,121.45","677,897,438.77","891,641,566.05","566,866,565.83","522,945,640.61","730,967,095.87","877,586,335.26","576,473,980.33","768,024,350.43","993,606,205.52","880,872,178.80","777,620,572.81","724,137,936.84","861,555,300.00","842,000,000.00","547,730,930.74","567,365,026.74","711,352,096.00","590,343,880.00","438,446,600.38","599,480,000.00","673,900,000.00","598,590,000.00","392,890,000.00"
应收账款,"409,151,659.27","546,634,738.62","459,264,570.83","191,793,008.69","246,298,251.66","329,188,155.23","413,540,205.68","178,161,320.15","226,075,300.25","400,921,070.34","457,795,929.31","140,278,808.83","244,837,925.12","386,834,831.38","352,892,211.07","157,735,895.28","319,644,690.17","475,414,281.14","839,327,455.54","320,997,402.77","494,547,429.60","1,116,444,245.24","1,518,782,771.00","583,762,248.52","732,606,836.56","1,265,209,629.68","1,496,271,000.24","635,202,613.84","756,033,653.68","1,157,968,775.34","1,589,492,647.41","838,289,364.39","920,516,444.62","1,123,474,913.20","1,341,376,443.94","871,585,254.27","830,013,784.81","934,757,138.97","1,060,505,181.33","662,349,755.44","604,232,362.62","720,203,228.92","940,203,287.57","564,539,885.31"
应付账款,"381,552,633.32","409,397,262.77","431,535,856.65","461,917,666.87","473,442,462.38","557,117,920.65","630,933,184.17","633,560,892.06","625,509,014.43","718,344,458.55","747,548,697.93","933,226,461.54","889,618,206.94","955,809,514.74","1,029,077,403.67","1,219,101,145.54","1,128,269,038.34","1,540,795,970.87","1,525,363,332.55","1,693,362,981.42","1,568,179,062.74","2,137,882,348.89","2,186,482,057.73","2,467,275,159.13","2,287,260,032.38","2,791,252,285.68","2,731,913,465.34","2,483,829,277.17","2,231,903,578.96","2,369,313,129.05","2,324,560,316.08","1,834,870,409.56","1,667,979,171.56","1,838,381,926.59","1,897,165,426.64","1,762,061,027.73","1,635,062,567.06","1,911,829,485.68","1,903,648,210.87","1,321,358,782.83","1,110,984,749.74","1,329,913,959.92","1,271,062,701.23","1,080,706,942.53"
预付款项,"129,819,725.83","128,961,046.70","109,062,174.01","150,444,750.93","440,093,177.29","469,409,036.40","351,831,335.29","153,903,074.94","188,823,807.11","194,506,960.03","200,387,633.44","345,136,394.85","484,763,067.75","342,290,976.63","380,504,513.21","434,902,491.51","512,102,651.47","472,608,177.05","523,250,845.22","601,749,760.68","663,680,102.95","632,244,226.46","633,063,870.50","463,181,342.07","724,531,809.25","558,191,890.10","488,669,445.59","392,632,890.49","506,436,665.61","443,234,345.54","377,079,060.72","146,425,035.55","239,107,097.34","210,495,883.50","155,217,747.74","135,606,646.77","253,160,637.78","200,224,434.96","238,558,553.77","108,628,919.64","221,395,323.47","260,515,235.46","263,605,048.86","91,680,871.37"
预收款项,"104,107,226.83","120,968,085.87","148,249,644.33","91,460,133.73","278,834,008.36","214,531,155.81","197,768,979.29","74,266,472.74","357,325,808.33","256,554,990.78","259,428,088.32","142,576,788.80","595,227,627.51","353,694,404.72","371,617,291.77","182,811,379.88","1,111,567,187.37","781,893,924.79","420,276,989.20","309,245,337.37","703,428,736.66","471,584,793.91","412,842,675.28","160,833,674.51","336,887,812.87","345,526,284.33","190,505,335.23","127,194,501.57","283,217,896.39","171,700,792.11","145,797,887.96","91,375,733.40","147,486,089.90","148,240,756.52","138,305,173.56","252,734,129.77","327,510,877.87","357,559,316.58","369,417,338.72","354,601,823.86","556,405,904.47","507,786,740.90","438,769,993.38","364,529,666.14"
