科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"46,924.71","47,948.91","17,341.54","3,710,823.33","5,036,212.05","6,587,051.47","271,474.82","56,090.54","11,427.00","18,088.17","31,903.34","17,161.71","19,545.14","62,667.81","4,124,222.31","19,285,386.72","16,508,297.59","12,628,708.57","7,570,138.37","48,876,450.22","46,047,741.32","44,574,117.74","27,286,041.02","8,319,309.75","4,284,347.34","2,626,104.84","9,617,063.45","2,113,392.24","2,790,955.46","6,303,753.22","7,257,195.35","8,028,567.11","121,622,056.27","120,966,807.66","1,093,222,105.88","1,116,585,507.09","327,372,488.47","581,037,400.02","316,600,515.78","941,912,622.34","1,180,966,391.24","2,936,895,115.36","1,533,081,986.60","1,650,871,697.14","1,757,295,285.27","1,601,686,196.70"
短期借款,,,,,,,,,,,,,,,,"29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","5,000,000.00","5,000,000.00",,,"29,000,000.00","29,000,000.00","29,000,000.00","58,000,000.00","58,000,000.00",,"279,000,000.00","390,000,000.00","390,000,000.00","390,000,000.00","200,000,000.00","89,000,000.00","189,000,000.00","300,000,000.00","246,149,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,738,520.55","69,938,064.88","70,106,034.43","9,860,327.03"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,"3,911,840.00",,,,,,"25,878,075.80","25,878,075.80",,"1,000,000.00","4,000,000.00","8,700,000.00","5,700,000.00",,"1,100,000.00","1,400,000.00","300,000.00","300,000.00",,"200,000.00","200,000.00",,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"49,170,106.25","3,642,082.73","44,026,021.75","25,251,065.15","20,696,970.37","33,104,011.82","47,026,843.57","71,323,247.05","78,154,346.38","59,915,434.92","41,823,233.69","54,615,812.67","55,932,712.29","14,621,784.61","16,785,032.23",,,,,"3,948,411.17","23,634,154.60","38,371,983.54","38,906,509.97","44,118,386.68","36,883,954.28","53,406,658.05","47,613,995.40","74,082,492.13","68,009,671.13","51,031,242.24","42,031,242.24","18,383,861.45","9,871,925.26","7,766,064.24","230,177,872.62","70,542,598.10","203,416,364.86","167,144,372.87","304,050,925.00","539,970,148.27","573,921,250.29","522,408,192.87","462,734,368.38","405,671,272.12","478,420,737.81","413,381,849.47"
应付账款,"55,015,743.40","51,925,210.03","44,740,186.40","49,055,917.76","43,391,238.35","49,012,926.85","47,496,999.19","61,532,944.22","83,400,160.30","73,515,723.00","67,746,691.41","68,817,007.29","68,348,407.29","47,410,816.04","47,436,316.04","26,459,122.45","26,459,122.45","24,008,571.10","24,302,657.82","24,579,652.52","40,994,828.11","38,022,195.93","37,442,991.20","33,096,639.93","26,176,448.75","23,378,311.59","23,519,043.10","19,919,393.54","20,620,325.80","12,010,942.72","12,010,942.72","11,910,942.72","11,921,214.52","11,921,028.54","185,799,683.38","323,116,159.68","303,496,616.01","235,900,257.42","263,279,272.80","520,373,975.52","472,248,540.42","427,696,884.78","426,825,792.87","347,353,913.56","361,586,457.30","318,562,986.60"
预付款项,"12,139,873.10","12,696,045.30","18,205,064.81","20,490,388.91","14,720,704.35","7,029,644.32","3,341,714.53","109,220.35","1,903,215.95","14,003,422.15","109,440.35","109,440.35","109,440.35","109,440.35","109,440.35",,,,"287,040.00","95,800.00","38,145,979.31","18,894,747.77","8,373,476.35","28,815,414.08","28,926,289.11","1,420,000.00","2,070,000.00","4,302,288.17","4,441,196.61","176,933.13",,,,,"590,181,326.89","469,084,502.45","607,757,030.86","667,498,205.79","879,716,444.62","771,616,608.76","674,251,736.19","900,808,995.80","1,189,511,898.22","917,847,032.04","1,385,760,429.00","1,403,936,399.21"
预收款项,"5,603,578.53","5,603,578.53","5,603,578.53","5,603,578.53","5,603,578.53","5,603,578.53","5,603,578.53","5,603,578.53","5,603,578.53","5,574,096.76","5,574,096.76","5,574,096.76","5,574,096.76","5,574,096.76","5,574,096.76",,,,,"141,987.14","141,987.14","579,666.66","3,666,855.69","474,843.59","1,468,045.38","10,520,898.68","992,558.56","501,418.01","190,216.94","403,117.02","490,903.63","353,792.64","404,400.68","392,783.27","567,229,288.31","179,971,426.51","243,420,961.90","247,511,677.19","281,524,655.56","164,311,676.18","144,109,841.11","274,627,730.55","497,467,240.44","383,661,864.68","426,707,101.51","453,454,576.15"
其他应收款,"19,185,075.51","16,522,147.84","18,891,731.79","16,177,090.34","19,236,862.26","21,981,322.59","16,819,469.98","15,555,747.74","18,242,060.30","15,538,707.81","15,509,499.38","15,535,156.45","14,246,556.45","15,550,066.00","15,555,066.00","650,512.50","650,509.30","706,422.58","1,808,609.30","2,520,638.52","364,949.31","424,397.66","526,753.12","2,050,014.58","1,461,193.25","1,805,193.60","6,767,286.34","5,611,042.27","4,181,921.10","3,266,470.28","2,316,114.62","1,771,522.79","1,823,033.37","1,894,811.68","28,865,022.30","57,124,437.93","75,378,057.31","82,486,418.13","120,184,217.85","118,925,481.26","148,163,521.76","84,593,460.49","140,660,709.26","120,291,995.00","213,971,347.48","333,509,766.51"
应付职工薪酬,"2,362,560.46","2,355,267.60","2,325,108.37","2,301,286.84","2,280,227.38","2,462,117.04","2,888,825.90","3,273,077.39","3,852,827.10","3,814,155.21","4,246,065.08","4,713,969.83","4,914,240.53","4,661,474.20","2,100,841.03","1,434,779.43","926,905.16","913,412.57","698,844.70","1,321,659.34","181,956.05","140,198.92","75,386.61","1,749,984.29","281,282.93","302,340.52","12,426.10","1,838,376.47","282,572.02","175,657.28","222,393.89","1,395,934.01","144,895.37","159,139.02","5,780,926.30","11,381,554.94","10,014,879.67","10,816,318.39","10,905,914.80","12,417,878.97","10,933,885.01","11,846,324.35","12,767,467.62","14,891,908.00","15,008,791.68","15,346,741.34"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"28,980,494.91","29,489,048.06","29,995,644.29","29,791,952.43","29,917,607.96","30,060,062.20","29,719,163.08","22,258,829.26","22,851,949.39","24,871,973.14","20,875,919.15","23,899,538.65","24,672,420.22","25,444,050.89","26,013,692.66","23,435,825.66","23,143,860.18","23,138,180.89","23,110,131.11","31,134,927.65","31,586,596.33","22,088,098.16","21,830,891.72","31,534,785.41","29,828,327.31","22,741,807.22","21,224,152.14","22,166,600.64","20,804,367.25","20,650,365.44","20,546,161.74","20,395,216.55","20,219,484.17","20,400,394.42","65,600,266.89","101,631,429.62","66,680,966.07","71,007,831.71","72,336,619.89","115,247,901.10","62,579,696.82","83,913,214.56","73,791,905.94","160,594,704.48","119,896,833.19","93,677,058.93"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"241,095.89",,,,,,,"34,520.55",,,
应付利息,"24,918,947.83",,,,,,,,,,,,,,,,,,,,,,,"49,541.66",,"57,633.34",,"117,547.22",,"99,083.34",,"93,356.16","93,356.16","91,369.86",,"82,166.66","82,166.66",,,"4,906,301.37","21,958,064.31","24,977,534.25","35,236,164.39","9,833,698.64","26,588,493.16","43,669,437.17"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"8,122,380.74","7,853,259.81","4,986,011.02","5,469,713.04","8,251,293.12","8,227,081.28","10,111,513.31","4,181,742.42","3,558,518.07","5,296,330.05","12,205,847.89","1,489,218.90","1,489,218.90","1,489,218.90","1,489,218.90",,,,,"219,989.32","209,829.52","209,829.52","27,222,691.36","18,809,378.83","18,809,378.83","4,280,942.74","12,764,178.77",,,,,,,,"23,930,543.01","16,376,076.37","18,163,762.57","17,754,430.47","18,156,031.23","37,296,595.19","12,973,744.69","14,883,759.35","16,622,897.59","416,832,449.86","421,064,923.55","427,240,053.32"
