科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"14,804,091.24","357,506,817.36","198,686,206.37","354,904,997.47","340,845,690.69","497,493,410.64","792,812,610.19","722,895,891.00","1,084,897,714.58","746,848,109.89","853,106,642.97","1,456,894,663.54","1,651,800,806.18","2,054,088,973.87","1,840,942,050.55","2,343,120,720.98","1,992,949,071.07","1,951,542,317.06","2,175,762,788.59","2,457,352,444.62","2,088,969,012.43","2,088,106,413.11","2,841,168,088.54","1,888,067,212.68","1,370,755,093.31","1,187,555,404.77","1,395,131,521.33","1,410,710,539.61","1,243,941,543.29","1,421,877,347.78","1,190,434,474.67","1,568,489,840.99","1,700,564,840.48","2,092,040,372.74","2,013,382,058.69","1,919,187,925.41","1,659,141,495.38","1,884,770,448.52","1,966,252,322.49","2,168,956,061.60","1,870,645,807.84","2,509,876,902.03","3,200,752,085.04"
短期借款,"1,359,310,000.00","661,431,836.43","625,600,000.00","640,000,000.00","640,000,000.00","540,000,000.00","410,000,000.00","200,000,000.00","200,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"7,500,000.00","10,800,000.00","39,374,253.65","11,050,000.00","133,526,000.00","206,800,728.47","197,011,950.14","52,506,493.30","149,802,760.17","185,705,439.02","224,294,722.00","89,918,655.97","90,885,788.40","251,476,805.12","255,755,777.54","248,246,431.58","273,763,248.02","200,516,512.73","167,441,353.52","199,896,050.47","412,969,228.07","440,656,258.73","598,727,313.77","727,857,992.74","790,445,982.13","780,213,805.83","966,616,552.05","797,155,273.97","788,376,056.61","1,031,369,186.05","1,234,406,620.18","707,527,072.56","593,884,725.51","380,330,413.20","620,699,967.83","491,150,542.30","192,268,816.25","225,383,156.00","678,258,126.63","581,591,613.25","132,614,012.74","67,257,264.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,382,073.53","527,560,183.82","616,558,979.14","602,845,630.49","239,304,064.24","149,949,302.60","185,159,070.11","335,342,852.92","228,383,782.81",,
应收账款,"117,769,412.32","293,337,136.27","387,702,973.72","312,814,394.37","545,794,333.45","435,351,613.02","335,275,373.26","180,485,434.20","392,167,210.43","504,774,886.90","536,563,700.61","318,199,861.97","484,124,760.41","428,143,001.16","397,074,614.17","178,115,231.52","646,778,913.85","730,605,118.16","795,610,470.47","429,864,397.06","885,258,614.24","853,738,837.56","867,088,813.54","665,022,034.04","1,071,841,445.78","1,027,867,225.36","1,274,356,128.78","853,733,300.23","1,247,483,383.26","1,298,575,121.28","1,240,869,854.85","617,059,835.73","1,181,940,302.60","1,170,337,654.72","1,394,784,509.11","921,856,628.55","948,834,552.08","1,119,599,930.50","1,282,974,103.50","506,570,956.70","697,911,421.09","911,583,503.45","763,877,507.46"
应付账款,"122,710,786.92","81,668,625.19","104,803,199.55","138,205,794.57","73,419,641.89","80,074,299.56","101,384,343.81","134,028,152.24","94,637,550.51","104,179,712.83","108,947,361.17","188,257,989.45","118,498,817.58","117,007,904.93","110,472,584.07","225,452,918.99","174,551,754.19","230,199,176.92","241,641,477.10","243,598,007.77","226,484,090.27","231,664,727.17","239,115,260.24","439,933,591.45","327,635,830.62","286,649,183.94","282,761,249.78","481,934,876.14","412,322,257.03","384,526,643.66","312,858,178.53","349,409,458.14","273,761,505.81","282,183,726.65","326,181,319.69","326,671,253.50","363,463,169.45","399,333,204.03","372,349,454.06","339,808,579.27","295,366,803.88","291,934,422.22","271,508,322.07"
预付款项,"19,633,676.97","54,535,831.59","47,131,614.01","29,718,423.00","43,632,411.40","69,992,773.29","51,609,757.16","72,616,624.12","36,509,596.18","36,047,774.41","50,646,621.15","29,316,573.30","39,237,243.59","37,112,063.92","71,619,878.27","31,421,140.94","70,244,647.44","85,844,449.77","112,387,661.92","93,932,750.91","116,143,946.49","111,159,331.63","177,703,584.08","27,071,016.81","58,571,304.38","41,302,944.67","94,935,939.07","21,477,866.59","30,195,213.96","35,356,717.94","270,418,903.17","259,591,235.48","274,712,191.40","269,076,771.96","11,748,583.23","11,138,124.29","8,197,792.54","12,802,798.43","13,156,371.53","21,786,459.11","15,071,054.52","15,956,003.69","12,227,124.13"
预收款项,"23,678,681.04","76,325,529.65","126,303,015.86","103,913,606.29","119,893,185.31","215,286,398.98","196,705,150.64","160,312,329.60","133,213,927.97","80,372,288.35","209,142,855.63","335,664,755.18","148,492,136.73","201,727,951.01","114,266,611.14","461,838,468.09","244,399,388.49","237,586,925.10","201,491,582.77","274,276,569.72","203,034,220.62","132,872,491.93","240,520,437.91","200,647,655.00","168,062,588.42","122,988,038.45","276,271,444.88","165,727,331.43","106,004,669.83","95,073,858.14","181,263,955.26","135,218,975.25","115,366,142.59","81,125,508.25","133,003,067.03","82,846,051.56","63,057,194.79","68,311,994.28","189,537,532.20","164,421,763.00","127,611,697.78","146,856,421.99","261,459,902.54"
