科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"95,844,399.21","131,922,725.48","150,508,018.22","191,250,770.87","182,904,003.65","174,260,802.02","161,388,382.55","155,331,529.45","136,796,282.56","143,581,009.51","158,128,914.28","160,999,047.50","170,501,778.14","193,153,016.06","199,433,249.67","212,176,310.41","197,394,989.01","204,254,458.12","216,318,829.57","236,659,567.24","230,817,043.95","236,241,570.10","252,464,526.68","246,708,792.46","247,836,179.62","244,665,073.07","291,022,145.81","315,338,916.94","284,176,490.13","280,364,231.41","283,874,585.20","285,937,708.47","296,662,887.92","321,865,114.25"
应付职工薪酬,"94,799,889.88","127,353,779.23","108,692,606.44","82,769,971.29","100,182,739.44","121,351,895.08","129,756,731.09","99,820,110.08","116,799,362.81","151,345,306.05","150,998,934.69","114,803,358.84","144,496,607.06","175,508,054.06","187,006,818.93","125,976,480.29","157,780,643.59","191,507,036.11","193,880,458.89","135,488,399.73","168,997,279.63","207,301,071.74","167,930,610.34","114,151,711.85","145,137,157.07","192,138,306.90","200,140,663.29","128,595,374.78","159,862,757.58","215,426,693.16","251,830,469.56","135,199,152.85","165,318,691.83","213,256,518.95"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"63,098,534.75","52,442,284.00","107,726,576.03","44,695,933.87","3,241,268.72","113,918,994.33","98,282,927.43","72,791,682.90","17,734,860.76","225,860,439.30","264,809,940.81","26,456,182.48","-47,007,307.89","219,983,188.16","160,064,185.81","69,095,293.96","25,725,419.31","160,741,740.54","-302,250,697.01","-484,520,953.58","-513,704,309.35","-446,027,553.11","192,785,256.46","53,558,124.10","83,386,545.57","175,142,954.22","396,169,560.53","222,043,866.04","89,513,303.34","133,540,712.19","132,269,331.05","101,534,340.51","66,775,497.52","105,135,085.00"
应收利息,,,,,"5,038,659.46","3,941,297.85","9,776,181.50","18,575,136.78","12,328,231.55","13,326,265.58","18,733,452.09","15,282,384.64","23,272,104.99","18,997,129.24","33,156,105.26","25,528,703.78","31,112,985.34","27,930,782.50","31,732,600.55","29,118,361.25","26,444,370.24","19,711,817.21","29,380,479.98","4,836,777.81","8,357,290.61","1,851,041.60","7,055,230.99","5,456,984.58","10,741,278.88","11,977,502.66","441,221.29","583,150.49","761,702.49","761,605.98"
应付利息,,,,,,,,,,,,,,"5,750.00","3,478.75","3,910.00","1,698.75","9,435.00","7,365.00","4,475.00","3,037.50",,,,"142,981.97","191,927.02","252,720.28","332,302.87","300,399.35","248,773.54",,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"163,583,157.82","198,006,215.56","204,590,189.62","177,663,128.32","194,528,709.15","241,452,731.93","289,725,259.85","246,934,316.66","249,061,571.14","331,462,216.90","434,565,951.06","347,922,626.94","327,183,046.25","385,945,188.47","425,055,486.69","388,677,938.19","393,425,195.88","446,265,928.58","916,798,585.97","827,910,439.65","1,138,883,803.25","1,258,470,035.90","1,394,942,359.88","1,379,648,067.42","1,477,482,223.11","1,750,612,547.71","1,035,159,969.32","987,716,379.59","996,452,638.19","1,138,859,461.27","1,429,197,395.01","1,323,144,569.72","1,506,547,279.63","1,779,705,727.55"
其他应付款,"185,543,920.97","188,095,167.79","201,575,684.28","203,034,631.04","218,250,162.90","250,247,734.25","304,434,307.43","286,422,046.37","303,414,154.45","307,795,741.55","349,989,057.98","325,916,569.63","343,237,130.55","355,623,774.61","412,394,358.68","580,762,261.88","528,842,497.35","455,580,155.81","411,662,036.20","413,554,767.68","511,317,184.73","511,393,163.55","574,747,134.88","524,584,993.33","511,955,875.17","540,287,327.58","508,799,424.17","508,441,161.51","552,326,830.89","569,792,789.09","571,341,014.62","649,426,598.15","630,908,498.61","703,167,390.77"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"103,739,797.70","136,439,964.78","104,907,218.59","104,878,939.74","366,700,976.39","440,382,325.49","457,760,769.08","109,660,262.49"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"650,000,000.00","650,000,000.00","560,000,000.00","1,300,000,000.00","1,966,089,964.47","1,880,761,472.14","1,749,366,838.76","2,016,389,312.32","1,991,886,164.54","3,025,210,361.96","2,793,091,697.95","3,405,057,461.97","2,407,159,348.89","2,819,528,161.35","2,772,838,836.68","2,733,322,966.45"
其他流动负债,,,"32,739,303.38","21,928,257.49","29,543,979.76","36,067,829.14","43,591,574.66","23,814,032.86","35,194,552.28","44,090,471.81","64,289,643.15","40,504,000.57","53,812,554.33","64,385,102.26","54,384,497.94","28,236,830.20","41,438,384.32","49,148,499.89","51,202,441.36","25,411,260.98","36,773,768.05","40,797,684.82",,,,,,,,,,,,
流动资产合计,"1,505,484,878.32","2,033,545,576.45","2,399,113,120.40","2,899,424,398.81","4,097,296,727.96","5,009,223,069.96","5,060,532,520.50","5,586,942,740.99","5,015,381,827.37","6,195,665,899.89","6,627,701,114.77","5,889,324,838.94","5,326,998,039.70","6,761,245,272.55","6,022,735,784.15","6,054,624,545.24","5,472,866,218.60","6,408,818,482.59","6,649,791,995.18","5,943,207,772.11","5,707,102,096.11","6,509,365,515.24","7,124,156,671.30","6,763,310,045.33","6,455,825,295.90","7,883,527,666.32","8,719,828,905.99","8,306,547,269.09","7,733,530,179.63","8,622,956,072.23","9,567,397,290.78","8,719,515,584.83","8,506,328,318.34","8,348,458,159.07"
流动负债合计,"1,970,190,772.78","2,356,363,025.29","3,030,119,978.24","3,374,602,119.94","2,996,134,489.57","3,942,680,458.96","3,839,695,711.66","4,126,777,326.76","3,729,411,106.82","4,784,690,370.40","5,158,882,046.44","4,244,326,665.31","4,067,658,669.11","5,428,789,202.07","5,487,691,177.33","5,453,581,303.12","5,035,912,892.35","5,851,230,543.29","6,173,719,002.46","5,388,559,759.08","5,132,201,224.95","5,919,143,026.59","6,871,166,612.10","6,301,349,023.05","6,004,147,048.53","7,630,309,598.29","8,146,829,738.76","7,619,801,290.80","7,411,432,136.09","8,389,169,392.73","9,081,463,822.19","8,203,398,476.68","8,117,447,644.67","9,029,212,790.36"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,"66,610,298.82","109,531,013.50","163,263,344.49","186,045,907.84","164,855,907.84","164,855,907.84",,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,250,000.00","152,250,000.00","152,250,000.00","152,250,000.00","152,250,000.00","152,250,000.00","152,250,000.00","152,250,000.00"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,"100,000,000.00",,,,,,,,,,,,,,,,,,,,"25,000,000.00","23,706,506.27","22,683,846.05","21,398,354.38","19,703,977.69","15,422,714.78","15,333,588.67","15,333,588.67","14,211,531.72"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,342,246.21","27,534,085.23","27,703,568.30","27,517,708.55","24,946,939.70","24,767,361.28","24,581,501.53","24,443,906.66"
预计负债,,,,,,,,,,,,,,,"8,113,882.18","8,113,882.18","17,316,308.52","18,344,506.52",,,,,,,,,,,,,,,,
固定资产,"695,979,586.54","663,205,981.47","644,248,112.13","633,936,791.47","1,045,450,713.96","1,031,964,302.20","1,090,261,519.29","1,076,680,440.89","1,055,483,333.52","1,044,007,816.46","1,038,883,354.64","1,025,823,619.17","1,017,371,525.15","1,008,228,932.49","1,312,075,666.56","1,304,885,993.07","1,291,188,404.30","1,269,937,090.83","1,338,787,393.60","1,329,616,273.08","1,337,073,549.42","1,695,284,696.66","1,723,613,838.50","1,827,757,991.91","1,804,200,565.24","1,789,258,756.28","1,492,409,391.36","1,877,779,478.65","2,172,036,044.07","2,206,418,053.71","2,109,324,643.60","2,078,772,470.90","2,057,245,957.21","3,290,291,879.51"
递延所得税负债,,,,,,,,"937,195.26","937,195.26","937,195.26","937,195.26","937,195.26","937,195.26","937,195.26","976,245.06","976,245.06","976,245.06","976,245.06","976,245.06","976,245.06","976,245.06","976,245.06","8,680,091.59","8,680,091.59","8,679,021.12","8,679,021.12","9,980,898.67","9,980,898.67","9,980,898.67","9,980,898.67","10,896,771.07","10,896,771.07","10,901,619.10","173,990,596.54"
在建工程,,,"715,181.40","866,765.40","14,854,234.49","28,282,644.62","1,283,666.21","6,460,246.81","7,284,367.95","21,425,103.10","32,081,901.56","45,778,660.38","76,624,748.26","132,885,477.87","173,642,904.84","231,815,738.86","299,493,123.43","366,814,465.64","599,721,248.71","603,177,028.24","642,802,190.13","425,981,913.42","765,371,324.08","651,407,702.68","629,927,278.06","765,689,315.40","1,609,695,148.05","1,327,476,982.58","1,020,384,223.81","1,124,705,761.29","1,141,860,294.56","1,191,282,987.48","1,212,729,747.17","1,212,729,747.17"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,"51,170,875.63",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,"937,195.26","937,195.26","937,195.26","937,195.26","937,195.26","937,195.26","937,195.26","9,090,127.24","9,090,127.24","18,292,553.58","19,320,751.58","976,245.06","976,245.06","976,245.06","976,245.06","59,850,967.22","40,576,399.28","115,226,917.05","154,902,926.51","223,899,736.96","229,202,871.03","222,318,043.12","224,284,184.49","78,266,785.17","55,466,893.99","67,992,050.95","224,781,148.05"
固定资产清理,,,,"266,073.82",,,,"441,468.21",,"451,363.72",,"86,932.84",,"75,172.04",,"48,372.11",,"81,424.17",,"21,071.36",,"125,703.57",,"356,420.22",,"785,046.07",,"-1,246,220.04",,"220,114.52",,"-80,182.38",,"465,497.85"
负债合计,"1,970,190,772.78","2,356,363,025.29","3,030,119,978.24","3,374,602,119.94","2,996,134,489.57","3,942,680,458.96","3,839,695,711.66","4,127,714,522.02","3,730,348,302.08","4,785,627,565.66","5,159,819,241.70","4,245,263,860.57","4,068,595,864.37","5,429,726,397.33","5,496,781,304.57","5,462,671,430.36","5,054,205,445.93","5,870,551,294.87","6,174,695,247.52","5,389,536,004.14","5,133,177,470.01","5,920,119,271.65","6,931,017,579.32","6,341,925,422.33","6,119,373,965.58","7,785,212,524.80","8,370,729,475.72","7,849,004,161.83","7,633,750,179.21","8,613,453,577.22","9,159,730,607.36","8,258,865,370.67","8,185,439,695.62","9,253,993,938.41"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"250,000,000.00","350,000,000.00","350,000,000.00","350,000,000.00","400,100,000.00","400,100,000.00","400,100,000.00","400,100,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","806,774,100.00","806,774,100.00","806,774,100.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"59,512,451.81","39,912,451.81","39,912,451.81","39,912,451.81","1,903,140,551.81","1,903,140,551.81","1,911,663,108.21","1,911,663,108.21","1,711,613,108.21","1,711,613,108.21","1,711,613,108.21","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,739,390,893.66","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,711,615,263.28","1,709,191,635.97","1,709,191,635.97","1,709,191,635.97","1,709,191,635.97","1,709,191,635.97","1,709,191,635.97","1,709,192,842.75"
无形资产,"50,825,118.97","49,551,258.77","524,950,330.66","521,286,439.22","533,001,249.00","530,185,082.06","526,508,001.90","522,390,456.25","596,804,359.88","593,388,945.19","594,104,191.76","592,522,726.85","796,066,516.00","791,051,470.02","786,249,618.02","780,180,754.82","777,786,251.48","771,898,952.94","761,951,616.04","758,488,432.14","755,414,987.16","751,511,945.75","760,364,097.85","743,899,867.43","749,061,002.73","740,960,434.90","725,667,113.34","719,014,018.41","712,067,081.79","707,509,442.79","706,821,091.96","700,701,742.24","694,053,519.73","687,157,785.19"
盈余公积,"33,129,777.66","63,223,780.14","102,034,444.55","102,034,444.55","125,109,960.93","125,109,960.93","148,757,073.49","164,588,948.32","175,725,207.51","187,399,900.44","201,312,541.87","201,312,541.87","226,758,939.05","226,758,939.05","256,867,496.69","256,867,496.69","284,034,612.99","284,034,612.99","389,983,624.01","389,983,624.01","400,100,000.00","400,100,000.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00","403,387,050.00"
开发支出,,,,,,"3,851,618.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"6,574,100.00","6,574,100.00",,,,,,,,,,
商誉,"62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","62,148,847.81","122,507,767.30","122,507,767.30","122,507,767.30","122,507,767.30","122,507,767.30","122,507,767.30","122,507,767.30","122,507,767.30","122,507,767.30","122,507,767.30","122,507,767.30","278,616,663.57"
未分配利润,"204,571,398.47","234,082,660.75","411,226,208.47","551,783,391.01","620,580,902.42","719,948,941.24","849,502,327.46","1,035,400,578.49","710,080,468.70","811,585,119.77","930,742,288.84","1,095,206,269.07","925,189,057.29","1,041,348,606.21","1,198,784,979.95","1,385,781,984.54","1,205,519,951.87","1,308,624,394.41","1,417,045,956.90","1,597,473,259.50","1,398,430,266.99","1,473,417,602.39","1,653,987,566.91","1,812,786,478.97","1,598,110,043.77","1,615,552,386.65","2,596,164,709.81","2,779,837,847.77","2,441,883,592.68","2,519,589,798.78","2,680,165,340.86","2,903,017,517.52","2,766,937,024.57","2,883,692,802.42"
长期待摊费用,"190,920,465.56","216,390,277.07","278,960,139.19","277,245,739.30","273,297,896.39","301,727,612.24","369,655,184.30","358,055,263.90","360,734,209.07","342,464,168.11","408,176,487.38","409,420,324.13","417,870,141.13","411,216,075.56","480,858,132.53","642,698,231.32","631,325,802.59","610,222,376.37","604,397,977.78","594,290,578.35","641,725,954.75","634,400,749.08","637,815,599.81","593,123,987.77","523,888,814.78","518,394,826.39","488,407,791.96","487,183,177.99","450,035,365.94","431,871,790.97","497,617,282.60","485,093,604.21","525,087,488.03","532,727,306.72"
少数股东权益,,,,,,,,,"734,541.87","441,181.41","1,517,348.67","2,519,290.20","2,103,661.27","1,745,612.27","1,306,900.68","1,001,471.39","688,101.76","304,319.59","31,859.04","-233,624.01","-522,009.33","-792,398.18","-1,156,562.94","-1,408,098.60","-1,642,382.72","-1,930,184.45","2,320,524.45","4,458,148.68","5,559,349.87","5,106,773.42","5,143,774.12","5,076,880.78","5,483,290.35","4,305,917.38"
递延所得税资产,"12,045,503.52","18,739,976.42","23,157,351.48","23,157,351.48","19,016,235.12","23,596,736.05","39,328,480.81","26,347,692.18","30,864,682.77","37,314,731.21","42,108,631.37","31,011,274.87","37,382,967.21","44,543,569.80","45,916,502.43","28,271,671.28","36,779,803.54","43,737,511.43","49,689,931.70","50,380,563.04","39,966,873.55","39,915,530.10","76,146,193.97","74,626,714.76","67,776,870.54","67,776,870.53","59,181,019.85","59,181,019.86","51,006,771.79","51,006,771.79","72,231,636.34","72,104,077.86","42,367,755.77","32,403,025.01"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"581,928,488.83","513,463,491.75","484,674,924.08","441,670,733.36","427,082,939.93","547,243,960.79","256,766,492.02","220,274,567.89","289,075,403.76","291,515,618.58","277,856,345.36","400,131,777.09","448,022,762.15","425,572,933.81","437,483,399.76","410,951,701.90","196,689,939.64","293,589,388.73","219,574,067.23","168,281,016.66"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,011,919,522.40","1,010,036,341.54","1,534,179,962.67","1,518,908,008.50","1,947,769,176.77","2,081,756,842.98","2,089,185,700.32","2,052,524,416.05","2,113,319,801.00","2,101,200,975.60","2,177,503,414.52","2,166,792,386.05","2,407,464,745.56","2,450,149,545.59","3,442,820,161.02","3,563,513,101.02","3,583,397,157.23","3,566,511,402.55","3,843,779,955.57","3,945,366,754.81","3,735,898,894.84","3,829,643,954.28","4,374,894,225.27","4,305,196,070.65","4,175,218,644.01","4,430,504,793.96","5,164,619,546.49","5,239,552,215.34","5,260,518,727.47","5,428,067,132.10","5,190,628,373.87","5,360,400,039.57","5,364,468,172.25","6,706,320,848.83"
所有者权益(或股东权益)合计,"547,213,627.94","687,218,892.70","903,173,104.83","1,043,730,287.37","3,048,931,415.16","3,148,299,453.98","3,310,022,509.16","3,511,752,635.02","3,398,353,326.29","3,511,239,309.83","3,645,385,287.59","3,810,853,364.42","3,665,866,920.89","3,781,668,420.81","3,968,774,640.60","4,155,466,215.90","4,002,057,929.90","4,104,778,590.27","4,318,876,703.23","4,499,038,522.78","4,309,823,520.94","4,418,890,197.87","4,568,033,317.25","4,726,580,693.65","4,511,669,974.33","4,528,819,935.48","5,513,718,976.76","5,697,095,322.60","5,360,298,727.89","5,437,569,627.11","5,598,295,057.29","5,821,050,253.73","5,685,356,794.97","5,800,785,069.49"
资产总计,"2,517,404,400.72","3,043,581,917.99","3,933,293,083.07","4,418,332,407.31","6,045,065,904.73","7,090,979,912.94","7,149,718,220.82","7,639,467,157.04","7,128,701,628.37","8,296,866,875.49","8,805,204,529.29","8,056,117,224.99","7,734,462,785.26","9,211,394,818.14","9,465,555,945.17","9,618,137,646.26","9,056,263,375.83","9,975,329,885.14","10,493,571,950.75","9,888,574,526.92","9,443,000,990.95","10,339,009,469.52","11,499,050,896.57","11,068,506,115.98","10,631,043,939.91","12,314,032,460.28","13,884,448,452.48","13,546,099,484.43","12,994,048,907.10","14,051,023,204.33","14,758,025,664.65","14,079,915,624.40","13,870,796,490.59","15,054,779,007.90"
负债和所有者(或股东权益)合计,"2,517,404,400.72","3,043,581,917.99","3,933,293,083.07","4,418,332,407.31","6,045,065,904.73","7,090,979,912.94","7,149,718,220.82","7,639,467,157.04","7,128,701,628.37","8,296,866,875.49","8,805,204,529.29","8,056,117,224.99","7,734,462,785.26","9,211,394,818.14","9,465,555,945.17","9,618,137,646.26","9,056,263,375.83","9,975,329,885.14","10,493,571,950.75","9,888,574,526.92","9,443,000,990.95","10,339,009,469.52","11,499,050,896.57","11,068,506,115.98","10,631,043,939.91","12,314,032,460.28","13,884,448,452.48","13,546,099,484.43","12,994,048,907.10","14,051,023,204.33","14,758,025,664.65","14,079,915,624.40","13,870,796,490.59","15,054,779,007.90"
