科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"3,401,686.27","1,519,596.58","3,315,522.31","2,991,844.89","5,601,279.23","3,582,930.23","1,379,613.45","11,044,859.62","2,432,677.14","69,907,726.85","3,285,345.27","4,854,711.75","7,291,642.19","9,688,096.23","4,120,947.25","8,534,801.35","4,892,097.96","4,650,122.84","3,661,511.41","3,587,391.30","3,867,953.95","3,736,649.60","4,071,100.04","3,172,006.38","3,576,390.92","6,604,326.97","2,804,308.67","4,395,650.56","2,450,411.59","2,810,020.32"
应付职工薪酬,"222,095.65","2,923,642.96","233,649.51","275,139.61","311,009.54","338,423.14","805,387.47","58,062.89","440,627.67","80,399.59","424,547.64","158,739.50","361,156.83","568,487.41","678,365.44","777,054.92","804,869.98","866,000.94","819,385.94","804,201.79","911,667.72","1,013,105.10","1,254,802.13","1,181,463.29","291,139.42","480,311.89","460,579.16","571,346.31","648,594.75","730,321.61"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,741,828.61","-633,314.79","3,465,582.50","-865,432.82","2,159,026.32","728,002.31","1,625,234.56","4,145,774.05","3,559,501.77","5,158,836.06","-339,166.47","-567,430.76","3,713,029.60","1,431,671.78","922,972.05","3,868,091.13","4,803,974.03","5,013,633.09","4,769,101.56","10,347,359.59","3,457,984.40","4,476,158.32","6,402,100.64","10,961,295.71","7,871,549.19","12,091,713.78","9,094,615.98","1,653,642.73","7,609,038.59","6,276,127.56"
应收利息,,,,,,,,,,,,,,,,,,,,,,,"172,777.78","9,008,888.88","750,000.00","7,639,633.24",,,,
应付利息,,,"40,100.98",,,,,,,,,,,,"608,390.42","415,890.42","465,635.62","396,656.31","627,409.18","1,019,398.97","336,763.66","452,394.95","274,429.22","8,827,287.67","14,820,821.92","11,115,616.44","28,477.80","28,477.80","28,477.80","28,477.80"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"219,660.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"33,803,640.03","63,145,701.09","68,829,032.84","109,405,646.32","95,196,751.23","83,444,512.29","87,662,081.30","81,594,259.99","72,142,125.60","76,372,166.62","86,181,461.18","105,497,445.54","97,331,997.67","110,778,532.03","114,300,557.81","127,378,250.14","124,038,557.54","102,257,026.81","101,376,378.24","115,551,135.62","107,398,619.94","93,421,495.36","74,304,513.33","81,635,164.77","85,802,848.38","75,454,932.34","82,446,945.03","137,218,647.01","93,853,316.39","76,935,177.83"
其他应付款,"35,468,349.21","28,130,692.09","18,826,529.69","16,517,984.14","21,433,774.40","22,152,038.65","17,598,942.50","23,214,368.23","14,492,913.04","16,843,935.37","19,301,423.96","17,113,643.46","23,302,121.95","27,909,787.98","22,679,658.33","24,873,927.25","20,089,324.04","24,224,302.47","34,110,452.68","33,231,758.29","24,027,884.10","24,591,335.86","23,948,613.66","23,584,521.52","17,783,040.83","30,888,673.80","26,150,349.00","23,261,375.49","24,799,995.78","27,196,475.06"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,"1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","3,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00","3,900,000.00","3,900,000.00","2,400,000.00","4,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",
其他流动资产,,,,,,,,,,,,,,,"7,864,125.23","9,795,031.94","5,372,296.09","5,386,500.70","6,086,964.66","5,921,485.87","5,858,966.15","30,422,640.05","230,628,806.89","238,026,378.90","150,000,000.00","150,039,070.65",,"4,523,492.01","3,508,252.53","1,143,463.78"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"380,000,000.00","380,000,000.00","300,000,000.00","150,000,000.00",,,,
流动资产合计,"118,439,648.95","172,886,295.30","238,787,425.79","316,850,345.78","356,904,051.09","513,526,778.39","497,391,783.83","577,852,505.79","511,094,788.00","535,724,188.79","518,858,713.34","541,414,454.50","578,270,312.52","554,789,580.88","479,303,577.04","521,770,661.81","586,701,212.92","565,260,500.29","538,306,827.96","539,079,186.71","522,663,370.86","564,793,199.20","727,402,168.28","736,042,618.81","664,135,548.81","657,842,409.96","500,753,010.18","570,642,949.13","622,411,352.13","539,404,638.74"
流动负债合计,"138,288,784.86","146,582,421.26","181,807,725.88","251,278,147.27","270,051,244.58","233,941,684.81","220,979,274.72","293,698,730.51","213,469,021.17","240,796,447.02","260,464,389.19","283,784,381.81","335,330,029.51","304,189,087.20","326,848,795.16","374,713,628.91","439,658,057.56","418,222,023.88","418,981,717.32","421,710,766.31","424,294,451.22","465,807,501.07","766,998,203.47","767,345,342.54","685,288,594.91","673,025,939.23","372,568,682.41","426,094,168.79","472,256,952.30","376,455,425.71"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","8,300,000.00","8,300,000.00","8,300,000.00","8,300,000.00","4,900,000.00","4,900,000.00","3,400,000.00","3,400,000.00","1,600,000.00","1,600,000.00","1,600,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00",,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"45,347,317.68","42,407,679.24","57,473,764.14","54,716,206.26","51,908,192.99","49,037,570.30","54,481,676.16","53,134,947.67","51,491,329.09","50,100,930.11","62,830,219.96","59,778,280.98","118,499,854.18","113,953,632.02","119,111,551.73","115,443,553.91","112,989,060.49","111,324,784.47","111,752,684.40","110,395,921.71","106,846,376.02","189,719,545.91","265,450,272.74","258,391,648.74","252,525,638.03","246,320,244.24","250,889,236.85","243,751,279.13","236,979,255.12","226,406,494.05"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,"1,932,029.05","583,905.93","918,204.42","1,486,113.53","1,916,539.65","3,672,016.97","4,268,260.92","5,432,907.86","10,110,125.13","35,348,540.36","40,119,712.60","2,675,066.19","8,786,800.12","43,912,773.70","58,155,802.32","90,318,431.70","98,544,721.62","104,551,320.38","124,143,645.49","132,112,098.43","68,133,359.17","4,355,215.05","7,004,400.03","7,156,618.63","9,562,754.86","1,763,101.67","2,256,627.01","6,796,208.14","11,406,931.38"
其他非流动负债,,,"2,700,000.00","2,565,000.00","2,430,000.00","2,295,000.00","2,160,000.00","2,025,000.00","1,890,000.00","1,755,000.00","10,121,050.00","9,886,050.00","9,613,541.27","9,322,278.17","11,861,681.74","11,570,418.64","11,379,155.53","11,137,892.41",,,,,,,,,,,,
工程物资,,"21,530.90","288,270.16","992,088.26","1,611,465.93","1,942,553.44","3,184,099.87","2,218,841.91","5,048,593.07","3,509,393.79","2,823,157.23","6,468,358.16","5,144,929.75","4,590,817.87","7,504,593.58","10,870,361.08","7,226,693.59","4,981,727.67","4,581,910.44","3,828,771.86","4,628,664.58","6,975,818.85","4,321,230.87","4,536,351.45","5,609,754.98","3,969,241.72","3,642,378.68","3,957,936.92","4,212,996.71","11,701,546.92"
非流动负债合计,,"10,000,000.00","12,700,000.00","12,565,000.00","12,430,000.00","12,295,000.00","12,160,000.00","12,025,000.00","11,890,000.00","11,755,000.00","20,121,050.00","19,886,050.00","19,613,541.27","19,322,278.17","20,161,681.74","19,870,418.64","19,679,155.53","19,437,892.41","15,796,629.29","15,555,366.17","13,814,103.05","13,551,473.27","11,478,160.16","11,339,847.05","11,201,533.94","9,463,220.83","10,933,705.76","10,776,890.15","11,897,431.98","11,704,452.71"
固定资产清理,,,,,,"-75,331.90",,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"138,288,784.86","156,582,421.26","194,507,725.88","263,843,147.27","282,481,244.58","246,236,684.81","233,139,274.72","305,723,730.51","225,359,021.17","252,551,447.02","280,585,439.19","303,670,431.81","354,943,570.78","323,511,365.37","347,010,476.90","394,584,047.55","459,337,213.09","437,659,916.29","434,778,346.61","437,266,132.48","438,108,554.27","479,358,974.34","778,476,363.63","778,685,189.59","696,490,128.85","682,489,160.06","383,502,388.17","436,871,058.94","484,154,384.28","388,159,878.42"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"5,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","53,500,000.00","53,500,000.00","53,500,000.00","53,500,000.00","85,600,000.00","85,600,000.00","85,600,000.00","102,720,000.00","102,720,000.00","103,917,960.00","103,917,960.00","103,917,960.00","207,375,984.00","206,877,552.00","206,877,552.00","206,156,040.00","206,156,040.00","206,156,040.00","206,156,040.00","206,152,296.00","206,152,296.00","206,152,296.00","206,864,592.00","206,864,592.00","206,864,592.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,730,570.06","21,894,920.16","21,894,920.16","21,894,920.16","21,894,920.16","192,249,936.47","192,249,936.47","192,249,936.47","192,249,936.47","160,149,936.47","160,149,936.47","160,149,936.47","143,029,936.47","143,029,936.47","147,057,128.59","147,057,128.59","147,386,717.34","41,882,577.66","42,249,174.16","42,249,174.16","41,430,258.04","41,430,258.04","41,692,358.12","41,692,358.12","41,688,108.68","41,688,108.68","41,930,048.77","44,551,298.05","44,551,298.05","44,551,298.05"
无形资产,"10,216,352.12","9,875,042.72","11,405,293.43","11,316,959.75","11,228,626.07","11,140,292.39","11,051,958.71","10,963,625.03","10,875,291.35","10,786,957.67","21,982,146.72","21,893,813.04","21,690,794.82","21,559,204.34","60,285,333.60","60,028,539.89","59,631,023.08","59,304,740.44","58,959,354.04","58,611,502.68","58,265,764.14","57,920,025.60","70,936,017.06","71,129,470.47","70,711,530.51","70,293,590.55","70,415,650.59","69,998,449.14","69,558,170.67","69,137,530.71"
盈余公积,"3,379,121.01","935,274.77","5,302,441.42","5,302,441.42","5,302,441.42","5,302,441.42","9,209,167.40","9,150,024.77","9,209,167.40","9,209,167.40","12,620,555.95","12,620,555.95","12,620,555.95","12,620,555.95","14,897,106.57","14,897,106.57","14,897,106.57","14,897,106.57","17,501,307.14","17,501,307.14","17,501,307.14","17,501,307.14","20,441,067.35","20,441,067.35","20,441,067.35","20,441,067.35","22,538,790.96","22,172,294.57","22,172,294.57","22,172,294.57"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"3,069,173.52","3,069,173.52","1,528,745.40","1,528,745.40","1,528,745.40","1,528,745.40","1,520,751.96","1,520,751.96","1,520,751.96","1,520,751.96","1,520,751.96",
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"26,733,130.64","8,417,472.95","47,721,972.84","54,843,428.25","74,848,348.52","81,687,158.67","82,882,506.61","89,185,591.88","106,417,847.51","105,514,107.78","105,758,754.06","111,262,067.42","116,708,278.96","125,400,414.18","127,409,367.60","132,068,325.56","144,583,607.35","155,368,093.78","159,738,269.25","167,667,734.88","179,349,067.97","188,994,119.07","199,997,822.68","207,900,088.68","211,414,946.18","218,581,159.37","211,588,319.98","213,334,151.88","223,476,697.53","229,426,482.26"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,"1,615,241.92",,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"1,128,287.82","707,511.93","888,400.85","1,090,132.63","1,388,505.07","1,487,819.10","1,199,349.66","1,371,102.31","2,793,063.18","2,793,063.18","2,871,908.06","3,628,372.37","3,741,384.70","3,602,236.74","6,503,848.83","6,655,361.23","7,194,266.29","8,132,362.58","11,430,480.68","11,773,501.88","12,006,650.41","12,164,413.17","14,837,131.31","14,620,504.41","14,426,786.80","16,455,803.91","22,318,241.90","15,351,149.45","15,293,768.06","16,998,034.26"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"23,670,361.18","19,600,288.03","6,061,916.28","9,634,841.23","28,492,897.74","20,660,196.81","44,493,557.58","30,590,349.37","7,932,871.07","11,621,004.43","10,099,917.34","13,386,994.26","14,409,472.05","16,314,252.70","24,446,763.64","16,119,369.24"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"56,691,957.62","54,943,793.84","70,639,634.51","69,033,591.32","67,622,903.59","65,449,442.98","73,589,101.37","71,956,777.84","75,641,184.55","77,300,469.88","125,855,972.33","131,888,537.15","151,752,029.64","152,492,691.09","260,988,462.62","270,753,906.46","283,421,391.43","291,923,178.01","319,768,647.68","329,413,540.43","358,353,111.16","367,118,753.99","517,832,738.10","517,303,379.53","510,530,246.29","509,988,629.54","363,438,081.74","351,629,694.35","357,287,162.34","351,769,906.56"
所有者权益(或股东权益)合计,"36,842,821.71","71,247,667.88","114,919,334.42","122,040,789.83","142,045,710.10","332,739,536.56","337,841,610.48","344,085,553.12","361,376,951.38","360,473,211.65","364,129,246.48","369,632,559.84","375,078,771.38","383,770,906.60","393,281,562.76","397,940,520.72","410,785,391.26","419,523,762.01","423,297,129.03","431,226,594.66","442,907,927.75","452,552,978.85","466,758,542.75","474,660,808.75","478,175,666.25","485,341,879.44","480,688,703.75","485,401,584.54","495,544,130.19","503,014,666.88"
资产总计,"175,131,606.57","227,830,089.14","309,427,060.30","385,883,937.10","424,526,954.68","578,976,221.37","570,980,885.20","649,809,283.63","586,735,972.55","613,024,658.67","644,714,685.67","673,302,991.65","730,022,342.16","707,282,271.97","740,292,039.66","792,524,568.27","870,122,604.35","857,183,678.30","858,075,475.64","868,492,727.14","881,016,482.02","931,911,953.19","1,245,234,906.38","1,253,345,998.34","1,174,665,795.10","1,167,831,039.50","864,191,091.92","922,272,643.48","979,698,514.47","891,174,545.30"
负债和所有者(或股东权益)合计,"175,131,606.57","227,830,089.14","309,427,060.30","385,883,937.10","424,526,954.68","578,976,221.37","570,980,885.20","649,809,283.63","586,735,972.55","613,024,658.67","644,714,685.67","673,302,991.65","730,022,342.16","707,282,271.97","740,292,039.66","792,524,568.27","870,122,604.35","857,183,678.30","858,075,475.64","868,492,727.14","881,016,482.02","931,911,953.19","1,245,234,906.38","1,253,345,998.34","1,174,665,795.10","1,167,831,039.50","864,191,091.92","922,272,643.48","979,698,514.47","891,174,545.30"
