科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"87,801,276.48","317,589,469.38","478,207,808.99","645,186,771.47","52,539,871.38","188,464,839.35","293,134,823.28","478,243,947.44","88,036,216.79","182,611,178.45","270,021,151.83","345,929,565.90","54,030,784.75","110,768,114.64","266,932,663.89","487,870,994.92","93,783,823.71","222,283,400.81","376,573,524.59","537,089,071.64","87,228,927.64","179,795,237.18","280,606,772.94","619,039,394.50","72,446,462.99","161,193,666.46","309,654,046.89","552,141,647.43","76,278,844.04","154,134,750.95","257,619,185.40","523,453,639.65","54,975,591.58","169,705,187.79","199,362,610.13","303,140,794.42","55,938,157.24","126,584,834.98","196,102,736.81","264,634,159.36","63,444,187.55","191,820,503.66","296,577,270.73","401,735,294.48"
二、营业利润,"-84,298,969.76","-106,070,084.03","-184,577,763.33","-324,154,614.06","-82,750,885.52","-169,419,688.41","-237,484,856.03","-330,916,225.17","-73,554,005.56","-179,403,017.07","-305,679,851.64","-330,332,802.01","-54,309,276.44","-127,115,462.26","-182,617,658.53","-258,407,932.36","-36,236,704.60","-88,537,953.79","-124,144,631.35","-261,810,865.12","-40,745,817.25","-91,826,026.62","-123,957,998.82","-15,139,966.88","-74,270,305.24","-128,994,277.08","-151,144,216.97","-142,340,598.39","-27,114,343.34","-85,818,268.67","-139,738,729.66","-16,341,104.76","-58,897,734.31","-64,245,293.35","-118,685,627.50","-10,104,535.38","-45,410,899.38","-49,142,151.03","-71,860,373.52","15,419,349.38","-25,963,588.51","-47,367,970.52","-72,760,788.67","-89,630,496.04"
减:营业成本,"77,349,111.61","229,530,507.12","357,094,508.75","531,537,563.95","33,400,518.36","128,718,004.79","202,249,602.41","367,085,036.98","66,358,712.79","138,454,769.66","206,911,643.49","231,502,247.68","32,013,579.43","63,744,833.48","165,252,865.93","313,248,873.87","47,364,051.97","125,800,661.31","215,567,786.49","295,208,286.99","54,758,546.07","111,858,881.92","152,324,725.07","318,917,099.19","32,442,785.18","81,034,646.24","146,963,827.00","245,635,922.22","26,139,251.84","72,997,863.46","102,020,488.93","180,919,392.32","28,143,370.63","76,787,771.47","83,452,122.95","124,267,251.66","26,881,228.29","55,754,529.38","87,024,733.78","103,145,819.60","35,874,104.12","116,335,693.11","179,733,488.77","236,622,402.99"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"7,451,919.74","21,765,002.74","29,011,614.61","35,485,176.29","4,134,643.39","15,478,280.05","22,392,071.68","34,609,993.59","7,527,103.57","13,515,605.04","36,630,478.05","43,332,733.65","3,127,279.26","8,477,847.07","20,549,510.37","43,111,820.28","11,039,509.18","23,895,536.58","38,499,266.01","51,298,832.93","3,819,540.92","10,346,654.51","22,306,882.88","44,778,531.70","2,313,679.50","11,247,757.03","17,353,710.12","34,550,544.81","4,335,485.67","9,135,335.68","19,897,376.44","34,329,159.95","2,192,477.29","13,162,313.79","16,303,225.95","24,051,885.74","4,652,651.59","8,932,379.49","13,161,498.80","20,151,494.40","5,215,122.27","9,234,927.37","15,793,182.46","20,335,278.76"
营业外收入,"473,006.40","1,212,603.42","1,968,804.20","330,931,785.51","2,590,021.97","8,098,291.96","14,197,148.99","21,496,173.37","4,727,171.17","7,634,970.75","95,932,920.49","100,754,952.04","1,017,997.61","4,219,734.94","10,930,603.44","355,446,398.50","36,967,532.15","78,026,101.75","86,828,009.59","97,730,259.44","5,169,038.00","8,315,596.25","11,114,011.84","33,852,660.88","41,480,275.61","43,720,573.90","47,032,320.00","160,571,504.72","2,490,811.94","5,678,035.89","17,888,241.73","26,157,799.57","6,342,118.26","12,151,262.23","12,280,843.58","52,712,306.61","228,890.70","1,409,166.73","2,018,910.17","1,981,142.75","3,450,502.25","30,388.86","126,501.56","195,822.97"
销售费用,"10,018,961.94","24,081,535.23","43,087,346.79","70,987,448.12","12,636,760.74","28,202,569.01","41,251,493.28","60,634,363.91","6,520,090.94","19,859,837.15","45,055,730.91","71,777,999.89","21,670,371.95","47,984,087.29","79,312,168.23","147,523,459.32","30,970,246.08","67,998,565.74","111,980,263.25","190,518,281.50","25,611,034.55","60,911,997.18","102,368,486.16","160,248,476.34","34,313,643.07","78,237,001.67","137,637,551.49","188,126,991.36","34,064,829.91","79,637,826.51","152,739,733.99","223,592,094.96","47,410,696.38","84,676,590.67","139,762,657.09","242,505,241.61","47,775,845.57","92,938,616.17","139,851,901.36","185,345,530.88","34,943,971.78","85,564,179.26","127,769,445.04","179,278,915.24"
减:营业外支出,"241,724.61","216,919.33","240,211.48","1,584,282.21","72,182.37","500,625.58","728,261.29","3,667,760.16","855,448.85","967,329.79","1,672,491.36","2,502,916.16","28,619.81","318,344.30","931,024.15","1,925,998.21","2,013,252.36","2,039,760.22","2,168,399.08","19,555,060.81","29,484.00","149,319.50","871,792.57","1,052,470.90",514.03,"135,087.76","198,367.30","4,843,128.71","207,547.98","207,547.98","207,547.98","285,325.77",,96.00,96.00,"10,798.74",,"174,899.80","294,252.32","4,569,083.25",,"200,000.00","200,000.00","200,000.00"
管理费用,"15,340,536.35","35,350,921.31","47,176,843.18","76,641,064.96","20,942,287.47","41,626,393.53","60,068,342.09","86,742,654.66","23,857,265.35","43,750,207.92","71,320,638.28","89,496,812.47","22,704,934.88","46,439,276.68","71,290,339.20","98,711,023.01","24,886,107.22","45,417,817.13","67,399,097.19","104,991,063.63","19,954,334.61","37,725,679.71","53,498,943.95","75,658,671.71","15,975,777.73","31,432,555.43","47,278,355.99","71,048,874.41","14,629,108.40","27,890,795.85","42,158,592.82","59,796,292.49","15,684,069.52","29,118,206.06","41,172,602.17","56,230,354.66","17,002,856.62","30,317,335.40","43,147,755.72","54,797,463.45","15,711,841.19","30,080,218.10","44,608,470.96","60,566,713.64"
其中:非流动资产处置净损失,,,,"457,777.82",,,,,,,"14,195.75","120,499.71",,,,,,,,,,,,,,,,,,,,"79,130.67",,96.00,96.00,"10,798.74",,"174,899.80","284,908.32","400,435.68",,,,
